;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интент-анализ;контент-анализ
8136;63321;200999;82853210;200998;25106701;23.05.2015 22:06;Не разгадать врагам поток сознания Владимира Владимировича...Такое только врачам по силам...;2;;Ц4;3
8137;63322;201000;10407668;200998;25106701;23.05.2015 22:06;Найдите лучше формулу для подсчета темпов роста космического внешнего долга США;1;;р4;4
8138;63323;201001;82853210;200998;25106701;23.05.2015 22:09;И я б им занял.Не просят *уки...;1;;е1, л4;4
8139;63324;201002;161252176;200998;25106701;23.05.2015 22:09;кремль давал приказ на устранение александра беднова (ополчение днр), выполнил приказ офицер мвд россии в отставке.;0;;И4;3
8140;63325;201003;4629227;200998;25106701;23.05.2015 22:10;[id82853210|Сергей], твое капающее сознание их бы явно не заинтересовало;4;;л3;4
8141;63326;201004;4629227;200998;25106701;23.05.2015 22:10;[id161252176|Юрий], сам там был? Держал свечу?;2;;П3;4
8142;63327;201005;161252176;200998;25106701;23.05.2015 22:10;[id82853210|Сергей], да! психиатрам!;1;;ц4;4
8143;63328;201006;161252176;200998;25106701;23.05.2015 22:11;колчин! ТЫ ТРОЛЬ ((((((;0;;л3;4
8144;63329;201007;10407668;200998;25106701;23.05.2015 22:12;Собрались тролли, лайкают друг друга, еше и троллями обзываются. Ну и цирк );6;;п3;4
8145;63330;201008;137452222;200998;25106701;23.05.2015 22:27;Пиндостан будет уничтожен до ноября 2018 года . Ведь даже их пророк Кейси говорил , что последним презиком пиндостана будет ма*к*  ??;0;;и4;4
8146;63331;201009;184404309;200998;25106701;23.05.2015 22:30;[id10407668|Сергей], вы бы подсказали нашему правительству, а то ведь вкладываемся в их  ценные бумаги . Видать не знают.;0;;Ц3;3
8147;63332;201010;305067307;200998;25106701;23.05.2015 22:30;Статья прозападная, бестолковая. Скажите здесь собралсиь только ненавистники руссских ?;1;;ц2, Н3;3
8148;63333;201011;210941322;200998;25106701;23.05.2015 22:32;Кремлевская власть боится ополченцев Новороссии больше, чем преступную власть в Киеве. Ибо в Киеве сидит родственный элемент Кремля - жидовские олигархи, которые утилизируют тупое славянское быдло. Сейчас идет зачистка сильных и независимых лидеров, которые могли бы противостоять не только преступной, олигархической, жидовской власти в Киеве, но и в Кремле http://vk.com/photo-25106701_366258113;0;;Т4;2
8149;63334;201012;305067307;200998;25106701;23.05.2015 22:35;[id210941322|Milano], ты думать для начала научись) Чтобы выводы делать, а не фантазии всем на смех выкладывать)));4;;н3;4
8150;63335;201013;83715031;200998;25106701;23.05.2015 22:36;[id210941322|Milano], Вся надежда на возрождение рушится. Неужели житовня так и будет у власти торчать.;1;;У4;4
8151;63336;201014;305067307;200998;25106701;23.05.2015 22:36;[id82853210|Сергей], оскорбление вернется тебе тем же, в твоей личной жизни.;0;;п3;4
8152;63337;201015;82853210;200998;25106701;23.05.2015 22:37;[id305067307|Егор], а я помолюсь и всё...;0;;ш3;4
8153;63338;201016;305067307;200998;25106701;23.05.2015 22:38;[id82853210|Сергей], с таким то сердцем ? ...;1;;а3;4
8154;63339;201017;82853210;200998;25106701;23.05.2015 22:39;[id305067307|Егор], с другим.Это я пока еще глажу.При его заслугах то...;0;;Ш4 ;4
8155;63340;201018;210941322;200998;25106701;23.05.2015 22:41;[id305067307|Егор], http://vk.com/photo-25106701_366259358;0;;;
8156;63341;201019;305067307;200998;25106701;23.05.2015 22:41;[id82853210|Сергей], всех благ ... болезный...;0;;г3;4
8157;63342;201020;305067307;200998;25106701;23.05.2015 22:42;[id210941322|Milano], учись думать свои мысли.;0;;р3;4
