;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;
14778;66460;196456;5607476;196455;25106701;12.05.2015 4:15;ясно;3;;И4;1
14779;66461;196457;12455714;196455;25106701;12.05.2015 4:17;Если источник поляки или США, то можно новость даже не открывать.;19;;Н2;1
14780;66462;196459;187734569;196455;25106701;12.05.2015 4:22;[id12455714|Vyacheslav], это то да. Но стоит еще внимание обратить на фамилии авторов статьи. Наша же выродившаяся шваль;7;;В3, Н2;1
14781;66463;196460;2267756;196455;25106701;12.05.2015 4:24;Мариуполь ждет пока их освободят от гнид фашистских;5;;И4, Л4;1
14782;66464;196461;13531951;196455;25106701;12.05.2015 4:32;Фашисты хотят освободить город от других фашистов, про людей живущих в городе никто не думает, особенно могучие дубы-колдуны в комментариях. Им все равно кого будут убивать, им это интересно да еще и некоторым денежку за кляузы платят. Интересные времена, подлые, но интересные.;8;;Т4, Щ3;2
14783;66465;196464;231269383;196455;25106701;12.05.2015 4:53;[id13531951|Петр], не проще ли провести референдум во всей Новороссии, подаренной Украине Лениным и спросить у населения с кем они хотят быть? Не нужно вешать ярлыки на ополченцев и приравнивать их к украм, тем более таким организмам как полк  Азов , который как раз и стоит под Мариуполем. Любимые либеральные приемы  да, мы фашисты, но вы такие же , т.е. мазать своим дерьмом то, что дерьмом не является - оставьте при себе - знаем, проходили. Вот хлопчики из полка  Азов , с портретиком Адольфа Алоизича, покажите мне какое-нибудь соединение ополчения, позирующего с таким же портретом, ведь вы называете и тех, и других  фашистами . http://vk.com/photo-25106701_364948730 http://vk.com/photo-25106701_364948745;14;;Р4,П3;1
14784;66466;196465;91379249;196455;25106701;12.05.2015 4:55;[id231269383|Антон], это троль не реагируйте:);2;;Р3;4
14785;66467;196466;231269383;196455;25106701;12.05.2015 4:56;[id91379249|Михаил], как раз нужно реагировать, чтобы нормальные люди этой плесени не плюсовали.;4;;Р3;4
14786;66468;196467;91379249;196455;25106701;12.05.2015 4:57;[id231269383|Антон], нармальные люди и не плюсуют с другого ака зашол сам себе плюсиков понаставил и ок:) Даж толпы народу на это денюшки делают в сети полно предложений:);1;;Щ3;4
14787;66469;196468;231269383;196455;25106701;12.05.2015 4:58;[id91379249|Михаил], но все равно реагировать на такие манипуляции надо);0;;Б3;4
14788;66470;196469;186167952;196455;25106701;12.05.2015 4:59;По ходу,следует ждать наступления ВСУ...Опять будут проверять ополчение на прочность.Им всё кажется,что вот-вот ополчение струхнёт и отступит!;1;;И4 ;1
14789;66471;196470;91379249;196455;25106701;12.05.2015 4:59;Антон, да ну их в чс:) в вежливых людях, в бане вообще адское количество таких тролей:);0;;Р3, Ц3;4
14790;66472;196472;145618070;196455;25106701;12.05.2015 5:08;[id231269383|Антон], можно, вместо Петра ответит Борис Стругацкий?<br>http://www.hro.org/node/2925;2;;Ц3;4
14791;66473;196473;231269383;196455;25106701;12.05.2015 5:09;[id145618070|Иван],  Фашизм - это очень просто ? Читал. И?;0;;А3;4
14792;66474;196474;145618070;196455;25106701;12.05.2015 5:15;[id231269383|Антон], а, я же пишу подписчику Спутника и погрома. Умываю руки, тут уже спасать нечего.;1;;Ц3;4
14793;66475;196475;231269383;196455;25106701;12.05.2015 5:18;[id145618070|Иван], диагнозы по подпискам ставишь?) Я и на  Орандж  подписан, занятно порой поржать с юродивых. Разговор будем продолжать?;0;;Е1;4
14794;66476;196476;55101623;196455;25106701;12.05.2015 5:18;[id231269383|Антон], что-то я как-то послушал пожелания донбасовцев украине и разочаровался... Только огромная просьба, после просмотра видео целиком пишите  : ) http://vk.com/video55101623_171712532;0;;Е1, Р3;4
14795;66477;196477;231269383;196455;25106701;12.05.2015 5:19;[id55101623|Игорь], я как раз поддерживаю Л-ДНР) Вы, видимо, ошиблись с адресатом);0;;Е1;3
14796;66478;196478;55101623;196455;25106701;12.05.2015 5:20;[id231269383|Антон], нет я не ошибся. Поддерживать некого и нечего.;0;;Ч3;3
14797;66479;196479;231269383;196455;25106701;12.05.2015 5:21;[id55101623|Игорь], почему?;0;;А3;3
14798;66480;196480;55101623;196455;25106701;12.05.2015 5:22;[id231269383|Антон], как можно что либо или кого либо поддерживать в  борьбе  которая на самом деле отсутствует?! Нас по ходу как и коклов, обманывают...;0;;Ч3;2
14799;66481;196481;145618070;196455;25106701;12.05.2015 5:23;Юродивые тоже любят поржать над теми, кто ржет над ними.;1;;Н2;4
14800;66482;196483;231269383;196455;25106701;12.05.2015 5:24;[id55101623|Игорь], вы о чем? То, что на Донбассе не желают Украине (видимо отсыл к оф. Киеву) того, что пережили сами разве это плохо? На видео - нормальные, адекватные, не смотря ни на что не озлобленные люди.;0;;В3 ;3
14801;66483;196484;231269383;196455;25106701;12.05.2015 5:25;[id145618070|Иван], юродивые не способны ржать, у них причинно-следственные связи отсутствуют, на то они и юродивые.;2;;Л4;4
14802;66484;196485;55101623;196455;25106701;12.05.2015 5:28;[id231269383|Антон], на видео, при чем от Шарий, явно не про укропское, обсолютно спокойные люди. Которых всё устраивает, они хотят того, что было ранее. Плевать им (если это конечно правда на тысячи убитых) это не люди. Это овощи. И вы уж простите таким положено землю удобрять!!! Что это за нах!!!!!!! Такое сопротивление?! Слизь!;0;;Ч3, Ц4;3
14803;66485;196486;1954875;196455;25106701;12.05.2015 5:30;Оболванивание жителей США. Какой бы протест и доказательства мы бы не озвучили - этого жители США не узнают. <br><br>То чувство, когда понимаешь, что американцы такие же заложники партии войны, как и остальной мир.;0;;И4, Щ3;1
14804;66486;196487;231269383;196455;25106701;12.05.2015 5:32;[id55101623|Игорь], что им делать? Биться в припадках с пеной у рта? Эти эмоции были год назад, когда все только начиналось: убитые родные, разрушенные дома. Сейчас у них установка иная -  страха нет . Такое всегда происходит, когда человек дошел до определенной черты. Это близко к перманентному состоянию аффекта, когда смерть как факт уже мало значит.;1;;П3,У4;2
14805;66487;196488;1954875;196455;25106701;12.05.2015 5:32;[id12455714|Вячеслав], вы говорите глупость. Очень полезно знать, что читают американцы и поляки. <br>Собственно зачем еще подписываться на эту группу? Чтобы знать врага в лицо.;0;;Н3, С3;4
14806;66488;196489;145618070;196455;25106701;12.05.2015 5:33;[id231269383|Антон], ну да, поэтому-то мы над вами и смеемся.;0;;Н3 ;4
14807;66489;196490;231269383;196455;25106701;12.05.2015 5:33;[id145618070|Иван], пойду покурю траву с могилы твоего либерального остроумия.;0;;Ц3;4
14808;66490;196491;55101623;196455;25106701;12.05.2015 5:35;[id1954875|Владимир], вы молодец, сложно было оправдать бездушие такого масштаба, готовились. То-то я погляжу во время второй мировой все с потерями смерились ближе к второму году. В чеченскую через месяц забыли, что такое хоронить брата и отца! Ты что несешь!!!!!!!!!!!!!!! Придурок!!!!!!!!!!!!;0;;Ц3, Н3, Л3;4
14809;66491;196492;145618070;196455;25106701;12.05.2015 5:35;Пятерка за оперативность в ответах. Сколько нынче за комментарий?;0;;Щ3;4
14810;66492;196493;55101623;196455;25106701;12.05.2015 5:36;[id231269383|Антон], через почти 20 лет на слезу пробивает!!!!!!!! http://vk.com/audio2000011149_369240789;1;;П3 ;3
14811;66493;196494;145618070;196455;25106701;12.05.2015 5:37;[id55101623|Игорь], бесполезно.;1;;Д3;4
14812;66494;196495;231269383;196455;25106701;12.05.2015 5:38;[id145618070|Иван], по себе судишь? Не стоит.;0;;П3;4
14813;66495;196496;231269383;196455;25106701;12.05.2015 5:38;[id55101623|Игорь], причем тут Чечня? Вы странный.;0;;Б3, Н3;4
14814;66496;196497;55101623;196455;25106701;12.05.2015 5:41;[id231269383|Антон], при том, что это тоже война. И она огромным шрамом прошла по всем! А тут нам рассказывают как там миллионами истребляют, потом смотрим видео и... оказывается всё хорошо. Похоже нам где то врут.;0;;Ч4;2
14815;66497;196498;231269383;196455;25106701;12.05.2015 5:44;[id55101623|Игорь], вы удивлены, что нам где-то врут (или недоговаривают) ? Где хорошо? На Донбассе? Вы в себе или как? Люди в состоянии аффекта от прожитого года, их уже ничего не удивляет, от того и такая реакция.;0;;Ж3, Н3;4
14816;66498;196499;55101623;196455;25106701;12.05.2015 5:50;[id231269383|Антон], раскопай видео с поздравлений матерей России своих сыновей во время чеченских воин, сравни! Ты щепец не помнишь, как тогда все сопереживали и надеялись... А вот то, что нам сейчас за войну подсовывают - это пиздешь! Нет там ни ненависти, ни войны, это нам так рассказывают. Убей какие нить гниды даже моего соседа, поверь, я нашел бы что сказать на камеру. Этого нет. Ни от кого нет. Пару человек только выразили негодование в легкой форме(это в той части страны, где идет противостояние в активной форме, нечто похожее на войну) что-то как-то слабенько...;0;;Р3, И3;4
14817;66499;196500;231269383;196455;25106701;12.05.2015 5:54;[id55101623|Игорь], тебе скинуть тонны прошлогоднего видео к криками и истериками? Или сам найдешь по каналу того Шария за лето-осень прошлого года? Посмотри, там есть все. Сейчас, повторяю тебе в третий раз, люди на Донбассе дошли аффективного состояния, банального желания мести киевскому руководству. Они уверены, что этот день настанет. Почитай книгу Синявской  Психология войны , поймешь о чем я.;0;;Р3, И3;4
14818;66500;196501;55101623;196455;25106701;12.05.2015 6:03;[id231269383|Антон], я понимаю что ты имеешь в виду. Ноя не согласен. Очень надеюсь, что ошибаюсь.;0;;Б3;4
14819;66501;196502;231269383;196455;25106701;12.05.2015 6:06;[id55101623|Игорь], согласен ты или нет - дело твое. Я сужу по работе очень хорошего российского историка-документалиста и социального психолога Елены Синявской. И она права на все 100. Следующая стадия - отмщение или пацификация. Т.е. удастся или не удастся Донбассу свергнуть киевскую верхушка. Здесь уже включается механизм пассионарности, какая из идей будет сильнее.;0;;Е1, Ж3;4
14820;66502;196503;55101623;196455;25106701;12.05.2015 6:12;[id231269383|Антон], разочарую тебя вместе с твоим гуру историком. Если народ не собирается сопротивляться,  вы хоть выебитесь, ничего не будет.;0;;П3;4
14821;66503;196504;231269383;196455;25106701;12.05.2015 6:19;[id55101623|Игорь], разочаровывай сам себя. Мои выводы основаны не на истерике или ура-угаре, а простой фактологии и логике. Впрочем, можешь посмотреть парад в Донецке и как люди встречали СВОИХ солдат. Это уже ИХ армия. А ВСУ - ЧУЖАЯ армия. А значит с Киевом можно будет разговаривать только тогда, когда там будет ИХ армия. Да даже не о Донбассе. Посмотри хроники ВОВ и рассказы людей, большинство из них спокойно и вкрадчиво излагают. Без истерик, потому что истерика перегорела и возобладали другие чувства, уже связанные с сознанием, а не ощущениями и визуальными образами. Визуалика пережитого потом, конечно, возвращается, но вызывает уже оценки/переоценки/ и даже фрустрацию. Но никогда - истерику. Люди умеют приспосабливаться ко всему.;0;;Е1, Р3, Ж3;4
14822;66504;196505;304654927;196455;25106701;12.05.2015 6:23;Никто не хочет Украину. Ок.;0;;Ц4;1
14823;66505;196508;236239652;196455;25106701;12.05.2015 6:27;Хорошо бы так, пора  вычистить       Украину  от всякой    шушеры. http://vk.com/photo236239652_345929910;2;;Ц4;1
14824;66506;196509;55101623;196455;25106701;12.05.2015 6:29;[id231269383|Антон], хочу тебе отдать должное, ты конечно старался и много материала прочел, это безусловно пригодится. Только не путай ху.. с пальцем, люди о второй моровой на твоих видео рассуждают спустя 50-70 лет, разницу чувствуешь?! Я же говорю о том, что люди сейчас в Донбассе, не испытывают эмоций. Но даже не это страшно, у них нет негативных эмоций относительно украины в целом. Получается накачка негативом идет только нас, это ложные посылы. Они ни от кого свой край освобождать не собираются, ни с кем воевать не хотят, ни кому мстить...;0;;Х3, Н3, П3;4
14825;66507;196510;231269383;196455;25106701;12.05.2015 6:34;[id55101623|Игорь], люди, говорившие о ВОВ о которых я упоминал - интервьюеры 1946-47 гг, я говорил о ХРОНИКАХ ВОВ, о старых материалах, а не уже остаточных воспоминаниях через 50-70 лет. В четвертый раз говорить тебе тоже самое смысла не вижу. Ближайшее будущее нас рассудит.;0;;К3, Г3;4
14826;66508;196511;55101623;196455;25106701;12.05.2015 6:43;[id231269383|Антон], хорошо, только на последок пожалуйста материалы для ознакомления о которых ты говорил);0;;А3;4
14827;66509;196512;231269383;196455;25106701;12.05.2015 6:46;[id55101623|Игорь], пожалуйста http://modernlib.ru/books/senyavskaya_elena/psihologiya_voyni_v_xx_veke_istoricheskiy_opit_rossii/read;0;;И4;4
14828;66510;196514;55101623;196455;25106701;12.05.2015 7:00;[id231269383|Антон], ха, так это ссылка на книгу в различных форматах. Пословицу может слышал:  Бумага всё стерпит . Что уж о байтах говорить) Не убедительно. Я сам подобных книг и свидетельств могу уйму найти, а если не хватит лично набрать, еще и через  Вики  пропущу))))))))) Это не аргумент. Реальную хронику, видео, будьте добры. Иначе с доказательствами вашего уровня, можно что угодно доказать, я к примеру на Марсе уже четыре раза был))) Скинуть ссыль?))))))))))));0;;Ц3;4
14829;66511;196515;231269383;196455;25106701;12.05.2015 7:03;[id55101623|Игорь], вы у гугла в бане? Погуглите военные хроники, это очень просто и послушайте людей, на книгу сразу дал ссылку, потому что читал и она у меня осталась в закладках. Ничего доказывать я вам не собирался и не собираюсь, нас рассудит ближайшее будущее.;0;;Р3, К3;4
14830;66512;196517;298418843;196455;25106701;12.05.2015 7:19;Вроде здесь же писали что наступление Путина в марте ,теперь опять украинские каратели технику стягивают под прикрытием ожидания наступления Путина а он все не наступает ,хотя техники у укрокарателей набралось столько что походу опять начнут убивать людей;0;;Ц4, У4;1
14831;66513;196518;12086548;196455;25106701;12.05.2015 7:22;Все ждут, уже устали, жгут бензин, роняют танки, а Путин раз! И не пришел!;3;;Ц4;1
14832;66514;196521;184388038;196455;25106701;12.05.2015 7:52;А в Варшаве Путина на танке не ждут? Или журнальчик американский своих дебоширов-выпивох-насильников-военных не признал, тех кто учить украинцев приехали?;1;;Ц4;1
14833;66515;196524;218647862;196455;25106701;12.05.2015 8:00;Ну пусть ждут. Все чего-то в этой жизни ждут. Я вот жду поезд.;0;;Ц4;1
14834;66516;196526;22222430;196455;25106701;12.05.2015 8:04;Дожать гадов!;0;;С4;1
14835;66517;196538;3320850;196455;25106701;12.05.2015 8:23;Фантазеры..;1;;Ц2;1
14836;66518;196548;13531951;196455;25106701;12.05.2015 8:31;Если одни фашисты начнут выбивать других из Мариуполя, то самому распоследнему укру или ватнику станет ясно что эта война настоящая и отсидеться не получится. В остатке как небыло особого желания у местных воевать за тридварасию, так и не появиься оно, а вот те, кто за свое место жительства еще как-то переживал, появится мотивация взяться за партизанский топор. В таких случаях война становится народной. И агрессор ввнужден проводить стратегию ввжженной земли. В любом случае количество убитых людей многократно возрастет и все оправдания этого окажутся демагогией и демагоги начнут придумывать новую ложь для оправдания новых смертей. Подстрекателей надо судить на одной скамье с убийцами, они причина и они заказчики убийств. Если от провокатора отрезать по миллиметру плоти за каждого убитогг благодаря его призывам человека, то при современных методах ведения войны очень скоро этот поровокатор окажется фаршем.;1;;У4;1
14837;66519;196563;3702169;196455;25106701;12.05.2015 8:57;Знатный высер)));0;;Ц3;4
14838;66520;196573;13531951;196455;25106701;12.05.2015 9:20;[id231269383|Антон], да и с той и с другой полно придурков со свастиками. Не лгите себе и другим)) Я-то найду, и далеко лезть не придется. В России полным-полно зигующих людей и татуированных свастиками. Даже в Питере какой-то красиво обозванный   конгресс консервативных патриотов  провели, под аплодисменты из Кремля. Что теперь, окружать город на Неве? Требовать референдум? Стрелять из Градов?. Вы как определили что Мариупольцы мечтают о НовоРоссии? Какими статистическими методиками оперировали делая свои выводы? Как формировалась выборка? Чем подтверждены цифры, если они есть? ОБС?. Опасная провокационная работа. Она ведет к человеческим смертям, не надо думать что ваши речи безобидны, чем больше таких слов, тем чаще погибают невинные.;0;;И3, П3;3
14839;66521;196575;89140962;196455;25106701;12.05.2015 9:28;Да мариупольцы давно ждут! Новороссцы что- то медлят... Хотят мирно...;1;;И4;1
14840;66522;196592;2679109;196455;25106701;12.05.2015 10:24;http://vk.com/video2679109_171225925;0;; - ; - 
14841;66523;196614;31265179;196455;25106701;12.05.2015 11:03;Статья опубликованная в заподном СМИ, двумя авторами у которых все статьи можно обозначить тремя словами  Путин,  санкции, Украина  и естественно ничего хорошего про Путина не написано, санкции почти добили Россию а Украина бедная и несчастная...;0;;Н2;1
14842;66524;196694;16006083;196455;25106701;12.05.2015 12:01;Дебальцево уже  освободили , да так, что ни одного целого здания нет в городе. Нетрудно понять, как будут  освобождать  Мариуполь.;0;;У4;1
14843;66525;196837;1954875;196455;25106701;12.05.2015 13:36;[id55101623|Игорь], не понял? Вы не адекватны? Может вы ошиблись, и не мне хотели ответить?;0;;Н2;4
14844;66526;196888;172318561;196455;25106701;12.05.2015 15:39;а почему не Киев сразу?;0;;Ц3;4
14845;66527;196934;12455714;196455;25106701;12.05.2015 16:57;[id1954875|Владимир], я не считаю их своими врагами. Просто почти все статьи от этих стран являются штампами. Ничего нового и интересного по этой теме они не пишут.;0;;Е1, Ч2;4
14846;66528;196938;1954875;196455;25106701;12.05.2015 17:52;[id12455714|Вячеслав], мы с вами можем считать все, что угодно.<br>Английская корона и США - наши геополитические враги. Причем США - 60 лет, а Англия - все 300.;0;;Ж3;4
14847;66529;196941;231269383;196455;25106701;12.05.2015 18:15;[id13531951|Петр], уважаемый, я просил вас показать СОЕДИНЕНИЕ ОПОЛЧЕНИЯ (а не отдельных персонажей, хотя и отдельных персонажей вам трудно будет найти) ПОЗИРУЮЩЕЕ С ПОРТРЕТОМ АДОЛЬФА АЛОИЗИЧА, будьте добры, покажите мне подобное фото. Жду. Я не говорю о том, что в России нет фашистов, фашисты есть в любом государстве, однако наличие в государстве фашистов фашистским его не делают, пока они на маргинессе. Иными словами в России мусора пиздят фашистов, а, например, на Украине фашисты пиздят мусоров, понимаете разницу, уважаемый? Именно потому что ни я, ни вы не владеете неангражированной статистикой лучше провести референдум во всей Новороссии, подаренной Лениным (от Харькова и до Одессы) и пусть народ решит где и с кем он хочет быть, разве это не демократично? И человеческие смерти так же закончатся, ибо закончится повод для манипуляций, вы не согласны? Настоящая война, уважаемый, если вы не заметили, идет уже год, Донбасс покинуло 2/3 населения и отсидеться никому не удалось. Жаль, что вы это заметили только намедни. Где же вы, такой прекраснодушный, год назад были? А, видимо, лайкали и болели за ВСУ, не замечали фашистов в тер.батах и радовались мертвым  самкам колорада  и  ватникам , а теперь, когда Украинушка немножко дошла до ручки начали квакать что  вы такие же хуевые как и мы . Нет, уважаемый, правда одна и мы отлично видели отношение к ополчению на Парадах 9 Мая в Донецке и Луганске.;3;;Ж3, Р4, Н3;4
