;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интент-анализ;контент-анализ
9055;62847;201471;211194921;201470;25106701;2015-05-25 14:51:31;ага не угрожает...;7;;б2;1.0
9056;62848;201472;40687653;201470;25106701;2015-05-25 14:51:56;Конечно не будут, судя по таким совковым правителям совками и рабами останутся!;3;;л4,С3;3.0
9057;62849;201473;253652787;201470;25106701;2015-05-25 14:53:48;России никто не угрожает, она сама специально расположилась в кольце из наших военных баз, возмутительно;15;;Ц2;3.0
9058;62850;201474;822510;201470;25106701;2015-05-25 14:53:48;Всё уже давно понятно http://vk.com/video-29534144_171343831;3;;;
9059;62851;201475;13014907;201470;25106701;2015-05-25 14:54:15;[id40687653|Всеволод], а в америке все свободны. и Прав у них просто огромное количество. Жителям Фергюсона это скажите, а то только тут можете погеройствовать;7;;Ц4;4.0
9060;62852;201476;158160843;201470;25106701;2015-05-25 14:54:28;да ну конечно все такие прям ласковые и нежные что приходится ярсы клепать днем и ночью;0;;Ч2;1.0
9061;62853;201477;103098264;201470;25106701;2015-05-25 14:55:29;http://vk.com/photo103098264_329172250;4;;;
9062;62854;201478;40687653;201470;25106701;2015-05-25 14:56:17;[id13014907|Сергей], поживите годок-другой в Америке, если образование и квалификация позволяют, а потом уж спорьте. И что у вас за манера такая, вы ж квасной рашистский патриот, а все с Америкой сравниваете)))));0;;р3, п3;4.0
9063;62855;201479;51466400;201470;25106701;2015-05-25 14:56:34;Хах. Автор плохо знает Россию. Мы живём в феодально-рабовладельческом обществе. 18 век, ишь ты! До 18 века нам ещё далеко.;4;;Ш2, ш4;2.0
9064;62856;201482;8446077;201470;25106701;2015-05-25 14:59:34; жёлтый камень  в ближайшее время превратит юсу в пепельную пустыню. вэлкам ту юэсэй!;1;;и4;4.0
9065;62857;201483;211194921;201470;25106701;2015-05-25 15:02:44;у автора мозг рака.;1;;Л2;3.0
9066;62858;201484;90551571;201470;25106701;2015-05-25 15:03:59;Россия вообще-то всегда была западнической страной. От Ивана III до Путина. Поэтому, никакой жизни в народе, который пресмыкается перед Западом, никогда не будет. Будут только рабы. http://vk.com/photo-25106701_366457428;0;;Б2,Ч4;3.0
9067;62859;201485;191323200;201470;25106701;2015-05-25 15:04:39;Русский народ уже сейчас на 100%-западник.Все русские хотят жить как в Америке.;1;;Ч2;3.0
9068;62860;201486;253652787;201470;25106701;2015-05-25 15:05:38;В комментах как всегда, московские либералы и украинские школоботы -  братья на век??;7;;Н3;4.0
9069;62861;201487;8043062;201470;25106701;2015-05-25 15:06:18;[id191323200|Анатолий], некорректные обобщения. Сложно сказать хотят даже 50% этого. И до какой степени?<br>Каждый видит свои плюсы и минусы.;1;;б3, И3;4.0
9070;62862;201489;266347077;201470;25106701;2015-05-25 15:10:04;Всегда есть угроза для любой страны;0;;П4;2.0
9071;62863;201490;65844971;201470;25106701;2015-05-25 15:10:31;Такое впечатление,что те,кто штампует такие статейки,максимум три класса окончили.Да еще с психотклонениями.;3;;л2;3.0
9072;62864;201491;304450992;201470;25106701;2015-05-25 15:10:35;Наполеон, Гитлер и многие другие доказывали что эти ощущения не напрасны!;4;;о4;3.0
9073;62865;201492;12025189;201470;25106701;2015-05-25 15:11:15;А вы как думали? Построить криминальную вертикаль ,назначить смотрящих и охранителей,для видимости завести карманный Парламент и многопартийность. И после всего этого еще попытаться влезть в мировую элиту со своим бандитским уставом . Не мудрено что весь Мир теперь станет росийским врагом. Кремль своего рода эдакий сумашедший,котороый в любой момент может бросить вам в голову стакан.;3;;Щ4;4.0
9074;62866;201496;11179915;201470;25106701;2015-05-25 15:14:17;Анатолий,  дружбаны  с запада никогда не позволят нам жить даже как они, не то что лучше их. Поэтому путь у нас один. Идти своим путём без Европы и США.;3;;и4;3.0
9075;62867;201501;31746174;201470;25106701;2015-05-25 15:18:37;Что за бред вы несете, товарищи. Уверен, если бы ваши зарплаты доходили до 100000 в месяц никто из вас не жаловался бы на нынешний режим. Убогие. Вас всех можно купить и продать, а потом еще раз купить и продать. Жалкие ничтожества. Смотрят на запад и слюнки пускают. Представьте ситуацию сто ваш повзрослевший сын приводит своего  друга  и говорит что они очень  любят  друг друга и хотят завести ребенка. Вы же все ПРОГРЕССИВНЫЕ. УБЛЮДКИ. А теперь я готов послушать ваши вопли о том какой я ВАТНИК)));5;;Т3, л3;4.0
9076;62868;201503;40687653;201470;25106701;2015-05-25 15:22:18;Началось))))  жалкие ничтожества, ублюдки  - не стоит сверкать быдляцким хамством в комментах! Будьте толерантнее, если сумеете, ведь этому надобно учиться, а путирасты любят не учиться, а любят верещать о величии совковой империи... с пенсиями в 6 т.р.))));1;;л3, п3;4.0
9077;62869;201504;55101623;201470;25106701;2015-05-25 15:26:05;[id31746174|Николай], интересно то, что как раз люди с заработком выше среднего и являются самыми ярыми западофилами. Наверное думаю им и там позволят грабить народ, в ещё больших объёмах...;0;;Т3;4.0
9078;62870;201505;531538;201470;25106701;2015-05-25 15:31:45;[id55101623|Игорь], это что получается, что люди со средним заработком грабят народ? :) Вот это версия!!!;1;;Ц3;4.0
9079;62871;201506;40687653;201470;25106701;2015-05-25 15:31:53;У совков даже не укладывается в голове, что большие деньги можно заработать, а не украсть как в рашке));0;;Ч4;4.0
9080;62872;201507;191323200;201470;25106701;2015-05-25 15:32:51;[id11179915|Денис], у всего человечества путь один-вестернизация.И оно его обязательно пройдёт,это только вопрос времени.;0;;и3;4.0
9081;62873;201508;40687653;201470;25106701;2015-05-25 15:33:01;Кстати а почему любовь к цивилизации в путирастии зовется преклонением перед западом?))));0;;Ф3;4.0
9082;62874;201509;191323200;201470;25106701;2015-05-25 15:34:49;[id8043062|Юрий], вы спросите у своих соседей и просто у прохожих на улице.Много ли из них откажутся от американского образа жизни?;0;;р3, И4;4.0
9083;62875;201510;11179915;201470;25106701;2015-05-25 15:35:48;Анатолий, ну уж... Россия + восточные страны и кирдык вашей вестернизации и лесбо-геи-зации.;0;;У3;4.0
9084;62876;201511;11179915;201470;25106701;2015-05-25 15:37:50;Всеволод, вы раковая клетка на теле Родины?;1;;Л3,С3;4.0
9085;62877;201512;13014907;201470;25106701;2015-05-25 15:37:50;[id40687653|Всеволод], в пиндостане не жил, в Германии жил. Квас люблю. Чё дальше?<br>есть с чем сравнивать.<br>а ты тут тычем гей-пиндосией - сам-то в ней жил? Или так, тролишь тут за шкурку американскую?;0;;е1, Ц3;4.0
9086;62878;201513;40687653;201470;25106701;2015-05-25 15:40:18;[id11179915|Денис], судя по фото, вы не  старпер  , а пишите как ублюдок-Сталин в газете  Правда  в 37-м году, любите совок, да на здоровье, но только тихо, чтоб им не пахло))));0;;л3;4.0
9087;62879;201514;10441257;201470;25106701;2015-05-25 15:42:27;[id191323200|Анатолий], я бы отказался от американского образа жизни.;1;;Ф3,е1 ;4.0
