;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интент-анализ;контент-анализ
7240;11270;265997;307079459;265996;25106701;2015-12-25 20:51:00;Это привет эрдогану который мечтает о ренессансе Османской Империи, а получит раздроблению Турцию;8;;и2;1
7241;11271;265998;3165652;265996;25106701;2015-12-25 20:51:00;сепаратизм-&gt : терроризм-&gt : россия?? классика;0;;б2;2
7242;11272;265999;30581573;265996;25106701;2015-12-25 20:52:00;Сепаратистской?все относительно...;0;;б2;2
7243;11273;266000;82853210;265996;25106701;2015-12-25 20:52:00;Мазохисты...;0;;н4;2
7244;11274;266001;223749010;265996;25106701;2015-12-25 20:53:00;двойные стандарты;0;;б2;1
7245;11275;266002;212787740;265996;25106701;2015-12-25 20:53:00;Так на воспитательную беседу пригласили, чего уж там.;0;;ш4;2
7246;11276;266003;223749010;265996;25106701;2015-12-25 20:56:00; Нет нужды искать массу доказательств и свидетельств  ну у запада всегда так);1;;Н4;3
7247;11277;266004;213252379;265996;25106701;2015-12-25 20:58:00;Пусть они там в своих заграницах поперхнутся.;1;;м4;4
7248;11278;266006;17287035;265996;25106701;2015-12-25 21:01:00;Не скрывают связей с террористами? Тут явно автор что то перепутал,связей с террористами не скрывает нынешнее руководство Турции;10;;Ч2, ж4;2
7249;11279;266007;10407668;265996;25106701;2015-12-25 21:01:00;Западная пресса поперхнулась желчью, истерика - ну, видать, Демирташ - человек действительно хороший.;5;;Н2, Х4;3
7250;11280;266008;10407668;265996;25106701;2015-12-25 21:02:00;[id17287035|Денис], Надо ж на человеческий язык еще переводить. Пишет-то кто. Королевство кривых зеркал.;0;;Ч3;4
7251;11281;266009;92648089;265996;25106701;2015-12-25 21:03:00;Курды уже сто лет как имеют право на образовыание государства...;1;;И4;3
7252;11282;266011;170196642;265996;25106701;2015-12-25 21:03:00;[id307079459|Юлия], вы заблуждаетесбь, ваш путин даже украину раздробить не может);0;;Ч3, С4;4
7253;11283;266012;10407668;265996;25106701;2015-12-25 21:03:00;[id170196642|Черный], Собственных стараний Украине мало, еще Путин помочь должен?;8;;Ц3;4
7254;11284;266014;170196642;265996;25106701;2015-12-25 21:05:00;[id10407668|Сергей], да что вы говорите? а страдания русских украины с снг вас не трогают? ах да, евразийство же);0;;Н3;4
7255;11285;266015;10407668;265996;25106701;2015-12-25 21:05:00;[id170196642|Черный], Я не вижу логики. Украина бомбит Донецк, но Путин не может разделить Украину... Вы под наркотиками?;8;;Ж4,Н3;4
7256;11286;266016;144837137;265996;25106701;2015-12-25 21:06:00;СерГей,;0;;л3;4
7257;11287;266017;170196642;265996;25106701;2015-12-25 21:07:00;[id10407668|Сергей], простите, но если вы считаете, что страдание украины это ее лично дело, то вы ,конечно, умница и молодец! Но когда РИ даже просто пыталась воевать с турками была в несколько других границах) у ваших избранников яиц марик взять не хватило, о каких курдах речь?);0;;Ч3;4
7258;11288;266018;300074466;265996;25106701;2015-12-25 21:10:00;Так оно и будет ,все ещё впереди ,и главное кто будет президентом ,<br>в Америке.;0;;и4;4
7259;11289;266019;163315960;265996;25106701;2015-12-25 21:11:00;Даёшь независимую Ассирию, ну или Курдистан, без разницы.;1;;б2;3
7260;11290;266020;10407668;265996;25106701;2015-12-25 21:11:00;[id170196642|Черный], Я за вас реально переживаю. Методички меняются каждую неделю. То Путин слил Донбасс. Потом Путин агрессор, потом снова всепропальные настроения требуется освежать - Путин сливает Донбасс. Сейчас вот еще Турция. Не тяжело на нитках плясать? Страдание каждой страны - ее личное дело. Украинцы назвали себя отдельной страной - так пусть поймут, что это не только преференции в разворовывании советского наследия. Оно скоро кончится. В Прибалтике уже проели. Дураки только своим задом понимают и на некоторое время извлекают урок. Никто и никогда не учится на чужих ошибках. Мы в РФ тоже поняли только после ельцинских пассажей, когда было уже поздно. Но стало быть этот урок был нужен.;12;;н3, ж3, У4;4
7261;11291;266021;8043062;265996;25106701;2015-12-25 21:13:00;[id170196642|Черный], потому как курды - действительно уже десятилетиями борятся за свою государственность. Доказывают свое право на автономность. <br>А нам на кой черт ваш Мариуполь сдался? Что то там многотысячных митингов под русскими знаменами не видно..нас вполне устраивает та ситуация, которая есть. Ни мира, ни войны. <br>Если кто то переступит эту черту - потом не обижайтесь;3;;ж3, а3, у3;4
7262;11292;266022;329841590;265996;25106701;2015-12-25 21:13:00;[id307079459|Юлия], передаю привет из Турции республикам Северного Кавказа и Идель-Урала. Имарату Кавказ быть!;0;;е3;3
7263;11293;266023;170196642;265996;25106701;2015-12-25 21:14:00;[id10407668|Сергей], уважаемый, полехче. У меня нет никаких методичек и я всегда придерживался своего мнения касательно ВВ. Вообще про методички слышать от подписчика рт это всегда весело, ну да ладно. Если вы выдаете 40миллоный сателлит сша( с 20 миллионами русских) у наших границ за геополитический урок самой украине (а-та-та, будут знать!) ,то мне жаль вас как раз таки=);0;;е1, щ3;4
7264;11294;266025;170196642;265996;25106701;2015-12-25 21:15:00;[id329841590|Maxim], сосейло=);0;;л3;4
7265;11295;266027;52686014;265996;25106701;2015-12-25 21:15:00;Классика жанра. Для нас курды - партнеры, для Турции они террористы/сепаратисты. Для Турции сирийские туркмены союзники, для России - наземная цель для бомбардировок.;1;;ж4;3
7266;11296;266028;170196642;265996;25106701;2015-12-25 21:16:00;[id8043062|Юрий], ахахахха, это просто в золотой фонд цитат ! я заскринил) Если вы терпила, то не переносите пожалуйста свои  обоссыте но не бейте  на каких-то  нас ;0;;л3, р3;4
7267;11297;266029;10407668;265996;25106701;2015-12-25 21:16:00;[id170196642|Черный], Жаль - субстанция бесплатная, так что на здоровье. Сателлит США далеко не 40-миллионный. Если бы было так, не было бы там сейчас гражданской войны.;1;;ж3;4
7268;11298;266030;170196642;265996;25106701;2015-12-25 21:17:00;[id10407668|Сергей], По итогам общенациональной переписи по состоянию на 5 декабря 2001 года население Украины составило 48 240 902 постоянных жителей[18] . Без крыма стало почти 40. Какие вопросы?;0;;И3, а3 ;4
7269;11299;266031;90551571;265996;25106701;2015-12-25 21:18:00;РФ - спонсор мирового террора. <br>https://meduza.io/news/2015/12/23/mid-rf-zayavil-ob-obschih-interesah-rossii-i-talibana;0;;Т4;4
7270;11300;266032;10407668;265996;25106701;2015-12-25 21:19:00;[id170196642|Черный], У вас тяжело с пониманием. Ок, разжую чуть подробнее - если бы все эти миллионы являлись согласными с политикой Киева после захвата власти неонацистами - не было бы сейчас на Украине гражданской войны. Картинку нарисовать?;2;;Ф3, И4;4
7271;11301;266033;8043062;265996;25106701;2015-12-25 21:19:00;[id170196642|Черный], я не живу тюремно-жаргонными понятиями, к счастью. <br>И в этой ситуации проигрывающей или выигрывающей стороны пока нет. Не нужно брызгать слюнями и эмоциями раньше времени. Хорошо смеется тот, кто смеется последним;1;;е1, Н3, п3;4
7272;11302;266037;170196642;265996;25106701;2015-12-25 21:22:00;[id10407668|Сергей], вы всерьез называете происходящее на украине гражданской войной?  неонацисты  , а кто неонацисты во власти? евреи? грузины? граждане сша? Кто там конкретно неонацист. Обновите методичку пожалуйста);1;;а3, н3 ;4
7273;11303;266039;52308013;265996;25106701;2015-12-25 21:22:00;[id329841590|Maxim], мечтать не вредно, сусала уже зажили за древностью времен, всегда пожалуйста освежить старые раны. Имарат так имарат, нам как то п...й кого бить.;1;;о3;4
7274;11304;266040;10407668;265996;25106701;2015-12-25 21:23:00;[id170196642|Черный], А что, вам непонятно до сих пор, от имени какой нации проводится террор против несогласных? Беда.;3;;Н3;4
7275;11305;266041;170196642;265996;25106701;2015-12-25 21:23:00;[id10407668|Сергей], я вопрос задал, кто там во власти неонацисты?;0;;а3;4
7276;11306;266042;10407668;265996;25106701;2015-12-25 21:24:00;[id170196642|Черный], люди, называющие себя украинцами. Вы правда такой недалекий или умело прикидываетесь?;2;;Т3;4
7277;11307;266043;10407668;265996;25106701;2015-12-25 21:25:00;[id170196642|Черный], Может вы мне теперь расскажете, что же на Украине происходит, если не гражданская война?;0;;а3;4
7278;11308;266044;170196642;265996;25106701;2015-12-25 21:25:00;[id10407668|Сергей], То есть если человек называет себя украинцем и находится во власти = неонацист? я как могу держусь ,если честно. Мало того , что вы несете полный бред, так еще и манера спора 5 класса меня поражает;0;;Т3, н3;4
