;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;
4526;77454;182623;1038871;182621;25106701;06.04.2015 13:32;Тролли сидят в Санкт-Петербурге, на Савушкина 55, примерно 250 человек круглосуточно любят государство на профессиональной, платной основе. Кстати, вакансии имеются. http://vk.com/photo-25106701_358844939;11;;И4;1
4527;77455;182626;2875706;182621;25106701;06.04.2015 13:34;Бизнес инсайдер решил потроллить Россию?;0;;Ш4;1
4528;77456;182627;2679109;182621;25106701;06.04.2015 13:34;Если вы не ведете свою пропаганду, ее ведет кто-то другой.);0;;Ш4;1
4529;77457;182628;29208444;182621;25106701;06.04.2015 13:35;А другую сторону медали осветить не хотят?сколько таких блогеров ведут деятельность против нашей страны.;12;;Щ4;1
4530;77458;182629;2679109;182621;25106701;06.04.2015 13:36;http://vk.com/photo2679109_358432259;7;; - ; - 
4531;77459;182631;1038871;182621;25106701;06.04.2015 13:38;http://vk.com/video1279_171046046;0;; - ; - 
4532;77460;182632;137301912;182621;25106701;06.04.2015 13:39;В комменты к статье о кремлевских платных патриотах прибежали кремлевские платные патриоты с комментами. Кучка дармоедов ...;6;;Щ3;1
4533;77461;182635;2732653;182621;25106701;06.04.2015 13:41;[id29208444|Алексей], а против руководства нашей страны даже организовывать ничего не надо. Негативное отношение граждан формируется действиями правительства и экономической ситуацией.;0;;Т4;2
4534;77462;182636;30365299;182621;25106701;06.04.2015 13:42;[id29208444|Алексей], вам кажется, что страна ВАША. все гораздо печальней.;0;;Ц3;2
4535;77463;182637;284065102;182621;25106701;06.04.2015 13:42;По мнению  Бизнесс инсайдер , не любить хохлонацистов ,прославляющих карателей времен ВОВ, сжигающих одеситов, расстреливающих мирных в Донецке, можно только за деньги? И почему скромно умолчали о  крымчанках, дочерях офицеров , для которых все не так однозначно??? <br>Скорее всего опять перевернули все с ног на голову, но на самом деле раскрыли структуру укропских диванных войск...;1;;Щ4;2
4536;77464;182638;1271446;182621;25106701;06.04.2015 13:42;вот я грю - где моя зарплата ???? .... куда прийти получать ????;0;;Ц3;2
4537;77465;182639;5935567;182621;25106701;06.04.2015 13:42;..сколько либерального говна в каментах ));2;;Н3;4
4538;77466;182640;269583392;182621;25106701;06.04.2015 13:44;Кто бы говорил...зайдите на ФБ.;0;;Р3;3
4539;77467;182641;58708068;182621;25106701;06.04.2015 13:44;[id1038871|Юрий], Всем этим проституткам из Савушкиа 55 раскаленный до бела лом -холодным концом в задницу...что б вытащить не могли..И сидеть тоже..;0;;М4;2
4540;77468;182642;202959370;182621;25106701;06.04.2015 13:44;Да уж ! Особенно много россиян борцов с властью стало последнее время. И все эти россияне вместо слова враньё, ложь, пиз..шь , наеб..лово почему то пишут брехня.;0;;Ч4;3
4541;77469;182645;203327633;182621;25106701;06.04.2015 13:47;[id70101599|Елена], а я надеюсь что придет время,и Путин перестанет с вами миндальничать.И мы вас перестреляем.В этот раз никаких ГУЛАГОВ.;6;;М3,С3;3
4542;77470;182647;13843787;182621;25106701;06.04.2015 13:48;хорошо придумано)));0;;Х3;4
4543;77471;182648;203327633;182621;25106701;06.04.2015 13:48;[id58708068|Игорь], кулю в лоб тебе.Чтоб по клавиатуре не шмякал.Все я тебя ВЫКЛ.;1;;М3, Г3;4
4544;77472;182649;2679109;182621;25106701;06.04.2015 13:49;[id30365299|Александр], конечно же, лучше думать, что страна - не наша.<br>Тогда такая вольность открывается! Можно поливать говном своих предков (ведь они -  не наши ), можно воровать (ведь воруешь  не у своих ), можно, сидя на диване, критиковать правительство за любое действие (ведь правительство тоже -  не наше ), а уж тем более фонтанировать говном по поводу бездействия правительства и 90% россиян - главное не вставать с дивана.;1;;П3;3
4545;77473;182650;203327633;182621;25106701;06.04.2015 13:49;[id202959370|Андрей], вот их руководители инструктаж проходят) http://vk.com/video217524889_168209807;2;;Ш3;1
4546;77474;182651;58708068;182621;25106701;06.04.2015 13:50;[id203327633|Сергей], ТВАРЬ ТРУСЛИВАЯ.. ПРИЗНАЛСЯ ПРОСТИТУТКА...ВСЕМ..ВСЕМ..БЛОКИРУЙТЕ СВОЛОЧЕЙ ИЗ савушкино..ВЫК ПАСКУДА.;0;;Щ3, Л3;4
4547;77475;182652;172064826;182621;25106701;06.04.2015 13:50;Господа тролли и либерасты , хоть и старый уже очерк , но всё же прочтите до конца )): <br><br>Одно из ведущих американских аналитических изданий Foreign Affairs взволновано сообщило - оказывается, надежды США на российскую молодежь, выросшую  в эпоху смартфонов, интернета и открытых границ  не оправдываются. США мечтали бы, чтобы молодые россияне оказались откровенными западниками и, как говорится, космополитами -  заглядывающими в рот  Западу и стремящимися любой ценой к потреблению и протестному активизму, но... Не выходит. Оказывается, даже студенты ведущих  либеральных  российских ВУЗов беспокоятся за суверенитет своей страны, разделяют негодование большинства россиян гегемонией США и давлением на Россию.<br><br> Поколение Путина  с радостью впитывает пропагандируемую Кремлем ностальгию по советским временам , -пишет автор Foreign Affairs Сара Мендельсон, добавляя страшное - оказывается, молодежь не одобряет даже гей-браки!  Более того: чем образованнее молодые россияне, тем охотнее они разделяют антиамериканские взгляды ,- делится она, переживая за крушение основного оппозиционного тезиса-противопоставления  поколения айфона  и  быдла с Уралвагонзавода , о котором так много писали  несогласные .<br><br> С их приходом к власти в России ничего не изменится: представители этого поколения в лучшем случае станут успешными технократами, не способными и не желающими менять устоявшийся порядок вещей ,- страдают американские аналитики. И есть из-за чего - ведь это не умозрительные данные, а результаты серьезного социологического исследования. Такие выводы аналитики сделали на основе серии круглых столов со студентами ведущих российских вузов - МГУ, МГИМО и Высшей школы экономики. То есть - самыми  продвинутыми  и, как надеялись в США,  либеральными  студентами.<br><br> Всего в круглых столах участвовали 108 студентов последних и предпоследних курсов - образованные, хорошо информированные молодые люди, свободно владеющие английским языком. Активизм и массовые протесты нисколько не вдохновляют молодых россиян - они со;7;;Н3, Ж3;4
4548;77476;182653;145001706;182621;25106701;06.04.2015 13:50;хоть кто-то работает с пользой для страны;0;;Ц4;1
4549;77477;182654;203327633;182621;25106701;06.04.2015 13:51;О как либероида заколбасило)))Давай еще ВЫКЛ)))Больше ВЫКЛ.ВЫКЛ.ВЫКЛ.)));2;;Н3, Г3;4
4550;77478;182655;2679109;182621;25106701;06.04.2015 13:52;Логика идиотов из соц.сетей:<br>Правительство не занимается воспитанием граждан - оно плохое, потому что не занимается.<br>Правительство занимается воспитанием граждан - оно плохое, потому что тоталитаризм, совок, навязывают, кококо и т.д.;0;;Ч3;1
4551;77479;182656;269583392;182621;25106701;06.04.2015 13:53;На фэйсбуке от либирастов,свидомитов и прочих пиндосовских прокладок вонючих,дышать нечем...говноброс.А вспомните  я из Крыма ,дочь офицера и за Лупки..  да у них целые полчища на пропаганду работают,аналитики и прочая нечесть,информация фильтруеться и анализируеться,так что пусть заткунться,просто скажите,что их пропаганда начала уступать и их это бесит,то что,их- бьют их же оружием ...ибо не ...уй!!;1;;Щ4, Ц4;1
4552;77480;182657;1185138;182621;25106701;06.04.2015 13:53;Вранье это все, троллей нет! И кремля нет. Ничего нет.;0;;Ц4;1
4553;77481;182658;203327633;182621;25106701;06.04.2015 13:53;[id172064826|Виталий], читать не будут.потому что либерастня это худший вид дураков.Они хронические дураки.А это не лечиться.Перефразируя известную поговорку: В России две беды,либерасня и дороги )));1;;Н3;3
4554;77482;182659;2363095;182621;25106701;06.04.2015 13:53;[id1038871|Юрий], ты герой! такое крутое видео мог снять только герой)))))))));0;;Ц3;4
4555;77483;182660;203327633;182621;25106701;06.04.2015 13:55;[id269583392|Евгений], кстати заметили,что хохлотролей меньше стало?Потому что новые установки в методичке появились,маскироваться под россиян.;1;;Щ3;1
