;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интент-анализ;контент-анализ
4473;39685;231726;252652514;231723;25106701;2015-08-12 20:34:56;Увы полностью перенести опыт карликового государства на государство масштабов России не получиться.<br>Особенно учитывая что количество желающих поживиться за её счёт , растёт с каждым столетием , с каждым годом .<br>И в особенности на Западе!!!;3;;и4, У4;3.0
4474;39686;231727;265212711;231723;25106701;2015-08-12 20:36:01;[id252652514|Алан], если у нас будут делать как там нас мир сожрет и правозащитники и прочие балаболы,дерьмократы и прочий калл));3;;У4;4.0
4475;39687;231729;90551571;231723;25106701;2015-08-12 20:38:13;Кстати, опыт Сингапура очень интересен. <br>Лидер Сингапура Ли Куан Ю, сначала ввёл в стране диктатуру и однопартийность. <br>Затем ввёл уголовное наказание для гомосексуалистов.<br>После чего начал сокращать коренное население и замещать его китайцам. <br>В итоге получился современный Сингапур. <br>Правда ведь политика Ли Куан Ю кого-то напоминает? http://vk.com/photo-25106701_375257220;1;;ж4, Ц4;3.0
4476;39688;231730;4632001;231723;25106701;2015-08-12 20:38:46;[id252652514|Алан], Путин не умрёт?;0;;С3;4.0
4477;39689;231731;60923216;231723;25106701;2015-08-12 20:40:29;[id265212711|Дрим], вы полную фигню сморозили. http://vk.com/video60923216_171512125;4;;б3;4.0
4478;39690;231732;265212711;231723;25106701;2015-08-12 20:45:13;[id60923216|Валентин], иди в жопу с этим клоуном,с обамой и путиным.задррали уже нищеброды нытики.мы вообще не об этом.убогий нищий тролль;0;;л3, г3;4.0
4479;39691;231733;265212711;231723;25106701;2015-08-12 20:46:31;[id90551571|Сергей], в этом и прикол что мир их не трепал и не ныл,право голоса,геи,свободу попугаям и прочего гавна чтото было не замечено))а у нас так жесть)гг;0;;ж3;4.0
4480;39692;231735;82853210;231723;25106701;2015-08-12 20:48:08;[id60923216|Валентин], он другого клоуна любит.Путин есть ?;1;;Ц3;4.0
4481;39693;231737;183462804;231723;25106701;2015-08-12 20:49:33;[id90551571|Сергей], спасибо, посмеялся.;0;;Х3;4.0
4482;39694;231738;82853210;231723;25106701;2015-08-12 20:50:32;[id183462804|Андрей], а теперь хохочите ! http://vk.com/photo82853210_364454733;3;;;4.0
4483;39695;231739;252652514;231723;25106701;2015-08-12 20:53:25;[id265212711|Дрим], о да , визгу про  кровавую диктатуру  и свободу слова будет немеренно!;1;;У4;4.0
4484;39696;231740;307296345;231723;25106701;2015-08-12 20:55:24;[id252652514|Алан], изучите опыт Грузии при Саакашвили. Вы видимо просто ментально не готовы к переменам, сказывается генетическое историческое прошлое. Бывает. Изгоняйте из себя раба;1;;р3, п3;4.0
4485;39697;231741;252652514;231723;25106701;2015-08-12 20:55:28;[id4632001|Владимир], как Ленин что ли ? Упаси боже его от такой судьбы!<br>Мы все умрём,рано или поздно!;0;;а3, У1;4.0
4486;39698;231742;265212711;231723;25106701;2015-08-12 20:55:57;[id307296345|Sergey], вот ты юаран,;0;;Ш3;4.0
4487;39699;231743;265212711;231723;25106701;2015-08-12 20:56:40;[id307296345|Sergey], сравнил грузию и Россиию ?? ?? грузию на карте не видно,на велосипеде за день обьехать можно.ухахахах;0;;Ш3;4.0
4488;39700;231744;307296345;231723;25106701;2015-08-12 20:57:03;[id265212711|Дрим], кстати, почему ник у тебя пиндосовский?!);0;;а3;4.0
4489;39701;231745;90551571;231723;25106701;2015-08-12 20:57:09;[id265212711|Дрим], как раз-таки трепали. Все западные СМИ писали, что в Сингапуре не соблюдаются права человека. А ещё недавно австралийцы жаловались, что в Сингапуре их граждан казнили за ввоз наркотиков. Это уже не говоря о всех рейтингах по свободе прессы, где Сингапур расположен ниже РФ. Да и книги вроде  Диснейленд со смертной казнью  тоже не прибавляют Сингапуру популярности.;1;;б3, Т4;3.0
