;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
7806;45084;225284;223034241;225283;25106701;20.07.2015 9:48;Вернуть Россию Монголии!!!!;4;Ш2;1
7807;45085;225285;58295640;225283;25106701;20.07.2015 9:51;Невероятно тупой высер. А посмотрите фамилию автора!;6;Н2;3
7808;45086;225286;9394712;225283;25106701;20.07.2015 9:51;Выйти из Договора по нераспространению каменных топориков!!!)));0;Ш2;2
7809;45087;225288;169062528;225283;25106701;20.07.2015 9:51;Ещё бы осветить незаконность отделения США от  невеликобритании...;8;Ш2,Ж4;3
7810;45088;225289;98272865;225283;25106701;20.07.2015 9:51;Предлагаю упразднить такую организацию, как США<br>Государство, в корне которого лежит вероломное истребление индейского народа, не должно существовать в цивилизованном мире;2;Е1,Н4;4
7811;45089;225291;1074471;225283;25106701;20.07.2015 9:52;А у ваты на сайте прям бамбалейла эпическая началась;3;Н4;4
7812;45090;225292;9394712;225283;25106701;20.07.2015 9:52;[id58295640|Александр], в Волгограде за такой шарфик могут и притянуть : );0;М4;4
7813;45091;225293;140145045;225283;25106701;20.07.2015 9:53;Что за бред какие пастухи ? Откуда они знали про политику?;0;А2,Н2;1
7814;45092;225294;223034241;225283;25106701;20.07.2015 9:53;Лол...хоть один патриот комментатор статью сам то прочитал или только это введение? Такие вы печальные;0;Т3;4
7815;45093;225295;228647140;225283;25106701;20.07.2015 9:54;[id223034241|Александр], Золотая Орда была независима от Монголии,хотя ханы были по происхождению монголами-они быстро ассимилировались местным тюркским населением ханств,приняли веру тюрков-Ислам ,и забыли монг.язык-разговаривали и вели документы (ярлыки,грамоты) на тюркско-татарском;1;Ж4;2
7816;45094;225296;17243969;225283;25106701;20.07.2015 9:55;На картинке казахи, актеры тоже. Хотя для русских все одинаковы, как впрочем и все русые народы для нас.;1;Б2,Ж4;3
7817;45095;225298;297890260;225283;25106701;20.07.2015 9:58;Новосибирск ,Омск и незаконно захваченные земли казахов надо вернуть Казахстану,Лукашенко правильно сказал.;0;Ц4;3
7818;45096;225300;228647140;225283;25106701;20.07.2015 10:01;[id297890260|Асхат], только тогда верните Алматы-узбекам;1;Б4;4
7819;45097;225301;269583392;225283;25106701;20.07.2015 10:02;Сей писака уехал из Белорусси ещё в детстве..ну не задалось у еврея Фишмана Бори в  штатах ...вот и решил на сказки с припаганнишем душком перейти.Может сему жиду лучше по-пиндостану поездить и индейцев повоспрошать,что оные о своей(бывшей) земле предков думают? А то ведь поперла жида - три лаптя по-карте  справедливость искать..аж в Монгольский хурал...а несправедливость то вот она под боком..и народов-то почти истреблённых поболее будет..;1;Л2,Щ2;4
7820;45098;225302;18172994;225283;25106701;20.07.2015 10:02;?? тот случай, когда два пастуха из монголии умнее автора свежевыжатой статьи;2;Ч2;4
7821;45099;225303;132608829;225283;25106701;20.07.2015 10:05;Кто-нибудь объясните этим поехавшим пахомкам,что Северо-восточные русские княжества не входили в состав Золотой Орды, а находились в вассальных отношениях с ней ( ну типа как СССР и Чехословакия во время холодной войны);5;И4;4
7822;45100;225305;287804305;225283;25106701;20.07.2015 10:11;[id98272865|Влад], нам важно ваше мнение;0;В3;4
7823;45101;225307;95760817;225283;25106701;20.07.2015 10:16;Короче, автор прав. Нужно всем обьединяться в Евразийский Союз.;0;Ш2;1
7824;45102;225308;72711204;225283;25106701;20.07.2015 10:27;А была ли война с татаро-монголами? Были тартаро-моголы. http://vk.com/video72711204_170189133;1;И4;3
7825;45103;225309;17640761;225283;25106701;20.07.2015 10:31;На пространстве Евроазии почти всегда объединенная империя существовала- правили в ней и потомки Чингизхана, и Киев, и Питер и Казань и Москва....В Европе даже общего языка нет как у нас в горах Дагестана- пройти в соседнюю деревню и свой язык)))... соловом объединяться надо чего там)));2;И4;4
7826;45104;225311;92648089;225283;25106701;20.07.2015 10:34;Главное, на просторах Евразии (в отличии Рима, США) никогда не было рабства.;0;Е1;4
7827;45105;225313;2978759;225283;25106701;20.07.2015 10:42;Автор редкостный... чудак...));1;Л2;4
7828;45106;225320;177220194;225283;25106701;20.07.2015 11:27;В соответствии с каким законом Орда зашла на Русь? Вот в соответствии с этим законом их обратно и прогнали! Видимо у автора бомбануло за Крым!)));0;Ж2, Щ2;4
7829;45107;225335;164836471;225283;25106701;20.07.2015 12:18;Золотую орду в состав России.;0;Ш4;4
7830;45108;225338;297890260;225283;25106701;20.07.2015 12:23;[id228647140|Гумар], нет.узбеки пусть кашгарию с уйгурами у китая экспроприируют .;0;С4;4
7831;45109;225339;297890260;225283;25106701;20.07.2015 12:24;[id164836471|Huck], России Крыма  хватит.;0;О4;4
7832;45110;225341;228647140;225283;25106701;20.07.2015 12:29;[id164836471|Huck], она уже в составе России;0;З4;4
7833;45111;225346;278315067;225283;25106701;20.07.2015 12:40;По ходу писал либераст с сионистским ДНК.;0;Л2;4
7834;45112;225348;22156819;225283;25106701;20.07.2015 12:47;Не понимаю людей, которые говорят, что какую-то территорию кому-то нужно отдать) хочешь - иди и возьми);1;О3;1
7835;45113;225349;22156819;225283;25106701;20.07.2015 12:48;[id297890260|Асхат], Россия сама решит чего ей хватит, а чего нет);1;О4;4
7836;45114;225357;300045997;225283;25106701;20.07.2015 13:00;Почему-то постоянно путают нашествие монголов и появление Золотой Орды. Между этими событиями двести лет разницы. Русские княжества были фрагментами территорий на довольно пустынной земле между Балтикой и Волгой. Населения было с гулькин пенис. И Князья платили дань в государственное федеративное объединение - Золотую Орду. Там правили предки татар и башкир современных. Монголов там не было.;1;Ж4;3
7837;45115;225560;297890260;225283;25106701;20.07.2015 16:52;[id22156819|Макс], с Донбасом определится не может почему тогда?;0;О4;4
7838;45116;225574;308829011;225283;25106701;20.07.2015 17:34;Лал, татары это волжская булгария, Золотая орда завоевала также их, правители Золотой орды были потомки монголов, от местных тюркских женщин.;1;Ж4,И4;3
7839;45117;225575;300045997;225283;25106701;20.07.2015 17:37;[id308829011|Maxim], Откуда инфа? Википедию хучь почитайте!!!;0;Б3;4
7840;45118;225584;308829011;225283;25106701;20.07.2015 18:05;Татарами русские называли все тюркские племена;0;П3;3
7841;45119;225588;300045997;225283;25106701;20.07.2015 18:13;[id308829011|Maxim], Я 15 лет прожил в Средней Азии. Там куча тюркских народов как и в России. Но это различные расы. И в Сибири пожил - видел монголов.Татары и башкиры белокожие как и европейцы. Поэтому бакланить про татаро-монгольское иго - это АБСОЛЮТНАЯ чушь. Все равно что говорить о папуасо-венгерском народе.;0;Е1,Б3,Ж4;4
