;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;
4585;84697;174476;28191608;174475;25106701;14.03.2015 13:39;В среднем каждый должен оставить 3000$. Не в этом году, чуваки.;16;;Ш4;0, 0
4586;84698;174477;7594271;174475;25106701;14.03.2015 13:45;С таким курсом бакса в этом году прокачусь в Сочи!;5;;Е1;1
4587;84699;174479;206561867;174475;25106701;14.03.2015 13:46;Одни старперцы;0;;Н4;1
4588;84700;174481;259948956;174475;25106701;14.03.2015 13:49;Пошли н*х с такими ценами на Турцию;5;;Г4;1
4589;84701;174482;253822334;174475;25106701;14.03.2015 13:50;с нашей экономикой дальше области не отдохнуть уже.;5;;Т4;1
4590;84702;174483;234338956;174475;25106701;14.03.2015 13:50;И не приедут столько туда , да и хватит турков кормить !!!;1;;И4;0
4591;84703;174484;234338956;174475;25106701;14.03.2015 13:51;Курорты Краснодара и Крым будем поднимать;9;;И4;1
4592;84704;174485;28191608;174475;25106701;14.03.2015 13:51;[id259948956|Evgenii], а я смотрел недавно, в районе 50000р, нормально.;0;;Б3;1
4593;84705;174486;259948956;174475;25106701;14.03.2015 13:53;[id28191608|Валентин], опять же смотря куда за 50, я два года назад за 29 кусков в Кемер в 4* летал (все включено) щас я смотрел уже 44 куска, цены растут, спрос падает!;0;;Б3, Е1;1
4594;84706;174488;7594271;174475;25106701;14.03.2015 13:59;Чуркам надо переходить с бакса на лиры! Какого хуя мы покупаем путевки в Турцию, бля в Турцию за доллары!;6;;П4;2
4595;84707;174489;28191608;174475;25106701;14.03.2015 14:00;[id259948956|Evgenii], я с любимой летал в Анталью своим ходом, без оператора. И знаешь? Очень круто! Мы взяли отель 2 звезды + завтрак. Отель очень классный, красивый и чистый! Уборка и смена белья каждый день. Я теперь вообще не вижу смысла в этих все включено, усрался мне тот алкоголь и мороженное. 18000р за 7 ночей. Только билеты дорогие 25000р аэрофлот.;1;;Е1;2
4596;84708;174490;85404313;174475;25106701;14.03.2015 14:00;Я думаю есть более адекватные места отдыха;1;;Е1;1
4597;84709;174491;28191608;174475;25106701;14.03.2015 14:00;[id7594271|Андрей], точняк ??;0;;В3;1
4598;84710;174492;234338956;174475;25106701;14.03.2015 14:05;Своим ходом дороже , я работал в Пегасе , и через тур оператора дешевле потому что им большие скидки из за того что они везут большой поток людей;1;;Б3, Е1;2
4599;84711;174493;234338956;174475;25106701;14.03.2015 14:06;И перелет дешевле;0;;И4;2
4600;84712;174496;13843787;174475;25106701;14.03.2015 14:18;зачем вкладывать деньги в другое государство, если есть теперь Крым и Сочи?!;3;;И4 ;1
4601;84713;174499;33918188;174475;25106701;14.03.2015 14:27;[id234338956|Игорь], куда еще поднимать, и так тут летом не протолкнуться!!!;0;;Б3;1
4602;84714;174500;253822334;174475;25106701;14.03.2015 14:59;[id13843787|Владимир], затем, что сервис там лучше и условия.;7;;Б3;1
4603;84715;174501;7594271;174475;25106701;14.03.2015 15:00;[id13843787|Владимир], Крым и Сочи не резиновые, всех россиян они принять физически не смогут;2;;И3;2
4604;84716;174502;13843787;174475;25106701;14.03.2015 15:01;[id253822334|Даня], )) это потому что, они живут только доходами от туристов. у нас тоже всю будет на высоком уровне, как только доход пойдет...;3;;И4;2
