;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интент-анализ;контент-анализ
399;28022;246048;305929871;246047;25106701;2015-09-21 17:33:14;Кучка дебилов.Проводите лучше митинги в тайге,там вам самое место.;16;;л4;3.0
400;28023;246049;278315067;246047;25106701;2015-09-21 17:34:05;Всех на уборку урожая 2015 ,нечего воздух сотрясать.;8;;п4;3.0
401;28024;246050;12608978;246047;25106701;2015-09-21 17:34:09;[id305929871|Egor], мммм, другое мнение - дебилы! А к вам тогда как обращаться?;6;;б3, а3;4.0
402;28025;246051;305929871;246047;25106701;2015-09-21 17:34:57;[id12608978|Илья], убийца хомяков;2;;Ш1;4.0
403;28026;246052;23314759;246047;25106701;2015-09-21 17:35:26;Цветочный горшок им из окна!;2;;о4;4.0
404;28027;246053;646121;246047;25106701;2015-09-21 17:37:41;DW не могло пропустить такую новость ));0;;Ц2;2.0
405;28028;246054;11179915;246047;25106701;2015-09-21 17:39:41;люди пришедшие на митинг за сменяемость власти.. власть и так сменяется в нужное время, а вами манипулируют.. явно ведь сказать, что против Путина митинг не могут, слабо им, вот и выдумывают навальные и ко. хрень разную, а народ ведется. Вы посмотрите на запись митинга ведь с плакатами явно шли либо старушки которым мозги затуманили либо бомжи либо дебилы... не уподобляйтесь этим кукловодам.. живите и любите свою Родину.;12;;Щ4;3.0
406;28029;246055;29208444;246047;25106701;2015-09-21 17:40:51;Меркель идет на 4 срок подряд и ничего, никакой диктатуры, все демократично. Митингов за смену власти нет. Очень странный лозунг  За смену власти . А она у нас не сменяемая, у нас нет выборов, у нас монархия?;12;;Ч2,Ч4;2.0
407;28030;246056;214025218;246047;25106701;2015-09-21 17:42:17;Проплаченцы по большей части. Из того исходя хотя-бы, что ни в одном другом городе об этих долбо. бах ничего не видно не слышно;2;;Н4,Л4;3.0
408;28031;246057;63593871;246047;25106701;2015-09-21 17:44:28; в 91 всего три дня митинговали=и оказались в другой стране ...вот оказывается мечта какая у граждан оппозиционеров -разрушить Россию.а мы то думали...;6;;У4;4.0
409;28032;246058;164072802;246047;25106701;2015-09-21 17:46:39;Как на похоронах...;4;;ж4;3.0
410;28033;246059;14721989;246047;25106701;2015-09-21 17:51:28;больше зла богу зла? )));0;;С3;4.0
411;28034;246060;309349455;246047;25106701;2015-09-21 17:53:29;многочисленная ??? ха-ха;2;;Ц2;3.0
