;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;
7541;69439;192345;43019370;192344;25106701;02.05.2015 16:20;Китай создает симбиоз с будущей жертвой.;7;;И4;1
7542;69440;192346;1074471;192344;25106701;02.05.2015 16:20;Соперник это тольео если бомбу сбросить, там уж долетит не долетит. а по другим вопросам то Россия вообще не соперник США, слишком громко звучит;1;;Ф4;1
7543;69441;192348;43473400;192344;25106701;02.05.2015 16:22;[id43019370|Эмануил], действительно;0;;В3;1
7544;69442;192350;146278500;192344;25106701;02.05.2015 16:26;[id43019370|Эмануил], Ну да.. ЮСа более, чем на половину скуплена уже поднебесной... Теперь вместе с Россией необходимо противостоять уничтожению  покупки  прежде, чем можно будет ею воспользоваться..;1;;Ж3;2
7545;69443;192351;72207517;192344;25106701;02.05.2015 16:27;[id43019370|Эмануил], брысь отсюда свидомит.;3;;Г3;4
7546;69444;192352;146278500;192344;25106701;02.05.2015 16:28;[id1074471|Del], А ты приезжай в глубинку..=)) Не важно - куда... Не в Столицу.. А там и посмотришь!! =)))))))))))))))))))))))))));1;;Р3;4
7547;69445;192353;146278500;192344;25106701;02.05.2015 16:31;[id72207517|Виктор], КСТАТИ!! Лайки нада зафиксировать.. Все свидомиты там! =);1;;Щ3;4
7548;69446;192354;236383646;192344;25106701;02.05.2015 16:32;ебнутым кацапам нет пересчета.ха ха ха!!!!!!!!!!!!!!!!;0;;Н3;4
7549;69447;192355;72207517;192344;25106701;02.05.2015 16:33;[id1074471|Del], а ваша любимая Америка думает совсем по-другому.не даёт америкосам покоя Россия. А как хочется им принести свою дерьмократию в РФ, желательно  чтоб так же как в свидомии было. Но не получается у них, т.к. есть и самолёты, подлодки с кузькиными мамками, да и сами эти мамки кузькины могут долететь до америки....вот и пытаются давить экономически....но невыходит у болезных....хотя макака уже что то пробурчала про разорванные в клочья..;1;;Ц3;1
7550;69448;192357;72207517;192344;25106701;02.05.2015 16:35;[id146278500|Юрий], да пусть куражатся болезные потомки атлантов прилетевших жить с альфа-центравра в киевскую укрь))));0;;Н3;4
7551;69449;192358;72207517;192344;25106701;02.05.2015 16:37;[id82853210|Сергей], как можно верить лживой кацапской прессе?;0;;Н2;3
7552;69450;192359;146278500;192344;25106701;02.05.2015 16:42;«Россия ждет того дня, когда Америка проснется и поймет, что Россия является страной с золотой поддержкой своей валюты. Все их текущие экономические проблемы можно отставить в сторону, и, несмотря на то, что наш президент говорит о своем предполагаемом преимуществе на мировой шахматной доске, Россия ждет того дня, когда она сожмет экономический кулак, чтобы завладеть всей территорией Соединенных Штатов. При нашем нынешнем положении, это лишь дело времени», – резюмирует автор.<br>отсюда<br><br>http://matveychev-oleg.livejournal.com/2187679.html;1;;Ж4;1
7553;69451;192366;58708068;192344;25106701;02.05.2015 17:54;с золотом или без..рашке скорее чем думаете будет ПИЗ.ЕЦ!! путин ведет страну к краху!!!;0;;М4;1
7554;69452;192367;1954875;192344;25106701;02.05.2015 17:59;[id146278500|Юрий], это так. Это перспектива ближайших 20-25 ти лет.<br>Но основные 2 проблемы: <br><br>1. Не факт, что Путин будет жив к этому времени, а приемники могут быть разными - вспомним Хрущева, который так ослабил наши позиции! Тот же самый Горбачев и Ельцын - сделали примерно одинаково, чтобы уничтожить нашу мощь.<br><br>2. Вполне возможно США прекрасно это понимают. Как бы они не решились на отчаянный шаг, развязав ряд войн в нашем регионе.<br>Начало положено - та же Украина.;0;;У3;2
7555;69453;192368;146278500;192344;25106701;02.05.2015 18:01;[id1954875|Владимир], Именно. Все верно, возразить нечего..;1;;В3;3
7556;69454;192369;1954875;192344;25106701;02.05.2015 18:03;[id58708068|Игорь], очень странно слышать это от взрослого человека, прожившего 90-е годы.<br>Если это  Крах  - то он в несколько раз положительней сказывается на страну, чем в 90-е. <br>Попробуйте аргументровать, пожалуйста, ваши слова. Уж очень интересно - что именно вы считаете крахом.;1;;А3;3
7557;69455;192370;58708068;192344;25106701;02.05.2015 18:07;[id1954875|Владимир], 1 - Ни в одностране мира нет такого разрыва в доходах ВНУК ГЕРОЯ СССР ВОДРУЗИВШЕГО ЗНАМЯ НА РЕЙСТАГЕ работает за 6000 руб в месяц ..и з\п сечена 5 000 000 руб в день т.е.разница в 25 000 раз...делее не очем даже и говорить.;0;;Ч4;3
7558;69456;192371;72207517;192344;25106701;02.05.2015 18:11;[id58708068|Игорь], не смеши людей.....убейся об стену....пять миллионов в день......блин;1;;Н3;4
7559;69457;192372;58708068;192344;25106701;02.05.2015 18:14;[id72207517|Виктор], Убейтесь если охота хоть о стену..хоть об унитаз..ваше право.МЮЛЛЕР \Газпром\ 2 500 000 в ДЕНЬ..Якунин ж\д.- 2 000 000 в ДЕНЬ...см\ИХ ДЕКЛАРАЦИИ..В ОТКРЫТОМ ДОСТУПЕ..;0;;Р3;4
7560;69458;192377;1954875;192344;25106701;02.05.2015 18:23;[id58708068|Игорь], 1. в США и многих других странах очень много таких людей, которые получают большие деньги (а многие и гораздо большие). И там тоже разница в деньгах дикая.Выходит, что правители тех стран тоже ведут свои страны к краху?<br><br>2. Вы действительно считаете, что подвиги наших дедов как-то влияют на то, сколько мы получаем денег? У меня деды тоже воевали, имели массу орденов и медалей, брали Берлин, а потом были переброшены на войну в Японском море. Но я, их внук, получаю гораздо больше, чем вы озвучили, и у меня даже мысли нет о том, что мне кто-то что-то должен, так как мои деды были героями.<br><br>3. Вы считаете, что у Сечина нет заслуг? Он воевал в горячих точках, и многого добился самостоятельно. Странная манера сравнивать богатого человека и бедного, и говорить, что президент в этом виноват.<br>https://ru.wikipedia.org/wiki/%D1%E5%F7%E8%ED,_%C8%E3%EE%F0%FC_%C8%E2%E0%ED%EE%E2%E8%F7&lt : br&gt : &amp : nbsp : ;0;;Ф3;3
7561;69459;192380;58708068;192344;25106701;02.05.2015 18:27;[id1954875|Владимир], сечен воевал в чечне..?? Беседа законченна до полного вашего протрезвления.;0;;Г3;4
7562;69460;192381;32145486;192344;25106701;02.05.2015 18:29;[id1954875|Владимир], Сечин так-то топ-менеджер ГОС-корпорации, в государстве, где больше половины населения живёт за чертой бедности, и нуждается в помощи государства деньгами и рабочими местами. Лучше завод построить, чем сечинские безразмерные карманы набивать $. Или вы согласны чтоб первый сдох от голода или болезней, а второй бесился с жиру? Капиталистические принципы на нашей почве не приживаются, из-за проводимой последние 20 лет деиндустриализации страны, со всеми последствиями.;0;;Ч3,Ч4;4
7563;69461;192382;1954875;192344;25106701;02.05.2015 18:29;[id58708068|Игорь], я вам ссылку дал для прочтения. Почему вы ее не прочитали, и начали писать какую-то ересь? Какая Чечня? Только в Чечне горячие точки, по-вашему?;0;;А3;4
7564;69462;192383;1954875;192344;25106701;02.05.2015 18:37;[id32145486|Антон], какая разница с чем я согласен или не согласен? Речь идет о Путине. <br>Игорь Фомичев заявляет, что внук героя СССР получает (почему-то) 6000 рублей в месяц. <br>А какой-то вшивый Сечин миллионы. <br>Знаете, у меня есть знакомый, тоже, кстати внук героя СССР. Он получает около 12000 р.<br>а другой знакомый, без деда-героя, получает около 200000 руб. <br>Мне кажется, что это Путин ведет нашу страну к краху...;0;;Ц3;4
7565;69463;192385;32145486;192344;25106701;02.05.2015 18:48;[id1954875|Владимир], я сравнил социально незащищённого человека, или просто безработного не по своей воле, и путинского толстожопого жадного приспешника. Чудовищная несправедливость, и дикость.;0;;Ч4;4
7566;69464;192386;1954875;192344;25106701;02.05.2015 18:52;[id32145486|Антон], а вы помните, что в Российской империи было Крепостное право?<br>Те люди не имели ничего и были, почти, рабами. Чудовищная не справедливость и дикость.<br>При Петре I разница между богатыми и бедными была значительно выше, чем сейчас в России. <br>А если говорить о разнице между богатыми и бедными сейчас - лидирует Индия.<br>Но никто не говорит, что президент Индии виноват в предстоящем(якобы) крахе страны.;0;;Ч3;3
7567;69465;192389;1954875;192344;25106701;02.05.2015 19:01;[id32145486|Антон], резюмирую - я намекаю на то, что оценить курс страны и президента страны, оперируя разницей в заработной плате самого богатого о самого бедного человека - нелепо.<br><br>А говоря о конкретной проблеме - хочу напомнить, что при Ельцине было хуже, но ситуация в стране кардинально отличается.;1;;Б3;3
7568;69466;192390;32145486;192344;25106701;02.05.2015 19:01;[id1954875|Владимир], а вы уверены, что никто в Индии не говорит об этом, или это ваше личное умозаключение? И если уж сравнивать модели государственного устройства, то Пётр I триста лет назад жил, или у нас всё настолько плохо, что впору сравнивать с крепостной  Россией Молодой ?;0;;Н3;3
7569;69467;192394;32145486;192344;25106701;02.05.2015 19:07;[id1954875|Владимир], при таком социальном расслоении (в миллионы раз) все доводы теряют смысл. Это прямая предпосылка к революции.;0;;И4;3
7570;69468;192395;1954875;192344;25106701;02.05.2015 19:07;[id32145486|Антон], а вы между строк читайте, учитывайте иронию. <br>Вы же не скажете, например, что наша военная промышленность в упадке, т.к. пенсионный возраст планируют поднять до 65 лет?<br>Это настолько разные вещи, что говорить об этом даже странно.<br>Я понимаю, что вы ждете, когда я выражу свое недовольство относительно зарплаты Сечина, и пожалею человека, который получает 6000 рублей. Да и да! Я выражаю недовольство и жалею. <br>Но мы тут говорим о другом.;1;;Ч3;3
7571;69469;192396;43019370;192344;25106701;02.05.2015 19:08;Когда при Петре1 было крепостное право и только 3% было господами-в Беларуси 3/4 населения жило при  дерьмократии )) когда еще ее рассадника США не было-было городское самоуправление со своими налогами, местным бюджетом и выборными местными властями (Магдебургское право) и собственной Конституцией первой в Европе - Статуты ВКЛ.;0;;Ж3;4
7572;69470;192399;1954875;192344;25106701;02.05.2015 19:11;[id32145486|Антон], т.е. наличие богатых людей - предпосылка к революции? Правильно я вас понял?)<br>Все жду, когда в США грянет революция. Там-то ситуация хуже, чему у нас многократно. <br>Подождете вместе со мной? :);0;;Ц3;3
7573;69471;192403;32145486;192344;25106701;02.05.2015 19:29;[id1954875|Владимир], в США как-бы частный капитал порождает миллиардеров, а у нас- гос.бюджет в убыток своим гражданам. Даже сравнивать смешно. Поэтому наша жалкая пародия на сверхдержаву совсем не убедительна, и держится только на ядерных боеголовках. Кстати в среднем бизнесе уже начались задержки по зарплатам, и прочие артефакты, которых со временем станет всё больше.;0;;У3;3
7574;69472;192406;1954875;192344;25106701;02.05.2015 20:02;[id32145486|Антон], у вас мания делить все на черное и белое?) Вы ведь понимаете, что и Роснефть и Газпром только частично государственные корпорации. Так и Сечина считать исключительно госчиновником - не верно. <br>А тот факт, что госбюджет кормится с этих корпораций только плюс, а никак не минус, как вы это стремитесь представить. <br>Напомню, что ВПК США - крупнейший в мире, и доля частного бизнеса в нем очень не мала. <br>А кормятся с ВПК США множество очень состоятельных предпринимателей. <br>Назовите пожалуйста миллиардеров, которых порождает наш гос.бюджет? Хотя бы двух.<br><br>Зря вам смешно сравнивать, Антон. Сравнение очень своевременное. <br>Ядерные боеголовки это как одинаковый числитель и знаменатель в дроби. Его никто не будет применять, и кроме как от атаки тем же ядерным оружием - оно ни чем не помогает нашей  пародии на сверхдержаву . <br>Давайте подумаем, как на счет: 1. самого маленького госдолга в мире? <br>2. Уровень золотовалютных резервов? 5-е место в мире. <br>3. Армия - 2-е место (не нужно путать с ядерным оружием, 2 большие разницы).<br>4. ВВП страны неуклонно растет, такими темпами, какими не растет ВВП ни одной страны мира. Да, пока мы 6-е в мире, но прогнозы более чем положительные.;0;;И3;1
7575;69473;192407;32145486;192344;25106701;02.05.2015 20:14;[id1954875|Владимир], посмотрите сколько государство вбухало денег в Роснефть с ноября 14-го года. И государство просто обязано иметь с них доход, так как вкладывает в них свои деньги, это не новость. Миллиардеры из наших госкомпаний, это их руководители, фамилии их перечислять нет никакой нужды, это медиарожи. А насчёт госдолга, это ещё смешней, вернее это очень даже грустно. Есть ещё так называемые квази-государственные заимствования, которые как раз и есть долг гос.компаний, и воспринимаются мировым сообществом, как государственный, а это уже около 377 миллиардов. А с учётом девальвации рубля, это ещё более чудовищная сумма. Так что тоже мимо.<br>Пару ссылочек по нашей линии разговора.<br>http://economics.unian.net/finance/1037897-jurnalistyi-razvenchali-mif-o-nebolshom-gosdolge-rossii.html<br>http://www.proza.ru/2011/04/01/1967;0;;Б3,Ж3;2
7576;69474;192408;1954875;192344;25106701;02.05.2015 20:42;[id32145486|Антон], так я и не говорю ничего. Обязано и имеет, какие вопросы-то? <br>Естественно, что мы вкладывались в них, т.к. это приоритетный момент в масштабах страны.<br><br>Включать долги  частично гос.компаний  можно, конечно. Но не уверен, что это правильно, т.к. это коммерческие долги и к обязательствам и заимствованиям РФ не имеют отношения.<br>Не удивительно, что вы украинский сайт скинули с этой статьей. <br>Поверьте и в США есть госкомпании, с долгами, и они, разумеется не учитываются в рамках оценки заимствований держав.;0;;Ф3, Ж3;4
7577;69475;192409;32145486;192344;25106701;02.05.2015 20:50;[id1954875|Владимир], сайт украинский, но это правда чистой воды. И там чёрным по белому написано:<br>  По данным Центробанка РФ, внешний госдолг России в расширенном определении (так называется долг государства вместе с задолженностью госкомпаний) составляет более $377 млрд. <br> Долги гос.компаний, это долги государства так как оно совладелец. И это давно не новость, с 2008 по 2009 год гос.копорации с попустительства правительства кредитовались на западе на суммы в несколько раз превышающие остатки по основному внешнему долгу России. Так что это ещё один камень в Медведева и Путина. Долги госкомпаний=это всегда государственные долги, вопрос в проценте.;0;;Ч4;2
7578;69476;192410;1954875;192344;25106701;02.05.2015 20:57;[id32145486|Антон], да да, я прочел, но не нашел этих данных на сайтах Центробанка. <br>В то же врямя у специально посмотрел, что у Газпрома нет долгов <br>http://ria.ru/economy/20141112/1033011092.html<br><br>А долг Роснефти составляет около 14 миллиардов долларов <br>http://ria.ru/economy/20141112/1033011092.html<br><br>вот возникает вопрос относительно миллардов $377 ?<br>И заметь те, нет ссылок, авторов, просто статья. <br>У вас есть более достоверные данные/источники?<br>Я погуглил, еще несколько человек понесли эту информацию, так же без ссылок.;0;;Б3 ;3
7579;69477;192411;32145486;192344;25106701;02.05.2015 21:00;[id1954875|Владимир], вот, тоже с РИА новости, почитайте.<br>http://ria.ru/economy/20150410/1057818663.html;0;;Р3;4
7580;69478;192412;32145486;192344;25106701;02.05.2015 21:02;[id1954875|Владимир], и всего 14 миллиардов у Роснефти, это не мелочь по карманам тырить...<br>У нас тоталитаризм, ФСБ хорошо работает. От того ни авторов, ни ссылок. Но РИА новости авторитетное новостное агентство. Да и львиная доля погашения по видимому приходится на вливания из стабфонда.;0;;Ч4;3
7581;69479;192414;1954875;192344;25106701;02.05.2015 21:42;[id32145486|Антон], да, согласен. <br><br>Возьмем исходные цифры и посчитаем: $559 млрд., от ВВП 2 057 млрд. дол. = примерно 25% от ВВП. <br><br>http://basetop.ru/reyting-stran-po-urovnyu-gosudarstvennogo-dolga/;0;;В3;3
7582;69480;192415;32145486;192344;25106701;02.05.2015 21:43;[id1954875|Владимир], а могло быть 2.5.... Да и ВВП у нас смехотворный по сравнению с США, в 9 раз ниже.)));0;;Н4;1
7583;69481;192416;215075394;192344;25106701;02.05.2015 22:28;[id32145486|Антон], А ты вспомни что было до ВВП, может тогда иначе мыслить начнешь? или посмотри стату по долгам страны и той же америки...;0;;Р3;1
