;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интент-анализ;контент-анализ
10047;81932;177443;259940299;177441;25106701;21.03.2015 2:24;да ладно?? ??;0;;Б2;1
10048;81933;177445;134313797;177441;25106701;21.03.2015 2:27;http://vk.com/photo-25106701_357073363;10;;;
10049;81934;177446;50183644;177441;25106701;21.03.2015 2:28;http://vk.com/photo-25106701_357073377;3;;;
10050;81935;177447;2870239;177441;25106701;21.03.2015 2:28;Это похоже на тираду брошенной бабы,от которой ушел мужик навсегда. Не верит в очевидное и плачет над его фотографией.;20;;Н2;3
10051;81936;177449;162340384;177441;25106701;21.03.2015 2:29;Самое грустное и по настоящему обидное в этой истории что на ближайшие годы а может и десятилетия испорчены отношения двух братских народов, простых украинцев и русских которые вообще класть хотели на эту *банную политику.;31;;П4;3
10052;81937;177450;147456948;177441;25106701;21.03.2015 2:30;Травку курит;0;;Ц2;3
10053;81938;177452;126536227;177441;25106701;21.03.2015 2:30;Упоролся с одного укола.;1;;Ц2;3
10054;81939;177454;126536227;177441;25106701;21.03.2015 2:32;[id277355812|Александр], точно, несколько человек. Я даже могу назвать пару фамилий - Вальцман, Коломийский... ??;1;;Ц3;4
10055;81940;177455;259076665;177441;25106701;21.03.2015 2:32;Да ладно, пусть брешет Вальцман - его миссия такая)) ему наверное противно на себя в зеркало смотреть по утрам;0;;Н2;4
10056;81941;177457;83083060;177441;25106701;21.03.2015 2:34;[id162340384|Нурбек], да какие братские народы? )) кто был братом,тот и останется. . Хохлы всю жизнь нас ненавидели, они от жадности просто в истерику впадают)));12;;Т4;4
10057;81942;177458;96175839;177441;25106701;21.03.2015 2:35;Интересно - что в Крыму осталось украинского? Вальцман - я бы купил твой скальп и повесил бы себе на стенку но...ты где-то там, за горизонтом, сучёнок жидовский!;0;;Ш4,М3,Л3;4
10058;81943;177459;89693546;177441;25106701;21.03.2015 2:36;Порошенко надо устранить! А ещё всех фашистов, как сделали наши деды!!!!;1;;М2,С2;4
10059;81944;177460;8564611;177441;25106701;21.03.2015 2:41;[id162340384|Нурбек], кто клал на политику-тот не рассорится- и хватит слушать и говорить чушь-что простые люди рассорятся. Или вам нужно именно такой посыл в массы отправить?;1;;П4;4
10060;81945;177461;62222129;177441;25106701;21.03.2015 2:44;Ключевое -  вместе с остальным миром ...;2;;ж4;4
10061;81946;177462;269924132;177441;25106701;21.03.2015 2:45;[id162340384|Нурбек], да каких братских, вообще-то мы один народ, так уж случилось, что чужой волей та часть нашего народа заболела украинезацией. И когда украинец поумнеет (поумнеет когда шишек себе наставит) он вспомнит, что он русский и тогда никто не вобьет клин между нами.;5;;Е1,П4;4
10062;81947;177463;62222129;177441;25106701;21.03.2015 2:46;клоун-гастролер;1;;л3;4
10063;81948;177464;8742385;177441;25106701;21.03.2015 2:47;Крым никто не отдаст! Это ,что игрушка в песочнице? Задолбал он со своей пропагандой! Да и потом,пускай рискнет отвоевать!)) Во поржем!;5;;Н4,М4;4
10064;81949;177465;5336146;177441;25106701;21.03.2015 2:50;интересно, Гитлер тоже щёки раздувал и обижался на непотребства СССР в 45ом? );1;;а4;4
10065;81950;177466;284065102;177441;25106701;21.03.2015 2:52;Фантомные боли у петро? Смешные они-хохлы...;1;;ш4;4
10066;81951;177467;231685703;177441;25106701;21.03.2015 2:53;балабол;0;;ш4;4
10067;81952;177468;225872259;177441;25106701;21.03.2015 2:59;А Донбасс тоже украинский? Что же убиваете их, дома разрушили, пенсии не выплачиваете, оскорбляете и унижаете?! А в Крыму так не получилось! Трибунал хунте, а не КРЫМ !!!;5;;Т4;4
10068;81953;177469;266560658;177441;25106701;21.03.2015 2:59;Диарея у него,жалкий тип,себя в край уничтожил,даже ненависти нет к нему.НИ ЧТО ЖЕ СТВО)));0;;л4;4
10069;81954;177470;138343813;177441;25106701;21.03.2015 3:02;Агрессора!!!это кто агрессор то вообще!!!;0;;Ф3;4
