;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;
12367;80982;178531;174876216;178530;25106701;25.03.2015 1:22;Конец легенды - начало правды. Что для вас  ужаснее  - решайте сами.;7;;П4;1
12368;80983;178532;24542251;178530;25106701;25.03.2015 1:22;АМЕРИКА!ЧИТАЙ! БОЖИЙ В ПОМОЩИ! ;0;;Ц4;1
12369;80984;178533;17287035;178530;25106701;25.03.2015 1:22;Сразу видно,что эти статьи пишут всякие буржуи которые до бесконечности отдалены от понимания как России так и россиян...нам в России плевать на санкции,мы ради их отмены не вернем Крым никогда пускай даже от этого упадет уровень жизни! Не стоит недооценивать нас!;40;;Ч2, И2;1
12370;80985;178534;223215432;178530;25106701;25.03.2015 1:23;Етишь его корень. Ну и статьи, кто их пишет, понять не могу.;8;;Н2;1
12371;80986;178536;17287035;178530;25106701;25.03.2015 1:24;[id6226856|Булат], есть и такие как вы);0;;Н3;4
12372;80987;178537;249030889;178530;25106701;25.03.2015 1:24;[id6226856|Булат], а ты агент госдепа;0;;Щ3;4
12373;80988;178538;148058154;178530;25106701;25.03.2015 1:26;[id17287035|Денис], ты правда ебнутый ведь! а я думал прикалываешься...;2;;Л3;4
12374;80989;178539;174876216;178530;25106701;25.03.2015 1:26; агент госдепа  и  срань господня  - слова синонимы.<br> ??;2;;Ц3;4
12375;80990;178540;10037324;178530;25106701;25.03.2015 1:27;[id17287035|Денис], людей никто и спрашивать не станет при любом раскладе<br> и референдумы у нас запрещены, даже губернаторов не выбирают, а геополитические вопросы государь решит без вашего ведома и согласия.;2;;Ч3;3
12376;80991;178541;11179915;178530;25106701;25.03.2015 1:28;Пошли они... Хоть и сладкие их цацки..;0;;Г4;2
12377;80992;178542;17287035;178530;25106701;25.03.2015 1:28;[id10037324|Владислав], ну если он их будет решать так,как решил вопрос с Крымом,то народ его поддержит<br>а насчет геополитических вопросов,то согласитесь было бы странно,если бы ими занимались простые граждане;5;;О1;1
12378;80993;178543;174876216;178530;25106701;25.03.2015 1:28;Быстро же они позабыли своего  пастыря . http://vk.com/photo174876216_360968563;1;;Ц3;3
12379;80994;178545;1954875;178530;25106701;25.03.2015 1:29;Странно, но раньше термины  вброс ,  высер  использовались в адрес глупых троллей. Теперь эти термины можно смело применять в адрес некоторых иностранных СМИ и журналистов. <br><br>p.s. Дешевеют люди, все дешевле продаются...;2;;Ч2;3
12380;80995;178546;49280135;178530;25106701;25.03.2015 1:31;Нашу элиту снова решили вывести на чистую воду! Да неужели?! И это при беспрецедентном размахе свободы слова (ну, то есть, беспочвенной критики), антикоррупционной риторики (а именно, разоблачения нехороших чинарей оппозицией и федеральными каналами) и общем подъеме патриотизма в стране (как ватного, так и псевдоинтеллектуального). Плохого в этом минимум, чистка мозгов подразумевает лишение сладкого. Это как воспитание избалованных детей.;2;;Ц4, П4;2
12381;80996;178548;151982648;178530;25106701;25.03.2015 1:32;Конец легенды?!О-о-о!О мистере Путине уже слагают на западе легенды,причем при жизни господина Путина!А пиндосы,и иже с ними,Путина богом не называли-нет,а то я может пропустил-че,а Путин уже бог у англосаксов,а?!;1;;Ц4;1
12382;80997;178549;269924132;178530;25106701;25.03.2015 1:33;Ничего нового, все таже  песня. Откуда они все это берут, рейтинги вообще видели?;0;;Ч2;1
12383;80998;178550;1300303;178530;25106701;25.03.2015 1:36;в паблике неадекватные количества диванных патриотов в комментариях. почему-то только они и бесятся над довольно разумными статьями, даже их не читая http://vk.com/video1300303_171012082;7;;Н3;1
12384;80999;178551;10037324;178530;25106701;25.03.2015 1:41;[id17287035|Денис], для глобальных вопросов вообще-то имеются вроде государственные институты, а Крым и есть геополитическое действие, от которого круги по всему мировому океану пошли. Я лично поддерживаю возвращение Крыма, но ни мое мнение, ни мнение миллионов других граждан в нашей стране не особо влияет на ход событий, которые происходят почему то в основном в интересах горстки людей (бывают правда и совпадения с народными интересами, что вообще редкость), так что не вижу особого смысла рвать на себе тельняшку, пока на нас никто не нападает. Стабильность, она, как-то лучше, когда перекосов нет и решения взвешенно принимаются людьми выбранными и корректируются образованными, в этом и смысл республики.;5;;Ч3, О1;3
12385;81000;178552;88710562;178530;25106701;25.03.2015 1:42;когда я все это читаю - так и слышу поступь призрака холодной войны и нового Карибского кризиса, а на заднем плане заунывно так играет Стинг и его песня тех лет http://vk.com/audio2000427331_353861338;0;;У4;2
12386;81001;178553;1045628;178530;25106701;25.03.2015 1:43;Истерические выкрики сплочистов слышны в вакууме политики, разгромившей настоящую оппозицию - коммунистов. Беда в том, что Путин прихватизировал левые настроения в России, оттого и расщепления сознания у нас.;1;;И4;2
12387;81002;178554;254284318;178530;25106701;25.03.2015 1:45;на нас не действуют ваши провакации)мы очухались и поняли что к чему)россия возродиться вот увидите;0;;И2;1
12388;81003;178555;22229939;178530;25106701;25.03.2015 1:48;Собеседник автора статьи - Андрей Грачев, проживающий ясное дело в Париже и зарабатывающий себе на хлеб такими статьями. Прошлый его хит - «Михаил Горбачев. Человек, который хотел как лучше». Оставьте кусок хлеба пожилому эмигранту ))) Критика России это его хлеб и он увы умрет если не будет писать подобные статьи. Проявите сочувствие )));4;;Ц2;1
12389;81004;178556;1045628;178530;25106701;25.03.2015 1:51;[id254284318|Дмитрий], возродится в социализме она, в этом историческая задача нашей страны!;0;;И3;3
12390;81005;178557;254284318;178530;25106701;25.03.2015 1:54;[id1045628|Вячеслав], на ошибках учаться,я думаю если у россии все получиться,а точнее излечиться от клещей,больше не будет всяких предателей горбачевых ,ельциных...и подчистят гнилье с гос аппарата,и будут смотреть в оба,чтобы ни одна проплаченая собака не пролезла.;0;;И3;3
12391;81006;178558;223525746;178530;25106701;25.03.2015 2:00;[id17287035|Денис], ,уровень жизни не нужно не дооценивать.,все нужно с разумом согласовываясь измерять.;0;;П3;3
12392;81007;178559;1045628;178530;25106701;25.03.2015 2:02;[id254284318|Дмитрий], золотые слова! Ещё бы я добавил, что закон развития по спирали никто не отменял: не возвращаться к тому социализму, а строить новый, учитывая опыт и первого социализма, и опыт триколорного капитализма.;0;;Х3;3
12393;81008;178560;223525746;178530;25106701;25.03.2015 2:06;Конец, не конец агрессивные по ту сторону ,пускай подсчитают во сколько раз Нато творило зло с другими странами и продолжают!;1;;Ж4, Х4;1
12394;81009;178561;36757634;178530;25106701;25.03.2015 2:14; Однако России пришлось заплатить страшную цену: экономический кризис, санкции, атмосфера войны с Европой, которая оставляет для России лишь мифическую перспективу Евразии, то есть сомнительного альянса с Китаем и всеми противниками европейских идей.  Страшная цена - это война на своей территории (ВОВ, Чечня... ) а то что сейчас происходит, это так, мелкие неприятности. После развала СССР люди не знали как относится к стране где они живут. Сейчас ярко видно, народ стал гордится своей страной. Нам ставили в пример США с флагами в каждом дворе, Германию с поголовным знанием гимна страны, Англию с гордостью за исторически сложившуюся королевскую династию. Я простой человек и общаясь с простыми людьми вижу и слышу гордость за свою страну.;1;;П4;1
12395;81010;178562;254284318;178530;25106701;25.03.2015 2:17;[id1045628|Вячеслав], работать много над чем,одна удавка цб чего стоит,потом развитие мне кажеться само собой пойдет,если весь мир не отвернеться как всегда;0;;И3;1
12396;81011;178568;57757243;178530;25106701;25.03.2015 2:47;пошли они на х.. западные сми!только лают на медведя,а укусить не могут сук.!!!;0;;Г2, Н2;1
12397;81012;178571;57757243;178530;25106701;25.03.2015 2:50;[id36757634|Роман], не неси чепуху про то что нам пришлось заплатить!мы,Русские это переживем!;1;;И4;4
