;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;
2512;59223;206216;8116264;206215;25106701;02.06.2015 18:51;ну не очень ой как не очень выглядит он;0;;Ч4;1
2513;59224;206217;130861225;206215;25106701;02.06.2015 18:51;Цирк какой-то;2;;Ц4;1
2514;59225;206218;8116264;206215;25106701;02.06.2015 18:51;кстати поправился так нехило... галстуки не диетические ест видимо;9;;Ц4;1
2515;59226;206220;209482643;206215;25106701;02.06.2015 18:53;х .й ему в ухо;0;;С4;1
2516;59227;206221;154894807;206215;25106701;02.06.2015 18:53;Почему уродов пытаются выдать за выдающиеся личности? Что этот грузин, что наши либерасты, всякие Эггерты, Навальные, Быковы и прочие и прочие - элементарные уроды, а продают их как интеллектуалов, мыслителей, управленцев и реформаторов?;8;;Т4, Ч4;1
2517;59228;206222;177409058;206215;25106701;02.06.2015 18:55;Америкосы даже не палятся:<br>Сперва была схема боевых действий: Южная Осетия, Российский миротворческий контингент под эгидой ООН - Грузия под Саакашвили<br>Теперь Приднестровье, Российский миротворческий контингент под эгидой ООН - Одесская область и опять руководит Саакашвили.<br>Типо если один раз сработало втянуть Россию, почему бы не повторить?;0;;Щ4;1
2518;59229;206223;126536227;206215;25106701;02.06.2015 18:58;Ворьё пытается  спасти  для ворья бабло, отняв у простых людей. Обычное дело на украине.;0;;Т4;1
2519;59230;206224;48899408;206215;25106701;02.06.2015 19:05;[id154894807|Андрей], а путин и его друзья - не уроды?;2;;А3, Н4;3
2520;59231;206225;126536227;206215;25106701;02.06.2015 19:05;[id48899408|Андрей], урод здесь только ты. ??;5;;Л3;4
2521;59232;206226;48899408;206215;25106701;02.06.2015 19:06;[id126536227|Григорий], это твое субъективное мнение, хех;0;;Б3;4
2522;59233;206227;126536227;206215;25106701;02.06.2015 19:07;[id48899408|Андрей], да и выглядишь ты как-то... педовато. ?? http://vk.com/photo-25106701_367417989;1;;Ч3;4
2523;59234;206228;137301912;206215;25106701;02.06.2015 19:08;Саакашвили показал себя отличным управленцем в Грузии. Губернатор из него тоже должен получиться непхохой. Интересно будет посмотреть как ироничные одесситы будут уживаться с прагматичным грузином ));0;;Х4, И4;1
2524;59235;206230;48899408;206215;25106701;02.06.2015 19:09;[id126536227|Григорий], в любом случае это лучше, чем ватный медведь в шапке);0;;Ц3, Н4;2
2525;59236;206232;223034241;206215;25106701;02.06.2015 19:12;[id137301912|Ирина], мм..если он показал себя отличным управленцем,то почему сейчас он там в розыске?;3;;Ж3;1
2526;59237;206233;13188955;206215;25106701;02.06.2015 19:13;[id126536227|Григорий], я бы не сказал что педовато... очень педово... Как сказал один человек  если одел один раз штаны в обтяг... всё  А вообще еще со школьниками насчет политики не спорили...;1;;Н3, Г3;3
2527;59238;206234;11431999;206215;25106701;02.06.2015 19:14;[id223034241|Александр], скорее отличным ставленцом США он там был ...кем, собственно, и продолжает оставаться, только уже на Украине.;0;;Щ4;1
2528;59239;206235;23325630;206215;25106701;02.06.2015 19:16;[id48899408|Андрей], позвольте узнать - что же такого плохого сделал Вам Путин и его друзья?;1;;А3;3
2529;59240;206236;13188955;206215;25106701;02.06.2015 19:16;[id48899408|Андрей], поверь мне, не лучше... Ты когда нибудь поймешь);1;;И3;4
2530;59241;206237;252652514;206215;25106701;02.06.2015 19:17;[id154894807|Андрей], вы не забыли как Хиллари Клинтон в сенате ручкалась с нашими потаскухами из Пусси Райот ??, и ведь не  побрезговала , после того как эти девицы охлаждённых курей в вагине пытались вынести из супермаркета .<br>Кондолиза Райс дык вообще в обнимку с весёлыми девахами  расхаживала.<br>Вот и ответ - эти дуры из Пусси Райот у них там на полном серьёзе считаются интелектуалками , и русскими либералками.<br>Западу ничего не остаётся - измельчал российский либераст!??????;1;;Ж3, Л3;4
2531;59242;206238;272083778;206215;25106701;02.06.2015 19:17;Что может Мишеко так это пустить кровь, чужими руками... Это назначение дурно пахнет??.;0;;У4;1
2532;59243;206240;163919838;206215;25106701;02.06.2015 19:20;Дюссолей отдыхает??;0;;Ц3;1
2533;59244;206242;252652514;206215;25106701;02.06.2015 19:21;Ирина, забавно , а почему же в Грузии на  отличного  управленца  заведенно 4 уголовных дела, а сам Мишико разыскивается Интерполом.<br>Ему между прочим грозит 27 лет по грузинским законом.;0;;Ж3;1
2534;59245;206244;272083778;206215;25106701;02.06.2015 19:23;Вот , некоторые хвалебные оды поют поедателю галстуков ну ,ну))))) Самим не противно?;0;;П4;1
2535;59246;206245;252652514;206215;25106701;02.06.2015 19:24;[id137301912|Ирина], надеюсь это был сарказм !))))));0;;Ш3;4
2536;59247;206246;154894807;206215;25106701;02.06.2015 19:25;[id252652514|Алан], Спасибо, что развили мою мысль. Об этом и речь, не только измельчал, но и выродился. Возьмите даже злодеев прошлого - с них картины писать - характер, самоотверженность, воля. Бороться с ними за честь. А тут, пигмеи, уроды, пустые глаза, уродливая мимика... пиарщики трудятся, прилизывают их, как глянцевых моделей и все равно - уроды! Печально((( Нет глыб исторических... лилипуты набрасываются и грызут, как муравьи... Печально;1;;Х3, Ж4;3
2537;59248;206247;272083778;206215;25106701;02.06.2015 19:25;[id252652514|Алан], это у неё был оргазм............;0;;Ц3;4
2538;59249;206248;252652514;206215;25106701;02.06.2015 19:28;Кто с Москвы ? Это правда что вертолёт Ми-8 рухнул на проспект Мира???;0;;А3;4
2539;59250;206249;154894807;206215;25106701;02.06.2015 19:29;[id252652514|Алан], кстати, наверно, из-за этого так популярные исламисты, потому как нет в мире действительно массового идейного движения с огнем в глазах, хоть и преступного... это плата за уродство западного мира, которых забыл, что жизнь не ограничивается брюхом...;0;;Ч4;3
2540;59251;206250;126536227;206215;25106701;02.06.2015 19:29;[id252652514|Алан], штаааа? О_о;0;;А3;4
2541;59252;206251;252652514;206215;25106701;02.06.2015 19:31;[id154894807|Андрей], истину глаголите ! До Белинского, и декабристов им как до Юпитера пешком !;0;;Х3 ;3
2542;59253;206252;252652514;206215;25106701;02.06.2015 19:32;[id126536227|Григорий], Twitter Саши Коца с Комсомолки....;0;;И3;4
2543;59254;206253;126536227;206215;25106701;02.06.2015 19:33;[id252652514|Алан], нет фотографий - нет падения. Есть сообщения - есть заброс. Как-то так.;0;;Б3;4
2544;59255;206254;154894807;206215;25106701;02.06.2015 19:33;[id252652514|Алан], однозначно! Хоть фото не сохранилось, но убежден, что у них был огонь в глазах;1;;В3;4
2545;59256;206255;252652514;206215;25106701;02.06.2015 19:34;[id154894807|Андрей], естественно , вот и едут девушки из Европы к исламистам в Сирию и Ирак , насмотревшись на еурогейскую толерантностьи  гей-парней дома.<br>Природу не обманешь - женщине нужен настоящий мужчина ,воин и защитник.;0;;Ж3;4
2546;59257;206256;252652514;206215;25106701;02.06.2015 19:35;[id126536227|Григорий], надеюсь , от души отлегло ...<br>В Шеневмерлоиде это был бы национальный праздник.;0;;И3;3
