;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;
7644;31310;241549;7589512;241547;25106701;07.09.2015 10:18;[id82853210|Сергей], стон Путина?;0;;Ц3;4
7645;31311;241551;16846113;241547;25106701;07.09.2015 10:19;[id82853210|Сергей], гнида;1;;Л3;4
7646;31312;241553;277180241;241547;25106701;07.09.2015 10:20;[id16846113|Oleg], кто, Некрасов?;0;;А3;4
7647;31313;241554;13014907;241547;25106701;07.09.2015 10:23;[id82853210|Сергей], денег пиндосы подкинули, опять вылез отрабатывать?;1;;Щ3;4
7648;31314;241556;13014907;241547;25106701;07.09.2015 10:25;[id82853210|Сергей], ты как муха - везде пытаешься гавно найти.<br>и жужишь не менее противно.;1;;Н3;4
7649;31315;241560;13014907;241547;25106701;07.09.2015 10:27;[id82853210|Сергей], завидовать тебе, убогому?<br>не, тебя только лечить надо, как и всяких новодоворских.;1;;Л3;4
7650;31316;241562;13014907;241547;25106701;07.09.2015 10:29;[id82853210|Сергей], долго гавно копил, прорвало-то, не хуже как канализацию...<br>смердишь ты сильно...;0;;Н3;4
7651;31317;241564;17287035;241547;25106701;07.09.2015 10:31;[id82853210|Сергей], товарищь,вам подлечиться надо. В вашем возрасте начинать жизнь сначала с социальных сетей - очень плохая затея и вы тому самый наглядный пример. Бросайте это дело басурманское,идите карбюраторы перебирайте;5;;Р3;4
7652;31318;241566;17287035;241547;25106701;07.09.2015 10:33;[id82853210|Сергей], в жопу засунуть можете вы все,что каждый раз здесь спамите,причем провернуть столько раз сколько на то будет сил. А вообще батенька в вашем возрасте у людей обычно проходят быдлятские симптомы. Куда обиднее было бы Вам,скорее всего в реальности от того кто младше получить по хлебучелу;1;;М3;4
7653;31319;241568;17287035;241547;25106701;07.09.2015 10:34;[id82853210|Сергей], убогий вы,Убогий с большой буквы! Вам сколько лет? 50 - 60? у вас че детей и внуков нет,что вы свои и без того дырявые штаны просиживаете в соц сетях занимаясь всякой ненужной ахинеей?;0;;Н3;4
