;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;
4102;64873;198829;82853210;198828;25106701;17.05.2015 11:05;Какой в этом смысл,если История учит,что она ни чему не учит,а полководцы всегда готовятся к прошедшей войне ?;1;;Ж4;1
4103;64874;198830;71481683;198828;25106701;17.05.2015 11:14;И главный из них. Нехер лезть на Россию;7;;П4;1
4104;64875;198832;82853210;198828;25106701;17.05.2015 12:05;Чингиз-Хан всего 300 лет дань собирал...;2;;Ц4;2
4105;64876;198833;69583039;198828;25106701;17.05.2015 12:07;[id82853210|Сергей], факт. А ещё мы проиграли 1ю Мировую, Русско-японскую и множество других войн... Факт всегда в том, что наша власть никогда не готовится к войне, а всегда противостояние выигрывает народ: будь то Смута или Великая Отечественная.;0;;Т4;2
4106;64877;198834;82853210;198828;25106701;17.05.2015 12:08;[id69583039|Владимиръ], здесь соглашусь...Всегда вопреки;0;;В3;3
4107;64878;198835;99062150;198828;25106701;17.05.2015 12:14;[id82853210|Сергей], народ вопреки руководству))) Вам нужно просто ознакомиться с приказами Сталина времен войны.;1;;Ц3;4
4108;64879;198836;82853210;198828;25106701;17.05.2015 12:15;[id99062150|Санат], людей не жалеть ? Знаем...;0;;В3;4
4109;64880;198837;99062150;198828;25106701;17.05.2015 12:16;[id82853210|Сергей], а есть источник??? Где документы, подтверждающие, что это было сказано?;0;;А3;4
4110;64881;198838;82853210;198828;25106701;17.05.2015 12:16;[id99062150|Санат], Историю почитай.Не в двух словах.;0;;Р3;3
4111;64882;198839;99062150;198828;25106701;17.05.2015 12:18;[id82853210|Сергей], какую историю? эта та, которую на гранты пишут иностранные, деньги Фонда Сороса, например? Конкретный источник назовите! Или  одна бабушка сказала  - такой источник у Вас;1;;Н4, А3;3
4112;64883;198840;82853210;198828;25106701;17.05.2015 12:19;[id99062150|Санат], мне пустословие не интересно.Хочешь верь,хочешь нет,мне параллельно...;0;;Г3;4
4113;64884;198841;99062150;198828;25106701;17.05.2015 12:21;[id82853210|Сергей], это кто пустословит? так и думал, что просто пи..те, не зная ничего конкретного. Вы хоть малым коллективом руководили??? Невозможно было победить в этой чудовищной войне без создания единого организма из народного хозяйства и армии, без пропаганды, переустройства жизни, стратегии ведения войны и много еще чего, что не делается без грамотного руководства;2;;Ф3, Н3, И4;4
4114;64885;198842;82853210;198828;25106701;17.05.2015 12:23;[id99062150|Санат], победили только вопреки всем этим  создателям  Как всегда трупами завалили,вопреки бездарности руководства.;0;;И3;3
