;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;;
10105;16519;259409;324261285;259408;25106701;06.11.2015 20:42;И что? Для кого то новость, что Ватикан самая богатая организация в мире?;0;;;И4;1
10106;16520;259411;84390113;259408;25106701;06.11.2015 20:47;[id324261285|Александра], я не знал. думал РПЦ в лидерах;0;;;К1;1
10107;16521;259414;21237622;259408;25106701;06.11.2015 20:55;[id324261285|Александра], самая богатая организация в мире это, по всей видимости, ФРС.;0;;;И4;2
10108;16522;259416;7940380;259408;25106701;06.11.2015 20:59;[id84390113|Сергей], сдурел что ли? РПЦ очень бедная организация,откуда у неё богатства,если то революционеры грабили,то война. А Ватикан никто не трогает,с Ротшильдами всякими в союзе,бабосики копятся.;2;;;Ч3;2
10109;16523;259418;252652514;259408;25106701;06.11.2015 21:04;Ватикан на века себя дискредитировал молчаливым своим согласием с политикой нацистов Гитлера в Европе. А затем и укрывательством нацистких преступников,которые под прикрытием и помощью Ватикана массово бежали в Аргентину и Бразилию.<br>А не стихающие вот уже лет десять скандалы с педофилией среди католических священников.<br>Тьфу.....;2;;;Щ4;2
10110;16524;259421;304074489;259408;25106701;06.11.2015 21:15;очень интересно))надо найти эту книгу!!чтоб стать святым или блаженным нужно заплатить!!!это уже слишком;0;;;Х4, П4;3
10111;16525;259427;7940380;259408;25106701;06.11.2015 21:25;[id84390113|Сергей], веру от Церкви отделяют язычники,так как вера это низший уровень религиозного сознания,когда человек во что-то верит,но вероучительной системы не имеет.<br>религия от просто веры отличается системой учений и знаний об этом учении.<br>И христианской веры без церкви нет,так как христианская вера это постоянное общение с живым Богом посредством Таинств. <br>Без можете дома помолиться,но получить отпущение грехов дома нельзя. Без Церкви нельзя крестить детей,нельзя отпеть покойника,нельзя обвенчаться и собороваться и главное - без Церкви нельзя принять Святое Причастие!.;2;;;П3;3
10112;16526;259428;252652514;259408;25106701;06.11.2015 21:27;[id84390113|Сергей], а разве Ватикан и католичество не таково ?<br>Или новоявленные секты типа свидетелей Иеговы или церковь Саентологии?<br>Или вы собираетесь здесь только об РПЦ глаголить?<br>Если следовать вашей логике,то право на чистоту и истину заслуживают только дервиши .;1;;;Ч3;3
10113;16527;259430;84390113;259408;25106701;06.11.2015 21:32;[id7940380|Ольга],  Без Церкви нельзя крестить детей,нельзя отпеть покойника,нельзя обвенчаться <br>И за все нужно платить. Заходишь в церковь - и на самом видном месте прейскурант. Хочешь быть крещеным православным - заплати. Почему в греции свечки бесплатные, а у нас по 20 рублей минимум, при себестоимости в 1 рубль?! Почему когда я прихожу в церковь, вижу, как вышестоящий по чину церковник отчитывает нижестоящего за то, что его церквушка мало собрала денег в этом месяца. почему так?<br>Я не против Церкви, но Церкви настоящей, все вы верно говорите про Таинства. Но я против РПЦ и того, что она делает.;0;;;Ч4, Е1;4
10114;16528;259433;7940380;259408;25106701;06.11.2015 21:37;[id84390113|Сергей], во-первых любое таинство вам совершат без денег,если у вас нет средств.Для этого достаточно подойти и сказать священнику. Во-вторых кто вас заставляет покупать свечки?Не покупайте и все дела,раз не хотите подавать милостыню на храм.<br>В-третьих - посчитайте собранные за свечки и записки копеечки и посчитайте количество клира в этом храме : это зарплата всех работающих в данной церкви людей + оплата электричества,воды,покупка бензина ,стройматериалов и ремонта. И вот когда вы сопоставите деньги за свечки с деньгами,нужными для работы каждой церкви,тогда поймёте,что РПЦ - организация очень бедная.;2;;;Б3, П3;4
