;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интент-анализ;контент-анализ
12285;22816;252215;82853210;252214;25106701;15.10.2015 7:13;Это только приссказка.Сказка,впереди! (с);0;;У4;1
12286;22817;252216;65844971;252214;25106701;15.10.2015 7:14;Кто такую ахинею сочиняет?;7;;Ч2;2
12287;22818;252217;166753974;252214;25106701;15.10.2015 7:14;У самих крымчан их мнение кто-нибудь спрашивал?;11;;Ч2;2
12288;22819;252218;172064826;252214;25106701;15.10.2015 7:14; Надежда на инвестиции со стороны крупных западных туристических компаний ?исчезла? вместе с Украиной <br><br>---------------------------------------------------------------------------------------------------<br><br>Ну-да , ну-да....));24;;Ц2;1
12289;22820;252219;263807951;252214;25106701;15.10.2015 7:14;Мирошниченко засланный казачек не пишите ему !;10;;Т3,Р3;4
12290;22821;252220;8725350;252214;25106701;15.10.2015 7:16;[id166753974|Владислав], зачем, подобная хрень пишется не ради объективности и правды!;1;;Т4;4
12291;22822;252221;82853210;252214;25106701;15.10.2015 7:19;[id263807951|John], дедушка еще видать в ГБ кормился? Как быстро ты меня вычислил??!;0;;Ц3;4
12292;22823;252222;82853210;252214;25106701;15.10.2015 7:21;[id263807951|John], вот вроде патриот,а Ник Пиндосский? Что за низкопоклонство перед Абамой?;0;;Л3;4
12293;22824;252223;263807951;252214;25106701;15.10.2015 7:21;Ха ха ха;0;;ш2;4
12294;22825;252224;82853210;252214;25106701;15.10.2015 7:22;[id263807951|John], сказать нечего,амёба...;0;;Л3;4
12295;22826;252226;82853210;252214;25106701;15.10.2015 7:22;Что ни дурак,так за воров!!!;0;;Т3;4
12296;22827;252227;263807951;252214;25106701;15.10.2015 7:23;Ты глуп как воробушек, о чем мне с тобой говорить ?;5;;л3;4
12297;22828;252228;1897741;252214;25106701;15.10.2015 7:25;Врут и не краснеют.;0;;Ч2;1
12298;22829;252229;11850447;252214;25106701;15.10.2015 7:26;Очередная антироссийская агитка, преследующая цели создания у западного читателя определенного мнения и все, читать скучно, написано плохо, зачем такую билеберду переводить?;7;; ч2, а2;3
12299;22830;252230;327936057;252214;25106701;15.10.2015 7:27;П?сля україни, зв?сно, Крим см?тник запущена. Через п'ять рок?в Крим буде в?дм?нним м?жнародним курортом, не г?рше Соч? або Антал?ї, на користь рос?янам ? гостям Криму.;5;;и4;2
12300;22831;252231;82853210;252214;25106701;15.10.2015 7:27;[id263807951|John], о чем ? О поэзии Байрона,осилишь?;0;; ш3;4
12301;22832;252232;311501087;252214;25106701;15.10.2015 7:28;Ему только школьников в укропабликах удаётся перемогти.;1;;н3;4
12302;22833;252233;82643026;252214;25106701;15.10.2015 7:29;Конечно,  на Украине сейчас, ведь, процветание, инвесторы в очереди стоят, Крым вернулся домой, успокойтесь.;16;;Ц3,Ц4;2
