;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;
7910;51108;217268;7950507;217267;25106701;28.06.2015 13:37;Бряхня.;0;;Н2;1
7911;51109;217269;1074471;217267;25106701;28.06.2015 13:37;лiл;6;;Ц4;1
7912;51110;217271;54754598;217267;25106701;28.06.2015 13:39;у мальчика такое лицо, будто его используют в грязных целях;5;;Н4;4
7913;51111;217272;51967698;217267;25106701;28.06.2015 13:40;лавочники в киеве при петлюре тоже загутарили на мове-правда тогда и языка-то не придумали ещё)))Смешное дураковаляние-читаем киевлянина Булгакова-и всё-ничего нового;3;;Ц4;1
7914;51112;217273;308064144;217267;25106701;28.06.2015 13:41;http://vk.com/photo-25106701_370224420;5;; - ; - 
7915;51113;217274;304074489;217267;25106701;28.06.2015 13:42;Помню украинка пишет подписультись вместо подписывайтесь....ахаха.лайк ей;3;;Ц4;3
7916;51114;217275;265801388;217267;25106701;28.06.2015 13:44;Шлюхоязычные лошары.??;2;;Л4;3
7917;51115;217276;96260028;217267;25106701;28.06.2015 13:45;Кот-кит ?;0;;Ц4;1
7918;51116;217278;9394712;217267;25106701;28.06.2015 13:45;Боты, вам тут не скучно одним?))))));4;;Щ3;4
7919;51117;217280;305929871;217267;25106701;28.06.2015 13:46;Украинский язык? модно? Да Вы все еба...сь в край)))))) ?? ?? ?? ?? Это самый убогий язык,к нему еще можно аварский отнести;0;;Л2;3
7920;51118;217281;104048720;217267;25106701;28.06.2015 13:46;Язык не изменился, но стал модным. Это в связи с чем?;0;;А2;1
7921;51119;217282;126536227;217267;25106701;28.06.2015 13:46;;1;; - ; - 
7922;51120;217283;304074489;217267;25106701;28.06.2015 13:48;[id182301892|Алексей], язык этот красивый и он мне нравится;0;;Х4, Е1;4
7923;51121;217285;95760817;217267;25106701;28.06.2015 13:49;Доля правды в этом есть. Но язык это не вышиванка, его не так легко поменять, при условии что 80% говорят на русском.;1;;В2, П4;2
7924;51122;217286;158363782;217267;25106701;28.06.2015 13:50;И где эта мода? В Украине?;0;;А4;3
7925;51123;217287;223525746;217267;25106701;28.06.2015 13:50;Смешно и со слезами на глазах, а не модно... что за идиотские термины публикуют...;0;;Ч2;1
7926;51124;217288;235344760;217267;25106701;28.06.2015 13:50;Слава богу выучили свой язык. Их еще Сталин долбал, но даже он сдался.;0;;Ц4;3
7927;51125;217289;9511140;217267;25106701;28.06.2015 13:51;[id304074489|Makhabbat], украинский? Не смешите. Возьмите русско-украинскийсловарь Почитайте когда у вас плохое настроение;1;;Ц2;3
7928;51126;217290;108253919;217267;25106701;28.06.2015 13:51;Ну и хорошо) Язык - красивый. Пусть хоть на суахили говорят, лишь бы жили в мире.;5;;Х4, П4;2
7929;51127;217291;311222258;217267;25106701;28.06.2015 13:55;[id305929871|Егор], я вижу, ты профессор лингвистки .;0;;Ц2;4
7930;51128;217292;305929871;217267;25106701;28.06.2015 13:56;[id311222258|Я-Неудачник], причем тут профессор лингвистики? Ааа...Это ты типа пошутил так)));0;;Ц2;4
7931;51129;217293;304074489;217267;25106701;28.06.2015 13:57;;0;; - ; - 
7932;51130;217294;311222258;217267;25106701;28.06.2015 14:02;Что ты можешь знать об аварском языке, чтобы судить о нем? Да и какой бы язык ни был, он прекрасен по своему.;1;;П2;4
7933;51131;217295;305929871;217267;25106701;28.06.2015 14:03;[id311222258|Я-Неудачник], потому что,часто его слышал.;0;;К3;4
7934;51132;217296;16370093;217267;25106701;28.06.2015 14:03;ну и заипца.;0;;Ц3;4
7935;51133;217297;311222258;217267;25106701;28.06.2015 14:06;[id305929871|Егор], и что, на основании того, твоему уху не понравилось, ты можешь сразу заключить об убогости языка? На котором сотни тысяч человек говорят и у которого не вчерашнее происхождение.;1;;Ч3;3
7936;51134;217299;305929871;217267;25106701;28.06.2015 14:06;[id311222258|Я-Неудачник], А я высказал свое мнение!!свое!! понимаешь?;0;;Е1;4
7937;51135;217300;20098493;217267;25106701;28.06.2015 14:07;Утверждение - я не говорю по русски, потому как Путин захочет меня защищать, имеет место быть, но не только по причине автора статьи, но и по доводам Путина, особенно если вопрос отношения к языку, применяется в спорах, как аргумент своей правоты потому что известно, прав тот, у кого больше прав, т.е. на Украине - украиноговорящий, в России - русскоязычный.;0;;Ж4;1
7938;51136;217301;210941322;217267;25106701;28.06.2015 14:08;точно подмечено, украинский язык - дань моде, как некогда французский в России 19 века, но это до первой войны с Наполеоном, вернее повальное увлечение французским навело на мысль Наполеона, что Россия - колония Франции. Теперь увлечение галицийским диалектом русского языка навело на мысль галичан, что территория Украины - колония Галиции, а все кто там живет - ее рабы. Вывод: говорить надо на исконном языке предков, а не навязанном языке. Тем более, давно доказано, что русский язык являлся родоначальником всех индоевропейский языков, вернее он более близок к древнему общему праевропейскому языку, чем все остальные. И что прародина европейцев была на территории нынешней России (степи вдоль Волги), откуда распространилась в Европу, Иран и Индию http://vk.com/photo210941322_333663604;0;;И4;2
7939;51137;217302;311222258;217267;25106701;28.06.2015 14:08;Больше так не делай.;0;;Ц3;4
7940;51138;217303;16587158;217267;25106701;28.06.2015 14:08;Самое смешное, что украинский язык придумал русский еврей - погуглите)))<br>А так язык певучий, но фильмы на нем смотреть - оборжаться просто. Посмотрите например сумерки или титаник - я под столом был со смеху))));2;;Ш4;3
7941;51139;217304;305929871;217267;25106701;28.06.2015 14:09;[id311222258|Я-Неудачник], да что хочу,то и делаю...не указывай мне вообще;0;;Ф3;4
7942;51140;217305;311222258;217267;25106701;28.06.2015 14:10;Ты правда думаешь , что делаешь то что хочешь ?;0;;А3;4
7943;51141;217307;67274628;217267;25106701;28.06.2015 14:13;А что же Саакашвили  то, с утра до ночи на русском гутарит. Отстал от модных украинских политиков.;1;;Ц4;2
7944;51142;217308;150731334;217267;25106701;28.06.2015 14:14;[id210941322|Milano], всё верно, только вот литературный украинский язык сформировался в 19-м веке на основе диалекта Надднепрянщины, которая на тот момент была слабо связана с Галицией, входившей в состав другого государства. Так что заканчивай свою профанацию.;0;;Н3;3
7945;51143;217309;82562722;217267;25106701;28.06.2015 14:15;саме так! тепер говорити  українською мову дуже модно, а ще модніше писати хохлокомменти в російськомовні пабліках!;0;;Ц4;1
7946;51144;217310;105301539;217267;25106701;28.06.2015 14:15;Ты смотри, сколько в первых же комментах поцреотов-то понабежало, ругаются... Чего ругаются? Всем же (или почти всем) давно плевать. ) Мимими просто, чесслово. );0;;Щ3;4
7947;51145;217311;82562722;217267;25106701;28.06.2015 14:16;Короче, терь самые модные живут на Украине;1;;Ц4;3
7948;51146;217312;284065102;217267;25106701;28.06.2015 14:19;А как термодинамика будет на мове? Или акселемометр... Или масловлагоотделитель?;1;;Ц4;1
7949;51147;217313;65844971;217267;25106701;28.06.2015 14:24;Что за бред?Да никогда не было модным разговаривать на быдломове,а сейчас так и подавно.Во многих городах это вообще считают признаком   сельского жителя,необразованного колхозника .;1;;Н2, Л4, Н4;1
7950;51148;217314;20098493;217267;25106701;28.06.2015 14:27;[id210941322|Milano], Естественно, потому как колыбелью человечества, является Поволжье, откуда человек сначала расселился на Восток и в Австралию, потом обратно начал осваивать земли того же Поволжья, Африки, Ближнего Востока и Европы, т.е. Великое переселение народов происходило не с азиатских просторов, а наоборот. Так, такое же утверждение я уже слышал, от приднестровских историков.;1;;Ц3;4
7951;51149;217315;210941322;217267;25106701;28.06.2015 14:32;[id150731334|Валентин], что это меняет? это язык маргиналов, я об этом, которые с помощью геноцида и террора в 19 веке (лагеря смерти для русских Терезин, Тамергофф ) , потом бандеровщина, сейчас геноцид и террор Донбасса и Новороссии навязывают большинству свой язык. с плохим успехом, не смотря на миллионы погибших http://vk.com/video210941322_168790018;1;;Т4, Ч4;2
7952;51150;217316;47760219;217267;25106701;28.06.2015 14:35;Модно на украинском? Он бы для начала устоялся этот язык. Сами то жители не знают украинский - из разных областей народ не понимает толком друг друга. Кто что придумает, то и чещет на украинской  фене , а называют языком. Не доросли ещё до того, чтобы называть  это  языком.;1;;Ч2, Н4;1
7953;51151;217317;210941322;217267;25106701;28.06.2015 14:35;[id20098493|Виктор], это не Приднестровские историки а во всем мире ученые считают, по курганной теории, что представители ямной культуры с геном R1 заселили всю Европу и Сибирь, затем Восток (Иран, Индия и Афганистан) около 20 000 лет назад, в Австралию и США они пришли гараздо позже;0;;Ч3;3
7954;51152;217318;150731334;217267;25106701;28.06.2015 14:35;[id210941322|Milano], у тебя просто замечательная логика. Если есть группа носителей языка,которая ведёт себя агрессивно по отношению к иноязычному обществу, то, несомненно, все люди, разговаривающие на этом языке - сплошь маргиналы и подонки, так что ли?;0;;Н3, Т3;4
7955;51153;217319;210941322;217267;25106701;28.06.2015 14:36;[id150731334|Валентин], маргинал - это представитель меньшинства.;0;;И4;4
