;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интенет-анализ;контент-анализ
10988;23154;251675;42223558;251674;25106701;13.10.2015 20:06;А чего менять-то? И для чего?;7;;а2;2
10989;23155;251676;82853210;251674;25106701;13.10.2015 20:07;В Беларуси,значит диктатор,а в России ,всенародно избранный!!! Надо не перепутать...;7;;ж2, ш4;3
10990;23156;251678;82104926;251674;25106701;13.10.2015 20:08;[id42223558|Валерий], ну ради того, чтобы евро не стоил 70, например.;1;;Ш4;4
10991;23157;251679;134203304;251674;25106701;13.10.2015 20:08;Хорошо научились писаки мозги забивать. Не белорусский глава, не белорусский лидер, не белорусский президент, а именно белорусский диктатор! Вот что бывает, когда ты бельмо на глазу у диктаторов западного мира ??????;7;;Ч2;2
10992;23158;251680;9469356;251674;25106701;13.10.2015 20:08;тоже как-то санкции с него снимали http://vk.com/photo-25106701_382880849;0;;ж4;4
10993;23159;251681;161252176;251674;25106701;13.10.2015 20:10;[id134203304|Дмитрий], это троли закидывают темы и называют его диктатором а после вносят хаос в обсуждение. ((((;0;;л3, Т3;4
10994;23160;251682;42223558;251674;25106701;13.10.2015 20:10;[id82104926|Евгений], я в России живу. Зачем мне ??;1;;Н4;4
10995;23161;251684;252652514;251674;25106701;13.10.2015 20:11;Сяргей, и ?<br>Хорошо сейчас в Ливии живётся?<br>Всё должно меняться эволюционно,без поганых англо-саксонских  умников .<br>Надеюсь вы не хотите Белоруссии такой же судьбы , как у Ливии или Украины?;2;;У4;4
10996;23162;251685;565927;251674;25106701;13.10.2015 20:12;А на этого даже не накладывали http://vk.com/video565927_171035904;2;;ж3;4
10997;23163;251686;97522977;251674;25106701;13.10.2015 20:13;Ты тупой?);1;;Л4;4
10998;23164;251687;253305904;251674;25106701;13.10.2015 20:14;Флюгер;0;;н3;4
10999;23165;251688;252652514;251674;25106701;13.10.2015 20:14;Всякие выборы,которые не устраивают Вашингтонский обком , объявляются  нелегитимными и неполноценными.<br>А избранные руководителями - диктаторами .<br>Может кое-кому,у кого более 250 у власти  две партии,вся разница между которыми, это либо уши осла , либо хобот слона,стоило бы взглянуть в зеркало.;4;;Щ4;4
11000;23166;251689;9469356;251674;25106701;13.10.2015 20:14;[id252652514|Алан], Белоруссии?? Не такой страны . А плохо сейчас в Ливии живётся??Я хочу что бы страна моя страна Беларусь была свободной и избавилась от диктатуры 21 год правит человек и будет до смерти править а потом ещё поставит своего сына, разве это хорошо??;0;;ж4;4
11001;23167;251690;252652514;251674;25106701;13.10.2015 20:15;[id9469356|Сяргей], это был тест.<br>И вы его провалили....<br>Увы.;0;;Ч3;4
11002;23168;251691;9469356;251674;25106701;13.10.2015 20:16;Вот такое на всех участках более 34 нарушений заметили только наблюдатели ОБСЕ. Плюс рекордная явка на досрочном голосовании почти 35% http://vk.com/video4659209_171440588;0;;И4;4
11003;23169;251692;252652514;251674;25106701;13.10.2015 20:16;[id9469356|Сяргей], я родился и вырос в СССР,и там была Белоруссия.<br>Как бы вам это не нравилось.;0;;е3;4
11004;23170;251693;9469356;251674;25106701;13.10.2015 20:17;[id252652514|Алан], СССР уже нету более 20 лет пора жить будущем, а не смотреть на прошлое.;1;;П3;4
11005;23171;251694;258985110;251674;25106701;13.10.2015 20:18;[id9469356|Сяргей], Не понимаете вы своего счастья!;3;;п3;4
11006;23172;251695;10128757;251674;25106701;13.10.2015 20:19;http://vk.com/photo-25106701_382882508;0;;;
11007;23173;251696;9469356;251674;25106701;13.10.2015 20:19;[id258985110|Анатолий], Ага почти 25 лет и не видел никого кроме Лукашенко, выбивали двери дома менты, прослушки постоянные и задержания.... Счастья привалило;0;;б3, ж3;4
11008;23174;251697;212553600;251674;25106701;13.10.2015 20:19;Как они легко называют правителей диктаторами, почему никто в суд за ложь не подаст иск? Вкатить этим мразям иск за оскорбление белорусского народа. Только что проголосовали, есть данные экзитполов и данные соцопросов, это не говоря о самих данных изберкома, а они продолжают лгать.;2;;Ч2, м2;3
11009;23175;251698;252652514;251674;25106701;13.10.2015 20:19;[id9469356|Сяргей], диктатуры?<br>Любезный, ОБСЕ И ЕСПЧ признали выборы президента Беларуси легитимными и законными.<br>Может будете предъявлять претензии к 83 % граждан Беларуси.<br>Для начала назовите их  ватниками , совками  и  бидлом .<br>Особи вашего пошиба обычно с этого начинают.;3;;а3, И4,Н3;4
11010;23176;251700;252652514;251674;25106701;13.10.2015 20:22;[id212553600|Дмитрий], а смысл? Англосаксонское лицемерие и ложь , лбом не прошибёшь.;0;;ж3;4
11011;23177;251701;13188955;251674;25106701;13.10.2015 20:22;[id9469356|Сяргей], в Ливии сейчас демократия, там сказочно живется;1;;ш3;4
11012;23178;251702;307804174;251674;25106701;13.10.2015 20:23;Такие эти европейцы просты ребята??;0;;Ш4;4
11013;23179;251703;9469356;251674;25106701;13.10.2015 20:23;[id252652514|Алан], Ты серьёзно веришь что 83% может проголосовать в Беларуси за Лукашенко?в 5-тый раз?? ОБСЕ сказала что как раз таки очень много нарушений ничего не изменилось с 2010 года, просто они не хотят что бы Лукашенко 100% ушёл в Россию а он ещё покажет себя поверь)) дадут больше денег продаст Путина и Россию ));0;;Ч3,У4;4
11014;23180;251704;9469356;251674;25106701;13.10.2015 20:24;[id13188955|Станислав], Я смотрю ты с Ливии приехал всё знаешь как там)? Наверное не один год работал там?;0;;Ч3;4
11015;23181;251705;4806075;251674;25106701;13.10.2015 20:24;[id9469356|Сяргей], в ливии игил. еще вопросы есть?;1;;П3;4
11016;23182;251706;13188955;251674;25106701;13.10.2015 20:24;[id9469356|Сяргей], у тебя с логикой проблемы? Все страны которые живут при демократии счастливы;0;;Ж3;4
11017;23183;251707;13188955;251674;25106701;13.10.2015 20:26;[id9469356|Сяргей], в Ливии дил кровавый тиран и диктатор, его свергли слава богу, сейчас там свободное и процветающее общество, все люди говорят свое мнение и у всех есть права человека и ни одна душа даже не думает их нарушить;3;;ж3;4
11018;23184;251708;252652514;251674;25106701;13.10.2015 20:26;[id9469356|Сяргей], спасибо, в России ваших сотоварищей пруд пруди.<br>Верить вам , себя не уважать.;1;;н3;4
11019;23185;251710;9469356;251674;25106701;13.10.2015 20:27;[id13188955|Станислав], Я сомневаюсь что всё так, когда в Польше свергнули компартию ещё лет 15-20 пришлось всё восстанавливать но поляки пошли по правильному пути, сейчас живут бога всей РФии и уровень жизни больше + ВВП в плюсе;0;;б3, И4;4
11020;23186;251711;252652514;251674;25106701;13.10.2015 20:28;[id9469356|Сяргей], а кстати,а что плохого в тесном союзе с Россией ?<br>Вы За или Против ?;0;;а3;2
11021;23187;251712;212553600;251674;25106701;13.10.2015 20:28;[id9469356|Сяргей], шизик, ты хоть знаешь что в Ливии уровень жизни был выше большинства стран ЕС? И в какую дыру превратили эту страну пиндосы сейчас?<br>)))<br>Насмехаться над тем что такие как ты превратили джамахирию в жопу и стпемттся сделать это же с Беларуссией это... я даже не знаю как это назвать... наиболее точным будет ?олигофрения .;0;;л3, Щ3;4
11022;23188;251713;9469356;251674;25106701;13.10.2015 20:28;[id252652514|Алан], я против всех диктаторов. Путин такой же диктатор.;0;;е1, Т4;4
11023;23189;251714;14721989;251674;25106701;13.10.2015 20:29;[id252652514|Алан], опять бздишь? ) теперь у тебя другой кто-то плохой! ты один хороший!;0;;л3,Т3;4
11024;23190;251715;13188955;251674;25106701;13.10.2015 20:29;[id9469356|Сяргей], дак почти во всех странах кто отказался от РФ так;0;;ж3 ;4
11025;23191;251716;252652514;251674;25106701;13.10.2015 20:29;Сяргей, средний уровень жизни в Польше ненамного выше российского,а в крупных городах и ниже чем в РФ.<br>Ищите цифры в Google.;0;;И4;4
11026;23192;251717;13188955;251674;25106701;13.10.2015 20:29;[id9469356|Сяргей], и в Венгрии и в Латвии и в Литве, в РФии вообще сейчас суп из бересты варят;0;;Ц3;4
11027;23193;251718;9469356;251674;25106701;13.10.2015 20:30;[id212553600|Дмитрий], Да я слыша типа там нефть дешевле воды, 25 миллион баксов при рождение сына, 100 верблюдов если ты за Кадаффи. Приблизительно такие байки и про нас расссказывают)) вам ватюганам а вы во все верите;0;;Ц3;4
11028;23194;251719;212553600;251674;25106701;13.10.2015 20:30;[id565927|Вячеслав], ЦРУ как собаку убило, голову отстпелили, и с тех пор стмволично ? только говорящие головы вместо лидеров. ??;0;;Ц4;4
11029;23195;251720;252652514;251674;25106701;13.10.2015 20:30;[id9469356|Сяргей], Путин диктатор?<br>А Обама нет?;0;;С3;4
11030;23196;251721;9469356;251674;25106701;13.10.2015 20:30;[id252652514|Алан], Крупных городах это Москвы и Питер?);0;;а3;4
11031;23197;251722;9469356;251674;25106701;13.10.2015 20:31;[id252652514|Алан], Обамы не будет в следующем году в 2016 его переизберут, он не будет узурпировать власть и оставляться на третий срок. Так что нет.;0;;и3;4
11032;23198;251723;252652514;251674;25106701;13.10.2015 20:32;[id9469356|Сяргей], Краснодар,Новороссийск и многие другие.<br>Вы не ответили ? что плохого в союзе с Россией.<br>Только пожалуйста без демагогии.;0;;а3;3
11033;23199;251724;212553600;251674;25106701;13.10.2015 20:32;Сяргей, дурик, у меня люди там работали, наши ? россияне, приезжали рассказывали, рассказывали и о таких как ты ))) там они были, на вопрос ЧЕГО ВАМ НЕ ХВАТАЕТ? Отвечали: ?ну... свободы... эээ...  )));0;;Щ4,Л3;4
11034;23200;251725;258985110;251674;25106701;13.10.2015 20:33;[id9469356|Сяргей], вам бы чубайса на месячишко...;1;;ш3;4
11035;23201;251727;252652514;251674;25106701;13.10.2015 20:33;[id9469356|Сяргей], естественно,президент США чисто марионеточная фигура, ширма для истинных диктаторов США.<br>Надеюсь вы понимаете о ком речь?;1;;И4;4
