;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интент-анализ;контент-анализ
338;14454;262401;151875207;262400;25106701;09.12.2015 17:33;Надо же так переврать! Причём тут литература и политика? А вообще плохиш это госдеп США.;18;;Ч2;2
339;14455;262402;82853210;262400;25106701;09.12.2015 17:35;В этом его единственный шанс на выживание,уже и физическое,-создать в мозгах народа иллюзию Осажденной крепости.Народ будет по помойкам лазать и траву жрать,как в Сев Корее...;0;;Т4;3
340;14456;262403;3461466;262400;25106701;09.12.2015 17:35;контора -пишет..караван - идёт??;4;;Н2;3
341;14457;262404;4629227;262400;25106701;09.12.2015 17:36;Забавно, но в оригинале публикации комментарии запрещены. Во, суки!;0;;Т2, л2;3
342;14458;262405;161252176;262400;25106701;09.12.2015 17:36;В помещении местного сельского клуба собрались жители посёлка, коммунисты, комсомольцы, депутаты сельского совета, глава муниципального образования ?Табун-Аральский сельсовет? Жумабай Ажимов. <br> <br>Обсуждались вопросы недофинансирования села со стороны районного центра, сокращения рабочих мест и зарплат, ремонт крыши школы и водопровода в селе. <br> <br>Отдельным вопросом стало обсуждение акции дальнобойщиков против системы ?Платон?.;0;;Ц4;3
343;14459;262406;4629227;262400;25106701;09.12.2015 17:36;[id82853210|Сергей], в твоем мозгу кроме сельского туалета ничего не создать. Ты неуязвим.;3;;л3;4
344;14460;262407;3461466;262400;25106701;09.12.2015 17:37;[id82853210|Сергей], вы знаток Сев.Кореи? Бывали там?;2;;Ц3;4
345;14461;262408;82853210;262400;25106701;09.12.2015 17:37;[id4629227|Андрей], ты,он и есть,-сральник деревенский,раб генетический...;0;;л3;4
346;14462;262409;82853210;262400;25106701;09.12.2015 17:38;[id3461466|Александр], я и на Луне не бывал,но в курсе,что атмосферы там нет! Усек,Мурзилка?;0;;Н3, л3;4
347;14463;262410;160583166;262400;25106701;09.12.2015 17:38;Умом Россию не понять, аршином общим (!) не измерить! У ней особенная стать - в Россию можно только верить!!! Гениально сказано!;0;;П4,Н2;3
348;14464;262411;1994614;262400;25106701;09.12.2015 17:39;Господииииии.. И литературу уже сюда приплели..  Сил уже нет такое читать;12;;Ч2;3
349;14465;262413;253652787;262400;25106701;09.12.2015 17:43;ох уж эта злобная Россия - обложила весь мир военными базами и авианосными группами, бедный запад прям из последних сил культурно сопротивляется, о литературе всё норовит говорить, о душе, ах прости нас запад http://vk.com/photo-25106701_390244406;16;;ш2;3
350;14466;262414;13014907;262400;25106701;09.12.2015 17:46;[id82853210|Сергей], как-то вы быстро с космической и военной темы перекинулись на тему помоек. Или это для вас актуально?;4;;Н3,С3;4
351;14467;262415;82853210;262400;25106701;09.12.2015 17:47;[id13014907|Сергей], для меня Россия вообще актуальна.;0;;Ф3;4
352;14468;262416;4226652;262400;25106701;09.12.2015 17:49;Бред сивой кобылы...);0;;Ч2;3
353;14469;262418;3461466;262400;25106701;09.12.2015 17:49;[id82853210|Сергей], отсутствие атмосферы на луне - естественнонаучные знания.так что не удивительно что ты об этом знаешь. улавливаешь о чём я?;1;;ж3, а3;4
354;14470;262419;82853210;262400;25106701;09.12.2015 17:50;[id3461466|Александр], пока,пустобрех...;0;;г3;4
355;14471;262420;3461466;262400;25106701;09.12.2015 17:51;[id82853210|Сергей], ты меня не удивил, браток??;0;;Ц3;4
356;14472;262421;16846113;262400;25106701;09.12.2015 17:51;[id13014907|Сергей], мирошниченко зарабатывает здесь деньги,не давайте повод врагу,жмите на крест,жалуйтесь админу,его это бесит??;0;;с3;4
357;14473;262422;82853210;262400;25106701;09.12.2015 17:52;[id3461466|Александр], нах ты мне сдался,амёба,удивлять тебя...В цирк сходи...;0;;л3, г3;4
358;14474;262423;3461466;262400;25106701;09.12.2015 17:52;[id16846113|Олег], я думаю Cергей сам уже понимает где его место??;0;;з3;4
359;14475;262424;3461466;262400;25106701;09.12.2015 17:53;[id82853210|Сергей], в цирк сходить - на тебя посмотреть???;0;;Ц3;4
360;14476;262425;13014907;262400;25106701;09.12.2015 17:54;Интересно - для вас получается Россия и помойки - это общее?;0;;Ц3;4
361;14477;262426;303696063;262400;25106701;09.12.2015 17:54;Сергей, В СЕВЕРНОЙ КОРЕЕ НЕТ БОМЖЕЙ ИДИОТ, У НИХ КОММУНИЗМ С ПОЛНОЙ ЗАНЯТОСТЬЮ НАСЕЛЕНИЯ;4;;л4, ж4;4
362;14478;262427;82853210;262400;25106701;09.12.2015 17:54;[id3461466|Александр], плыви,-плыви...Дал на булочку заработать и имей совесть.Ты тупой бот,не интересный...;0;;л3, г3;4
363;14479;262428;13014907;262400;25106701;09.12.2015 17:56;[id16846113|Олег], рекомендую исследование РБК по этому вопросу - согласно ему - 33% постов в интернете - заказные. Люди на этом в прямом смысле миллионы поднимают;0;;Щ4 ;4
364;14480;262429;22229939;262400;25106701;09.12.2015 17:57;На либерастных ресурсах быстрый бан если высказываешь мнение не формат для подобных пабликов. Особенно, если не ругаешь Россию как это делают тамошние. Здесь на ИноСми настоящая Свобода по сравнению с либеральной тягомотой. Уж поверьте )) А сколько там разжигается ненависти... Причем формулировка бана весьма интересна. Все кто не согласен с мнением либераста разумеется боты. Либерализм - полная шляпа. За  Свободой  на самом деле скрывается жесткая цензура. http://vk.com/photo-25106701_390246117;6;;ж4;3
365;14481;262430;153762507;262400;25106701;09.12.2015 17:57;Я думал скажут что это Булгаков,  а оказался Гройсман. Хотя лично я вообще хз кто такой этот Гройсман. Ну хоть хорошо что не Алексевич;1;;Н2;2
366;14482;262432;16846113;262400;25106701;09.12.2015 17:58;[id13014907|Сергей], вот поэтому таких уебанов надо игнорировать, а не оказывать внимание;0;;л4, р3;4
367;14483;262433;225850835;262400;25106701;09.12.2015 17:59;У этого серюни вся стена в материалах из методичек либеработов...;0;;щ3;4
368;14484;262434;13014907;262400;25106701;09.12.2015 18:00;[id16846113|Олег], ты думаешь я это не делал? Это бесполезно.  Его уже раз 5банили на иносми - а толку-то?  Тут что-то другое надо. Для начала - изучить надо.;1;;Ф3, У3,Р1;4
369;14485;262435;13014907;262400;25106701;09.12.2015 18:02;[id16846113|Олег], ну почему - иногда посоревноваться полезно бывает. Игнор один хрен не все включают. - а вот иннтелектуально победить - это эффективнее,  тем более в ответах много противоречий;0;;б3, ж3;4
370;14486;262437;3461466;262400;25106701;09.12.2015 18:09;[id82853210|Сергей], нет смысла ходить в цирк, когда такие клоуны как ты сидят в сети);0;;Н3;4
371;14487;262438;82853210;262400;25106701;09.12.2015 18:11;[id3461466|Александр], очень остроумно! Да и реакция поздняя.Сразу видно,что пукинский тормоз!;0;;б2, ж3;3
372;14488;262440;13014907;262400;25106701;09.12.2015 18:13;[id3461466|Александр], ты-же не хочешь сразу расписаться, что ты слабее( интеллектуально)  тролля?;0;;У3;4
373;14489;262442;3461466;262400;25106701;09.12.2015 18:14;[id82853210|Сергей], просто у меня и другие дела есть, в отличии от тебя - ботяра);0;;Ф3, л3;4
374;14490;262443;13014907;262400;25106701;09.12.2015 18:14;[id3461466|Александр], ты-же не хочешь сразу расписаться, что ты слабее( интеллектуально)  тролля?;0;;У3;4
375;14491;262444;82853210;262400;25106701;09.12.2015 18:15;[id3461466|Александр], вот и пшел,тупорылый.. .Дела делать !!!;0;;г3,Л3;4
376;14492;262445;252652514;262400;25106701;09.12.2015 18:15;[id22229939|Виктор], ой ли ????!!!)) Здесь тоже не всё безоблачно!;0;;б3, ж3;4
377;14493;262446;82853210;262400;25106701;09.12.2015 18:16;[id3461466|Александр], вове занят задницу лизать или самого Рамзана доверили,вырожденец...;0;;л3;4
378;14494;262447;22229939;262400;25106701;09.12.2015 18:16;[id252652514|Алан], там ненависть ... нет там НЕНАВИСТЬ которая постоянно нагнетается.... Это какой то ужас летящий на крыльях ночи. Люди ненавидят свою страну искренне и от души. Бррр..;1;;ж3;4
379;14495;262448;3461466;262400;25106701;09.12.2015 18:16;[id82853210|Сергей], тебя забыл спросить что мне делать);0;;П3;4
380;14496;262450;249891824;262400;25106701;09.12.2015 18:16;Иносми, главное увидеть Россию, зацепить.А что другие делают так , это не важно.Путин - бельмо  в глазу всем именно потому что стоит на своём законном...;0;;Ч2 ;3
381;14497;262451;82853210;262400;25106701;09.12.2015 18:17;[id3461466|Александр], ага,тебе ,раб генетический и так хозяев хватает.Позорник!;0;;л3;4
382;14498;262454;3461466;262400;25106701;09.12.2015 18:20;[id82853210|Сергей], учитывая то, что тебе платят за каждое сообщение, я для тебя так много сегодня сделал, а ты ругаешся..неблагодарный тип, свою шаверму ты за сегодня заработал..прощай,хамское отродье);0;;л3, г3;4
383;14499;262455;82853210;262400;25106701;09.12.2015 18:21;[id3461466|Александр], мазохист,а ты бесплатно что ли позоришься? Совсем больной!!!;0;;л3;4
384;14500;262456;252652514;262400;25106701;09.12.2015 18:22;Интересно, а как назвать США ,которые  после развала СССР  сорвались со всех тормозов. И вот уже 25 лет несут смерть и разорение  многим странам по всей планете .....<br>Панама,Ирак,Югославия,снова Ирак, Афганистан,Ливия,Сирия, Украина  .....<br>Кто следующий в меню паразитирующего чудовища ??<br><br>На Украине США перешли красную черту,и это может стоить жизни и американцам,и нам и всей планете!<br><br>Речь вице-президента США Байдена в Верховной раде Украины просто вопиющее  хамство,фактическое объявление войны России и русским...<br>После таких слов это должностное лицо Госдепа США должно стать персоной  Нон Грата  в России.....;1;;И4;4
385;14501;262457;3461466;262400;25106701;09.12.2015 18:23;[id82853210|Сергей], cпалился ты по полной сегодня, браток...купи себе ещё пиваса за мой счёт))));0;;Ц3;4
386;14502;262459;252652514;262400;25106701;09.12.2015 18:24;[id22229939|Виктор], да будет вам,там более 80% неадекваты с Украины,с фальшивыми российскими адресами в профилях,какой-то процент троллей с радио Свобода. Реально россиян там фактически нет , в лучшем случае 1 из 10.;1;;з3, Щ3;4
387;14503;262460;82853210;262400;25106701;09.12.2015 18:25;[id3461466|Александр], ну так ты же талантливый чекист! Вмиг расколол.Отвали Мурзилка тупая или на твоего плешивого вора демотиваторами закидаю.Надоел ты мне,ничтожество...;1;;л3, г3;4
