;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;
13036;15346;260939;47760219;260938;25106701;11.11.2015 8:56;Давно надо прекратить выплачивать долги по всем кредитам странам, применившим санкции. Фигово всем будет. Это как одну карту вытащить из карточного домика.;8;;С4;1
13037;15347;260940;242078311;260938;25106701;11.11.2015 8:57;Придурки из Stratfor, вам сколько раз повторять, что Россия не является стороной конфликта на Украине, нам не надо выполнять ничего.;10;;Л2, Н2;4
13038;15348;260941;217272335;260938;25106701;11.11.2015 8:58;[id242078311|Александр], пффффф)ну канешн);1;;Б3;4
13039;15349;260943;42587988;260938;25106701;11.11.2015 8:59;РОДИЛА ЦАРИЦА В НОЧЬ - ТО ЛИ СЫНА, ТО ЛИ ДОЧЬ, ТО ЛЬ ВОНЮЧУЮ ЛЯГУШКУ, ТО ЛЬ НЕВЕДОМУ ЗВЕРУШКУ... КТО ЗАХВАТИЛ ВЛАСТЬ В РОССИИ И ЕЁ ГИГАНТСКИЕ РЕСУРСЫ???!!! КРЕМЛЯДЬ С ВЫМЫШЛЕННЫМИ БИОГРАФИЯМИ И ЗАСЕКРЕЧЕННЫМИ РОДСТВЕННИКАМИ? КТО ОНИ ТАКИЕ, СКОЛЬКО ТРИЛЛИОНОВ ЕВРО ОНИ УКРАЛИ? СКОЛЬКО МИЛЛИОНОВ РОССИЯН ОНИ УБИЛИ И ПРОДОЛЖАЮТ УБИВАТЬ? <br> <br>Дочь Путина владеет состоянием в миллиарды долларов - новость из рубрики Общество, актуальная информация,.. <br>newsland.com <br>Агентство Reuters опубликовало расследование, из которого следует, что «дочь Путина» Катерина Тихонова владеет состоянием в миллиарды... http://newsland.com;1;;Т4;3
13040;15350;260944;160458946;260938;25106701;11.11.2015 9:00;…санкции отменять нельзя..., санкции выявили ИСТИННЫХ ДРУЗЕЙ и СОЮЗНИКОВ России, санкции проявили истинных врагов и недоброжелателей России, санкции отмели от России всю шелуху, прилипшую за долгие годы перестройки Горбачёва, пьяного угара Ельцина и шатаний начала 21 века. Отваливаются как грязь все враги, одевшие на себя за этот период маски друзей и доброжелателей России...., проявились истинные друзья, не побоявшиеся экономических репрессий и физического давления ВОРОТИЛ МИРА 21 ВЕКА..., появились НОВЫЕ СОЮЗЫ стран, блоков и групп, желающие положить конец существующему беспределу лицемерия, лжи и насилия..., как глиняный горшок скоро лопнет от внутренних проблем Евросоюз..., на множество осколков расколятся соединённые штаты, а вместе с ними рассыплется НАТО..., появится новая концепция многополярности, согласия и МИРА на этой маленькой планете ЗЕМЛЯ...;7;;П4, И4;1
13041;15351;260945;30437342;260938;25106701;11.11.2015 9:00;чото многовато свидомитов на один тред...;1;;Ц3;4
13042;15352;260946;24001347;260938;25106701;11.11.2015 9:00;как РФ может выполнить Минские соглашения,если там нет никаких обязательств со стороны РФ,в этих соглашениях?;2;;Ф4 ;1
13043;15353;260947;160458946;260938;25106701;11.11.2015 9:01;[id42587988|Сергей], Майдан, не поддержанный посольством США, является нелегитимным. Опасайтесь подделок.;4;;Ц3;2
13044;15354;260949;308246442;260938;25106701;11.11.2015 9:02;хохлобред...;0;;Н2;1
13045;15355;260950;225413575;260938;25106701;11.11.2015 9:02;Штатовские санкции бьют по западу, а не по России.<br>Россия западу нужней, чем запад России.<br>Россия не является стороной конфликта.;2;;Ж4,П4;1
13046;15356;260951;42587988;260938;25106701;11.11.2015 9:02;[id160458946|Александр], ЭТО  ТЕБЕ  СИЛЬНО  КАЖЕТСЯ,  ЧТО  ТЫ  УМНЫЙ.  А  НА  САМОМ  ДЕЛЕ  -  ТЫ  ПРОСТО  ХОЛУЙ.;1;;Н3;4
13047;15357;260952;160458946;260938;25106701;11.11.2015 9:02;[id42587988|Сергей],  - Слава Украине!<br>- Дурная слава! ;10;;Ч4;3
13048;15358;260953;30437342;260938;25106701;11.11.2015 9:03;Хохлы... Если РФ сторона конфликта и воюет с Украиной, то почему она не ударит по Киеву со стороны Сумм, до столицы Киева то ближе?<br>Вы хоть знаете географию своей страны, эксперты блин;3;;Ч3;3
13049;15359;260954;235344760;260938;25106701;11.11.2015 9:04;Ясно, что требуют, чтобы Россия перестала поддерживать граждан Донбасса материально, тогда украинская армия войдет туда, убьет всех недовольных, которые не успеют убежать. И будет всем европейское счастье.;6;;И4;1
13050;15360;260955;308246442;260938;25106701;11.11.2015 9:05;Натворили дел укропы в своей хате, а теперь выглядывая из за поваленного тына, смотрят на красивый забор соседа и думают. Как бы плюнуть, если не в соседа, то хотя бы на его забор...;6;;Ч4;2
13051;15361;260956;160458946;260938;25106701;11.11.2015 9:06; На Украине Яценюк - гражданин Канады, Порошенко - Швейцарии, Кличко - Германии, Коломойский - Израиля.<br>Один Саакашвили - гражданин Украины. ;8;;Ц4;3
13052;15362;260957;308246442;260938;25106701;11.11.2015 9:09;Пошлите Авакова и Турчинова на фронт.В соцсетях сидеть,не мешки ворочить...;1;;Р4;4
13053;15363;260958;41764449;260938;25106701;11.11.2015 9:15;Перестраивать свою политику в надежде на отмену санкций - глупо. Санкции - вопрос политического и экономического давления на противника. Поводов может быть масса. Исполнение минских договоренностей? Достаточно Порошенко саботировать исполнение этих договоренностей - и все. Нет отмены санкций, как бы Россия ни прогибалась. Даже если минск будет выполнен всегда можно найти другой повод. Возврат Крыма, уход из Сирии, да что угодно. <br><br>Считаете нужным (и для себя выгодным) отмену санкций - отменяйте. Не хотите - не надо.;5;;П4;1
13054;15364;260959;41764449;260938;25106701;11.11.2015 9:19;[id47760219|Денис], отказ выплат по долгам - это дефолт;1;;И4;3
13055;15365;260960;47760219;260938;25106701;11.11.2015 9:22;[id41764449|Али], не отказ, а приостановление выплат до снятия санкций. Да и в данной ситуации, когда все внешние рынки кредитования закрыты, дефолт или нет уже особого значения нк имеет.;2;;К3;3
13056;15366;260961;41764449;260938;25106701;11.11.2015 9:24;[id47760219|Денис], в любом случае это влечет за собой резкий спад инвестиций и пр. минусы. Сродни  выколю себе глаз - пусть у тещи зять кривой будет! ;0;;Ж3;3
13057;15367;260962;252652514;260938;25106701;11.11.2015 9:26;Как там говорил  независимый  журналист Майкл Бом  - Stratfor это маргиналы, выдающие желаемое за действительное, и верить им не стоит !<br>Думаю нам следует последовать его совету, тем более если санкции помогут разрушить в России  сформировавшийся ещё с 90 годов конгломерат частных,часто имеющих западных бенефициаров, трастов,которые пытались(и небезуспешно) взять под контроль российские государствообразующие отрасли промышленности. <br>Вновь наступают времена экспроприаций и национализаций,и более всего от этого пострадают именно европейцы — ну что же,пусть пеняют на себя! Если Европа и США пытаются поставить под сомнение само существование нашего государства , то любые методы и меры,вплоть до применения ядерного оружия против них допустимы .Выбор за разжиревшими на многовеком грабеже остального мира западными  уб.лю.д.ками!<br><br>Впрочем пример Ирана,который более 30 лет находится под санкциями,из них почти 20 лет под жесткими, ничему не научил западных т.в.а.р.е.й.<br>Вынужденный решать свои проблемы сам, Иран создал промышленность,которой у него ранее не было.<br><br>Так что, увы, не более чем тщетны их попытки!;5;;Н2, Ж4,О4;3
