;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
1736;1905;85876;991644;85872;32803139;26.10.2015 0:02;ну что? Рабочая атмосфера.;1;И4;2
1737;1906;85878;19353280;85872;32803139;26.10.2015 1:55;http://www.1tv.od.ua/news/10498;0;И4;3
1738;1907;85879;29383383;85872;32803139;26.10.2015 2:50;http://gordonua.com/news/politics/Opora-zaregistrirovala-pochti-tysyachu-narusheniy-izbiratelnogo-zakonodatelstva-v-den-golosovaniya-103526.html;0;И4;2
1739;1908;85881;185901;85872;32803139;26.10.2015 5:59;[id29383383|Вера], согласен с тобой, им пока далеко до наших обычных цифр нарушений на выборах));1;А3, Ш4;3
1740;1909;85882;19353280;85872;32803139;26.10.2015 12:51;[id29383383|Вера], уже перевалило за 1100)<br>http://map.oporaua.org/;0;И4;3
1741;1910;85883;185901;85872;32803139;26.10.2015 13:12;[id19353280|Дмитрий], зато у них, вторых туров куча, а у нас всего один был. Ты куда клонишь то ваще?;1;А3;3
1742;1911;85884;35627207;85872;32803139;26.10.2015 13:16;Интересно, почему нет реляций о поездке питерских Наблюдателей на выборы на Украину? О белорусских бухтели взахлеб...<br>Впрочем, вопрос риторический: хвалить невозможно, слишком уж очевиден фарс свидомых честных выборов , ругать невозможно - не подставлять же коллег по перемоге революции достоинства.;2;А4, Ш4;2
1743;1912;85885;19353280;85872;32803139;26.10.2015 13:24;[id35627207|Анна], от питерских наблюдателей поехал только Даня Любаров, он вел трансляцию в твиттере, скоро поделится своими впечатлениями, там есть о чем рассказать)<br> https://twitter.com/DLyubarov;0;И4;3
1744;1913;85886;19353280;85872;32803139;26.10.2015 13:29;[id185901|Аркадий], не стоит идеализировать местные украинские выборы, там хватает проблем, которые наблюдатели не имеют права замалчивать. Например, можно ли признать конкурентными выборы в Харькове:<br> Оппозиционный блок  только четыре дня назад зарегистрировали как участника избирательной кампании и допустили к участию, но только на выборах в областной совет, в горсовет не допустили. Михаила Добкина, лидера  Оппозиционного блока , в Харькове не зарегистрировали кандидатом в мэры и не допустили на выборы ?<br>http://www.vesti.ru/doc.html?id=2678943;1;Щ4;2
1745;1914;85887;185901;85872;32803139;26.10.2015 13:51;[id19353280|Дмитрий], а с чего ты решил, что я идеализирую украинские выборы? Я сравниваю с нашими. Так все же, куда ты клонишь своими комментами, признайся, мил человек?));1;Б3, Ш3;3
1746;1915;85888;35627207;85872;32803139;26.10.2015 14:15; все  кинули  всех.  http://el-murid.livejournal.com/2554113.html;1;Щ4;3
1747;1916;85889;185901;85872;32803139;26.10.2015 14:19;[id19353280|Дмитрий], вот, к тебе помощники подтянулись));0;Ш3;4
1748;1917;85890;1624060;85872;32803139;26.10.2015 14:59;[id19353280|Дмитрий], ох какие нарушения то, не допустили жулика на выборы. ай ай ай.;1;Ш4;3
1749;1918;85891;1624060;85872;32803139;26.10.2015 15:00;[id35627207|Анна], Не понимаю а где доказательства подъема явки кроме ссылок на свиттер и на укр.правду? С какого времени это стало доказательством?;1;А2;3
1750;1919;85893;19353280;85872;32803139;26.10.2015 15:59;[id185901|Аркадий], чтобы сравнивать выборы, сначала надо понять объективную ситуацию с нарушениями в Украине (свою мы знаем в подробностях). Т.е сначала соберем факты, а потом будем оценкой заниматься. Никита Краснов, например, не считает факт недопуска на местные выборы оппозиционного власти кандидата (жулика) и оппозиционной партии значительным нарушением);2;П3, Ш4;3
1751;1920;85894;185901;85872;32803139;26.10.2015 16:02;[id19353280|Дмитрий], ну это ты из серии банальной эрудиции выдал сентенцию)) Естественно можно сравнивать только факты. Я их и сравниваю, по мере поступления. Количество нарушений, количество вторых туров и т.д. Даже отмена выборов из-за бюллетеней неправильных, это тоже факт, характеризующий качество выборов. Даже удаление Гайдар)));0;Ш3, Ч4;4
