;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
3919;4974;81883;1541640;81882;32803139;30.04.2015 19:25;Ну власть сделала ставку на ватников. Опора страны тупорылое быдло это не ново и называется фашизм.;4;Щ4;3
3920;4975;81884;1381406;81882;32803139;30.04.2015 19:35;Вот из-за таких как Александр, оппозицию ненавидит и народ и власть. Ненависть рождает ненависть, и пока люди лайкают коммент выше - будет становится только хуже.;2;Т3, И4;4
3921;4976;81885;203310272;81882;32803139;30.04.2015 19:52;[id1381406|Денис], а ватники порождают ватников. С детства.;0;И4;4
3922;4977;81887;1541640;81882;32803139;30.04.2015 20:47;[id1381406|Денис], они и так ненавидят всех кто не с ними. ненавесть и тчеславие то что ими движит;0;Щ4;4
3923;4978;81888;2318869;81882;32803139;30.04.2015 21:23; И все-тки я кумекаю,<br>Что где-то за спиной<br>Исходит сука некая<br>Опять гнилой слюной.<br>И вместе с подлой кодлою<br>На черном на крыльце<br>Страну порочит родную<br>В моем лице!..  Юлий Ким;0;Ж4;4
3924;4979;81890;684097;81882;32803139;30.04.2015 22:32;[id1541640|Александръ], сейчас много кто, в том числе и Вы Александр используют слово  фашизм  и производные от него где попало. Руководствуясь каким-то своим представлением, которое врят ли смогут выразить в строгой лексической форме сами (без ссылок на чье-либо мнение), фашизмом называют зачастую различные явления жизни, чем множат ошибочное представление и понимание фашизма - ПО СУТИ! Надеюсь когда-нибудь Вы осознаете ошибочность такого подхода и больше не станете множить ошибки и глупость. Удачи Вам Александр.;0;П3;4
3925;4980;81920;1541640;81882;32803139;02.05.2015 9:31;[id684097|Захар], правда что ли. Ничего что фанизм имеет вполне конкректное описание и Россия сейчас подподает под все пункты разом ( не без изменений конечно);0;Ж3;4
3926;4981;81928;684097;81882;32803139;02.05.2015 20:34;[id1541640|Александръ], Вы СВОИМИ словами можете дать универсальное определение фашизму, как явлению, которое в различных формах проявлялось во многих странах, в различные периоды? Определение, которое бы раскрывало понятие  фашизм  по сути, а не по форме. Просто иначе, без определения понятий любой разговор превращается в болтологию. (очень этим грешат те, кто любит употреблять термин  гражданское общество );0;Р3;4
3927;4982;81929;1541640;81882;32803139;02.05.2015 21:33;[id684097|Захар], 1) культ личности 2) подавление инакомыслия и опазиции 3)  унтчтожение свободы сдова 4) реторика   кругом враги  5) во всем виноваты враги внутрение и внешние ( евреи или лебиралы или хунта фашистов неважно);0;И4;4
3928;4983;81930;684097;81882;32803139;02.05.2015 21:56;[id1541640|Александръ], Вы действительно считаете, что все, что Вы перечислили разом имеет место в России? (хотя то, что Вы перечислили ближе к понятию тоталитаризм, но ладно...думаю для Вас это вообще одно и тоже);0;А3, Н3;4
3929;4984;81931;1541640;81882;32803139;02.05.2015 21:56;[id684097|Захар], абсолютно;0;Е1;4
3930;4985;81932;1541640;81882;32803139;02.05.2015 21:57;[id684097|Захар], не одно и тоже фашизм это форма тоталитарного государства;0;И4;4
3931;4986;81933;684097;81882;32803139;02.05.2015 22:03;[id1541640|Александръ], давайте далеко ходить не будем и проверим на деле пункт, который Вы обозначили № 3.  3) унтчтожение свободы сдова  (орфография сохранена). Если это так, то в течение суток за Вами должны приехать люди в погонах и увезти в неизвестном направлении. Т.к. с точки зрения элементарной логики то, что Вы тут написали подлежит зачистке, через уничтожение носителя. Так что если этого не произойдет, вынужден буду констатировать, ошибочность Ваших представлений... Ждем завтрашнего дня..));0;Ж3, Ш3;4
3932;4987;81934;1541640;81882;32803139;02.05.2015 23:35;[id684097|Захар], свобода слова и свобода тявка не одно и тоже;0;Ш4;4
3933;4988;81935;684097;81882;32803139;02.05.2015 23:56;[id1541640|Александръ], из этого следует, что если за Вами не придут, то Вы - тявкаете...это так понимать?;0;Ш3;4
3934;4989;81939;1541640;81882;32803139;03.05.2015 1:08;[id684097|Захар], свобода слова реализуется через свободу сми коей у нас нету .;0;И4;4
3935;4990;81940;1541640;81882;32803139;03.05.2015 1:10;[id684097|Захар], баянный разговор 3 летней давности когда дурочкам нашистам высрали тонну клипов с придурковатыми высерами , они насмотрелись и полезли изображать гениев интеллекта( если ты не чиновник и за путина то ты тупой баран , так что куда им там);0;Н4;4
3936;4991;81944;684097;81882;32803139;03.05.2015 11:19;[id1541640|Александръ], а функционирование  дождя ,  эха ,  РБК  + различного рода газет и сайтов это тогда что, если не свобода СМИ?;0;Ж3;4
