;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
1276;2534;84758;15875687;84757;32803139;2015-09-18 00:54:00;Может и не всё было по-честному на прошедших выборах, но что было, то было, что теперь кулаками махать,после драки-то?Надо готовиться к следующим выборам, и снова идти   наблюдать ! http://vk.com/photo-32803139_382877538;0;;;Р3;3
1277;2535;84760;1381406;84757;32803139;2015-09-18 01:09:08;Первый пункт от сердца, второй - от головы.;0;;;И4;4
1278;2536;84761;34262792;84757;32803139;2015-09-18 01:10:44;[id15875687|Игорь], так и живём... проглотили и забыли;3;;;Ч1;4
1279;2537;84762;1767043;84757;32803139;2015-09-18 01:11:47;Имелось в виду, что отказать в признании недействительными, я полагаю. Хотя основания были, были. Но никто не признает недействительными 374 бюллетеня из 670.;0;;;И3, Ч4;4
1280;2538;84763;28331;84757;32803139;2015-09-18 01:12:55;[id1767043|Елена], нет в отдельном подсчете тоже отказано.;0;;;Б3;3
1281;2539;84765;1767043;84757;32803139;2015-09-18 01:15:29;А вообще Шуть - редкий придурок.;2;;;Л4;4
1282;2540;84766;1767043;84757;32803139;2015-09-18 01:16:25;Данила, в смысле - в пересчете в ТИК? Будете выше жалобу писать?;0;;;А3;4
1283;2541;84771;28331;84757;32803139;2015-09-18 02:28:53;[id1767043|Елена], да, в пересчете в ТИК. Насчет обжалования думаю. Я вообще-то ожидал решение с мотивировкой, а не просто  отказать ...;0;;;И4;4
1284;2542;84779;1741219;84757;32803139;2015-09-18 12:16:32;После того, как подписан протокол и принято решение о результатах выборов у ТИК действительно нет возможности что-то пересчитать. Только через суд. А суд примет решение только в том случае, если будут основания считать, что были такие косяки, исправление которых может на что-то повлиять. При всей абсурдности, решение правильное. Председатель УИК накосячил, но исправить это уже нельзя...;1;;;И4;3
1285;2543;84780;28331;84757;32803139;2015-09-18 12:40:06;[id1741219|Виктор], речь шла не о ПЕРЕсчете, а об отдельном ПОДсчете досрочки. По итогам такого отдельного подсчета составляется акт. На итоги и на данные итогового протокола эта процедура никак не влияет.;1;;;Б3;3
1286;2544;84781;5156359;84757;32803139;2015-09-18 12:51:27;[id15875687|Игорь], вы как то обреченно, типа, надо будет опять плестись и наблюдать всё это, без энтузязизьма , однако ??;0;;;П3;4
1287;2545;84804;1741219;84757;32803139;2015-09-18 14:57:13;[id28331|Данила], да, наверное ты прав.;0;;;В3;4
1288;2546;84809;32179240;84757;32803139;2015-09-18 18:07:32;[id5156359|Геннадий], каждый делает свою работу. У наблюдателей такая вот работа... <br><br>Мы, гражданское общество, даем оценку всем. Наблюдателям тоже );0;;;И3;4
1289;2547;84814;15875687;84757;32803139;2015-09-18 23:02:40;[id5156359|Геннадий], отнюдь!А если честно-впечатление такое, будто у наблюдателей как у спортсменов: главное-это участие, а не результат.;0;;;Б3, Ч4;4
1290;2548;84829;5156359;84757;32803139;2015-09-19 09:26:04;Представил себе участие НП   на выборах в немецкий Рейхстаг в 1933 году фиксирующих честную победу  партии Гитлера. Восторг по поводу четкой работы председателей участковых комиссий,  никакой досрочки, честное надомное. Хайль Гитлер, сказали бы НП.;1;;;Ц4;4
1291;2549;84830;1741219;84757;32803139;2015-09-19 10:58:06;[id15875687|Игорь], не скажу за всех наблюдателей. Для меня результат, безусловно, важен. Но результат состоит не в конкретных итогах отдельных выборов, а в институционализации законности про подготовке выборов и проведении голосования, в создании условий, при которых внеправовые манипуляции итогами выборов оказались бы невозможными, в первую очередь через изменение отношения вовлеченных в избирательный процесс граждан.<br><br>Этот результат отложенный, он не может быть достигнут в пределах одного избирательного цикла, не говоря уже об одной избирательной кампании. Да и возможности Наблюдателей - ограничены. Один из инструментов достижения такого результата - пристальное внимание к выборам, ходу избирательных кампаний, их результатам, выявление и поиск причин несоответствий, придание этих находок гласности, публикация объективных и субъективных (частных) оценок..;7;;;Ф4;4
1292;2550;84898;185901;84757;32803139;2015-09-20 21:57:43;[id1741219|Виктор], за три года каков прогресс в институционализации законности на выборах в ЛО, по твоему мнению? насколько очень грубо в %% улучшилось соблюдение избирательных процедур?;1;;;А3;4
1293;2551;84907;5156359;84757;32803139;2015-09-21 10:30:41;[id1741219|Виктор], честные выборы будут тогда, когда будет сменяемая власть с помощью честных выборов, а честные выборы будут тогда, когда будет честная власть их организующая. Полный пиздец Шрёдингера..;0;;;И4;4
1294;2552;84908;32179240;84757;32803139;2015-09-21 13:04:45;[id1741219|Виктор], пожалуйста, дайте субъективную оценку законодательной базе, в  институционализации   которой Вы участвуете. Спасибо.;1;;;Р3;4
1295;2553;84909;5156359;84757;32803139;2015-09-21 14:02:37;[id32179240|Евгений], не даст .он, в отличии от меня, матом не ругается;0;;;Ш4;4
1296;2554;84910;1741219;84757;32803139;2015-09-21 14:57:55;[id32179240|Евгений], может это Вас удивит, но я избирательное законодательство довольно высоко оцениваю. Законы - вполне здравые, разумные и взвешенные. Из недостатков - некоторая зарегулированность, и связанная с этим сложность: каждая неприглядная история, каждый скандал через некоторое время превращался в очередную  заплатку  в закон. Хотя точное и детальное описание процедуры подсчета в законе, ее единообразие для всех видов выборов и референдумов - скорее благо.<br><br>Но некоторые  эксперименты  законодателя выглядят очень сомнительными. Например, так называемый  муниципальный фильтр  - идея сама по себе странная (хоть определенный смысл в ней есть), но в сочетании с практикой применения - выхолащивает и убивает саму идею демократических выборов глав субъектов напрочь. Это никак не противоречит идее  институционализации  - ведь такая практика, хоть и согласуется с буквой закона, противоречит Конституции.;1;;;И4;4
1297;2555;84911;32179240;84757;32803139;2015-09-21 15:21:09;[id1741219|Виктор], нет, меня удивляет Ваше настойчивое нежелание видеть в  странностях ,  зарегулированности  собственно причину: НЕОБХОДИМОСТЬ убрать напрочь демократические процедуры, заменив их  суверенным  прикрытием... <br><br>В результате чего, процедура подсчета может быть сколь угодно прозрачной, так как, в любом случае, гарантированно покажет выставленную  невидимой  рукой температуру в палате... )));0;;;Ч3;4
1298;2556;84913;1741219;84757;32803139;2015-09-21 15:55:23;[id32179240|Евгений], я не очень верю в простые односложные объяснения сложных явлений Человек в принципе стремится к пониманию, пытается найти объяснение окружающим его явлениям. Религия и пропаганда вот из тех же человеческих потребностей произрастает. Это ж так просто - придумать простые яркие образы ( пятая колонна ,  кровавый режим ,  партия жуликов и воров ) и построить из этих искусственных образов простую и понятную модель которая  все объясняет . Например,  все проблемы выборов в том, что некая могущественная сила хочет уничтожить демократические процедуры . И решение, вроде бы, на поверхности:  нужно помешать этим узурпаторам, отогнать их от ручки регулировки температуры! . Очень силен соблазн на этом и остановиться!<br><br>Но если отбросить это наваждение понятности, то возникнут другие вопросы. Например,  убрав  выборы, общество (да и тот же непонятный  узурпатор ) сломает механизм конкуренции и отбора. Пошатнет основы легитимности публичной власти. Искусственно ограничит себе приток  свежей крови . Мы ведь понимаем, что в одиночку руководить такой огромной страной нельзя? А откуда возьмутся новые люди? А если идея, лежащая в основе нашей модели вопросы вызывает - может и модель так себе отражает реальность, и менять реальность нужно иными путями?;1;;;Ж4;4
