;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
62;4797;82095;1744848;82094;32803139;07.05.2015 16:03;забыли ещё) http://www.mk.ru/politics/2015/05/07/pamyatnik-stalinu-ustanovili-v.html;5;Ш2;3
63;4798;82096;1434261;82094;32803139;07.05.2015 16:30;А почему в Амурской области?;0;А4;4
64;4799;82097;2668694;82094;32803139;07.05.2015 16:47;30 апреля на 14 остановках Краснодара появились плакаты с изображением генералиссимуса Иосифа Сталина. 6 мая представители партии обнаружили, что они исчезли. http://www.dg-yug.ru/rubriki/society/v-krasnodare-ukrali-stalina.html;0;Ш4;4
65;4800;82099;9066716;82094;32803139;07.05.2015 18:37;Меня сейчас тухлыми помидорами закидают, но вот памятник довольно симпатичный, как мне кажется.;3;Ш4;4
66;4801;82100;1381406;82094;32803139;07.05.2015 19:05;И памятник нормальный, и остальные новости совсем не адовые.;0;В3, Б4;3
67;4802;82101;609032;82094;32803139;08.05.2015 0:04;Ох госпади танк заглох, куку совсем;1;Ш4;3
68;4803;82103;29383383;82094;32803139;08.05.2015 2:16;[id1381406|Денис], А на мой взгляд,совсем никчемные новости,причем подобранные не по принципу важности,а по иному (явно прослеживающемуся). Здесь я согласна с Андреем Валерьянкиным:  куку совсем ! . Памятник нормальный,согласна.;1;Ч2, В3;3
69;4804;82104;609032;82094;32803139;08.05.2015 2:26;да даже если этот несчастный танк заглохнет по-настоящему прям на параде, это не показатель нашей готовности ни к чему, но да, чисто поржать... танк заглох! союз упал!<br><br>https://www.youtube.com/watch?v=8Dxe-2_FBHc&amp : feature=youtu.be&amp : t=835;1;Ф4;3
70;4805;82105;1381406;82094;32803139;08.05.2015 2:28;[id29383383|Вера], я примерно это же и сказал );1;В4;4
71;4806;82106;29383383;82094;32803139;08.05.2015 2:36;[id609032|Андрей], Если бы это была др. группа,можно было на  ржач  перевести (ну,повышают настроение люди,причины ищут ...). Ан,нет ! Все ведь выискивается по принципу :а че там опять заглохло или сломалось ?(приблизительно). По моему ощущению как-то  гаденько  ,особенно при том,что о 70-летии Победы вообще почти не упоминается (только казусы).Прошу прощения,но таково мое мнение.;4;Ч2;3
72;4807;82111;28331;82094;32803139;08.05.2015 13:40;[id29383383|Вера], действительно  гаденько . Ведь если мы не упомянем, то никто и не узнает, наверно. Кроме того, стороной обходится даже 50-летие со дня 20-летия Победы, а ведь именно тогда этот день сделали официальным праздником.;2;Ц3, Ч4;4
73;4808;82114;19353280;82094;32803139;08.05.2015 16:23;[id28331|Данила], ни одной оригинальной новости этот пост не содержит - все они широко распространены, в том числе в официальных СМИ. Оригинальность лишь в фирменной редакторской приписке об адовых новостях, формирующей требуемый контекст восприятия действительности. Может пора перестать заниматься этой примитивной пропагандой, ведь не успеете оглянуться, как превратитесь в тех, против которых боретесь? http://vk.com/video236123096_171211725;0;Ч2,У2;4
74;4809;82118;2102258;82094;32803139;08.05.2015 18:37;Я тут попытался понять, как обстоят дела в России с памятниками Ивану Грозному. Знаете, оказывается, не было до сих пор. Полагаю, тут как раз тот случай, когда стоило бы поучиться у предков. Памятник Сталину - это ошибка.;1;П4;4
75;4810;82126;186613057;82094;32803139;08.05.2015 21:16;Действительно, адские новости! Памятник живодёрам, танк не завёлся также как  ладушка , накануне  Прогресс  сгорел ..... - скрепы! http://vk.com/video210904231_164860381 http://vk.com/video-70309742_171204409;1;В2;2
76;4811;82127;186613057;82094;32803139;08.05.2015 21:20;[id28331|Данила], да год-два назад никому ничего не было нужно! 70-летие прорыва блокады вообще забыли отметить, даже салюта не было, а самодельный запретили!;0;И4;4
77;4812;82129;29383383;82094;32803139;08.05.2015 22:02;Ну,предположим,год назад 70-летие снятия Блокады точно отмечали,если Вы об официальном и до этого отмечали(может быть не столь  пышно ). А какая разница,как отмечают ?! Ведь важнее всего память. Моя семья и все мои знакомое,родные,кто пережил войну(особенно блокадники,а у меня и папа ,и мама 900 дней здесь были) ВСЕГДА отмечали,отмечаем и БУДЕМ отмечать и день прорыва,и день снятия Блокады и День Победы. Хотите перевоспитать старшие поколения (они же глупые,ничего не понимают)? Не получится! Странно,но злобствуете именно вы - те ,кто всего этого не пережил. Столько  гадостей  в инете о Победе и о стариках я давно не видела,распространяют это именно либералы(в том числе на личных страницах),к сожалению. Мне стыдно за них...;1;Ч4,Т2;4
