;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
1690;2030;85723;89432987;85722;32803139;23.10.2015 0:41;Даже обсуждать нечего-гопота развлекается на разные темы, в т.ч. и т.н. соцопросы. По одеялом проводят  соцопросы ...в перерыве между чаем.;1;Ц4, Щ4;3
1691;2031;85747;27004483;85722;32803139;23.10.2015 9:43;http://vk.com/audio2000339164_407674962;0;;
1692;2032;85751;168154272;85722;32803139;23.10.2015 12:35;Если так пойдет и дальше, то к  выборам  2018 рейтинг как раз дойдет до заветной величины -146%.;4;Ш4;1
1693;2033;85762;5945;85722;32803139;23.10.2015 16:41;У меня давно было желание создать свою независимую контору для проведения подобных опросов, чтобы узнать на сколько данные левада и вциом близки к действительности. Если есть люди разбирающиеся в asterisk и готовые помочь мне сделать outbound IVR систему, у меня есть больше 5 лет опыта в аналитике опросов.;0;Е1;3
1694;2034;85763;185901;85722;32803139;23.10.2015 16:47;[id5945|Michael], вот была попытка в 2012-м. К сожалению забросили это дело http://vk.com/glanar Хотя систему опросов запрограммировали неплохую и даже провели десяток независимых опросов на актуальные тогда темы.. Если, у Вас действительно есть практическое желание, то можно реанимировать тему.;0;Р3;4
1695;2035;85764;1169819;85722;32803139;23.10.2015 16:47;[id5945|Michael], ну чтобы показать, что данные левады и вциома далеки от действительности, совсем не нужно проводить свои опросы, достаточно лишь взглянуть в данные вциома и левады.;0;Щ4;4
1696;2036;85765;185901;85722;32803139;23.10.2015 16:50;[id1169819|Лев], я так понимаю интерес не в том. чтобы вывести на чистую воду ВЦИОМ и Леваду, а поиметь актуальные цифры.;0;И4;4
1697;2037;85766;5945;85722;32803139;23.10.2015 16:50;[id1169819|Lev], я так не думаю. Вернее, я далеко не уверен на сколько они могут ошибаться;0;Б3;4
1698;2038;85767;5945;85722;32803139;23.10.2015 16:52;[id185901|Arkady], хм так а через что делались сами опросы? Онлайн или IVR?;0;А3;4
1699;2039;85768;185901;85722;32803139;23.10.2015 16:55;[id5945|Michael], так независимая (альтернативная) система опросов и нужна, чтобы понять насколько они ошибаются. Навальный вон тоже провел опрос относительно популярности кандидатов в губернаторы летом 2014-го. Полтавченко опередил Дмитриеву, ибо опрос проводился по телефону и люди отвечали не то, что думали ( у всех страх говорить правду сидит в спинном мозге и корнями уходит в сталинские времена). Многочисленные опросы в то же время в ВК, проводимые в большом количестве далеко не политизированных групп, показали диаметрально противоположную картину.<br>http://vk.com/wall-42257811_231;0;И4;4
