;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
1008;2971;84253;2990060;84252;32803139;2015-09-05 11:15:18;Бюджетники и военные - рабы ( деликатнее -  винтики ) системы, с чего бы винтикам спорить с карданным валом? Пока он вертится и платит.;3;;;Ч4;3
1009;2972;84254;2990060;84252;32803139;2015-09-05 11:22:12;Но как известно нам из физики - само наблюдение за системой влияет на систему. Наблюдатели - молодцы!;6;;;Х2;4
1010;2973;84255;259435956;84252;32803139;2015-09-05 12:02:00;Гатчина и Тосно - не Петербург. При чём здесь  Наблюдатели Петрбурга ?;0;;;Ч2;4
1011;2974;84256;8924716;84252;32803139;2015-09-05 13:23:18;Хотелось бы внести некоторые добавления по Тосно. Во-первых, там проходит двое выборов, также муниципальные (Нурминское сельское поселение). Нарушения процедуры проведения голосования замечено не было, каждый избиратель голосовал в кабинке, самостоятельно упаковывал бюллетень в конверт, и запечатывал его. На месте склейки проставлялись печать и подписи комиссии. Книги визуально осмотреть не дали, сославшись, на то, что в права сми это не входит-с этим согласна. В очереди действительно было много работников МФЦ, бюджетников, клоторых послали с работы,много дачников, также в предыдущие дни студентов ЛГУ, которые просили справку о том, что голосовали. Что касается муниципальных выборов, то население практически никого не знает из кандидатов. По губерским За Дрозденко бабушка, например, голосовала, потому что, он, по ее словам, добавляет 500 руб. Мне понравилась идея с видеороликами, ер призывает приходить местное население на выборы, при этом абстрактно, не призывая голосовать за какого-либо кандидата. За день проголосовало от 110-130 человек;4;;;И4, В4;3
1012;2975;84260;91426475;84252;32803139;2015-09-05 19:17:27;[id259435956|Primitive], они ездят наблюдать туда, вот причем;1;;;П3;4
1013;2976;84265;175118514;84252;32803139;2015-09-06 14:53:48;[id259435956|Primitive], при всём.;0;;;Ш3;4
1014;2977;84266;175118514;84252;32803139;2015-09-06 14:58:05;[id8924716|Юлия], студентам справка? Любопытно. А Вы не поинтересовались у них, зачем им такая справка? Кто её требует?;0;;;А3;4
1015;2978;84267;175118514;84252;32803139;2015-09-06 15:37:47;[id2990060|Татьяна], всё-таки и у бюджетников и военных должны быть свои головы на плечах: так уж ли их всё устраивает? Вероятно от них требуют участия в досрочке, но ведь санкции(противоправной) за игнорирование выборов либо не последует, либо она будет ничтожна(а страшилок конечно нагородят в три короба). Вероятно те, кто приезжает голосовать автобусами, или действительно сознательно поддерживают действующую власть, либо им вообще плевать за кого голосовать(то же, что и первое, только с вычетом фактора осмысленности). Т.е. вроде всё так как Вы и говорите, если бы не одно но, а именно:<br>ПОКАЖИТЕ МНЕ ТОГО, КТО БЫ РАЗЪЯСНИЛ ВСЕМ ЭТИМ ЛЮДЯМ, ЧТО УЧАСТИЕ В ДОСРОЧКЕ ОБРЕКАЕТ ИХ БЮЛЕТНИ НА ПОДМЕНУ, ИХ ЯВКУ ПРОСТО ИСПОЛЬЗУЮТ НЕЧИСТЫЕ НА РУКУ МАНИПУЛЯТОРЫ И ПОЭТОМУ НИ В КОЕМ СЛУЧАЕ НЕЛЬЗЯ ПРИХОДИТЬ ГОЛОСОВАТЬ ДОСРОЧНО.;0;;;Ч4;4
1016;2979;84269;2990060;84252;32803139;2015-09-06 16:31:16;[id175118514|Аларих], мне кажется, это наш вариант стокгольмского синдрома: в текущей системе человек как- то живет, а что произойдет при ее смене - не понимает, боится, что станет еще хуже. В предельном виде я это поняла, когда спросила подругу-психолога( спец психолога, работающую много лет в интернате для детей с особенностями развития( синдром Дауна и подобное) с двумя высшими образованиями), зачем она голосует за Единую Россию. Примечание: у нее и ее двоих детей есть общий медицинский диагноз, требующий постоянного приема лекарств. Обычно эти лекарства входят в список бесплатных и она получает рецепт у леч.врача и ищет их в аптеках. Бывают провалы до полугода, когда лекарства нет физически или оно перестает считаться бесплатным. Тогда она вынуждена его покупать, и это огромные деньги - на троих около 30 тысяч в месяц - цифра 3-4 летней давности, сейчас больше. Так вот на вопрос, зачем ей Поддерживать ЕдРос, она ответила - потому что сейчас я получаю лекарства хотя бы 10 месяцев из 12( в среднем), при любом сломе системы я перестану их получать на 2-3 года, пока все устаканится, а мы это время просто не проживем - ни я, ни дети. Она труженик, каких поискать, подрабатывает частной психопрактикой, на работе дежурит сутками и часто ночует, пока доедет до дома - пора будет ехать обратно. Но она в прямом смысле заложник нынешней системы. И таких много. Я их не осуждаю и не говорю, что всё равно все рухнет - зачем? Многим действительно во время перемен станет хуже, и они этих перемен не хотят. А перемены нужны и неизбежны, безусловно.     К Вашему вопросу: там не нужна никакая подмена, они действительно голосуют за ЕдРос и Путина, я сама подсчитывала это досрочное голосование, там 90-95 % за без всяких подмен. Они прикованы к этой галере и голосуют за нынешнее начальство - пока оно как-то кормит и лечит. Переменят свои взгляды, когда оголодают, не раньше. Пока телега едет, хоть и поскрипывает, их устраивает. Они, кстати, прекрасно знают про повальное воровство, но пока им дают их  паек , согласны на все. Так что де;0;;;Щ4, Ф4;4
1017;2980;84270;2990060;84252;32803139;2015-09-06 16:37:16;Примечание: когда лекарства нет( мало где есть), она закупает его впрок на 2-3 месяца на свои деньги, чтобы не зависеть от перебоев системы.;0;;;И4;4
