;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
2844;6673;79762;74097;79759;32803139;2015-02-22 13:30:49;Интересное мнение, но мне не верится, что этот человек и в качестве наблюдателя может хорошо себя проявить.;3;;;Ч4;1
2845;6674;79763;1741219;79759;32803139;2015-02-22 13:41:11;Интересный опыт. Должен сказать, что работая членом ИКМО, я и правда вставал на ее сторону, действовал исходя из интересов того органа, в котором работал. Хорошо представляя себе ценности нашей организации, несколько хуже - кандидатов и партий, я старался предвидеть проблемы, говорил о них, искал правовые пути их предотвращения. На самом деле разных спорных ситуаций бывало довольно много, и не про все я готов рассказывать. Являясь внутренней оппозицией в комиссии, я, тем не менее, действовал в первую очередь в интересах комиссии. И иногда я выступал в защиту комиссии.<br><br>При этом я отчетливо понимал, что присутствия наблюдателей, ЧПСГ, какой-то силы, которая противостяла бы комиссии - очень сильно не хватало!<br><br>Означает ли это  переход на сторону синих ? Но ведь на той стороне я стремился к тому, чтобы деятельность комиссии соответствовала ценностям  стороны зеленых .<br><br>Я считаю, что и общественный контроль, и участие в организации выборов - нужные, важные, хотя и несовместимые в рамках одной избирательной кампании роли. Участие в организации выборов дало мне очень ценный опыт, понимание того, как все происходит на  той  стороне. Думаю, описанный здесь случай - это тоже важный и полезный опыт, вносящий свою капельку в копилку понимания происходящего.;4;;;И3;2
2846;6675;79764;175793076;79759;32803139;2015-02-22 14:36:07;Наблюдатель без поддержки  оппозиционного  члена комиссии беспомощен. И наоборот. Член комиссии зачастую сидит, не поднимая головы от бумаг. (Особенно в ТИКе.) Надо, чтобы обязательно были оба на участке. И чтобы действия их были скоординированы. Например, на последних выборах я, будучи наблюдателем, не знала, на кого в комиссии можно опереться. На участке все было в рамках закона, но было досрочное голосование, о том, как оно проходило, кандидат и наблюдатели могли знать только, имея контакты с членами комиссии, которых о всех действиях должны оповещать.;7;;;Ф4;3
2847;6676;79768;19353280;79759;32803139;2015-02-22 14:57:22;А где можно увидеть все отзывы по итогам этой встречи?<br>Почему скрывается автор этого отзыва, разве открытость и честность у наблюдателей больше не в чести?;0;;;А2, А4;4
2848;6677;79772;1169819;79759;32803139;2015-02-22 15:51:58;[id19353280|Дмитрий], в чести, но автор попросил не раскрывать его имени. Этот отзыв был написан на личной странице автора под замком.;0;;;Ф4;4
2849;6678;79774;66718300;79759;32803139;2015-02-22 15:57:14;[id19353280|Дмитрий], хотя текст и назван в посте  отзывом, для меня это скорее отклик. Разница в этих понятиях в том, что отзыв это мнение, которое можно обсуждать, высказывать согласие или не согласие с ним, то есть отзываться своими мнением и оценкой. Отклик это личное отношение автора к происходящему, которое здесь размещено скорее как приглашение к разговору, не более того.;0;;;П3;4
2850;6679;79785;44991606;79759;32803139;2015-02-22 17:02:05;Действия из интересов органа - уже первый признак профессиональной деформации. Когда интересы кандидатов, наблюдателей, представителем СМИ становятся менее приоритетными, чем интересы органа. Возможно многие замечали в судебном заседании разницу в отношении судьи к заявителю и представителю органа. Она будет более ощутима, если вы в суде попробуете себя как в роли заявителя, так и в роли представителя органа. Это проявляется даже в мелочах, когда судебные приставы пропускают в суд людей по  служебному удостоверению , не проводя досмотр и не требуя паспорт. Именно поэтому большинство судов по выборам проигрывается - интересы органа и службы видятся более приоритетными, чем интересы каких-то там заявителей. Но если внутри органа встать в оппозицию и не считать интересы органа приоритетными, орган будет пытаться избиваться вас, как от инородного тела, что прекрасно видно по удалению из помещений для голосования членов комиссии с правом решающего голоса, не согласных с действиями комиссии. И в организации  Наблюдатели Петербурга  обязательно найдётся человек, который будет оправдывать действия органа и защищать его интересы, поскольку уже имеет вышеописанную мной деформацию. В опубликованном посте не говорится, что на выборах были оппозиционные кандидаты, а на участке оппозиционные наблюдатели. Возможно поэтому автор не счёл нужным уходить в оппозицию и защищать интересы людей, которых нет.;2;;;Т4, И3;4
2851;6680;79787;19353280;79759;32803139;2015-02-22 17:15:22;[id1169819|Лев], показательно, что у этого конкретного наблюдателя (в широком смысле) открытость не в чести.;0;;;Ц4;4
2852;6681;79789;1741219;79759;32803139;2015-02-22 17:20:05;[id44991606|Евгений], да, я как раз про эту деформацию и писал. Она связана с той ролью, которую ты выполняешь. Невозможно одновременно организовывать и контролировать. Если ты видишь  косяк , несоответствие закону или НПА - как организатор ты пытаешься его не допустить или устранить. Косяки, конечно, были. Если высупаешь в качестве контролера - задача привлечь внимание, потребовать устранения проблем, да и просто смотреть в оба. <br><br>Про себя могу сказать, что я старался защищать закон, а не интересы кандидатов: это более понятная и устойчивая позиция. Хотя косяков хватало, за некоторые неловко или стыдно...;1;;;И3, К1;4
2853;6682;79791;19353280;79759;32803139;2015-02-22 17:50:41;[id1741219|Виктор], ты не чувствуешь абсурдность ситуации?<br>С одной стороны, ты, который три месяца отпахал в ИКМО, сделал все, что было в твоих силах, чтобы защитить избирательные права граждан, реально повлиял на ситуацию, помог консультациями значительному числу других наблюдателей. И ты теперь в роли оправдывающегося???!!!)))<br>С другой стороны, какой-то  опытный наблюдатель , который попросил  председателя дать подписать пустой протокол, чтобы уже отчалить домой пораньше ?!<br>Теперь у этого  опытного наблюдателя  проснулась совесть и он придумал незамысловатое оправдание своей слабости. Оказывается, это его статус во всем виноват!) И с каким пафосом звучит это наставление:<br> Это очень вредный опыт. И его бы не было, будь я на другой стороне баррикад. И пусть меня лучше 150 раз удаляют с полицией, чем вступать в конфликт со своей совестью !)));3;;;Т3, Щ4;3
