;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
144;4618;82149;2614536;82145;32803139;09.05.2015 14:20;Ну так для того и празднуем. Как только забудут, так и повторят.<br>Кстати, о мемуарах, которые процитированы - что штука субъективная, это ещё мягко сказано, тут разбор: http://warspot.ru/3143-voyna-nikolaya-nikulina-pravda-i-lozh-memuarov;0;В1, И4, В4;1
145;4619;82158;140464;82145;32803139;09.05.2015 18:07;С Днем Победы! http://vk.com/photo-32803139_367424308;1;Ж4;2
146;4620;82159;168154272;82145;32803139;09.05.2015 18:28;[id140464|Дима], как же это пОшло!;2;Т4;3
147;4621;82161;168154272;82145;32803139;09.05.2015 18:51;[id2614536|Арсений], посмотрел вашу ссылку. Она начинается словами:  Мемуары рядового солдата Великой Отечественной войны – событие относительно редкое. Сравнительно низкий уровень общей грамотности, тяжесть испытаний, отсутствие времени и возможности на то, чтобы вникнуть в происходящее, прямые запреты ведения дневников в годы войны, – все это делало вероятность появления воспоминаний рядовых и сержантов крайне низкой. Да и что может вспомнить простой солдат, если все его силы и энергия уходили на то, чтобы выполнить поставленную задачу и остаться при этом в живых?  Дальше не стал читать. Николай Никулин написал свою книгу в 1975 году, когда он был профессором и научным сотрудником Эрмитажа. Пожалуй, его уровень общей грамотности был повыше, чем у составителей  рецензии .;3;Щ4;1
148;4622;82163;677452;82145;32803139;09.05.2015 19:03;http://vk.com/photo-32803139_367430707;0;;
149;4623;82164;168154272;82145;32803139;09.05.2015 19:09;[id677452|Антон], что вы всё Украиной людей кошмарите? Вы про нашу-то страну расскажите. Про рухнувший со знаменем Победы  Прогресс , про глохнущие на Красной площади танки, про загоревшуюся после парада технику, про обвалившийся памятник в Ростове......;1;Р3;3
150;4624;82165;677452;82145;32803139;09.05.2015 19:12;[id168154272|Андрей], а что с прогрессом или у обожаемых вами пиндосов процент удачных пусков 100% а да они же не могут ни в двигатели ни в пилотируемую космонавтику;0;Т4;4
151;4625;82166;168154272;82145;32803139;09.05.2015 19:13;[id677452|Антон], у них тоже бывают аварии. Но не так часто и не так позорно.<br> http://www.u-f.ru/News/u334/2015/05/08/712812;0;К4;4
152;4626;82167;677452;82145;32803139;09.05.2015 19:15;[id168154272|Андрей], да я смотрю вы тот еще врун ихотя чего с вас взять то ну да зажарить космонавтов в шатле не так позорно пишите есче;0;Т3;4
153;4627;82168;168154272;82145;32803139;09.05.2015 19:15;[id677452|Антон], а где ложь-то?;0;А3;4
