;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
3994;4943;81902;377883;81901;32803139;01.05.2015 16:34;А где эти шлюхи прошли с америкосовскими флагами?;0;Л4;3
3995;4944;81903;73981844;81901;32803139;01.05.2015 16:39;Стащила фото в альбом.;0;Ш3;4
3996;4945;81904;71106;81901;32803139;01.05.2015 16:41;Вполне такой интернационал.<br>А все таки интересно, почему наша демократическая общественность так уверенна, что Савченко случайно Стенина то не пристрелила?;0;Ш4;3
3997;4946;81906;6283588;81901;32803139;01.05.2015 17:39;[id71106|Александр], они из одной команды с савченко.;0;Ш4;4
3998;4947;81907;71106;81901;32803139;01.05.2015 18:15;[id6283588|Татьяна], а какая она команда Савченко? Клуб знатоков что ли?;0;А3, Ш4;4
3999;4948;81908;186613057;81901;32803139;01.05.2015 19:03;[id377883|Владимир], http://vk.com/audio2000503067_366075380;0;;
4000;4949;81910;44991606;81901;32803139;01.05.2015 21:33;А как же Милонов? Его даже Струментов пришёл послушать, а потом спрятал свой бейджик http://vk.com/video-39456271_171046978 http://vk.com/video-39456271_171046915;0;А3;4
4001;4950;81911;44991606;81901;32803139;01.05.2015 21:38;Кстати, Струментов запретил розовый танк, объявив его  гей-бомбой  http://vk.com/photo-32803139_366555165;1;Ш4;4
4002;4951;81912;168154272;81901;32803139;01.05.2015 21:51;[id44991606|Евгений], этот рыжий клоун притащил с собой своего малолетнего сына, и при нем грязно ругается. Его давно пора лишить родительских прав. Может, напишете заяву? Ведь он растлевает своего ребенка.;6;Т4, С3;4
4003;4952;81913;44991606;81901;32803139;01.05.2015 22:01;[id168154272|Андрей], мне кажется он приводит своих детей, чтобы обвинять мероприятие в  пропаганде . А куда писать?;1;Т4, А3;4
4004;4953;81914;168154272;81901;32803139;01.05.2015 22:03;[id44991606|Евгений], я понимаю, зачем он это делает. Но ваш ответ должен быть симметричным. Проконсультируйтесь у юристов. Есть органы по защите прав детей. Ведь ведет себя по-хулигански, тем самым подает пример ребенку. Его семью нужно поставить на учет, как неблагополучную. По-моему есть статья  Ненадлежащее исполнение родительских обязанностей ;3;Р3;4
4005;4954;81915;6283588;81901;32803139;01.05.2015 22:41;[id71106|Александр], пиндосы. Оппозиция за деньги дяди сэма.;0;Т4, И4;4
4006;4955;81916;71106;81901;32803139;01.05.2015 23:03;[id6283588|Татьяна], А кто это? Я таких не знаю.;0;А4;4
4007;4956;81917;961808;81901;32803139;01.05.2015 23:43;Андрей, мое впечатление у него серьезное психическое или поведенческое нарушение. Мне кажется даже законадательно есть нормы, что  припадошные  не могут занимать гос. посты, а тем более писать законы. Ему нужна помощь;1;И4;4
4008;4957;81918;168154272;81901;32803139;02.05.2015 1:08;[id961808|Наталья], у вас в НП есть судебный опыт. Есть люди, защищающие детей. Почему вы не можете поднять вопрос о защите милоновского ребёнка? Это уже переросло уровень прикола - это растление детей горе-папой.;2;Р3, Щ4;4
4009;4958;81919;677452;81901;32803139;02.05.2015 3:54;это откуда же сколько пидоров выползло не иначе как весенние обострение;0;Н3;4
4010;4959;81921;168154272;81901;32803139;02.05.2015 10:21;[id677452|Антон], ты о себе говоришь или о милоновской команде?;0;Ц3;4
4011;4960;81922;677452;81901;32803139;02.05.2015 10:41;[id168154272|Андрей], о тебе;0;Л3;4
4012;4961;81923;168154272;81901;32803139;02.05.2015 11:11;[id677452|Антон], значит ты лоханулся. У меня с детства традиционная ориентация.;0;Ф3;4
4013;4962;81924;677452;81901;32803139;02.05.2015 11:13;[id168154272|Андрей], ну то что тебя с ДЕТСТВА сориентировали то и видно;0;Ц3;4
