;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
2014;1442;86756;185901;86754;32803139;21.11.2015 3:06;Наконец-то Саша, бренд начала превращать в акции. Не зря так за него билась))<br>it's just business http://vk.com/audio2000397314_415600624;0;Х4;2
2015;1443;86778;19353280;86754;32803139;23.11.2015 14:33;Какой получается медианный размер пожертвования? Иногда он сильно отличается от среднего:<br> Предположим, что в одной комнате оказалось 19 бедняков и один миллиардер. Каждый кладёт на стол деньги — бедняки из кармана, а миллиардер — из чемодана. По $5 кладёт каждый бедняк, а миллиардер — $1 млрд (109). В сумме получается $1 000 000 095. Если мы разделим деньги равными долями на 20 человек, то получим $50 000 004,75. Это будет среднее арифметическое значение суммы наличных, которая была у всех 20 человек в этой комнате. <br>Медиана в этом случае будет равна $5 (полусумма десятого и одиннадцатого, срединных значений ранжированного ряда). Можно интерпретировать это следующим образом. Разделив нашу компанию на две равные группы по 10 человек, мы можем утверждать, что в первой группе каждый положил на стол не больше $5, во второй же не меньше $5. В общем случае можно сказать, что медиана это то, сколько принёс с собой средний человек. Наоборот, среднее арифметическое — неподходящая характеристика, так как оно значительно превышает сумму наличных, имеющуюся у среднего человека .<br>https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B4%D0%B8%D0%B0%D0%BD%D0%B0_(%D1%81%D1%82%D0%B0%D1%82%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B0);0;Ж1, П2;3
2016;1444;86781;175118514;86754;32803139;23.11.2015 15:43;Молодцы! Удачи и в дальнейшем!<br>Это будет прекрасный пример успешной работы общественной организации без госдотаций и всяких там грантов, только засчёт народной поддержки.;0;Х2;2
2017;1445;86782;185901;86754;32803139;23.11.2015 16:13;Наш тролль так мило прогнулся)) Алларих, не стоило, в этой группе троллей не банят.;0;Ш3;4
2018;1446;86784;175118514;86754;32803139;23.11.2015 17:22;Аркаша, твоё счастье, что не банят. <br>А тебя, я вижу, одолевает чесотка: чёрная зависть, что Наблюдателям удаётся заинтересовать людей своими проектами, а тебе обломилось, видимо зря вылетал из НП. Обмишулился, однако))<br>А иначе и не может быть: они работают, а ты только дебильные комменты стрюкаешь. И вообще кто доверит хоть сто рублей чудику, который не понимает самых элементарных вещей, даже того, зачем барыгам идти в мундепы, и которого к тому же всё время клинит, как это было на слове  пик ))) и вообще клоуну));0;Ц3, Л3;4
2019;1447;86792;185901;86754;32803139;23.11.2015 20:19;Во-первых вот это  Наблюдателям удаётся заинтересовать людей своими проектами,  сильное преувеличение.<br>Во-вторых у меня ничего не обломилось, т.к. не стояло цели монетизировать наблюдение за выборами.;0;Ф3;4
2020;1448;86796;175118514;86754;32803139;23.11.2015 22:20;Аркадий, им удаётся. А вот, что касается тебя, то когда сам что-нибудь реализуешь, тогда и послушаем, что ты нам поведаешь. А пока видно и слышно только твоё тявканье из под дивана на всё, что проходит мимо.;0;Ч3;4
2021;1449;86797;185901;86754;32803139;23.11.2015 22:32;Да иди ты лесом. Послушает он, тролль дешевый)));0;Л3;4
2022;1450;86801;19353280;86754;32803139;23.11.2015 23:59;[id185901|Аркадий], может уже пора оставить свой пост по отлову троллей и прочих агентов и перейти на следующий уровень?) Пришло время формирования стратегий)<br>http://m.facebook.com/story.php?story_fbid=821536241297398&amp : id=100003230900191;0;Ш3, Р3;4
2023;1451;86803;175118514;86754;32803139;24.11.2015 0:31;Хорошо Аракаша, уговорил: не будем слушать. Рассказывай свои байки чучелу скифского вождя в Эрмитаже, он оценит)));0;И3;4
2024;1452;86804;5156359;86754;32803139;24.11.2015 0:39;[id175118514|Аларих], а может чучелу Ленина?;0;И3, Ж1;4
2025;1453;86811;185901;86754;32803139;24.11.2015 3:50;[id19353280|Дмитрий], я свою стратегию давно сформировал. Ты к чему меня призываешь? Рассказать о ней? Так я много раз рассказывал последние три года, в НП она не то, чтобы никого не заинтересовала, там присутствовало антагонистическое ее восприятие. Все стратегии НП (Крыленковой) мне так же хорошо известны -  выборы фигня, главное построение гражданского общества . Ездить на все выборы от Гатчины до Гондураса и следить за соблюдением процедуры, при этом равноудаленно не заморачиваясь над вопросом конкурентности этих самых выборов, повышением явки, противодействия фальсификациям.<br>Чего ты от меня хочешь то?;1;Е1, Ж1;4
2026;1454;86829;35627207;86754;32803139;25.11.2015 4:15;[id175118514|Аларих], а что еще остается, если  гранты  кончились за утерей грантодателями нужды в данной организации.;0;И4;4
2027;1455;86832;185901;86754;32803139;25.11.2015 6:08;[id35627207|Анна], а что, НП получили хоть один грант?;0;А3;4
