;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
3435;5876;80809;1741422;80771;32803139;2015-03-14 12:10:32;Я здесь, безотносительно темы, обращаюсь к читателям: сейчас начался новый виток информационного воздействия на всех нас. Смысл которого состоит в том чтобы окончательно развести меж собой читательскую массу  патриотов  и  либералов . Я как человек, скажем так из патриотического лагеря - никогда не испытывал симпатий к либералам, но не до такой степени чтобы выплёскивать это в погромы или уличные разборки. Да спорил, да буду спорить, но бросаться утверждениями что люди либеральных взглядов - это не люди, а другой биологический вид я тоже не буду, а именно к таким высказываниям подтаскивают и и патриотический и либеральный лагерь. К настоящему моменту основные интернет источники с обеих сторон демонстрируют одну и ту же картинку: рассказы про платных троллей и кремлеботов соответственно, плюс экстремистские высказывания а ля Шендерович. И за высказывания подобные моему - уже банят по обе стороны. Я призываю вас если не к пониманию противоположной стороны, то хотя бы к готовности вести диалог, и прошу отринуть мысль, что все слова уже сказаны и остается только драться.;5;;;Р3,У3,Д3;4
3436;5877;80810;2102258;80771;32803139;2015-03-14 12:19:16;[id1741422|Сергей], а выражение  О, люди - порождения крокодилов!  тоже Вам кажется экстремистским?;0;;;Ш3;4
3437;5878;80811;1741422;80771;32803139;2015-03-14 12:22:09;Можно и самыми мягкими формулировками наговорить смертельно опасных вещей, можно и с жёсткой риторикой - не выйти из рамок разумного. Всё зависит от желания говорящего.;0;;;П3;4
3438;5879;80812;2102258;80771;32803139;2015-03-14 12:31:40;Согласен. А есть ещё один момент. Какое влияние имеет тот, кто говорит. Шендерович - просто журналист без какой-то серьёзной трибуны. Его слова почти никому не слышны. Он лишен эфира федеральных каналов и ему даже выступить не дают часто. А вот слова путина про  пятую колонну национал-предателей  кардинальным образом повлияли на общество и, думаю, одним из следствий оказалось убийство Немцова. Выступления Киселева по федеральным каналам явилось причиной тысяч смертей. Эти выступления гораздо более экстремистские.;2;;;В3,Ч4;4
3439;5880;80813;1741422;80771;32803139;2015-03-14 12:41:02;Эхо Москвы и, если не ошибаюсь, Новая газета - эту трибуну ему предоставляют, а для либерально настроенных кругов этого достаточно. Путин не говорил что эта колонна есть, он интересовался мнением запада мол  Вы рассчитываете что она есть? . По поводу Киселёва: я мог бы вступить в аргументированный спор насчёт того что военных действий на Украине - было не избежать, они и были выстроены чтобы их было не избежать и слава богу что удалось избежать прямого ввода войск - трупов было бы больше, а толку меньше. Вы всерьёз хотите этой повести?;1;;;"Б3; Ч4,У4";4
3440;5881;80814;2102258;80771;32803139;2015-03-14 12:51:31;[id1741422|Сергей], нет, на самом деле, у меня нет желания вести с Вами подобный спор. Но, как мне кажется, неверно Вы оцениваете происходящее. Слова Шендеровича - художественный прием. И его смысл - не внушение ненависти соратникам. И следствием его не будет ненависть. Основной посыл:  Не надо расстраиваться из-за содержимого телеканалов и фейсбуков. . Понимаете? Он пытается выступить этаким психологов-успокоителем. А путин и Киселев, которых я упомянул- реально разжигают ненависть и толкают к убийствам, даже если как Вы тут утверждали путин этого и не хотел. Поэтому Ваш призыв - в пустоту получается.;2;;;"К4; Т4; Ч3";4
3441;5882;80815;1741422;80771;32803139;2015-03-14 12:55:51;Он фактически цитируя Гитлера (это не гипербола) говорит: давайте организовывать ментальное гетто, и не при каких условиях не выходить из него потому что, на остальной территории живут нелюди. Как мне расценивать эти высказывания на фоне подчёркиваю ОБОЮДНОГО закручивания гаек в патриотической и либеральной среде. При том что, насколько я знаю, и ту и другую среду ведёт фактически одна и та же сила.;1;;;Т4,Щ4;4
3442;5883;80816;2102258;80771;32803139;2015-03-14 13:05:41;[id1741422|Сергей], думаю, Ваши сравнение несостоятельны. Перечитайте ещё раз. Послание Шендеровича адресуются тем людям, для которых нынешний разгул мракобесия и безумия является шоком и переворачивает картину мира. Люди видят, что ещё недавно приличные, уважаемые знакомые и незнакомые граждане превращаются в чудовищных и отвратительных монстров.. <br>Но разве Шендерович призывает  уничтожать этих монстров ? Нет. Он предлагает отстраниться.<br> ...<br>Но равнодушно и спокойно<br>Руками я замкнула слух,<br>Чтоб этой речью недостойной<br>Не осквернился скорбный дух.  <br><br>А Вы его в экстремисты записали.;2;;;Ф3,Х4;4
3443;5884;80818;1741422;80771;32803139;2015-03-14 13:23:03; Наша проблема в том, что нелюдей мы тоже числим людьми - и оцениваем их в человеческой номинации. Оттого и расстраиваемся, сопоставляя числительные, оттого и заходимся в бессильном гневе, не понимая, как такое возможно: лгать в глаза, изрыгать пошлости, убивать, устраивать обезьяньи пляски вокруг убитого... Мы - ошибочно - полагаем, что относимся с ними к одному биологическому виду (нашему), в котором такое действительно невозможно, и вопим от возмущения.<br> Мы по инерции числим их оппонентами, а они - окружающая среда.<br> И сходные внешние признаки - типа наличия пары рук и ног, носа, очков, прописки и умения пользоваться айпадом - не должны отвлекать нас от этой суровой сути дела.  - как мне относится к этим словам, подчёркиваю при том что нечто подобное возникает и в патриотическом лагере? Я оцениваю это как развод людей перед тем как их друг на друга натравить, тем паче что обе группы ведутся одной и той же силой, как я уже говорил.;2;;;Ч1,Щ4;4
3444;5885;80822;2102258;80771;32803139;2015-03-14 14:32:11;[id1741422|Сергей], не хочу повторяться, но приходится. Вы расцениваете это как  развод развод людей перед тем как их друг на друга натравить . А я считаю, что налицо попытка Шендеровича помочь своим единомышленникам сохранить психологическое равновесие и уберечь их от разрушительного влияния агрессивного окружения. Психотерапия такая. Думаю, я, как почитатель его таланта, точнее могу оценить посыл этой его записки. А вот Вы, похоже, просто пытаетесьувидеть тот ад ненависти, который бушует в близкой Вам по идеям среде у тех, кто Вам несимпатичен. Я с Вами согласен в том, что под знаменами любых идей возможны любые безобразия. Но в каждый конкретный момент времени и пространства воинственность и агрессивность свойственна адептам одних идей, а адептам других идей несвойственна. Так вот. Аудитория Шендеровича крайне далека от того, что Вы тут напридумывали.;1;;;Б3,Х4,И4;4
