;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9
2294;7531;78844;29383383;78840;32803139;2015-01-14 23:53:43;У нее свои ресурсы. Помощник Генерального секретаря НАТО по вопросам публичной дипломатии (2011—2014). Посол Хорватии в США (2008—2011);0;Щ4;2
2295;7532;78851;5156359;78840;32803139;2015-01-15 12:39:45;А мне она нравится,  сразу видно симпатичный конь с яйцами. И неудивительно, что именно она, с учетом того, что великосербские империалисты делали с мусульманами в отколовшейся от СФРЮ Хорватии.;1;Н3;2
2296;7533;78853;716978;78840;32803139;2015-01-15 14:33:24;Про выборы и голоса абсолютно согласен, но про «мощь админресурса» в руках действующего президента — похоже, не совсем так.<br><br>Насколько я понял, президент Хорватии имеет намного более скромные полномочия, чем в той же России — и в основном они касаются внешней политики. Вчера подробно говорили об этом на Эхе.;3;В3,Б3,Щ4;2
2297;7534;78857;29383383;78840;32803139;2015-01-15 19:13:44;[id716978|Вадим], Да и Хорватия по населению меньше Санкт- Петербурга ,причем 90% населения - хорваты. Разве можно сравнивать ?!;0;Щ4,Ж3;2
2298;7535;78858;185901;78840;32803139;2015-01-15 23:50:47;[id29383383|Вера], а в Спб 80% русские. Значит сравнивать можно.;0;Ч3;3
2299;7536;78859;29383383;78840;32803139;2015-01-15 23:51:17;[id185901|Аркадий], Страну и город ?;0;А3;3
2300;7537;78860;185901;78840;32803139;2015-01-15 23:52:05;[id29383383|Вера], а почему нет? Ведь сравнение идет по выборным делам. В чем разница в этом аспекте между страной и городом?;0;А3,А3;3
2301;7538;78861;29383383;78840;32803139;2015-01-15 23:53:33;[id185901|Аркадий], В том,что над городской властью есть еще и центральная.;0;Щ4;3
2302;7539;78862;185901;78840;32803139;2015-01-15 23:55:11;[id29383383|Вера], значит ты не поняла смысл поста и ваще сути избирательного законодательства. Дело в том, что результаты выборов ни в коем случае не должны зависить от иерархии власти и от этой самой власти вообще. Андестенд?));1;П3;3
2303;7540;78863;29383383;78840;32803139;2015-01-15 23:57:46;[id185901|Аркадий], Я не понимаю не по-русски,извини;0;Г3;4
2304;7541;78864;185901;78840;32803139;2015-01-15 23:59:21;[id29383383|Вера], да прекращай. У Культиасовой отличный русский. Уверен, что в твоем случае собака покопалась в том, что победитель  Помощник Генерального секретаря НАТО .)));1;Ц3;4
2305;7542;78865;29383383;78840;32803139;2015-01-16 00:02:12;[id185901|Аркадий], Я не про язык Галины,а про твои словесные  вкрапления . Давай я лучше соглашусь? не поняла ни смысл,ни суть изб. законодательства. Жалею,что прокомментировала,исправлюсь !;0;Ф3,З3;4
2306;7543;78866;185901;78840;32803139;2015-01-16 00:04:09;[id29383383|Вера], извини за мой плохой русский. Но на свободу выражения мнения я ни в коем случае не посягаю. Просто я никогда не пойму твоего тезиса, что мнение не требует обоснования.;0;Ф3;4
2307;7544;78885;5156359;78840;32803139;2015-01-16 15:40:29;[id185901|Аркадий], в конце концов да пусть НАТО, черт с ним. Сейчас это пустое. Теперь надолго, при нашей жизни точно, агрессивной и опасной в Европе и мире будет считаться Россия, а не НАТО. Поэтому те политики , которые ещё опираются и рассчитывают на поддержку России обречены в принципе, а те, кто образно говоря,  за НАТО  - победят. Спасибо дзюдоисту.;0;У4;4
2308;7545;78893;185901;78840;32803139;2015-01-16 17:08:28;[id5156359|Геннадий], да я опасность баз НАТО ваще считаю очередным мифом, пугалкой, которую Вован, как истинный наследник Совка, нашел в шкафу, протер от пыли и решил погреметь этой штуковиной и вдруг оказалось она до сих пор работает, т.к. совок никуда не делся, он просто стал ватным.<br><br> Хотя еще в начале 80-х на военной кафедре нам объяснили, что время жизни 125-го комплекса ПВО в условиях ядерной войны 15 минут, независимо от того, где расположены базы НАТО. А в обычной войне у нас современного вооружения хватит не надолго и Сталинград, как перемолка живой силы противника, уже не проканает.<br><br> При вовановских министрах обороны, когда воровство не знает границ, ненападение на нас гарантируют только ядерные ракеты и то, только потому, что заложником является вся Европа, а у США неприемлемый урон имеет слишком низкую планку. У нас то любой урон приемлем.;0;Щ4,Ж3;4
2309;7546;78896;5156359;78840;32803139;2015-01-16 18:05:54;Аркадий, о, 125 комплекс,  нас учили морскому  его варианту  Веди  601. А вообще,, всё, что связано с Россией  становится  токсично. Опасно приближаться будет скоро. Чумная зона.;0;У4,Ц3;4
2310;7547;78898;185901;78840;32803139;2015-01-16 18:32:41;[id5156359|Геннадий], чумные зоны по истории изолируют и выжигают, чтобы зараза не распространялась.;0;М4;4
2311;7548;78900;5156359;78840;32803139;2015-01-16 21:40:36;[id185901|Аркадий], ? ? ?;0;О4;4
2312;7549;78901;29383383;78840;32803139;2015-01-16 21:57:13;Два любителя Запада рассуждают о том,как Там народ относится к России, даавно (или вообще,как Гена) там ни разу не бывая. А я вот с золовкой ,которая в Париже живет недавно, общалась . Так Франция на две части разделилась по отношению к России,эти части сопоставимые !;0;Н3,И4;4
