;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
2525;1148;87438;91426475;87431;32803139;2015-12-15 02:17:33;Ещё раз: час и двадцать минут подсчёт 625 бюллетеней? ??;0;;;А4;0
2526;1149;87439;2668694;87431;32803139;2015-12-15 04:21:21;[id91426475|Efim], да, именно так :);0;;;Х4;1
2527;1150;87443;185901;87431;32803139;2015-12-15 12:49:31;[id91426475|Efim], относительно времени на подсчет результатов голосования. Вот посмотрите на видео подсчет бюллетеней на знаменитом УИК №109 (Лицей №30) во время президентских выборов 2012.. <br>Больше 2-х часов (2 раза) пересчитывали 1400 бюллетеней.<br>Зато четко было зафиксировано:<br> Путин -40%, Прохоров -35% <br> А официальные итоги на сайте Спб ИК http://vk.cc/1wxIBt <br>(протокол был подделан в ночь 5-го марта в ТИК №2): <br>Путин - 69%, Прохоров -17%<br>http://vk.com/video-33467761_162258485?list=b58ec7a701f84f2acd<br>Кстати, Прохоров не судился по этому УИК, да и по всем остальным)) http://www.st-petersburg.vybory.izbirkom.ru/region/region/st-petersburg?action=show&amp : root=784002036&amp : tvd=4784002126202&amp : vrn=100100031793505&amp : region=78&amp : global=true&amp : sub_region=78&amp : prver=0&amp : pronetvd=null&amp : vibid=4784002126202&amp : type=226 http://vk.com/video-33467761_162258485;3;;;Щ4;1
2528;1151;87457;175118514;87431;32803139;2015-12-16 23:04:41;[id185901|Аркадий], вот и вся цена твоему видеонаблюдению. И апофеоз ваших стараний ??<br>Один землекоп копал ямы, а другой их закапывал))) а который должен был деревья сажать__не явился:  Прохоров не судился по этому УИК, как и по всем остальным)) __да, действительно смешно. Признайся, а ты ведь наверно был его фэном?;0;;;Ц3;3
2529;1152;87458;185901;87431;32803139;2015-12-16 23:53:24;[id175118514|Аларих], фэном Проши мог быть только такой же как он мурзилка, вроде тебя. Я то с самого начала понимал, что он фейковый кандидат от власти, подсунутый избирателям после снятия Явлинского для размыва голосов протестного электората. Поэтому на В.о., в отличие от многих других районов города мы не делали ставку на получение  легких  направлений от него и не прогадали, когда с ними начались проблемы. Отсутствие судебных исков по выборам от него, лишний раз подтвердило, что он фейк, для еще сомневающихся.<br>А твой вывод, что история данного УИК подтверждает ненужность видеозаписи выборного процесса, говорит только об одном - ты работаешь на стороне власти, которая крайне не заинтересованна в прозрачности выборов и не хочет, чтобы оставались следы ее фальсификаций. Так что, ты уже расчехлился по полной в роли путиноидовского тролля. Финита ля комедия));0;;;Л3, Щ4, Щ3;3
2530;1153;87461;175118514;87431;32803139;2015-12-17 16:06:39;[id185901|Аркадий], НУ КОНЕШНА! Кто не поддерживает твою белиберду, тот непременно  работает на стороне власти . <br>Да мне глубоко пофиг, будут на участках камеры или нет. Ну повесят__и пусть себе висят. Толку от них конечно никакого, и в 2012, и в 2014 фальсифицировали результаты и с камерами. Просто вот эта твоя идея-фикс, она как всемирный шахматный центр для васюкских обитателей, как кукуруза для Хрущёва, как нана-технологии для Путина__свистулька макаронная, не больше. А на самом деле не имеет ничего общего с реальными способами повышения эффективности наблюдения за выборами и соблюдения на них законности. Вот НП разрабатывают и опробывают эти способы на практике, постоянно участвуя во всех избирательных компаниях, создавая опыт и совершенствуя навыки. Они ушли далеко вперёд, а ты слился и давно оторвался от реальности.;0;;;Ч3, Х4;3
2531;1154;87475;185901;87431;32803139;2015-12-20 14:14:50;[id175118514|Аларих], ну давай, сформулируй по пунктам свои (НП) эффективные способы борьбы с фальсификациями.;0;;;С3;3
2532;1155;87477;175118514;87431;32803139;2015-12-20 18:51:41;[id185901|Аркадий], хочешь назову тебе самый эффективный? Даже без всякого опыта НП?;0;;;П3;3
2533;1156;87482;185901;87431;32803139;2015-12-20 20:09:26;[id175118514|Аларих], нет, я хочу, чтобы ты назвал хотя бы 5 наиболее эффективных способов борьбы с фальсификациями, которые , по твоему мнению, НП использует в реальности на выборах. Но ты уже начинаешь юлить, в своей традиционной манере тролля));0;;;С3, Л3;4
2534;1157;87485;175118514;87431;32803139;2015-12-21 00:50:40;[id185901|Аркадий], зачем тебе 5, когда тебе и один неинтересен? Да хоть было бы 25, тебе на самом деле всё равно плевать на любой из них, твоё присутствие здесь неконструктивно и мне лень тебе чего-то объяснять.;0;;;Г3;4
2535;1158;87486;185901;87431;32803139;2015-12-21 00:56:45;[id175118514|Аларих], попробуй хоть разок ответить за свои слова. <br>Ты написал  Вот НП разрабатывают и опробывают эти способы на практике, постоянно участвуя во всех избирательных компаниях, создавая опыт и совершенствуя навыки. Они ушли далеко вперёд, а ты слился и давно оторвался от реальности. <br>Я прошу тебя  назови хотя бы 5 наиболее эффективных способов борьбы с фальсификациями, которые , по твоему мнению, НП использует в реальности на выборах. <br>А ты начинаешь юлить, вместо того, чтобы ответить. И кем тебя после нескольких месяцев такого поведения считать?;0;;;Ч3;4
2536;1159;87487;175118514;87431;32803139;2015-12-21 01:13:04;[id185901|Аркадий], если бы ты ходил на отчётные встречи НП, или хотя бы смотрел их видео, ты бы не задавал глупых вопросов. Пусть тебе Наумов объясняет, ему ты вроде ещё не слишком надоел. А то что ты слился и оторвался от реальности, вполне красноречиво свидетельствует твой очень длинный бред в диалоге о вашей петиции и веб-камерах.  <br>И мне уж точно не перед тобой отвечать.;0;;;Ч3, Г3;4
2537;1160;87488;185901;87431;32803139;2015-12-21 01:36:14;[id175118514|Аларих], так, если не можешь ответить на конкретный вопрос, так и не заикайся на эту тему вообще. Иначе только вызываешь у читающих недоверие относительно достоверности своих утверждений. И это в очередной раз фиксирует твою деятельность, как тролля - посеять недоверие к теме наблюдения за выборами. Итак, еще раз можно зафиксировать, что ты тролль и никто кроме этого, за конкретные факты в своих многобуквенных опусах не отвечаешь. Что и требовалось доказать));0;;;П3, Щ3;4
2538;1161;87489;175118514;87431;32803139;2015-12-21 03:57:31;[id185901|Аркадий], пардон, за что я не отвечаю? Чего не могу? <br>Оборжаться можно уже от этого  посеять недоверие : уж кто всячески компрометирует выборы и наблюдение за ними, так это ты сам, да Лушник(не надо меня примазывать к его славе)) а с тобой я вообще ничего общего иметь не желаю) <br>Я могу только к твоей компетентности  посеять недоверие , поскольку ты главный апологет видеонаблюдения, а я констатирую факт бесполезности веб-камер в отношении борьбы с фальсификациями на выборах вообще, и никуда от этого факта не денешься. <br>Что же касается успехов, опыта и наработок НП, то мне незачем отвечать, покуда никто и не спрашивает(ты не в счёт), а все желающие и без моих напоминаний найдут интересующую их информацию. Вот здесь: https://m.vk.com/fair_elections<br>А повторять всё персонально для одного персонажа в шляпе, давно отошедшего от полезных дел и занимающегося троллингом в группе  НП за честные выборы , я не вижу никакого практического смысла. https://m.vk.com/fair_elections#post-32803139_87484;0;;;Н3, Г3;4
