;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
2053;1392;86765;165131127;86764;32803139;22.11.2015 22:43;Нарушители избирательного законодательства должны быть внесены в санкционные списки. <br>Надо добиваться от компетентных организаций такого решения на международном уровне. Внутри страны ловить больше нечего, это очевидно. Суды и прокуратуры занимаются исключительно покрытием фактов фальсификаций. Иначе нам не удастся остановить распоясавшаюся едросню.;0;Р4, Щ4;1
2054;1393;86766;20845867;86764;32803139;22.11.2015 23:22;На то они и молодые политики, чтобы учиться  фильтровать  то, что им  в уши вдувают . P.S. Чтобы получить шанс выиграть выборы сегодня, нужно работать со своим электоратом не менее года... а не глядя на  старших товарищей   вдувать в уши  своим избирателям.;1;П4;4
2055;1394;86770;175118514;86764;32803139;23.11.2015 13:10;А почему бы НП не начать публиковать жизнеописания некоторых  заслуженных  деятелей избирательной отрасли народного хозяйства? Материалов, наверно, уйма? Например по Смешиловой, кстати, помнится, кто-то предсказывал ей повышение. А её, как оказалось, в секретарши разжаловали);0;Ш4;3
2056;1395;86785;1741219;86764;32803139;23.11.2015 17:57;[id175118514|Аларих], Секретарь - это совсем не то же, что  секретарша . Брежнев, помнится, тоже секретарем был.<br><br>В каждой ТИК СПб только один член работает постоянно, на выделенной основе — председатель. И получает за это зарплату. Заместитель, секретарь — это  общественная нагрузка , совмещаемая с работой где-то еще. Особенно учитывая, что эти составы комиссий выборы проводить уже не будут.;0;П3;3
2057;1396;86789;175118514;86764;32803139;23.11.2015 19:33;[id1741219|Виктор], над Брежневым не было председателя)) А в ИКМО и ТИКах, видимо, много старых швабр из бывших председательш на секретарских должностях. Я таких встречал по меньшей мере в двух ИКМО. Их иногда даже используют как огородное пугало для неопытных наблюдателей и ЧПСГ. Но, хоть зависит и от личности тоже, не помню такого, чтобы рулили секретарши, а не председатели. <br><br>А что там, насчёт состава комиссий, я не просёк намёка?;0;И4, Е1, А3;3
2058;1397;86791;1741219;86764;32803139;23.11.2015 20:13;[id175118514|Аларих], все ныне здравствующие ТИКи 5 мая 2016 превратятся в тыкву. Сроки полномочий заканчиваются. Соответственно, весной будут формироваться новые ТИКи. Вот там и будет ясно кто, что и где...;0;И4;3
2059;1398;86825;185901;86764;32803139;25.11.2015 3:55;Алларих, копипастом самого себя вовсю занимаешься http://vk.com/wall-32803139_85522?reply=86815<br>За что тебе троллю деньги только платят? Я, как налогоплательщик, требую более ответственного отношения к своим обязанностям.;0;Н3;4
2060;1399;86830;175118514;86764;32803139;25.11.2015 4:15;[id185901|Аркадий], удачный текст требует максимального распространения. Не понятно только, ты-то зачем его репостишь, если он здесь уже есть? Такой повторизм действительно никому не интересен. <br>Расскажи нам лучше, как ты из наблюдателей вывалился?<br>И ещё, ты столько говоришь о деньгах, что никто уже не поверит, что тебе самому не платят. А я даже догадываюсь за что тебе гонорары начисляют: за создание спойлерских групп, антипиар НП и систематический чистейший воды троллинг её стены.;0;Н3, Т3;4
2061;1400;86831;185901;86764;32803139;25.11.2015 6:04;Алларих, я понимаю, сам себя не похвалишь, как оплеванный ходишь, больше же тебя никто не хвалит. И я не могу, текст твой, как всегда неудачный, и не может быть удачным, ибо ты тролль дешевый, зарабатываешь копипастом собственных комментов. <br>То, что ты не знаешь того, почему я ушел из НП, вполне простительно для человека столь далекого от наблюдательского движения и от выборов вообще.<br>Дай ссылочки, где я говорю о деньгах, кроме моего коммента к посту по монетизации бренда НП.<br>Интересно так же, кто мне начисляет гонорары и о каких спойлерских группах ты ведешь речь?;0;Ц3, Л3;4
2062;1401;86840;175118514;86764;32803139;25.11.2015 16:18;Да уж, кто не знает, почему Аракаша Вишне вылетел из НП, тот вообще ничего не знает о выборах))) Даже в ЦИК только о нём и говорятДаже в ЦИК только о нём и говорят ?? да что там ЦИК, в ОБСЕ и даже ООН это тема номер один ?? Без этого гриба в шляпе у нас замирает вся электоральная жизнь)))) Грех не знать об этом! Да нет, до меня тоже доходили отголоски той свары, что ваша тёплая  фракция  в своё время затеяла в НП, я даже твоей фамилии не слышал, там фигурировали какие-то Блинов(разумеется, не тот, что в НДП, а какой-то другой__все вы там спойлеры)) и Аниськин.<br>Я даже допускаю, что тебя там как раз не было, ты выпал на другом ухабе, так я и предлагаю тебе рассказать самому, а ты чего-то увиливаешь.<br>Я даже не интересовался, как называется твоя секточка приблудных наблюдателей, поэтому не могу сказать. Через третьи руки что-то слышал о ней, конкретно__о недоговороспособности деятеля в шляпе. В любом случае, даже если и есть там какие-то здравые идеи, то все они уходят в никуда из-за глупости и организаторской немощи её  опостолов . Я ещё знал, как зовётся   рупор  этой секточки в контакте, но забыл. Пока помнил, пытался найти его через поисковик, но тщетно. В контакте такой дурацкий поиск!<br>А за что тебе платят, догадаться не трудно: за то же, за что и всем  оппозиционным  провокаторам__за срач, раздрай и междуусобицы. А вот кто? Да как и всем подобным: или ФСБ, или подразделения администрации президента, или местные, центр  Э , на худой конец, хотя последнее__вряд ли.;0;Ц3, Щ3;4
