;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Интент-анализ;контент-анализ
14023;48710;220697;301472213;220696;25106701;07.07.2015 3:16;привет. как настроение, политиканы ?;1;;А3;3
14024;48711;220698;188844171;220696;25106701;07.07.2015 3:18;Путин тут смотрится как директор школы, Меркель и Олланд родители, а Порошенко - сын долбаеб;21;;Ж4, Л4;3
14025;48712;220699;51207987;220696;25106701;07.07.2015 3:19;его как будто в фотошопе чуть растянули - он прям не то что бы выше, он прямо пропорционально еще и в ширину больше;2;;Ж4, О4;4
14026;48713;220700;22420760;220696;25106701;07.07.2015 3:21;На Западе полностью дискредитировали либеральные ценности и само понятие  свобода ;2;;Ж4;3
14027;48714;220701;16124562;220696;25106701;07.07.2015 3:21;[id188844171|Игорь], ага, дебиловатый акселерат.;0;;В3, Л4;4
14028;48715;220702;22229939;220696;25106701;07.07.2015 3:25;Западная  поддержка  для Украины видимо сводилась к раскачке ситуации, свержению вора Яника и окончательному разрыву отношений с Россией. Теперь там думают кто будет оплачивать банкет. Украине нужны десятки миллиардов. Западные господа стараются не смотреть друг другу в глаза.;2;;ж4, И4;2
14029;48716;220703;284065102;220696;25106701;07.07.2015 3:27;Блин, ну как можно серьезно относиться к статье, автору,изданию, если почти с самого начала бред про то что Россия прекратила поставки газа на украину, чтоб не дать закачать запасы газа на зиму!?!?!? <br>Да и вообще... Сначала Washington Post херачил укропию дубиной по голове, агитируя за майдан и свержение законной власти, а теперь начал задаваться вопросом не сдохнет ли она вскорости..!;7;;Н2,Ж2;2
14030;48717;220704;355742;220696;25106701;07.07.2015 3:27;Почему Меркель с флагом Правого Сектора??;4;;А2;2
14031;48718;220706;355742;220696;25106701;07.07.2015 3:33;[id166787739|Яков], Слышь агроном кровавый , у всей четверки пуканы щас и так рванут судя по фото, не нагнетай...;0;;Л3,Л4;4
14032;48719;220707;137008977;220696;25106701;07.07.2015 3:33;https://youtu.be/czrraViLiQ8;0;;;
14033;48720;220709;22420760;220696;25106701;07.07.2015 3:46;[id355742|Дима], она как бэ намекает, что вышиватники и хохлостан на пути к четвертому рейху, и генетическая память заставляет ее защищать парашу);0;;ж3, л4;3
14034;48721;220710;285403593;220696;25106701;07.07.2015 4:41;ЗАТО НЕ РАБЫ http://vk.com/doc285403593_403427957;0;;К4;2
14035;48722;220711;285403593;220696;25106701;07.07.2015 4:43;ПОСЛЕ ТОГО КАК ВСЕ ЛИДЕРЫ ВЫСТУПЯТ........С ОБВИНЕНИЯМИ......ВСПЛЫВУТ СНИМКИ.......РЕАЛЬНЫЕ И ВЕСЬ ЗАПАД ДРУЖНО ОТСОСЁТ.............И ПРИВЕТ ПИЗД...БОЛАМ http://vk.com/doc285403593_403427957;0;;л4;4
14036;48723;220712;3432591;220696;25106701;07.07.2015 5:21;После слов  демократически избранное...  ~ читать не советую;1;;Н3;3
14037;48724;220713;6746812;220696;25106701;07.07.2015 5:28;Путин все больше демонстрирует свое замешательство по поводу неспособности добиться поддержки Китая. Но  узкий мир , на который рассчитывает вата, занят разработкой собственного сланцевого газа;1;;Ж4;4
14038;48725;220714;182177164;220696;25106701;07.07.2015 5:47;Мдя, статейка та ещё.;0;;Б2;0
14039;48726;220715;82697016;220696;25106701;07.07.2015 6:29;[id22229939|Виктор], по сценарию банкет должна была оплачивать... Россия. Выламыванием рук, угрозами санкций, всевозможным политическим и экономическим давлением Россию хотели заставить сделать большие скидки на газ для Украины и оставить открытыми свои рынки для товаров. Но что-то пошло не так...;0;;И3, И4;2
14040;48727;220716;82697016;220696;25106701;07.07.2015 6:32;[id6746812|Андрей], хреново он разрабатывается в условиях падения цен на нефть.;0;;Б3;3
