;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;;
8759;37879;234073;7589512;234072;25106701;16.08.2015 18:00;Уничтожить не выйдет. Ну так хоть заработать на дурацкой писанине и всяких версиях - тоже вариант);6;;;И4, Н2;1
8760;37880;234074;82853210;234072;25106701;16.08.2015 18:01;Не мешайте вове ! Он по этому делу,-лучший!!!;10;;;Ц4;1
8761;37881;234075;35418032;234072;25106701;16.08.2015 18:02;Так посмотришь что делает наше правительство, так и думаешь что это госдеп.;7;;;ч4;1
8762;37882;234076;172064826;234072;25106701;16.08.2015 18:02;Они даже и не скрывают , что у них действительно есть такой план , хотя сама статья - бред сивой кобылы , конечно же ));5;;;Н2;1
8763;37883;234077;70101599;234072;25106701;16.08.2015 18:03;это да, говно путин и без стороннего вмешательства угробит страну);3;;;и4,у4;1
8764;37884;234078;35293624;234072;25106701;16.08.2015 18:06; лучший способ уничтожить Россию  - так, ничего страшного, обычные рассуждения западных СМИ;6;;;ж2;1
8765;37885;234079;237771236;234072;25106701;16.08.2015 18:07;Для служебной переписки слишком литературно красиво и правильно, для аналитики слишком откровенно эмоционально... Пропагандосская конфетка...;10;;;И4;1
8766;37886;234080;82853210;234072;25106701;16.08.2015 18:10;А 2х2,как ни говори,результат не меняется...;0;;;Ж4;2
8767;37887;234082;22229939;234072;25106701;16.08.2015 18:10;Не дождетесь, доброжелатели.;3;;;О4, Ц4;1
8768;37888;234083;64597375;234072;25106701;16.08.2015 18:11;что ж тогда мешают? ))));2;;;Ш2;1
8769;37889;234085;9085518;234072;25106701;16.08.2015 18:14;Теперь вопрос  к  секретным  службам  америки. А что делает Россия  в данный момент;0;;;Ж4;2
8770;37890;234086;11431999;234072;25106701;16.08.2015 18:20;А делает она сейчас что?<br>- Занимается развитием с/х.<br>- Восстанавливает оборонку.<br>- Ну еще рудник новый с золотом осваивает...<br><br>Страшно представить последствия!! ??<br>Я б на месте американцев на эти проекты деньжат России подбросил, чтобы ускорить стремительное падение в  бездну .;11;;;с4;2
8771;37891;234088;172427410;234072;25106701;16.08.2015 18:26;А вы спросите у хохла, Ляшко какой у него есть секретный план ,петухи с рваной попой- прекращайте мечтать ,в вашей жизни все в прошлом.;3;;;л4;3
8772;37892;234089;12025189;234072;25106701;16.08.2015 18:28;Хэх,дело в том что ситуация в росийской экономике сегодня такова,что россияне ближайшие 10-15 лет будут сидеть дома и получать продукты по талонам. Если им нравится такое, то на здоровье, пусть сидят и дальше. Вопрос,сможете вы просидеть просто так 15 лет ? Только за эти 15 лет Мир изменится до такой неузнаваемости, что бы будет себя чуствовать неполноценными даже на фоне африканцев и афганистанцев.;1;;;у4;3
8773;37893;234090;95760817;234072;25106701;16.08.2015 18:38;Как узнать троля, он все время ноет.;7;;;Щ3;4
8774;37894;234091;82853210;234072;25106701;16.08.2015 18:38;[id95760817|Александр], а дурак все время бодр и весел !;1;;;Н3;4
8775;37895;234092;8283758;234072;25106701;16.08.2015 18:45;Прекрасная статья. Посмотрел коменты здесь и на иносми. Державники всегда были глупыми и не вещественными людьми. Поэтому не поняли, что это стеб и вариация на известные  Письма Баламута  Льюиса. Но идея проведена верна. Наши идиоты делают все, чтобы погубить страну, а умных людей, которые им объясняют, что так делать не надо, называют врагами. Когда же угробят страну, то опять будут искать виновников этого вовне и внутри. Дикари! Шариковы!  Пропал дом... ;6;;;Х2, Ж4, Н3;1
8776;37896;234093;22229939;234072;25106701;16.08.2015 18:47;[id8283758|Сергей], по вашему тону я догадался что вы точно знаете как спасти Россию. Не могли бы вы поделиться этим секретом с общественностью ??!! Пожалуйста ??;6;;;Ц3, А3;2
8777;37897;234094;213638520;234072;25106701;16.08.2015 18:55;Гляди-ка? Сенин Дмитруха ещё живой? Куды смотрит админ...;0;;;А4;4
8778;37898;234095;191323200;234072;25106701;16.08.2015 19:02;А что делает Россия сейчас?Она строит демократический и рыночный социализм.Если вы считаете,что демократический социализм будет для этой страны губителен,то правы.;0;;;п4;3
8779;37899;234096;54247112;234072;25106701;16.08.2015 19:04;Оборжаться..)) позволить делать то, что она делает..)) Гитлера тоже надо было так попробовать..));1;;;Ц2 ;2
8780;37900;234097;54247112;234072;25106701;16.08.2015 19:06;Новый способ выигрывать - ничего не делать..)) как далеко от нас ушла западная цивилизация..;0;;;Ш4;1
8781;37901;234098;8283758;234072;25106701;16.08.2015 19:17;Виктор, примерные рецепты известны. Хотя и трудно. Но по Вашему тону сужу, что рассуждения мои будут не впрок...;0;;;И3;3
8782;37902;234100;20931744;234072;25106701;16.08.2015 19:25;Прибыльнейший бизнес - это неограниченно печатать пустые зелёные бумажки и гнобить остальной мир.Отказаться бы от них , да вся наша бизнес элита прямо или косвенно там завязана.;2;;;т4;3
8783;37903;234102;49645373;234072;25106701;16.08.2015 19:33;Что-то мне подсказывает, что они со своими золотыми самолётами и школьниками с автоматами быстрее закончатся.;1;;;И4;2
8784;37904;234103;272083778;234072;25106701;16.08.2015 19:40;[id70101599|Лена], ну и фамилея  у тебя, специально подбирала? Подходит??;0;;;Н3;4
8785;37905;234106;161870501;234072;25106701;16.08.2015 19:49;Да... Много еще у нас нытиков и бездельников , а кто хорошо работает, тот не ноет.;1;;;и4;4
8786;37906;234109;53431652;234072;25106701;16.08.2015 19:53;[id82853210|Сергей], эван как тебя на самокритику пробило.<br>Теперя высри говнопост с упоминанием своего хозяина )));1;;;ш3,л3;4
