;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интент-анализ;контент-анализ
1417;20702;254693;82853210;254692;25106701;24.10.2015 5:37;Обама не тянет.А больше не о ком и вспомнить.Мелочь пузатая...;1;;ж4,л4;0
1418;20703;254694;1047142;254692;25106701;24.10.2015 5:40;ох уж эти британские ученые! Не устают смешить народ!!!;1;;ш2;0
1419;20704;254695;323936472;254692;25106701;24.10.2015 5:41;Фапает на Меркель вечерами в ванной..;0;;ц2;0
1420;20705;254696;311501087;254692;25106701;24.10.2015 5:41;Ты Сергей давай как и подобается либероте, начинай визжать за Хилари Клинтон, не стесняйся.;2;;с3;3
1421;20706;254697;42003678;254692;25106701;24.10.2015 5:44;[id82853210|Сергей], а почему Обама не тянет ? То что он не поддаётся на провокации шавки - это признак слабого лидера ?;0;;А3;1
1422;20707;254698;82853210;254692;25106701;24.10.2015 5:44;[id42003678|Алексей], да он давно шавку на место поставить был должен...;0;;п4;1
1423;20708;254699;42003678;254692;25106701;24.10.2015 5:45;[id82853210|Сергей], а как ?;0;;А3;1
1424;20709;254700;82853210;254692;25106701;24.10.2015 5:45;[id42003678|Алексей], к Владимиру Ильичу...;0;;Ш3;1
1425;20710;254701;42003678;254692;25106701;24.10.2015 5:47;[id82853210|Сергей], вот-вот, сами не знаете ответа;0;;ч3;4
1426;20711;254702;82853210;254692;25106701;24.10.2015 5:48;[id42003678|Алексей], так я и не Глава Государства...;0;;ф1;4
1427;20712;254703;22229939;254692;25106701;24.10.2015 5:48;###############################################################################################################################################################################################################################################################;1;;Ж2, Х2;0
1428;20713;254704;42003678;254692;25106701;24.10.2015 5:51;[id82853210|Сергей], ну это уровень женщины - критиковать, но ничего своего не предлагать или предлагать то что женщина бы сама никогда не стала делать будь она мужчиной.;1;;ч3;4
1429;20714;254705;153920516;254692;25106701;24.10.2015 5:59;Да да Меркель?? это великий и независимый лидер!!!;2;;В3;0
1430;20715;254706;79533945;254692;25106701;24.10.2015 6:08;Если учесть, что в Германии 100 тыс. американских и 20 тыс. английских солдат, то она очень великая и очень независимая ??;6;;н3,н4;1
1431;20716;254707;22229939;254692;25106701;24.10.2015 6:14;http://vk.com/photo-25106701_384186761;1;;;
1432;20717;254709;133027231;254692;25106701;24.10.2015 6:32;Далеко не всем немцам нравится такой ветер истории. 150000 вышли против договора свободной торговли с США. http://vk.com/video299923970_171381117;1;;и4;2
1433;20718;254710;82853210;254692;25106701;24.10.2015 6:35;[id42003678|Алексей], именно! А у вас вот на все вопросы,сплошной одобрямс! Плавали,знаем,Совок так наодобряли,сейчас РФ доодобряете последу Совка...;1;;т3;4
1434;20719;254711;35293624;254692;25106701;24.10.2015 6:45;###############################################################################################################################################################################################################################################################;3;;Ж2, Б2;0
1435;20720;254712;39122843;254692;25106701;24.10.2015 6:46;[id82853210|Сергей], http://vk.com/photo39122843_348629883;3;;;
1436;20721;254713;126536227;254692;25106701;24.10.2015 6:52; Единственный современный европеец, который может претендовать на мантию величия, это канцлер Германии Ангела Меркель. <br>В голос. Если так, то Европпа точно обречена.;0;;у4;1
1437;20722;254714;82853210;254692;25106701;24.10.2015 7:05;[id39122843|Сергей], http://vk.com/photo82853210_384249004 http://vk.com/photo-25106701_384187418;0;;;
1438;20723;254716;39122843;254692;25106701;24.10.2015 7:07;[id82853210|Сергей], http://vk.com/photo39122843_355473045;1;;;
1439;20724;254717;82853210;254692;25106701;24.10.2015 7:08;[id39122843|Сергей], http://vk.com/photo82853210_331609120 http://vk.com/photo-25106701_384187457;0;;;
1440;20725;254719;82853210;254692;25106701;24.10.2015 7:09;[id39122843|Сергей], http://vk.com/photo82853210_337368442 http://vk.com/photo-25106701_384187485;0;;;
1441;20726;254721;39122843;254692;25106701;24.10.2015 7:10;[id82853210|Сергей], http://vk.com/video39122843_171540357;0;;;
1442;20727;254722;82853210;254692;25106701;24.10.2015 7:14;[id39122843|Сергей], http://vk.com/photo82853210_346408663 http://vk.com/photo-25106701_384187548;0;;;
1443;20728;254723;82853210;254692;25106701;24.10.2015 7:15;[id39122843|Сергей], себя то узнал? http://vk.com/photo-25106701_384187578;0;;;
1444;20729;254724;39122843;254692;25106701;24.10.2015 7:18;[id82853210|Сергей], http://vk.com/photo-25106701_384187628;2;;;
1445;20730;254725;41764449;254692;25106701;24.10.2015 7:20;Тинейджеры, уймитесь вы уже со своими идиотскими картинками. Постить демотиваторы или прочую низкобробную херню вместо работы собственного мозга - дело, по меньшей мере, недостойное джентльмена;5;;ч3;4
1446;20731;254726;82853210;254692;25106701;24.10.2015 7:20;[id39122843|Сергей], да я смотрю,тебе не чуждо чувство юмора..?Ты и о вате ?!!;0;;в3;4
1447;20732;254727;82853210;254692;25106701;24.10.2015 7:21;http://vk.com/photo-25106701_384187706;0;;;
1448;20733;254728;39122843;254692;25106701;24.10.2015 7:24;[id82853210|Сергей], но у тебя,оно атрофировано.;0;;н3;4
