;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интент-анализ;контент-анализ
14596;41842;229105;300797490;229102;25106701;04.08.2015 12:04;Следующий еще хуже и тупее будет.;0;;и4;1
14597;41843;229106;277541134;229102;25106701;04.08.2015 12:04;Гомосячие семьи разрешил. И за это его хвалить. Гореть ему в аду да и только)));2;;ч4;0
14598;41844;229107;3279790;229102;25106701;04.08.2015 12:05;Красивый самолёт.;2;;в2;0
14599;41845;229108;248753181;229102;25106701;04.08.2015 12:05;Столько подвигов совершил Обама-и мир с Кубой,и соглашение с Ираном,и самое главное достижение-узаконил однополые браки! Только с Россией отношения испортил окончательно. Но это,видимо,для американцев мелочь.;1;;ч4;0
14600;41846;229109;96382543;229102;25106701;04.08.2015 12:07;Так у нас с ними никогда не будет нормальных отношений. Если Россия, будучи сверхдержавой готова с кем-то делить мир, ее устраивает многополярность, то США не могут смириться с тем, что не только они правы в этом мире.;2;;и4,ж4;3
14601;41847;229110;148058154;229102;25106701;04.08.2015 12:07;[id248753181|Людмила], с РФией путина испортил отношения или наоборот РФия Путлера как тсрана-агрессор стала нежелательна для общения с цивилизованныммиром?;1;;ч3;2
14602;41848;229111;148058154;229102;25106701;04.08.2015 12:08;[id287804305|Мишка], дождались?))) вата жжОт в комментах!;0;;л3;4
14603;41849;229112;280189678;229102;25106701;04.08.2015 12:10;[id148058154|Роман], кто такая вата ??;0;;а3;4
14604;41850;229113;300797490;229102;25106701;04.08.2015 12:10;[id248753181|Людмила], У них нет цели строить добрососедские отношения с Россией, есть цель покорить ее.;0;;т4;4
14605;41851;229114;148058154;229102;25106701;04.08.2015 12:11;[id280189678|Александр], ты например судя по подпискам на всякий антимайдан,ватничек!)));0;;т4;4
14606;41852;229115;300797490;229102;25106701;04.08.2015 12:11;[id148058154|Роман], Забыл народ России спросить!;0;;м3;4
14607;41853;229116;280189678;229102;25106701;04.08.2015 12:11;[id148058154|Роман], а почему РФ страна агрессор ? Разве эт РФ поменяла 1 ядерное оружие т теперь его запрещает ? РФ убила Каддафи ?) бомбила Сирию и Ливию ? Расхерачила Ирак ?);1;;ч2;1
14608;41854;229117;280189678;229102;25106701;04.08.2015 12:11;[id148058154|Роман], вообще не понимаю о чем ты (( объясни кто такая вата ?;0;;а3;4
14609;41855;229118;248753181;229102;25106701;04.08.2015 12:12;[id148058154|Роман], если цивилизованный мир-это такие,как ты,то Россия не готова к общению. И не как страна-агрессор,а как страна,щадящая инвалидов,в том числе по психическим заболеваниям.;0;;ч4;4
14610;41856;229119;300797490;229102;25106701;04.08.2015 12:12;[id148058154|Роман], А вы судя по коментам Русофобчик.;0;;л3;4
14611;41857;229120;60154576;229102;25106701;04.08.2015 12:12;[id148058154|Роман], ты вата.;0;;л3;4
14612;41858;229121;60154576;229102;25106701;04.08.2015 12:13;[id280189678|Александр], Роман вата.;0;;л3;4
14613;41859;229122;280189678;229102;25106701;04.08.2015 12:13;[id148058154|Роман], от ответов увиливаешь ( ни фактов ни аргументов (( ты кап Джен ? В сети сказали );0;;н3;4
14614;41860;229123;248753181;229102;25106701;04.08.2015 12:13;[id300797490|Евгений], жаль не понимают они,что эта цель недостижима.;0;;ж3;1
14615;41861;229124;280189678;229102;25106701;04.08.2015 12:13;[id60154576|Николай], ))));0;;в3;3
14616;41862;229125;148058154;229102;25106701;04.08.2015 12:13;[id280189678|Александр], то есть Украина не отказалась от ядерного оружия в обмен на территориальную целостность? аРФ не отжала от нее Крым и не гадит на Донбассе? иди уже отсель ватничек!)));4;;ц3;4
14617;41863;229126;300797490;229102;25106701;04.08.2015 12:14;[id248753181|Людмила], Потом поймут, если поумнеют и живы останутся.;1;;м4;4
14618;41864;229127;148058154;229102;25106701;04.08.2015 12:14;[id300797490|Евгений], кто забыл народ РОссии спросить? путлер-да.забыл! референдума народа России по Крыму ведь не было,ссаная вата ты!))))))) http://vk.com/photo-25106701_374342705;3;;т4;4
14619;41865;229128;280189678;229102;25106701;04.08.2015 12:15;[id148058154|Роман], РФ отжала Крым ? Крым был русским а до этого татарским ) еще до того как вообще было государство Украина ))) пожалуйста фото присутствия войск ) ты вообще понимаешь если б Донбасс не стал себя защищать его бы вырезали ) и если бы не референдум тоже самое было б в Крыму) ты наверное только тв смотришь ? С людьми оттуда не общался ни разу;2;;ч4;4
