;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;
8838;17255;258724;1021960;258723;25106701;05.11.2015 11:11;Что за странная логика, Россия опустилась на 10строк вверх. НО что самое интересное что вся статья эта абсолютно точно показывает что эти рейтинги ни чего не стоят.;4;;Ч2;0
8839;17256;258726;55488123;258723;25106701;05.11.2015 11:14;В 2014 опустилась<br>А в 2015 поднялась на 10 строк.<br><br>Походу в редакции кто-то не умеет формулировать свои мысли. Но более, его допустили заголовки придумывать);0;;Ш2;1
8840;17257;258727;3843827;258723;25106701;05.11.2015 11:15;[id1021960|Тарас], в 2014 опустилась сильно, а в 2015 поднялась на 10 вверх.;0;;Б3;2
8841;17258;258728;822510;258723;25106701;05.11.2015 11:15;Польские яблоки улетают из России;0;;Ц3;3
8842;17259;258729;231269383;258723;25106701;05.11.2015 11:20;[id1021960|Тарас], двоемыслие. Оруэлл еще описал);0;;Ш3;2
8843;17260;258730;1299243;258723;25106701;05.11.2015 11:23;И что стоило просто указать мимоходом место в 2013, в 2014 и 2015 соответственно ))));0;;Р2;1
8844;17261;258731;299672363;258723;25106701;05.11.2015 11:26;Что я сейчас прочитал? <br><br> Одна военная операция захлебнулась, вторая движется к тому же......   <br><br>Ну что за обдолбыши это пишут?;1;;Л2, Ж4;1
8845;17262;258732;223399146;258723;25106701;05.11.2015 11:35;При чем здесь холодильник?У меня он как был забит продуктами, так и забит.Кому то продуктов в России не хватает?;2;;Ж4;0
8846;17263;258733;14721989;258723;25106701;05.11.2015 11:55;[id223399146|Vladimir], многим.;0;;И3;2
8847;17264;258734;44929181;258723;25106701;05.11.2015 12:07;[id223399146|Vladimir], мне как студенту не хватает денег, ибо банально сосиски в том году я покупал за 89рублей сейчас те же за 134рубля хватает их на 1 завтрак 2 обеда и 1 ужин, адекватная замена - курица за 220рублей, которая стоила 160, или пару ужинов пельменями заменить, цены на которые тоже выросли.;0;;Е1;3
8848;17265;258735;316530684;258723;25106701;05.11.2015 12:10;[id14721989|Евгений], Вам продуктов не хватает??;1;;А3;3
8849;17266;258736;193444768;258723;25106701;05.11.2015 12:13;Автор как будто оправдывается, столько сил приложили и прикладывают к разрушению России, а мы их посылаем ещё и сплачиваемся. Про  захлебнувшиеся военные компании  улыбнуло;1;;Ц2;1
8850;17267;258737;14721989;258723;25106701;05.11.2015 12:15;[id316530684|Ибрагим], и не только мне. просто лично знаю многих.;0;;Е1;3
8851;17268;258739;316530684;258723;25106701;05.11.2015 12:18;[id14721989|Евгений], Неужели продуктов на всех стало не хватать?? В магазинах вроде все есть? Мясо рыба овощи фрукты!!;0;;Ж3;3
8852;17269;258740;14721989;258723;25106701;05.11.2015 12:19;[id316530684|Ибрагим], ну ок, не хватает денег. ты успокоился? в магазинах может быть что угодно. на луне тоже много чего интересного есть.;0;;ш4;3
8853;17270;258741;4242247;258723;25106701;05.11.2015 12:19;Россия опустилась. в следующем предложении поднялась на 10 строк. Афтор иди кофейку глотни. не выспался.;0;;Ц2;0
8854;17271;258745;316530684;258723;25106701;05.11.2015 12:20;[id14721989|Евгений], Ну вот другое дело!;0;;Х3;3
8855;17272;258754;300045997;258723;25106701;05.11.2015 12:26;[id44929181|Дамир], А что за курица за 220 рублей? В каком городе? В Ростове курица в Магните 99 руб кг по городу максимально 130 руб кг. Сварить ее легко. Брось в кастрюлю на двадцать минут. Картошка самая крутая - 25 рублей кг. А так не дороже 17-20 среднего качества. Капуста, морковь, свекла - не дороже 25 руб кг. Молоко макс 80 р литр. Конечно - жрать полуфабрикаты не трудясь приготовить себе полноценный борщ или суп или кашу - тут никакой стипендии не хватит. Колбасу с майонезом наминать дело тупое.;0;;Р3;3
8856;17273;258777;44929181;258723;25106701;05.11.2015 12:39;[id300045997|Александр], за кг? Ну увы, разочарую у нас кг рублей 160 минимум стоит, часто ли тушка весит кг? И на долго ли ее хватит? Я в Москве учусь.;0;;Ф3, Е1;3
