;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интент-анализ;контент-анализ
10409;62471;202296;209340076;202295;25106701;27.05.2015 3:09;Знвёаете что это всё намёк на то что есть старороссия;0;;Е1, И4;1
10410;62472;202297;173302147;202295;25106701;27.05.2015 3:09;7 миллионов русских сдали уже. Учат мову! Причем за наши деньги почти 200 миллиардов %. <br>  ПУТИН с элитой пытается уговорить другую элиту не убивать. <br>  Понять не могу кто ответит за убийства на западе? На Украине и так понятно. <br>  Получается люди просто пешки в чужих играх. Тысячей больше тысячей меньше. <br> Подумаешь дети. Они же осознают ошибки.;2;;Ч4, Ж4;1
10411;62473;202298;266560658;202295;25106701;27.05.2015 3:11;По теме  Россия  каждому бомжу в европе (дабы пару сотен заземлить в карман),не вопрос.Пишут все...Всю чушь,лишь бы провокация мелькнула)))Столько безумной грязи,бездарных текстов,мыслей без смысла,и текста без букв.Пишут реально бомжи.Ребята,я вас уверяю...;8;;Н2, Ч4;2
10412;62474;202299;173302147;202295;25106701;27.05.2015 3:11;Еще понять не могу. Почему у НОВОРОССИИ нет девиза очистить Украину от мразей. От окупантов.;1;;п4,с4;2
10413;62475;202300;71921051;202295;25106701;27.05.2015 3:14;[id266560658|Евгений], ?? ?? ?? ?? ?? ??;0;;А3;3
10414;62476;202301;14518694;202295;25106701;27.05.2015 3:29;План Новороссия завернут, я думаю что по тем же причинам что  завернут  план  Украина . Сильные мира сего вынуждены будут сейчас что то вместе ( как это им не нравиться) решать по ИГИЛУ. А Украина, ах.., прости Украина,, Наша Таня громко плачет:<br>Уронила в речку мячик.<br>- Тише, Танечка, не плачь:<br>Не утонет в речке мяч.;0;;И1, Е1;3
10415;62477;202302;284065102;202295;25106701;27.05.2015 3:30;[id173302147|Максим], и кто сдал 7миллионов русских? Вы вот лично, с позиций ,из окопа же строчите коммент? Ну или хотя бы раз то, были в Донецке, с апреля 2014...? Расскажите пожалуйста, кто сдал ДНР... Очччень интересно!;2;;Ж3, Ч4;2
10416;62478;202303;173302147;202295;25106701;27.05.2015 3:37;[id284065102|Артем], в Одессе русские мову не учат! <br> Я в первую чеченскую навоевался. И за спины ополченцев , правда таких и небыло, не прятался.;0;;Е1, Б3;3
10417;62479;202304;193243180;202295;25106701;27.05.2015 3:39;[id284065102|Артем], пуйло. а вы не знало, что ли?)));0;;Л4,;4
10418;62480;202305;284065102;202295;25106701;27.05.2015 3:41;[id173302147|Максим], ну начнем с того, что вы врете, и ополченцы -казаки, были в первую чеченскую. Так а Одессу кто слил? И как надо поступить? Ввести официально войска, войну начать большую? Так вы ж уже навоевались вроде... Кто и кого слил!?!? Ответьте на прямой вопрос!;1;;Н3, Ж3;3
10419;62481;202306;284065102;202295;25106701;27.05.2015 3:42;[id193243180|?вгений], я ваш украинский диалект даунский не понимаю... Что такое пуйло?;0;;Л3, А3;4
10420;62482;202307;193243180;202295;25106701;27.05.2015 3:43;[id284065102|Артем], да не, пуйло и населяющий паРашкинское позорное днище быдловатнический никчемный биомусор зассут)));0;;Л3;3
10421;62483;202308;62651575;202295;25106701;27.05.2015 3:44;Все будет;0;;И4;4
10422;62484;202309;173302147;202295;25106701;27.05.2015 3:47;[id284065102|Артем], у нас разное понятие про слово слил. <br>  Не будем спорить. <br>Дать девушке палку которую насилуют десять человек, это не слить! Потом она останется жива. И давший палку будет еще и героем. <br>    Про Козаков ополченцев это насмешили. Они свои области защищали.;0;;Б3, Ж4, И3;3
10423;62485;202310;284065102;202295;25106701;27.05.2015 3:47;[id193243180|?вгений], парашенко днище...? И те кто его выбрал -быдло? Так это и без вас все знают... <br>Иди хохложопоголовый, таблеточку выпей ,и спать ложись! Тебе завтра весь день от мобилизации бегать, и воевать с москалями в ВК. Поспи , укродаун, отдохни.;4;;Л3, Т3;4
10424;62486;202311;284065102;202295;25106701;27.05.2015 3:48;[id173302147|Максим], нахрена эти алегории про девушек...? Вы прямо то на вопрос ответьте!;0;;Н3;4
10425;62487;202313;284065102;202295;25106701;27.05.2015 3:51;[id173302147|Максим], http://m.youtube.com/watch?v=miZ61StT3KU а это по поводу того что вас насмешило...;0;; - ; - 
10426;62488;202314;173302147;202295;25106701;27.05.2015 3:55;[id284065102|Артем], это не ополченцы были. Это регулярные войска. Это контрактники. Добровольцев и простых людей там небыло. Те кто в армии небыл. <br>  Еще жопу с пальцем сравни. <br>Знаешь сколько в первую чеченскую таких в каждой роте было. Но они все бывшие вояки и по контракту.;0;;Б3, Н3;3
