;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интент-анализ;контент-анализ
9899;68278;193761;12025189;193759;25106701;06.05.2015 14:58;Только для Меркель война была 2 мировая,а для Путина Великая Отечественная.https://www.youtube.com/watch?v=Viv0n-j5oF0;0;;ж4;0
9900;68279;193762;85629742;193759;25106701;06.05.2015 15:01;[id12025189|Дмитрий], для России (и бывшего СССР) она была отечественной. А для запада Вторая мировая война<br>Для китайцев и японцев вообще своё;1;;ж3;0
9901;68280;193764;14053776;193759;25106701;06.05.2015 15:07;[id82853210|Сергей], хохлы то свою раньше погубили;1;;с4;3
9902;68281;193770;1383109;193759;25106701;06.05.2015 15:23; и обращенном против Польши, которая в сентябре 1939 года отчаянно сопротивлялась нацистским танкам ... а никого не смущает, что за год до этого (1938) сама польша ВМЕСТЕ с этими самыми нацистскими танками спокойно и не особо стесняясь вторгалась в Чехословакию?... и кстати СССР её тогда предупреждал, что если она так поступит - будут последствия - Польша не послушала, а потом когда последствия таки наступили - уже больше полувека не смолкает от воплей http://inosmi.ru/world/20150506/227878479.html#ixzz3ZMA76Uug;1;;ч4;0
9903;68282;193773;91950986;193759;25106701;06.05.2015 15:35;[id82853210|Сергей], Вы врете и гниете с фамилией МирошниченкО и все вам подобные очень рад что либерасты нечего не представляют из себя;3;;л3;3
9904;68283;193782;48881212;193759;25106701;06.05.2015 15:49;[id82853210|Сергей], интересно послушать,а какой политический  режим устроит вас?;1;;а3,ц3;3
9905;68284;193786;1596597;193759;25106701;06.05.2015 15:53;[id82853210|Сергей], старый хрен, ты опять здесь? ))) Вот ты не утомимый троль.)) Тебя не заебало из поста в пост своё свиное рыло совать, А ? Твой праздник 8 мая с маком в руке или ты не слышал, что тебе твой парашник сказал. Чё ты вечно своей желчью брызжешь везде? Ты реально достал чмошник. Закройся чёрт! )) http://vk.com/photo-25106701_364313326;1;;л3, г3;3
9906;68285;193789;1596597;193759;25106701;06.05.2015 15:54;[id82853210|Сергей], http://vk.com/photo-25106701_364313473 http://vk.com/photo-25106701_364313474;1;;;
9907;68286;193792;91950986;193759;25106701;06.05.2015 15:55;[id82853210|Сергей], мне вас искренне жаль сложно наверно в таком возрасте без мозгов жить желаю вам скорейшего просветления);2;;р3;3
9908;68287;193799;244164970;193759;25106701;06.05.2015 15:58;Как сейчас живут в Крыму https://vk.com/club83919619?w=wall-83919619_39;0;;ж4;3
