;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интент-анализ;контент-анализ
12750;67339;195294;288070268;195293;25106701;08.05.2015 18:16;Президент Израиля , обязан был быть в Москве 9 мая!! Мне стыдно!! Я ,от имени всех евреев ушедших в той войне, живущих ныне... огромное спасибо русским , всем народам бывшего СССР, за то ,что спасли еврейский мир!!;36;;к1;2
12751;67340;195296;146278500;195293;25106701;08.05.2015 18:17;[id288070268|Байт], Наши отцы и деды спасали ВЕСЬ МИР, а не только какой то отдельной национальности. Но вот не спасли до  чистого конца ... Заметны метостазы невооруженным глазом...;2;;ч4;1
12752;67341;195297;119454394;195293;25106701;08.05.2015 18:18;Что за газета такая чешская, в которой 70% статей про Россию, Украину, или СССР? И сайт левый какой-то.;1;;б2,н2;0
12753;67342;195298;146278500;195293;25106701;08.05.2015 18:19;[id119454394|Илья], Не нравится?;0;;а3;0
12754;67343;195300;288070268;195293;25106701;08.05.2015 18:21;[id288070268|Байт], я сын участника войны! Знаю, что Красная Армия спасла Европу ...но я о евреях, которые теряли не территорию, не просто количество людей...а стояли на грани  уничтожения как народа !! Мне стыдно, что Израиль не участвует в параде Победа!!;7;;е1,к1;1
12755;67344;195302;28281841;195293;25106701;08.05.2015 18:25;[id288070268|Байт], это не ваш личный стыд - это стыд политиканов. Я вас поддерживаю. И надеюсь, что, всё-таки, большая и разумная часть мира тоже.;1;;в3,ж3;1
12756;67345;195303;288070268;195293;25106701;08.05.2015 18:28;[id28281841|Елена], я знаю о себе больше ...знаю за что мне стыдно , за что нет...за свой еврейский народ! <br>;0;;е1 ;1
12757;67346;195304;288070268;195293;25106701;08.05.2015 18:41;[id146278500|Юрий], [id288070268|Байт], я сын участника войны! Знаю, что Красная Армия спасла Европу ...но я о евреях, которые теряли не территорию, не просто количество людей...а стояли на грани  уничтожения как народа !! Мне стыдно, что Израиль не участвует в параде Победа!!;0;;е1,к1;2
12758;67347;195305;146278500;195293;25106701;08.05.2015 18:43;[id288070268|Байт], Я солидарен с Вами. Мне так же неприятно, что Израиль лежит под башмаком ЮСы и никак не обозначил своей политической позиции и к Празднику Победы, и ко всему происходящему в западных СМИ вокруг него.<br> Добавлю, что мой дед трижды был возвращен с призыва на завод, а тесть 4 года крутил баранку фронтового грузовика.;1;;в3, ж4;2
12759;67348;195313;28281841;195293;25106701;08.05.2015 19:17;[id288070268|Байт], никогда не надо расписываться за весь народ! У меня много друзей-евреев в Питере, которые так же не равнодушны к политике Израиля в связи с последними событиями. Но позиция руководства не определяет мнение всего народа.;0;;и4,е1;3
12760;67349;195314;288070268;195293;25106701;08.05.2015 19:21;[id28281841|Елена], я о президенте Израиля , не о народе !! <br>Не думаю, что стоит писать тут ради того что б просто ответить...Повторю:-О народе я не слово!! Я горжусь народом !! Но мне и стыдно за правительство Израиля !!;0;;ж3, е1;3
12761;67350;195315;245752245;195293;25106701;08.05.2015 19:30;[id288070268|Байт], Я очень извиняюсь, но вы, похоже, не в курсе, что Сталин репрессировал (убил) огромное количество евреев, сравнимое с количеством уничтоженных Гитлером. Именно против возрождения сталинизма-путинизма и возражают президенты США, самого главного друга русского народа, и Израиля.;0;;ж3,с3;1
12762;67351;195317;5876784;195293;25106701;08.05.2015 19:33;где цифры? сравнимое с гитлером));0;;а3,н3;1
12763;67352;195319;245752245;195293;25106701;08.05.2015 19:34;Байт, Опять ошибка - Сталин/Красная Армия/Путин/колорады не освободили Европу (ГДР, Польшу, Чехословакию), не освободили КНДР, не освободили ДНР/ЛНР, не освободили Абхазию/Ю. Осетию, а ввергли эти страны в ужасы диктатуры, всевластия КГБ, коррупции.;1;;ч3;3
12764;67353;195322;5876784;195293;25106701;08.05.2015 19:36;[id245752245|Александр], те сколько платят за эту херню что ты несешь?;0;;л3;4
12765;67354;195323;245752245;195293;25106701;08.05.2015 19:38;[id5876784|Евгений], по мгновенному переходу на  ты  и личности, безошибочно распознаю в вас Полиграфа Полиграфовича Шарикова. Пойди-ка ты брат, поссы в лифте, напиши чё нить на заборе, выпей  Яги , а здесь не гадь, падла запутинская.;1;;ш3, л3;4
12766;67355;195324;202959370;195293;25106701;08.05.2015 19:38;[id245752245|Александр], я очень извиняюсь мои соседи когда то были евреи , семейная пара ветераны ВОВ. Почему то Сталин их не трогал. И возможно у кого то Сталин и убил родных но вот бля незадача они прячуться в статистиках журналистов или всяких там обществах ?Мемориал?  А простых людей избегают и не встречаються им в жизни.;1;;н3;3
12767;67356;195325;5876784;195293;25106701;08.05.2015 19:39;[id245752245|Александр], хахахаха, всё иди лесом!) я про Путина не слова не сказал кстати! сам ты себя и сдал...;0;;ф3,н3;4
12768;67357;195326;245752245;195293;25106701;08.05.2015 19:39;[id202959370|Андрей], есть мощная традиция по подмене понятий - если Сталин убивал невзирая на национальность, просто всех подряд, чеченцев, крымских татар, русских, украинцев, евреев - то вроде он хороший - так по вашему?;1;;ч3;2
12769;67358;195328;5876784;195293;25106701;08.05.2015 19:41;[id245752245|Александр], и вообще, если что то не нравится в правительстве - двери открыты ! гондурас Вас ждёт, впёред покорять демократию и всякую херню, что ты в уши льёшь на всех сайтах!;0;;с4;3
