;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Интент-анализ;контент-анализ
2746;27029;247304;12025189;247303;25106701;27.09.2015 14:54;Бездушный механизм КГБ может и без Путина хорошо функционировать. Поистине для него незаменимых нет.;3;;Б2;0
2747;27030;247305;12136821;247303;25106701;27.09.2015 14:55;Про недостатки бы поподробнее, а не вилами по воде.;1;;Б2;1
2748;27031;247306;1310846;247303;25106701;27.09.2015 14:56;Бездушный механизм... Эх;0;;Б2;0
2749;27032;247307;11431999;247303;25106701;27.09.2015 14:56;Из рубрики  загадочная русская душа  - чегой-то их на лирику потянуло?..;4;;А2;1
2750;27033;247308;169282708;247303;25106701;27.09.2015 14:58;в двух словах  тиран, но не совсееееем ;1;;В2, Ш2;0
2751;27034;247309;68201355;247303;25106701;27.09.2015 15:01;Пока вы здесь дискутируете он неплохо живет за ваш счет;1;;О3;2
2752;27035;247310;83083060;247303;25106701;27.09.2015 15:01;Вот он,МУЖИК!! а вы ,пендосня заднеприводная-скоро передохните,как мамонты...;10;;Х4, Л3;2
2753;27036;247311;295850581;247303;25106701;27.09.2015 15:10;Дура ты,Дмитрий Владимирович.;3;;л3;3
2754;27037;247313;30900939;247303;25106701;27.09.2015 15:16;вы статью читали?;0;;А3;3
2755;27038;247314;30777893;247303;25106701;27.09.2015 15:17;http://vk.com/photo-25106701_380653038;0;;;
2756;27039;247315;124121088;247303;25106701;27.09.2015 15:18;[id30777893|Сергей], забавная картинка но не к месту к сожалению;0;;Б3;3
2757;27040;247316;83083060;247303;25106701;27.09.2015 15:24;[id30900939|Валентин], я статьи,которые пишут продажные ублюдки-не читаю);1;;Е1;3
2758;27041;247317;168699879;247303;25106701;27.09.2015 15:25;Такое ощущение, что автор статьи совершенно не понимает темы о которой пишет... Уважаемое издание публикует такую откровенную хрень, что диву даешься... Это либо дешевая низкосортная пропаганда, либо полный непрофессионализм...;4;;Ч2;1
2759;27042;247320;922080;247303;25106701;27.09.2015 15:39;забавно что человек немного знающий историю на западе смело может стать экспертом;3;;Ж4;2
2760;27043;247323;70140346;247303;25106701;27.09.2015 16:26;###############################################################################################################################################################################################################################################################;2;;Ж4;2
2761;27044;247326;16499396;247303;25106701;27.09.2015 17:22;Алан, это полезно для российских читателей ,ложь и лицемерие на лицо ,а то тут некоторые  заявляют о богоизбранности Америки ?? для сомневающихся т.с.;1;;Ж4, И4;2
2762;27045;247330;92832370;247303;25106701;27.09.2015 18:09;СМИ США на протяжении 4 лет демонизировали Путина, и сделали в сознании амеров Путина главным противником Америки, притом который все время побеждает. Теперь принялись за другую тактику, делай из Путина обывателя...;0;;Ж4;1
2763;27046;247331;22229939;247303;25106701;27.09.2015 18:40;США демонизируют абсолютно любого лидера, не идущего в фарватере их политики. После этого следуют санкции, бомбежки, свержение правительства и внезапно - беженцы. Тысячи их ??. Встречай гостей, старушка Европа ??;5;;Ж4, И4;1
2764;27047;247338;191323200;247303;25106701;27.09.2015 21:22;Все генеральные секретари-только балалайки ЦК КПСС,они никогда своего мнения не имели и ни на что не влияли.;0;;Н4;2
2765;27048;247339;153526175;247303;25106701;27.09.2015 21:23;Диалог на 70-й генассамблее ООН: -А кто такой Барак Обама? -Да вон тот чернокожий хрен, с которым разговаривает Владимир Владимирович Путин.. http://vk.com/photo153526175_384927875;1;;Н4,Ц4;1
2766;27049;247342;193444768;247303;25106701;27.09.2015 22:28;#ИМЯ?;2;;Ш4;1
2767;27050;247343;193444768;247303;25106701;27.09.2015 22:29;и из той же оперы:<br><br>Всё идёт к тому, что скоро напишут, что Джона Кеннеди в 1963 году убил из рогатки 11-летний пионер Володя Путин;3;;В3, Ш4;1
2768;27051;247344;309443528;247303;25106701;27.09.2015 22:39;###############################################################################################################################################################################################################################################################;0;;В2, Ж4;0
2769;27052;247345;308456260;247303;25106701;27.09.2015 23:48;карлик - чюркое6 ))) http://vk.com/audio2000288535_401969712;0;;Л4;1
2770;27053;247348;324941944;247303;25106701;28.09.2015 0:42;###############################################################################################################################################################################################################################################################;0;;Ч2, Ж2;2
2771;27054;247349;41894246;247303;25106701;28.09.2015 2:05;http://vk.com/video-32645804_171310956;0;;;
2772;27055;247350;221420710;247303;25106701;28.09.2015 3:35;###############################################################################################################################################################################################################################################################;0;;Б2,Ж4;0
2773;27056;247351;176521513;247303;25106701;28.09.2015 3:42;[id68201355|Игорь], <br>- Пока вы здесь дискутируете он неплохо живет за<br>ваш счет -(с)<br>А у тебя так не выходит, ты плохо живешь за наш счет???;1;;А3;1
2774;27057;247352;68201355;247303;25106701;28.09.2015 5:20;[id176521513|Алексей], я за твой счет не живу,и в мозг тебе не сру;0;;Е1,Т3;3
2775;27058;247355;68201355;247303;25106701;28.09.2015 5:55;###############################################################################################################################################################################################################################################################;0;;Ж4;3
2776;27059;247360;16499396;247303;25106701;28.09.2015 6:39;###############################################################################################################################################################################################################################################################;0;;Ж3, И4;3
2777;27060;247361;68201355;247303;25106701;28.09.2015 6:40;[id16499396|Petr], а кто привел страну к кризису ,вы об этом не думали;0;;Ж4, А3;2
2778;27061;247363;16499396;247303;25106701;28.09.2015 6:46;[id68201355|Игорь], кто же ?;0;;А3;2
2779;27062;247364;68201355;247303;25106701;28.09.2015 6:46;[id16499396|Petr], сам догадайся ,если ты умный;0;;Ж3 ;2
2780;27063;247365;16499396;247303;25106701;28.09.2015 6:50;Игорь, я надеюсь вы сможете дать разумные советы как надо выйти из кризиса ? Только чур свою кандидатуру на пост президента не предлагать ??;0;;А3, Ш3;3
2781;27064;247366;68201355;247303;25106701;28.09.2015 6:52;[id16499396|Petr], посмотрите доклад Глазьева при всей его неидеальности вам многое станет ясно,только кто его слушать будет;0;;Ж3;3
2782;27065;247367;16499396;247303;25106701;28.09.2015 6:52;[id68201355|Игорь], можно своими словами;0;;А3;3
2783;27066;247368;68201355;247303;25106701;28.09.2015 6:54;http://vk.com/video68201355_171299465;0;;;
2784;27067;247369;68201355;247303;25106701;28.09.2015 6:55;[id16499396|Petr], посмотри видео там более чем все понятно;0;;Р3;3
2785;27068;247370;16499396;247303;25106701;28.09.2015 6:56;[id68201355|Игорь], эти люди ,которых вы здесь выкладываете ,прекрасно себе живут на зарплату ,на хорошую .. а вот вы ..;0;;Ж3;3
2786;27069;247371;68201355;247303;25106701;28.09.2015 7:00;Я сам во всем виноват,надо было ничего не ждать от государства ,поздно это понял,детутаты получают зарплату не меньше этих людей но только толку он них никакого,они ничего для страны хорошего сделать не могут в отличии от ученых и экономистов;0;;Е1,Ж4;3
2787;27070;247372;68201355;247303;25106701;28.09.2015 7:03;беда в том что их никто не слышит,хороший политик должен выслушать всех а не только тех кто его славит и кто ему нравиться на нем ответственность за всю страну,погоди они еще войну развяжут , а не пойдешь воевать сделают предателем и врагом народа;0;;Ж4, И4;
2788;27071;247373;68201355;247303;25106701;28.09.2015 7:04;http://vk.com/video68201355_171299473;0;;;
2789;27072;247375;304074489;247303;25106701;28.09.2015 10:00;сколько людей столько и мыслей....всех не переубедить;0;;Ж3;3
2790;27073;247378;220037327;247303;25106701;28.09.2015 12:10;Я за высокомерие нато;0;;Е4;3
2791;27074;247407;176521513;247303;25106701;28.09.2015 15:46;[id68201355|Игорь], политик доожен слышать тех, чьи интересы он представляет, а вот лично тебя ни один политик слушать не обязан.<br>- хороший политик должен выслушать всех-(с)<br>Всем не угодишь, недовольные всегда были, есть и будут.;1;;Ж3;2
2792;27075;247468;225506455;247303;25106701;28.09.2015 17:50;Я думаю понаслушался Соловьвых-Толстых -Киселевых....;0;;К3;3
2793;27076;247479;68201355;247303;25106701;28.09.2015 19:03;[id176521513|Алексей], почитайте на досуге конституцию;0;;Р3;3
2794;27077;248118;176521513;247303;25106701;01.10.2015 3:00;[id68201355|Игорь], читал на досуге Конституцию РФ, там нигде не написано, что политик должен слушать Игоря Нямцу, например.??;0;;Е1, Б3;2
2795;27078;248187;68201355;247303;25106701;01.10.2015 8:14;[id176521513|Алексей], и про вас там ничего нет так как вы не являетесь сколько нибудь значимым лицом для жизни страны как и все рабы системы;0;;Н3;2
2796;27079;248210;68201355;247303;25106701;01.10.2015 8:34;[id12136821|Татьяна], вы или слепы или притворяетесь;0;;Б3;3
2797;27080;248268;12136821;247303;25106701;01.10.2015 11:36;[id68201355|Игорь], ни то, ни другое. К Вашему сожалению.;0;;Б3;3
2798;27081;248507;68201355;247303;25106701;02.10.2015 0:10;Мне как то все равно;0;;Е1;3
