;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;;
4016;19566;256102;12136821;256100;25106701;29.10.2015 12:51;Бедные девки, бары, цветочные газоны и кусты.;4;;;Ц4;2
4017;19567;256103;17287035;256100;25106701;29.10.2015 12:52;Кретины...;2;;;Л4;2
4018;19568;256105;94818705;256100;25106701;29.10.2015 12:55;А толку-то увеличивать контингент у нашей границы???))) Сейчас не те времена, когда войну начинали ударами танковых клиньев на границе. Таперича, ежели нам сильно понадобится,  Искандеры  и  Калибры  в течении часа решат все задачи, разрушив инфраструктуру ПВО и ВВС не только близ границы, но и глубоко в тылу противника, и уничтожив военно-политическую элиту...;6;;;Ж4;0
4019;19569;256106;1144995;256100;25106701;29.10.2015 12:56;Да нормально. Через местных шлюх хоть экономику поднимут прибалтам. А то забор то строить надо.;10;;;Ц4;2
4020;19570;256108;71593958;256100;25106701;29.10.2015 12:57;У всех предателях и подстилок штатовских;0;;;Н4;3
4021;19571;256109;26780272;256100;25106701;29.10.2015 12:57;Целых 800 человек! Вот это сила.;3;;;Ш4;1
4022;19572;256110;12136821;256100;25106701;29.10.2015 12:58;http://rus.delfi.ee/daily/estonia/glavnokomanduyuschij-vvs-rasisty-napadayut-na-temnokozhih-soldat-kotorye-priehali-zaschischat-estoniyu?id=72815525;1;;; - ; - 
4023;19573;256112;193444768;256100;25106701;29.10.2015 13:08;Ё-моё, где хоронить-то их всех будем );2;;;ц4,м4;3
4024;19574;256113;133027231;256100;25106701;29.10.2015 13:08;Путин - агрессор! Он хочет поработить весь мир!;2;;;Ц4;3
4025;19575;256114;197803872;256100;25106701;29.10.2015 13:12;Опять на старые грабли,история ничему не учит. http://vk.com/photo-25106701_384847904;1;;;Ш4;1
4026;19576;256115;16499396;256100;25106701;29.10.2015 13:20;Свои то вояки где ? Они же обещали целых два дня продержаться ,в случаи нападения ?? пусть теперь кормят чужую армию .;3;;;Ж4;1
4027;19577;256117;1144995;256100;25106701;29.10.2015 13:27;[id16499396|Petr], свои забор строят. Как то надо 2 дня держаться;1;;;Ц3;2
4028;19578;256118;81658423;256100;25106701;29.10.2015 13:36;Овцы натовские хахаха;0;;;Л4;2
