;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;;
13392;67080;195729;299465022;195728;25106701;09.05.2015 18:21;https://vk.com/club82932034?w=wall-82932034_4653%2Fall;0;;; - ; - 
13393;67081;195730;280057346;195728;25106701;09.05.2015 18:25;70 лет на нас не нападал внешний враг. За 70 лет мы сами потеряли страну, которая выиграла ту войну. Мы проигрываем по уровню жизни стране, которая была повержена. К 70-летию Победы мы потеряли близкий нам народ, который сражался с фашизмом в рядах советской армии. Наши союзники в той войне стали  пиндосами  и  гейропой .<br><br>Вообще, конечно, выдающиеся результаты. Машем георгиевскими шарфиками и улыбаемся.;2;;;Ж4, Ч1;1
13394;67082;195731;12025189;195728;25106701;09.05.2015 18:28;Путин возглавил Бессмертный полк,ветераны Кремлю больше не нужны. http://vk.com/photo-25106701_364652927;0;;;т4;3
13395;67083;195732;2823177;195728;25106701;09.05.2015 18:28;Сейчас-то никто не улыбается, большинство и не понимает,  Какая победа, о чем победа? Ура, наверно.  . А между делом, это не праздник вовсе, а день памяти должен быть.;0;;;п4;0
13396;67084;195733;212553600;195728;25106701;09.05.2015 18:31;День Победы в Израиле. Ревизию проводит. Прям как наша местная сволота в комментах. ?? http://vk.com/photo-25106701_364653289;6;;;Ч4;2
13397;67085;195734;284065102;195728;25106701;09.05.2015 18:32;[id280057346|Марс], сами??? А про то как бывшие союзники активно помогали краху СССР и натравливали против самих себя братский народ, почему вы забываете упомянуть? <br>И почему по вашему, мы не имеем права улыбаться в этот день радуясь Победе наших отцов,дедов,прадедов, и плакать вспоминая погибших????;6;;;ч2,а2;1
13398;67086;195735;212553600;195728;25106701;09.05.2015 18:33;[id284065102|Артем], он гомосек. Не спорьте.;2;;;Л3, Р3;4
13399;67087;195736;284065102;195728;25106701;09.05.2015 18:33;[id2823177|Паша], может траур обьявить еще, и прощенья попросить??? Вы идиот? И что вам мешает помянуть погибших в этот день?;0;;;Ч3, Н3;3
13400;67088;195737;280057346;195728;25106701;09.05.2015 18:34;[id284065102|Артем], союзники;0;;;Б3 ;3
13401;67089;195738;2823177;195728;25106701;09.05.2015 18:34;[id284065102|Артем], почему бы и нет? А вы не идиот? 30 миллионов погибли, а вы радуетесь и сотрясаете оружием.;0;;;Ф3, Ч3;4
13402;67090;195739;2823177;195728;25106701;09.05.2015 18:36;[id284065102|Артем], впрочем, съебал нахуй, 15-рублёвик, у тебя и всей твоей путинской команды не было и не будет совести.;0;;;л3;4
13403;67091;195740;2178925;195728;25106701;09.05.2015 18:36;[id2823177|Паша], глупый ты, день памяти и скорби 22 июня, 9 мая день победы.;0;;;п3;1
13404;67092;195741;2823177;195728;25106701;09.05.2015 18:37;[id2178925|Димко], когда началась 2 мировая война?;0;;;А3;1
13405;67093;195742;212553600;195728;25106701;09.05.2015 18:37;Артем, это пидары, Артем, не спорьте с ними. Я придумал частушку, с утра напеваю:<br>Либералы, наркоманы, майданушки, пидоры!<br>Для народа День Победы, а они унылые. :))))))));4;;;с3;3
13406;67094;195743;2823177;195728;25106701;09.05.2015 18:38;[id212553600|Дмитрий], много скобок подразумевает шизофрению, на будущее.;0;;;Н3;4
13407;67095;195744;284065102;195728;25106701;09.05.2015 18:39;[id2823177|Паша], ну если для вас День Победы над нацизмом это траурная дата... <br>И парад это не сотрясание оружием, а дань памяти войнам!!! Не передергивайте!;0;;;Б3;3
13408;67096;195745;2178925;195728;25106701;09.05.2015 18:39;[id2823177|Паша], В сентябре 39, СССР вступил 22 июня 1941.;0;;;Ж4;3
13409;67097;195746;2823177;195728;25106701;09.05.2015 18:40;[id284065102|Артем], лол, блядь, а что твой Путин делает после Брежнева и Хрущёва, как не бряцает оружием? Примерно в прайм-тайм 9 мая.;0;;;Н4;3
13410;67098;195747;2823177;195728;25106701;09.05.2015 18:40;[id2178925|Димко], ну, какбе другие народы не важны?;0;;;А3;3
13411;67099;195748;212553600;195728;25106701;09.05.2015 18:43;Дмитрий, ну хорошо хоть Вам они нужны, вся надежда теперь толькить на Вас. ?? http://vk.com/photo-25106701_364654390;0;;;Ц3;4
13412;67100;195749;284065102;195728;25106701;09.05.2015 18:44;[id2823177|Паша], тролятина тупая, разговаривать научитесь для начала! На хуй, маму свою можете посылать... <br>При чем тут Путин вообще??? Какой Путин? Вы без него ни о чем думать не можете??? Вы маструбируете на него??? <br>Парад в честь Дня Победы, это не бряцанье оружием, и он будет проводиться всегда!;2;;;Л3, Н3, Ж4;4
13413;67101;195750;2178925;195728;25106701;09.05.2015 18:44;[id2823177|Паша], важны все народы, сложившие жизни в борьбе с нечистью. Но Союз, как победитель, имеет право назначения памятных дат.;0;;;п3;3
13414;67102;195751;2823177;195728;25106701;09.05.2015 18:44;[id2178925|Димко], ок, Сталин имеет значение в ваших памятных датах?;0;;;А3;3
13415;67103;195752;212553600;195728;25106701;09.05.2015 18:45;Либералы, либералы, либералы – пидоры!<br>У всех радость и парад, а они в гейклуб ползут. :))));0;;;л4;4
13416;67104;195753;2178925;195728;25106701;09.05.2015 18:45;[id2823177|Паша], имеет, как бы вас это не расстраивало.;0;;;Ж3;3
13417;67105;195754;174669097;195728;25106701;09.05.2015 18:46;[id2823177|Паша], вы настоящее ЧМО !!!;3;;;Л3;4
13418;67106;195755;2823177;195728;25106701;09.05.2015 18:46;[id2178925|Димко], тогда тебе и всем ватникам выше вопрос, Сталин дружил или не дружил с Гитлером? );0;;;Н3, А3;3
13419;67107;195757;2178925;195728;25106701;09.05.2015 18:47;[id2823177|Паша], я не ватник, так что вопрос не ко мне. Научишься уважению, тогда мб тебе кто-то и ответит.;0;;;Ф3, Р3;4
13420;67108;195758;2823177;195728;25106701;09.05.2015 18:47;[id2178925|Димко], соснул хуйца, да?;0;;;л4;4
13421;67109;195759;2178925;195728;25106701;09.05.2015 18:48;[id2823177|Паша], извините, но это скорей всего по вашей части.;0;;;Ц3;4
13422;67110;195760;212553600;195728;25106701;09.05.2015 18:48;Либералы, либералы, либералы – пидоры!<br>У всех радость и парад, а они в гейклуб ползут. :)))) http://vk.com/photo-25106701_364654884;6;;;л4;4
13423;67111;195761;245482162;195728;25106701;09.05.2015 18:49;С праздником Великой Победы!!! http://vk.com/photo245482162_364178686 http://vk.com/photo245482162_364202522;2;;;Ж4;0
13424;67112;195762;2823177;195728;25106701;09.05.2015 18:49;[id2178925|Димко], ну тогда почитай про пакт Молотова и Риббентропа, про раздел Польши, и засунь себе снова хуй в рот, мудак тупой.;0;;;Р3, Л3;3
13425;67113;195763;12025189;195728;25106701;09.05.2015 18:50;[id212553600|Дмитрий], у кого то все народное бабло в кармане и парадный пафос, а у кого то бедность и нищета в головах. Печально только что все это закончится кровавым взрывом.;0;;;м4;4
13426;67114;195764;212553600;195728;25106701;09.05.2015 18:50;[id12025189|Дмитрий], Либералы, либералы, либералы – пидоры!<br>У всех радость и парад, а они в гейклуб ползут. :))));0;;;л4;4
13427;67115;195765;2178925;195728;25106701;09.05.2015 18:51;[id2823177|Паша], подгорает да?) Подорожник приложи.;2;;;Ц3;4
13428;67116;195766;156488760;195728;25106701;09.05.2015 18:51;Вторая мировая - пересмотр Нюрнберга! <br>A.Kolmykov. Revising Nuremberg War Crimes Tribunal / International Journal of Russian Studies, Wilmington, DE 19803 U.S.A., ISSN: 2158-7051, ISSUE NO. 5 (2012/2), URL: http://russ-history.blogspot.ru/2015/04/ww2-ww3-revising-nuremberg-war-crimes.html;0;;;Ж4;3
