;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интент-анализ;контент-анализ
13520;54945;212193;87043425;212191;25106701;16.06.2015 11:05;Они и двигаются, посмотрите на Северную Корею 62 года назад, полностью обескровленную, и сегодня. За всеми минусами, стоит множество плюсов. И американцы сами бы двигались, Вторая Мировая война закончилась 70 лет назад, а вы все мир делите, СССР не существует уже 24 года, а вы все с  угрозой  боритесь, ваша финансовая система с бесконечным выпуском долларов рушится, а вы все доллары свои выпускаете и впариваете, у нас майдан на Болотной не прошел, а вы все деньги перечисляете организаторам на новый путч, не пора бы уже остановиться, и признать что ваша политика не приведет ни к чему хорошему, в первую очередь для вас.;6;;ч4;0
13521;54946;212194;2679109;212191;25106701;16.06.2015 11:05;КНДР живет под санкциями. Так кто не готов двигаться?;4;;ж4, а2;1
13522;54947;212196;218726751;212191;25106701;16.06.2015 11:13;[id87043425|Али], а ещё лучше, посмотрите на Северню Корею, а потом на Южную.;4;;р3;1
13523;54948;212197;208945391;212191;25106701;16.06.2015 11:19;Ну хезе хезе, очень противоречивое заявление;0;;ч4;2
13524;54949;212198;252652514;212191;25106701;16.06.2015 11:22;Это не лишено логики, ибо именно по вине  США  Корея столько лет живёт разделённой. Мало того около полутора миллионов погибли во время Корейской войны , в результате американской агрессии.<br>Все эти годы Северная Корея живёт в условиях  военной и экономической осады со стороны Вашингтона,что не может не отражаться на качестве жизни простых людей .<br>Парадокс  в том , что именно Вашингтону выгодна ситуация с расколом Кореи на два государства, и постоянная напряжённость в регионе.<br>Это позволяет США легитимизировать в течении десятилетий нахождение в регионе своих мощных военных баз (на Окинаве и в Южной Корее),плюс оказывать постоянное давление на Китай.<br>Опосредованно именно это стало причиной жестокого нападения в Сеуле на американского посла,когда южнокореец располосовал его опасной бритвой.;5;;ч4;2
13525;54950;212199;87043425;212191;25106701;16.06.2015 11:24;[id218726751|Ilya], и потом, посмотрите на бесконечные кредиты Южной Корее, и полную блокаду Северной.;1;;р3;1
13526;54951;212203;202914766;212191;25106701;16.06.2015 11:47;Основное различие между совком (сев.корея) и нормальной страной (юж. корея). http://vk.com/photo-25106701_368892870;2;;р3;2
13527;54952;212204;5439089;212191;25106701;16.06.2015 11:55;[id87043425|Ali], и вспомните где права человека нарушаются раз за разом, а где ? нет.;0;;р3;2
13528;54953;212207;4629227;212191;25106701;16.06.2015 12:06;[id5439089|Андрей], и где нет?;0;;а3;2
13529;54954;212227;279930254;212191;25106701;16.06.2015 12:41;КНДР под санкциями просто так? Пока они не не прекратят разрабатывать ядерное оружие, пока они не предоставят японцам доклад обо всех похищенных гражданах, никто санкции отменять не будет, и это правильно.;0;;ч4;1
13530;54955;212228;279930254;212191;25106701;16.06.2015 12:42;Блокада такая полная, что они нефть из Алжира завозят, да? <br>Покажите мне кредиты Корее, что-то я не слышал о таком.;0;;ч4;2
13531;54956;212230;279930254;212191;25106701;16.06.2015 12:43;Американской агрессии? Это КНДР напал на юг, почти сбросили их в море в Пусане, пока не подошли США.;0;;и4;3
13532;54957;212298;44929181;212191;25106701;16.06.2015 13:47;[id252652514|Алан], бля, кто развязал ту войну?) ты че несешь-то?);0;;а3;3
13533;54958;212301;206599206;212191;25106701;16.06.2015 13:49;Да чего там говорить, южнокорейские предали легли под пендососов и посасывают у них по сей день. А возглас ?Да хватит уже! Война кончилась 62 года назад, двигайтесь дальше!? - должен быть обращён к сша, это у них свербит до сих пор, мало им европы и прочих колоний.;4;;л4, п4;4
13534;54959;212339;252652514;212191;25106701;16.06.2015 14:28;[id44929181|Дамир], уже сама ваша манера выражать мысли выдаёт вашу ангажированность и невежество. Мало того, вы ещё и невежа ,сударь. <br>По сути вопроса - речь не о том , кто начал войну(а есть более чем убедительные доказательства, что она началась после провокаций лисынмановцев), а о том какие решения были приняты о будущем  Кореи в Ялте и Потсдаме, на конференциях тогда ещё союзников по антигитлеровской коалиции. И о том как эти самые решения американцы грубо нарушили , создав фактически марионеточное государство на юге полуострова. Для англо-саксов  это типично вносить раскол и вражду  на территорию других стран. Старенький такой ещё римскоимперский принцип - Разделяй и властвуй ! <br>Который взял на вооружение  вначале Лондон , а сейчас проводит в жизнь по всей планете Вашингтон.<br>Так что,Дамир,прежде чем вас опять начнёт НЕСТИ, потрудитесь хотя бы получше изучить предмет .;2;;ч3, ж4;4
13535;54960;212342;252652514;212191;25106701;16.06.2015 14:44;[id279930254|????], вопрос на засыпку - если-бы США , как вы выразились , не подошли , были бы живы 2.5 миллиона корейцев и китайцев , а Корея сейчас была бы процветающим ЕДИНЫМ государством,с демократическим  строем и мощной экономикой .<br>Но такой вариант как раз и не устраивал Вашингтон и его  подпевалу  в Азии - Токио.<br>А расхожее заблуждение , что войну начали северяне , это такой же пропагандисткий западный жупел , как и  агрессивный  СССР или Россия.<br>При внимательном анализе , яснее ясного кто на самом деле АГРЕССОР ! http://vk.com/photo-25106701_368909962;2;;и4;4
13536;54961;212344;44929181;212191;25106701;16.06.2015 14:49;[id252652514|Алан], пардон, т.е. северная часть страны не была марионеткой советов? Факт в том, что агрессию проявила северная сторона, провокация лишь повод, потому что готовились к войне 2 года.  Разделяй и властвуй  не использовал Гитлер? Не использовал Наполеон? Не использует Путин? Почему не упоминаете Берлин, Париж и Москву? Так кто из нас ангажирован?;0;;н3;4
13537;54962;212346;206599206;212191;25106701;16.06.2015 14:51;Гарифулин местный тролль, не обращайте на него внимания Алан.;2;;л3, з3;4
13538;54963;212348;44929181;212191;25106701;16.06.2015 14:54;[id206599206|Kiljaeden], с 2 л;0;;е1;3
13539;54964;212354;252652514;212191;25106701;16.06.2015 15:04;[id44929181|Дамир], ещё раз повторяю, войска СССР были выведенны из Северной Кореи в установленные решениями в Потсдаме сроки,в отличии от американцев,которые вывели свои части с юга полуострова с большим нарушением сроков(не забывайте , что в Китае,рядом, шла гражданская война,и ставленник американцев  Чан Кай Ши с треском её проигрывал коммунистам Мао Дзе Дуна).<br>Мало того , под протекторатом Вашингтона на юге был создан диктаторский режим Ли Сын Мана , и только после этого СССР и Китай вынужденны были поддержать Ким Чен Ира и создание КНДР.<br>Ваша малолетняя демагогия,основанная на отрывочных пропагандистких и лживых данных в интернете (который переполнен  англо-саксонской ложью и инсинуациями),не более , чем жалкое повторение  беспардонной западной лжи.<br>В конце концов , и Париж , и Берлин , и Москва очень сильно пострадали от враждебной и циничной политики англо-саксов.<br>Вам напомнить сколько жертв понес СССР за последнии 200 лет,от нескончаемых агрессий Запада. <br>Даже в новейшей истории , США убили более 7 миллионов человек по всему миру , за 70 лет после Второй мировой войны.;0;;и4;1
13540;54965;212355;252652514;212191;25106701;16.06.2015 15:05;[id206599206|Kiljaeden], спасибо , я это уже понял ??!));0;;б3;3
13541;54966;212357;279930254;212191;25106701;16.06.2015 15:08;А, т.е. это южная Корея напала на север? А у тех ВНЕЗАПНО оказалась огромная армия, поолностью вооруженная советским оружием, которая (защищаясь, конечно) за короткий срок дошла до Пусана, а ужасные американцы потом испортили жизнь южным корейцам, спасая их от коммунистов, ясно )<br>Кстати, если бы не Китай, северная корея сейчас бы жила как южная сейчас, может даже лучше. Но да, где-то пытаются понаделать больше танков, а где-то делают смартфоны и роботов.<br>Кстати, эта пикча, что вы кинули, кроме смеха ничего не вызывает, я даже не буду комментировать весь этот поток бреда, вы мне скажите, что США сделали с Таиландом в 1957?)<br>А, и еще, как война с ДРВ, которая напала на южный Вьетнам, стала военным преступлением ? Или у коммунистических стран фишка такая, нападать, а потом обзывать врагов агрессорами ?;1;;и4;2
13542;54967;212358;155782233;212191;25106701;16.06.2015 15:09;РОССИЙСКИМ ТЕЛЕВЕДУЩИМ ЗАПРЕТЯТ ВЪЕЗД В ЕВРОПУ http://chn.ge/1GK321K;0;;ж4;4
13543;54968;212360;44929181;212191;25106701;16.06.2015 15:13;[id252652514|Алан], теперь интернет как источник информации ставится под сомнение, отлично. Мое мнение не основано на картинках с нацисткой символикой на фоне Пхеньяна, я читаю и анализирую, соглашусь с тем, что США нарушили договоренности, но агрессию они не проявляли. Эх, Алан, про агрессию запада - напомните. Можно узнать ваше мнение, почему в Польше, Литве, Латвии и Эстонии многие считают нас угрозой?;0;;ж3, а3;4
13544;54969;212366;202914766;212191;25106701;16.06.2015 15:25;&gt :  сколько жертв понес СССР за последнии 200 лет<br>Двухсотлений СССР это конечно мощно.;0;;ц3;4
13545;54970;212379;218726751;212191;25106701;16.06.2015 16:25;[id87043425|Али], лол, да без гуманитарной помощи (безвозмездной и от тех же Штатов, в том числе) КНДР уже развалилось бы.;0;;и3;3
13546;54971;212388;252652514;212191;25106701;16.06.2015 17:07;[id202914766|Andrzej], для идиотов поясняю - СССР-Россия !;0;;и3;4
13547;54972;212389;202914766;212191;25106701;16.06.2015 17:08;[id252652514|Алан], для недалеких поясняю РИ не является СССР, так же как и РФ не является ни РИ, ни СССР.;0;;и3;4
13548;54973;212399;252652514;212191;25106701;16.06.2015 17:34;[id44929181|Дамир], не буду вспоминать крестовые походы Ливонского ордена против Руси,кстати благословлённые Папой римским(а ещё раньше подобные походы на православную Византию) , да ещё и в момент когда русские княжества подверглись  жестокому татаро-монгольскому  нашествию хана Батыя.<br>Начнём с 19 века.<br>1.Нашествие Великой армии Наполеона в 1812 году .<br>Фактически нападение объединнёной Великим корсиканцем  Европы на Россию. В армии французов были немцы(из всевозможных княжеств) ,шведы,поляки,итальянцы и прочии,и прочиии.<br>Россия  в конце концов одержала победу в той войне,закончив её в Париже, низвергнув гений Наполеона в небытиё.<br>Но победа стоила ей очень дорого,огромные по тем временам людские потери,разорённые западные губернии.<br>А и никакой выгоды , кроме Славы низвергателя непобедимого Наполеона.<br>(Сравните - Великобритания по итогам той войны полностью захватила Канаду,вытеснила окончательно французов из Индии, фактически уничтожила мощный французкий флот. Про гешефт Пруссии и Австрии я вообще молчу - Россия фактически отстояла их независимость(на свою голову в будущем).<br>2. Крымская война 1854-56годов..<br>Коалиция из Великобритании,Франции, Османской империи,Сардинского королевства(фактически Италии) напала на Россию в 1854 году,с целью лишить её плодов победы в русско-турецкой войне и недопущения захвата Россией Константинополя и проливов в Чёрное море.А при удачном стечении войны и аннексии Крыма и разрушения Севастополя .<br>Австро-Венгрия не единожды спасаемая Россией то от Пруссии , то от Франции также заняла крайне враждебную  позицию.<br>Союзный флот атаковал в ту войну и Архангельск и Петропавловск-Камчатский. Но главной целью был Севастополь.<br>3.Русско-Японская 1904-05 годов .<br>Для несведущих Японский флот был фактически полностью построен в Англии и США,а армия Японии обученна и оснащенна  американцами .<br>На всякий случай( возможного поражения японцев в Цусимском бою),<br>южнее в китайском порту стояла готовая к боя английская эскадра , которая вмешалась бы под лицемер;0;;и4;4
13549;54974;212400;252652514;212191;25106701;16.06.2015 17:37;[id279930254|????], охота быть подпиндоснником ?<br>Флаг в руки,барабан на шею - вы безнадёжны!;1;;л3;4
13550;54975;212401;252652514;212191;25106701;16.06.2015 17:39;Andrzej, а народ России , Российской империи и СССР это значит не одно и тоже?<br>Любезный,идиотов ищите у себя в Шеневмерленде.;0;;ч3;4
13551;54976;212403;252652514;212191;25106701;16.06.2015 17:41;Хоспадя , одни тролли на паблике !??;0;;ш3;4
13552;54977;212404;202914766;212191;25106701;16.06.2015 17:47;[id252652514|Алан], Лень спорить с необразованными дураками в интернетах, только время убивать, я быстро и по фактам, в РИ входили Царство Польское и Финляндия, которые не входили в СССР и РФ, отсюда народ(ы) совершенно разные. Едем дальше, 1мв, революция, раскулачивание, расказачивание, философские пароходы, красный террор (уничтожение военной, научной и прочих элит, не являющихся рабоче-крестьянскими), потом 2мв, опять таки, уже на генетическом уровне не одни и те же народ(ы), начиная со взглядов на мораль, религию, мир, мышление, заканчивая бытовыми привычками. Сколько же, блядь, в инетах знатоков истории развелось, пойду свой истфаковский диплом выкину, тут вон каждый второй академик в комментариях.;1;;и4;4
13553;54978;212422;44929181;212191;25106701;16.06.2015 18:06;[id252652514|Алан], в общем, все эти войны были направленны только против нас, ясно. До свидания.;0;;ж3. г3;4
13554;54979;212428;87043425;212191;25106701;16.06.2015 18:10;[id5439089|Андрей], где нарушаются то вспомнил, а вот где соблюдаются, пока что то не могу сказать.;0;;е1 ;4
13555;54980;212430;252652514;212191;25106701;16.06.2015 18:10;[id202914766|Andrzej], выкидывайте , выкидывайте , столь безграмотный историк,который не признает переемственности  российской государственности от РИ к СССР и от СССР к РФ , не достоин даже толики внимания.<br>Вы ведь не идиот, а просто  жовто-блакытный тролль.<br>(Как забавно,что вы 2 милионное Финское княжество, к тому же имевшее в РИ очень большую степень автономии(вплоть до внутренних законов и государственного языка) и  буйную, злобную польскую умму(головную боль всех императоров РИ),не способную жить в мире и  соблюдать законы ни с кем из своих соседей,вы называете народом Российской империи ?<br>Это отщепенцы и враждебные инсургенты , истинный народ РИ,СССР, РФ это прежде всего русский народ, считая ими и малороссов и белорусов. <br><br>Хотя если у вас диплом одного из вузов Юкрэйн,то тогда всё ясно - История на Украине не наука , а ненаучная фантастика с элементами мифологии.<br>Но думаю всё гораздо проще - вы самый обычный плюгавый тролль,который дешёвой демагогией и откровенной ложью пытается прикрыть вонь своего невежества.;0;;ч3;4
13556;54981;212431;44929181;212191;25106701;16.06.2015 18:10;[id272083778|Александр], дедуля, есть сайт такой  одноклассники , честное слово, там люди вам ближе, меньше нервничать будете и приколы смешнее, побробуйте там зарегистрироваться.;1;;ц3;4
13557;54982;212432;5439089;212191;25106701;16.06.2015 18:10;[id87043425|Ali], тут речь шла о Северной и Южной Корее. Вам ответ не очевиден?;0;;ж3, а3;1
13558;54983;212433;87043425;212191;25106701;16.06.2015 18:11;[id5439089|Андрей], Вы думаете в Южной Корее соблюдаются и гарантируются права человека?;0;;а3;3
13559;54984;212435;5439089;212191;25106701;16.06.2015 18:12;[id87043425|Ali], а Вы думаете, что там с этим дело обстоит хуже, чем в Северной?;0;;а3;3
13560;54985;212436;44929181;212191;25106701;16.06.2015 18:14;[id5439089|Андрей], вы таки еврей?);0;;а3;4
13561;54986;212437;5439089;212191;25106701;16.06.2015 18:14;[id44929181|Damir], а вы таки антисемит?);2;;а3;4
13562;54987;212438;87043425;212191;25106701;16.06.2015 18:15;[id5439089|Андрей], нет, но там они тоже нарушаются. Поймите, я не говорю что Северная Корея лучше чем Южная или что то в этом роде. Я имел ввиду то, что Северная тоже движется, и движется в том направлении в котором хочет, а американцы, да и не только они, лучше бы присмотрелись к своим внутриполитическим проблемам, а не упрекали бы маленькую бедную Корею, за то что они винят американцев, как говорится сами виноваты.;1;;и4;2
13563;54988;212439;252652514;212191;25106701;16.06.2015 18:16;Дамир , татарча англаймся ?;0;;л3;4
13564;54989;212440;5439089;212191;25106701;16.06.2015 18:16;[id87043425|Ali], то же самое я могу сказать нам, русским. Лучше бы смотрели на свои проблемы, чем на украинские. Они тоже движутся в том направлении, в котором хотят.;0;;п3;4
13565;54990;212441;44929181;212191;25106701;16.06.2015 18:18;[id252652514|Алан], азеряк кеня англыйм);0;;л3;4
13566;54991;212442;87043425;212191;25106701;16.06.2015 18:20;[id5439089|Андрей], а вот тут уже другая логика вступает в силу. Раз американцы, грубо, незаконно, и подло, вмешиваются в дела другого государства, настраивают его против нашего, и всячески подогревают конфликты, то почему бы нам, не защищаться, и не действовать такими же методами, раз это теперь является нормой.;0;;с1;4
13567;54992;212443;5439089;212191;25106701;16.06.2015 18:21;[id87043425|Ali], ну, вообще Путин сам признал, что давно готовилась по присоединению/аннексии, так что всё очень спорно на счёт коварных планов американцев.;0;;н4;4
13568;54993;212445;252652514;212191;25106701;16.06.2015 18:21;[id5439089|Андрей], это как ? Объявив террористами и сепаратистами почти 10 миллионов русских с украинскими паспортами?<br>Вы понимаете что ультранационалисты , незаконно захватившие власть в Киеве , при прямой поддержке и подстрекательстве  Запада объявили войну русским украинцам,и проводят неприкрытый геноцид оных на Донбассе , да и по всей Новороссии (Одесса 2 мая 2014 года).;0;;т4;4
13569;54994;212449;252652514;212191;25106701;16.06.2015 18:23;[id44929181|Дамир], бэг аман , татарлы  пиндосланы  джаратхатланганы.<br>Харам.;0;;л3;4
13570;54995;212450;252652514;212191;25106701;16.06.2015 18:24;[id5439089|Андрей], чушь не порите,он подобное никогда не говорил.;0;;б3;4
13571;54996;212453;5439089;212191;25106701;16.06.2015 18:26;[id252652514|Alan], ультранационалистов? Не спорю, сейчас там есть такие настроения, Украина, наконец, осознаёт себя как отдельная нация, отдаляется от советского прошлого, но о геноциде не может быть и речи. Поддержка и подстрекательство ? тоже спорный вопрос. Точно так же можно говорить о поддержки и подстрекательстве России в проекте  Новороссия .;0;;а3, в3, ж4;4
13572;54997;212455;87043425;212191;25106701;16.06.2015 18:27;[id5439089|Андрей], на мой взгляд, он признал это для того чтобы не выглядело что якобы Россия только и ждет момента чтобы оттяпать кусок земли. А вот планы американцев столь ясны и понятны по сути, если в них разобраться. Ведь как планировалось ими: в Киеве майдан, госпереворот, Украина в НАТО, а значит никакой базы в Крыму нашей нет, в России вой, что это НАТО делает в нашем Севастополе, за который немало наших предков полегло? Переворот, распад и так далее.;0;;и4;4
13573;54998;212457;5439089;212191;25106701;16.06.2015 18:31;[id87043425|Ali], НАТО, кстати, оборонительная организация. Они не делают громких заявлений о превращении противников  в радиоактивный пепел .;0;;ф4;4
13574;54999;212458;252652514;212191;25106701;16.06.2015 18:32;[id5439089|Андрей], а зачем в век глобализации  наконец осознавать себя как отдельная нация  ,что за глупость , если опустить тот факт,что свидомые ещё и более 10 миллионов  НЕУКРАИНЦЕВ пытаются украинизировать,с соответствующим отчаянным сопротивлением  оных,насильственной  ассимиляции.<br>Тем более , что в культурологическом  смысле эти якобы вэлыкые украинцы с Галичины , безмерно уступают своим русским согражданам.;0;;т4;4
13575;55000;212460;252652514;212191;25106701;16.06.2015 18:35;Андрей, Новороссия как понятие существует в истории уже более 300 лет,а вот такое понятие как Украина появляется от силы не более 115 лет назад, и то в Австро-Венгрии на Галичине. http://vk.com/photo-25106701_368933774;0;;и4;4
