;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;
4833;12320;264787;156826616;264786;25106701;16.12.2015 20:32;))) http://vk.com/audio2000447586_422302237;1;;" Прикрепленные в комментариях ссылки открыть нельзя, всегда выдает ""ошибку доступа"", поэтому ставлю прочерк"; - 
4834;12321;264789;150601568;264786;25106701;16.12.2015 20:39;Мне кажется, что одна из причин кипеша дальнобоев - это то, что им не дают теперь зарабатфвать на скрых схемах.;12;;Е1, И4;2
4835;12322;264791;90551571;264786;25106701;16.12.2015 20:39;http://vk.com/video-54236151_171677946;1;; - ; - 
4836;12323;264792;230322702;264786;25106701;16.12.2015 20:40;??????????????;0;;А3;3
4837;12324;264793;138767971;264786;25106701;16.12.2015 20:44;http://vk.com/photo-25106701_391187377;2;; - ; - 
4838;12325;264794;138767971;264786;25106701;16.12.2015 20:44;http://vk.com/photo-25106701_391187518;2;; - ; - 
4839;12326;264796;35612671;264786;25106701;16.12.2015 20:48;[id150601568|Алексей], да, а догадайся из чьего кармана возьмут деньги дальнобойщики на новый налог/штрафы?;3;;Ж3;3
4840;12327;264801;14721989;264786;25106701;16.12.2015 21:04;[id35612671|Павел], вата в голове мешает пониманию таких вещей;1;;Н3;4
4841;12328;264802;64131050;264786;25106701;16.12.2015 21:10;Забавно наблюдать  заботу  западных СМИ о наших внутренних делах и проблемах!!?? Теперь уже и япошки приняли близко к сердцу боль дальнобойщиков!! Не берусь утверждать (не интересовался),но предполагаю,что аналогичные сборы или налоги существуют в большинстве стран мира,а его размер,по крайней мере,не меньше нашего. Другой вопрос-это использование этих средств по прямому назначению, без посредников и дилетантов?!! Однако этот вопрос ,если претендуем на правовое государство, должен решаться в судах,а не на улицах ,а также в западных и либеральных СМИ??;8;;Ж4, Е1;4
4842;12329;264804;1827286;264786;25106701;16.12.2015 21:18;Дальнобои перешли с шансона на эхо.<br>В этом вся проблема.. ??;6;;Ц4;4
4843;12330;264805;193444768;264786;25106701;16.12.2015 21:25;)) автор Нагоси Кэнро все в кучу смешал, и Сирию и разгром террористов, очень логично к этому приплести водителей :)<br>Из дальнобоев, кто нормально работал, тем пофиг, просто цены поднимут, чтобы покрыть издержки. А вот те у кого серые схемы - те поднимают кипиш, а громче их кричат так называемые либералы;5;;Ч2, И4;3
4844;12331;264809;1827286;264786;25106701;16.12.2015 21:36;Странно то, что  дальнобойщики, работающие на нормальные сети или большие фирмы, работающие в белую - не протестуют.<br>Это по сути проблемы не перевозчикоа, а хозяина груза...<br>Вопрос. <br>Кто тогда протестует?;4;;Ж4;3
4845;12332;264811;284797849;264786;25106701;16.12.2015 21:43;[id1827286|Евгений], госдеповцы;1;;И3;4
4846;12333;264812;1827286;264786;25106701;16.12.2015 21:44;Почему госдеповцы?<br>Обычные серые перевозчики,  чьим недовольством пользуются либералы.<br>А вот либералы - связаны с госдепом очень тесными узами... ??;1;;Ж3;3
4847;12334;264815;47379115;264786;25106701;16.12.2015 22:23;[id1827286|Евгений], я дальнобойщик.госдеп.либералы и прочие ништяки далеко от моих интересов.А протестую по простой причине-платя налог в Пенсионный фонд. вмененку.транспортный.налог акциз на топливо.мне еще навешивают и налог для сына полка Ротенберга..Серый перевозчик-это вообще перл министра который даже примерно не понимает министр чего он есть)).В чем моя  серость ?и каким образом он думает что если я заплачу за проезд по федералке то вдруг стану  белым ?.))Террорист входя в автобус и покупая билет не становится от этого НЕтеррористом?.Он оплатил. едет. но суть то не изменилась от этого билета?..;0;;Е1, Ж4;3
4848;12335;264816;1827286;264786;25106701;16.12.2015 22:28;Борис, вы работаете на себя самого, как я понимаю? За перевозку груза кто вам платит?<br><br>Понимаю про налоги.  Я тоже за рулём. <br>Вопрос лишь в том, почему я и вы платить должны одинаково. Моё авто весит гораздо меньше. .. Со всеми вытекающими...<br><br>Налог идёт кстати не в карман Ротенберга. Это вам как раз нашептали ... не буду говорить кто... но всем понятно... ??;2;;А3, Е1, Ж3;4
4849;12336;264817;47379115;264786;25106701;16.12.2015 22:28;И вообще-вот те кто применяет определение-!Серый перевозчик!.-кто из вас таких умных сможет подробно пояснить- в чем же это заключается?.Не общими фразами. не шаблоном... а именно- схема тут какая?)).;1;;А3;4
4850;12337;264819;47379115;264786;25106701;16.12.2015 22:30;[id1827286|Евгений], я ИП.я по 20 тонн груз..(разрешено государством и ПДД.).Плачу транспортного налога за машину-36.000рублей в год.Сколько ВЫ?.и плюс я плачу с каждого купленного литра топлива-7 рублей.в день сжигаю около 200 литров..(ежедневно). сколько Вы платите ?;1;;А3, Е1 ;4
4851;12338;264821;47379115;264786;25106701;16.12.2015 22:33;[id1827286|Евгений], ..налоги я плачу в налоговой инспекции и пенсионный фонд. там я могу видеть и контролировать процесс. Оброк(налогом не назовешь) оброк Ротенберга- просто безо всяких квитанций идет в ООО какое-то... где подтверждение куда пошли мои деньги? нет его.)) так что народ далеко не глуп как многие думают));1;;Ж4;4
4852;12339;264822;1827286;264786;25106701;16.12.2015 22:36;[id47379115|Борис], я плачу 2000 рублей транспортного т.к. авто легковое ??. Бензин подороже чем Ваш . 95й... В день сжигаю литров 10 ??<br>Но.<br>Я зарабатываю по другому. Получаю зарплату не в конверте и плачу налоги с неё. <br>У меня вопрос лишь в том, почему вы не можете повесить стоимость ПлаТона на хозяина груза? <br>Ведь он платит вам за перевозку?..<br>;1;;Е1, А3;4
4853;12340;264823;47379115;264786;25106701;16.12.2015 22:37;вот так вот..))все говорят- Серые перевозчики а обьяснить- что это значит никто не может..))Тогда молчите уж.((;0;;Ч3 ;4
4854;12341;264824;1827286;264786;25106701;16.12.2015 22:39;Борис, у меня есть друг дальнобойщик.<br>Он платит. Его авто не в лизинге.<br>Денег хватает.<br>Работает официально на крупную компанию.<br>Никуда ехать протестовать не собирается. <br>В чем между вами разница?;0;;Ж3, А3;4
4855;12342;264825;47379115;264786;25106701;16.12.2015 22:44;[id1827286|Евгений], я не получаю ни конвертов ни зарплат. перевозки подразумевают оплату и налом и безналом.(везу Вам на дачу кирпич)как будете платить?.))с личного расчетного счета?Налоги я уже Вам перечислил что плачу-какие государство определило- те и плачу..По поводу отправителя груза- я обзвонил клиентов с которыми работал- они не могут поднять ставку(сами на ладан дышат).Следовательно- я из своей и так не большой уж ставки должен платить Ротенбергу..Далее-все что сейчас возится- это же заложится в исходную стоимость товара... значит- абсолютно на все вырастут цены..разве мы такие уж богатые?.смотрите-привезти на строящийся дом нужно все машиной-кирпич.лес. сантехнику.в общем-ВСЕ.каждый рейс машины-удорожание-итог?у нас итак жилье-дорогущее.а будет-еще круче.));0;;Ф3, Ж4;4
4856;12343;264827;1827286;264786;25106701;16.12.2015 22:47;Борис, в чем разница между вами и теми дальнобойщиками, что не протестуют?;0;;А3;3
4857;12344;264828;47379115;264786;25106701;16.12.2015 22:47;[id1827286|Евгений], а это как в жизни-упал человек-все идут мимо-Меня не касается. и только один кто нить спросит-Вам плохо?..Жизнь сложная штука- ему сегодня хватает.. но через Платон с него..его семьи деньги все равно вытянут в пользу Ротенберга.))А будут ли так удачливы его дети?.Им-будет хватать? нельзя жить одним днем..;0;;Ж3;4
4858;12345;264830;47379115;264786;25106701;16.12.2015 22:48;[id1827286|Евгений], не знаю... )) есть всегда во всем согласные.. а есть- те кто думает)) вот такая наверное и разница));0;;Ж4;4
