;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
473;1483;86727;5156359;86726;32803139;2015-11-19 13:29:32;Всех честно победило ЕдРо под видом самовыдвиженцев. Низкий поклон НП. И стали жить -поживать добра наживать. Счастливый конец у избирательной сказки. Алиллуйя!;1;;;Ч2;4
474;1484;86728;16898381;86726;32803139;2015-11-19 18:27:40;[id5156359|Геннадий], а при чём тут НП? Фальсификации не было. Ни по наблюдениям, ни по статданным. НП ничего не могут сделать с админресурсом.;3;;;Ф2;4
475;1485;86729;5156359;86726;32803139;2015-11-20 00:40:07;А зачем они там тогда?;1;;;А4;4
476;1486;86731;65948907;86726;32803139;2015-11-20 02:13:00;Геннадий, НП не работают с избирателями, в отличие от кандидатов. К каждой бабушке ходить и спрашивать как её просили голосовать за команду - честно или  гречкой  не задача наблюдателей. Задача наблюдателей и горизбиркома, ИКМО, уик  донести до избирателей, что является нарушением закона о выборах и куда жаловаться (подкуп, подвозы). Наблюдение в день голосования и на досрочке не выявило махинаций с бюллетенями (подмена, вброс). И это в том числе заслуга наблюдателей. На самом деле это установка   сверху , конечно. Но если кто из участников желал  нарушить , то с наблюдателями это было сделать сложнее.;0;;;Ф2;3
477;1487;86732;5156359;86726;32803139;2015-11-20 12:04:05;[id65948907|Полина], а вы знаете каких избирателей обслуживали так сказать на этих выборах? Правильно, не всех, а только избирателей партии власти. А почему? Потому ,что не связанные с властью партии и кандидаты принять участие в выборах не могут. Поэтому вы кто? Правильно, объективно вы -агент и добровольный помощник этой власти. Я бы вручал таким грамоту и денежную премию, но эти идиоты так непроходимо тупы ,что не понимают всей пользы для себя от таких вот наблюдателей.;0;;;Т3;4
478;1488;86733;65948907;86726;32803139;2015-11-20 12:13:22;[id5156359|Геннадий], таков мир)<br>это всего лишь политтехнологии. Они всегда были и будут такими. <br>Были кандидаты от эсеров. Заклеили все информационные доски агитацией. Помогло? Нет.<br>Что помогло тем кто выйграл? Наглость второе счастье. Им нужна была победа и они приводили на участки  за руку . <br>То, что не фальсифицировалось на уике это достижение. Толку от него нет никакого, поскольку масштабировать поведение комиссии на город невозможно. <br>Но можно попробовать.<br>Как есть так есть.<br>;0;;;Ф1;4
479;1489;86734;65948907;86726;32803139;2015-11-20 12:14:20;В общем да, фальсификации ушли из уика и это хорошо.;0;;;Х4;4
480;1490;86735;120285927;86726;32803139;2015-11-20 12:26:01;спасибо! держи еще одну видяху! продолжение! https://www.youtube.com/watch?t=2&amp : v=vbqx0ri-MWY http://vk.com/video120285927_171101764;0;;;Щ4;4
481;1491;86737;5156359;86726;32803139;2015-11-20 13:04:27;[id65948907|Полина], а вам то зачем в этом участвовать? Просвещать насчет выборов никого не надо, все всё знают , возьмите это за аксиому.;0;;;Ч3;4
482;1492;86738;65948907;86726;32803139;2015-11-20 13:14:31;[id5156359|Геннадий], выборы 2016. Я буду в чьем то штабе.;0;;;Е1;4
483;1493;86739;32179240;86726;32803139;2015-11-20 16:03:25;[id65948907|Полина], как насчет штаба Яблока?;1;;;А3;4
484;1494;86740;65948907;86726;32803139;2015-11-20 16:11:34;[id32179240|Евгений], это предложение?;0;;;А3;4
485;1495;86744;5156359;86726;32803139;2015-11-20 18:38:41;[id65948907|Полина], вы  как Сонечка Мармеладова,  обреченно идущая  на панель, а вы в чей то штаб как в бордель. Типа, не могу я без этого, не могу!  Уж извините  ...потрясная логика ??;0;;;Н3;4
486;1496;86748;65948907;86726;32803139;2015-11-20 18:43:46;[id5156359|Геннадий],  ...а я не поехал.я купил мотыля и пошёл на реку.я люблю рыбалку (с).<br>У всех своё хобби));0;;;Ш3;4
487;1497;86750;5156359;86726;32803139;2015-11-20 18:50:36;[id65948907|Полина], ??????;0;;;Д3;4
488;1498;86755;684097;86726;32803139;2015-11-21 01:16:48;[id65948907|Полина], Вам как старожилу этой группы следует понимать, что Геннадий живет и дышит деструктивной критикой) В этом он профи и всегда побеждает на своей территории - мастер!);2;;;Н3;4
489;1499;86757;65948907;86726;32803139;2015-11-21 13:12:23;[id684097|Захар], я вроде не оплошала)<br>Да. Мне это нравится. Да. Если нет нарушений я так и скажу. Об'ективность превыше всего.;0;;;Д3, Е1;4
490;1500;86776;175118514;86726;32803139;2015-11-23 14:28:09;[id65948907|Полина], нарушений, видимо, и не было, а победили, скорее всего, те, кто больше всего ради этого постарался. Вы лучше скажите, сколько среди победителей было местных, а сколько приезжих?;0;;;В3, А3;3
491;1501;86777;65948907;86726;32803139;2015-11-23 14:30:13;[id175118514|Аларих], боюсь ошибиться, но примерно 3:7 или 4:6 (первая цифра - местные). Точнее попозже напишу.;0;;;К1;3
492;1502;86779;175118514;86726;32803139;2015-11-23 14:44:04;[id65948907|Полина], это важный показатель. Выделив каждого избравшегося  варяга , очень полезно обратить внимание на их личности, статусы и особенности предвыборной компании. И по Солнечному и по Ломоносову. Проанализировать и скорее всего удастся сделать обобщающие выводы.;0;;;И4;3
