;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
211;3855;83249;462798;83248;32803139;2015-07-09 15:31:10;Любой? А можно написать распоряжение и послать полицейских за прохладительными напитками для членов коммисии?);0;;;Ш4;4
212;3856;83250;44991606;83248;32803139;2015-07-09 16:08:01;[id462798|Андрей], конечно. Главное указать какую-нибудь статью из ФЗ 67;0;;;Ш4;4
213;3857;83251;65948907;83248;32803139;2015-07-09 16:22:47;[id44991606|Евгений], диск с видео наверное у вас был при подаче иска. Они обязаны его подшить,но не обязаны принять как доказательство.;0;;;П3;2
214;3858;83252;44991606;83248;32803139;2015-07-09 16:25:02;[id65948907|Полина], Нет. Диск был на столе у судьи, когда мной заявлялось ходатайство о его просмотре и приобщении. Я его забыл у судьи забрать.;0;;;Ф1;2
215;3859;83253;65948907;83248;32803139;2015-07-09 16:26:00;Не понял:);0;;;К1;4
216;3860;83254;65948907;83248;32803139;2015-07-09 16:28:21;Евгений, в общем держитесь. Подавайтесь дальше в горсуд.<br>Вы совершенно верно отметили про полицию. Это будет лейтмотив следующих выборов:  главное для нас - спокойствие избирателей . <br>Сам Пучнин сегодня сказал.;0;;;Д3;3
217;3861;83255;44991606;83248;32803139;2015-07-09 16:30:58;[id65948907|Полина], в судебном заседании заявлено ходатайство о просмотре и приобщении видеозаписей с диска. Вместе с ходатайством подан диск. Ходатайство отклонено, а диск остался. Но ваши выводы о доказательствах не совсем верны. В случае, когда доказательства подаются вместе с заявлением (иском), суд обязан их исследовать в судебном заседании. Речь может идти об относимости и допустимости этих доказательств, а не о принятии доказательств. Не принять доказательства на стадии подачи заявления суд не может.;0;;;Б3, И4;3
218;3862;83256;65948907;83248;32803139;2015-07-09 16:33:11;[id44991606|Евгений], я в общем про то же самое. Если есть в исковом диск, то он навечно в деле останется лежать.;0;;;И4;3
219;3863;83258;44991606;83248;32803139;2015-07-09 16:35:35;[id65948907|Полина], да. Но суд обязан исследовать все материалы дела, в том числе и диск. В моём случае диск к заявлению не прилагался. Однако если суд в судебном заседании принял диск, то должен был его исследовать. Но он этого не сделал.;0;;;Т4;3
220;3864;83259;44991606;83248;32803139;2015-07-09 16:40:46;Просто на будущее: все доказательства, в том числе видеозаписи, нужно подавать сразу вместе с заявлением по числу лиц, участвующих деле. Тогда суд будет обязан этот диск просмотреть в судебном заседании. А если потом уже в судебном заседании ходатайствовать о приобщении диска, то суд может найти множество оснований, чтобы это ходатайство отклонить. К сожалению, я этого не сделал.;0;;;Р3, К1;4
221;3865;83264;168154272;83248;32803139;2015-07-09 19:28:54;[id44991606|Евгений], буду рад ошибиться, но думаю, надеяться на победу в суде нет оснований. У нас нет суда. Единственный смысл участия в этом спектакле - широкое обнародование беззакония. Хотя сейчас это не интересно большинству людей, которые тянутся за патриотической морковкой. К счастью, это не вечно.;0;;;И4;4
222;3866;83265;44991606;83248;32803139;2015-07-09 19:33:25;[id168154272|Андрей], это понятно. Но я не могу согласиться с обвинениями, что являюсь злостным нарушителем избирательных прав. К тому же мы узнали, что член комиссии может составить любой акт, который сотрудник полиции обязан исполнить. Это может быть полезно в будущем в борьбе с нарушителями.;0;;;Е1, И4;4
223;3867;83266;168154272;83248;32803139;2015-07-09 19:35:01;[id44991606|Евгений], это (твоё открытие) не будет иметь никакой пользы, так как следующий раз суд примет прямо противоположное решение. Это шемякин суд. Но говорить об этом нужно.;0;;;П3;4
224;3868;83267;44991606;83248;32803139;2015-07-09 19:35:41;[id168154272|Андрей], если довести дело до верховного суда, то противоположное решение будет принять сложнее.;1;;;Б3;4
225;3869;83268;44991606;83248;32803139;2015-07-09 19:41:40;А вообще абсурдность ситуации зашкаливает. Один член избирательной комиссии может составить какой-нибудь акт, а другой член комиссии может составить совершенно противоположный акт. Получается, что сотруднику полиции нужно разорваться на две части, чтобы исполнить два этих акта. Вполне себе такая острая форма шизофрении.;0;;;Ч4;4
226;3870;83355;310413335;83248;32803139;2015-07-11 20:11:47;http://vk.com/photo-32803139_374708317;0;;;Щ4;4
227;3871;83376;175118514;83248;32803139;2015-07-12 06:51:06;[id44991606|Евгений], и ежу ясно, что трактовка судьи противоречит всем нормам закона и ни один суд, хоть нормальный, хоть басманный, не повторит этот шедевр в другой раз, если дело будет поворачиваться против ангажированных комиссий. А прецедентного права у нас нет. Но до Верховного суда конечно интересно довести весь этот судейский говносрач. Пускай поковыряются. Пусть или вымажутся или...  кстати, к услугам судьи Поповой есть ещё и квалификационные коллегии.;0;;;Т4, Н4;4
