;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
565;7338;79068;26157482;79067;32803139;2015-01-21 21:30:33;http://vk.com/photo-32803139_353374676 http://vk.com/photo-32803139_353374677;0;;;Ч4;4
566;7339;79069;2259505;79067;32803139;2015-01-21 21:33:10;Могу назвать миллион ресурсов, которые занимаются открытой политикой в том размере, который вменен ИРСИ. Почему их не признают иностранными агентами? Ответ очевиден...;0;;;Ч4;3
567;7340;79070;165131127;79067;32803139;2015-01-21 22:59:35;Ах Рассея, куда катишся?;0;;;Ч4;4
568;7341;79071;5156359;79067;32803139;2015-01-21 23:06:38;[id165131127|Роман], никуда;0;;;Ш4;4
569;7342;79073;2444297;79067;32803139;2015-01-21 23:57:11;Смотрящие в стол прокуроры во время выступления в прениях адвоката Ивана Павлова https://vk.com/imeem_pravo_znat?w=wall-39178787_1776 http://vk.com/photo-32803139_353393685;4;;;Т4;2
570;7343;79075;19353280;79067;32803139;2015-01-22 01:31:20;[id2444297|Динар], я правильно понимаю, что заявление Порошенко о том, что в рейсовый автобус под Волновахой попала российская ракета, не соответствует действительности? https://meduza.io/feature/2015/01/21/je-suis-volnovaha;0;;;А3;4
571;7344;79076;2444297;79067;32803139;2015-01-22 01:38:10;[id19353280|Дмитрий], да, к сожалению.;0;;;Д4;4
572;7345;79077;2444297;79067;32803139;2015-01-22 01:40:06;[id19353280|Дмитрий], в том смысле, что вранье, но могла попасть. Люди погибли в результате несчестного случая и из-за уродов, установивших направленные в сторону дороги противопехотные мины.;0;;;К1, И4;4
573;7346;79078;19353280;79067;32803139;2015-01-22 01:48:51;[id2444297|Динар], как ты думаешь, он знает этот факт, или ему доложили неверно?;0;;;И4;4
574;7347;79079;2444297;79067;32803139;2015-01-22 01:51:15;[id19353280|Дмитрий], думаю не знает, но даже, если знает, то я их понимаю, но не оправдываю. Теперь ценой мира является победа, по всему фронту, считая пропагандистский. О том, что было, на мой взгляд, с автобусом, прочитай у меня не стене, я писал в день событий.;0;;;И4;4
575;7348;79080;19353280;79067;32803139;2015-01-22 02:34:18;[id2444297|Динар], читал, спасибо за разбор. Не верится, что когда-то понятие чести офицера, тем более, главнокомандующего, было не пустым звуком. Даже в 90-е хоть какие-то понятия были... Мельчают элиты, глобальный скотный двор. http://vk.com/audio2000302859_338473130;0;;;Ч4;4
576;7349;79081;5156359;79067;32803139;2015-01-22 10:01:21;я видел съемку с беспилотника ОБСЕ , так там хорошо видно как не кучно один за одним происходят взрывы в поле и около дороги. Зачем поле то минировать?;0;;;Ч4;4
577;7350;79083;2444297;79067;32803139;2015-01-22 13:32:30;[id5156359|Геннадий], речь не о том, что грады накрывали поля в нопосредственной близости перед блок-постом, а о том, что людей в автобусе убила паника и направленные противопехотные мины, расставленные вдоль участка дороги перед блок-постом.;0;;;П3;4
578;7351;79084;2259505;79067;32803139;2015-01-22 17:29:00;[id2444297|Динар], а отчего они сработали? Детонация от градовских взрывов? Кто стрелял из Града? По всем раскладам - сепары из Докучаевска или Новотроицка. Значит, они и виновны, даже если градовские осколки не долетели до автобуса.;0;;;И4, Т4;4
579;7352;79088;5156359;79067;32803139;2015-01-22 21:14:16;[id2444297|Динар], вы хороший юрист, но хуевый артиллерист.  Вам ловко подкидыаают херню , а вы ведетесь.;0;;;Н3;4
580;7353;79090;2444297;79067;32803139;2015-01-22 23:53:56;[id5156359|Геннадий], я в предыдущем посту про грады оговорился, перечитайте.;0;;;Ф1;4
581;7354;79091;2444297;79067;32803139;2015-01-22 23:54:34;[id2259505|Аркадий], виновны все, но больше те, кто начал войну и позволил ее начать.;0;;;И4;4
582;7355;79092;2444297;79067;32803139;2015-01-22 23:59:47;[id5156359|Геннадий], я не юрист и не артиллерист совсем, по профессии я системный аналитик и проектант, тем и живу.;0;;;Ф1;4
583;7356;79093;2444297;79067;32803139;2015-01-23 00:03:25;Перечитайте. что писал у себя на стене 13-го https://vk.com/dinarspbru?w=wall2444297_9936%2Fall и 16-го https://vk.com/dinarspbru?w=wall2444297_9936%2Fall;0;;;Р3;4
584;7357;79097;5156359;79067;32803139;2015-01-23 11:41:12;[id2444297|Динар], я правильно понял, что когда вы говорите  мина направленного действия , то это для вас пустой набор слов и как мужчина, при самом минимуме знаний,  вы совсем не понимаете военного значения и смысла этих слов ? Тем и живете, что другие на веру скажут?;0;;;Ч3;4
585;7358;79099;5156359;79067;32803139;2015-01-23 13:52:00;[id2444297|Динар], а кто её начал? Вот просто интересно кто?;0;;;А4;4
586;7359;79100;2444297;79067;32803139;2015-01-23 13:54:50;[id5156359|Геннадий], начала Россия, позволила начать Украина. #нет_войне;0;;;И4;4
587;7360;79101;5156359;79067;32803139;2015-01-23 16:20:06;[id2444297|Динар], знакомая тема-виноваты обе стороны;0;;;Ч3;4
