;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
397;2003;85755;5156359;85750;32803139;2015-10-23 15:55:08;от пацифистов никакого спасения, всюду их слюни;0;;;Ч4;4
398;2004;85787;29383383;85750;32803139;2015-10-23 20:51:37;Очень пафосно преподнесено,особенно с учетом того,что американские солдаты -  контрактники . Они шли служить за з/п, их никто не заставлял,но военную присягу они приняли. А за свое решение нужно нести ответственность.;1;;;Ч4;3
399;2005;85819;1741219;85750;32803139;2015-10-24 17:19:25;[id29383383|Вера], я фильм не смотрел, но преподнесено как раз в том смысле, что люди открыто признали ошибочность своих решений и предпочли понести ответственность за свою ошибку. Во всяком случае, они не  прятались за обстоятельства , не искали  законных способов  не выполнять свое обязательство.<br><br>При таком раскладе, мотивы этих людей, мне кажется, интерес представляют.;0;;;Ф4;3
400;2006;85820;29383383;85750;32803139;2015-10-24 18:04:47;[id1741219|Виктор], А вы никогда не признавали ошибочность своих решений ? В чем здесь героизм? (уважение - да,героизм - сомнительно). Почему выбор - американские солдаты ? Хотя, каковы  герои нашего времени ,таково и время,и те ,кто выбирает темы для обсуждения в  Открытом пространстве ,считая их САМЫМИ важными !;0;;;Б3, Ч4;4
401;2007;85821;1741219;85750;32803139;2015-10-24 18:11:24;[id29383383|Вера], перечитал пост. Там нет слова героизм. И из текста никак не следует отношение к этим людям как к героям. Потом, выбирали ведь не национальность или гражданство, а фильм. Разве так важно, о каком государстве идет речь? Важно то, чему он посвящен, я думаю.<br><br>Для разных групп людей важным представляется разное. Это ведь хорошо, что представлен весь спектр, а уж каждый выбирает для себя сам, что для него значимо, а что - нет. А выбор, подозреваю, обусловлен не важностью самой темы, а теми конкретными людьми, для которых она важна.;0;;;Ф1, И4;4
402;2008;85825;29383383;85750;32803139;2015-10-24 19:01:31;[id1741219|Виктор], Если о них сняли фильм,то это уже значит,что американских солдат сделали героями нашего времени,с желанием привлечь внимание,независимо от того,употребляется или нет в анонсе слово  герой . И страна.и национальность,и гражданство важны всегда. Со спектром в  Открытом пространстве  плохо. Собираются ,как правило, одни и те же люди и темы подбираются соответственно : как важные для конкретных людей,как Вы правильно заметили. И давайте честно, Открытое пространство   - это не общественно значимый проект ,где обсуждаются разные мнения по разным темам ,а  тусовка  людей с единым,вполне определенным мнением,никак не отражающим многообразие мнений в обществе. Я всего лишь за то ,чтобы называть вещи своими именами.;0;;;Б3, Щ4;4
403;2009;85826;1741219;85750;32803139;2015-10-24 20:09:20;[id29383383|Вера], я сужу по себе. Далеко не все мероприятия, которые проводятся в Открытом Пространстве интересны лично мне. И я в них не участвую. В некоторых - участвую. При этом я понимаю, что есть множество людей, которым не интересно ничто из того, что там происходит. Это, в принципе, нормально. Но ОП никогда не позиционировало себя как глобальный проект. Это ведь очевидно, это следует просто из физически имеющихся ресурсов. Если на одном мероприятии может присутствовать человек 30, в день проводится по 2 мероприятия, и человек участвует в 1 мероприятии в месяц, это значит, что ОП значимо всего для 1800 человек (это грубая оценка сверху: реально, наверное, меньше). А избирателей в Петербурге 3,8 миллионов. Т.е. охват всего лишь 0.047% взрослых жителей города.<br><br>Но пока эти 0.047% жителей города нуждаются в этом месте, если ОП способно удовлетворять их социальные, культурные, духовные потребности - существование такого проекта оправдано. И нет ничего удивительного в том, что  повестка дня  определяется теми людьми, которые заинтересованы в такой форме взаимодействия. Если есть значимое лично для Вас направление, в развитии которого могло бы помочь Открытое Пространство - я не думаю, что у Вас возникнет проблема в том, чтобы воспользоваться этой возможностью. А ведь оно так и работает - повестку определяют те, кто проявляет инициативу.;1;;;Е1, Ф4, В4;4
404;2010;85831;29383383;85750;32803139;2015-10-24 20:46:15;[id1741219|Виктор], Извините,но неубедительно. Сравнение (мнений ,например),лучший способ познания ,при наличии желания,конечно. А оно похоже отсутствует у организаторов. Цифры (%) здесь не показатель,особенно с учетом одних и тех же ,постоянных посетителей (в подавляющем большинстве).Я просто высказала свое мнение,основанное на наблюдении за темами в  Открытом пространстве .;0;;;Б3, Ч4;4
405;2011;85833;44991606;85750;32803139;2015-10-24 21:14:18;[id29383383|Вера], разные мнения были представлены как в фильме, так и зрителями фильма в ходе его обсуждения. Тусовка людей с единым мнением - безосновательная демагогия.;1;;;Б3, Ч3;4
406;2012;85834;29383383;85750;32803139;2015-10-24 21:26:44;[id44991606|Евгений], Бывает и основательная демагогия (очень основательная!).Называйте ,как хотите, от этого суть и уж тем более мое мнение не меняется. Спорить с Вами я точно не буду.как и не буду продолжать диалог - он  не позитивный  .;0;;;Ф1, Г3;4
407;2013;85835;44991606;85750;32803139;2015-10-24 21:28:00;[id29383383|Вера], пока что оснований нет. Вы фильм не смотрели, на обсуждении не присутствовали.;0;;;Ч3;4
408;2014;85836;29383383;85750;32803139;2015-10-24 21:34:39;[id44991606|Евгений], И ? Как это может изменить мое мнение о темах ОП ? Может быть  наемники  американские  срочниками  стали ? Давайте заканчивать,я все сказала.;0;;;Г3;4
409;2015;85837;44991606;85750;32803139;2015-10-24 21:39:16;[id29383383|Вера], был высказан тезис, что на этом мероприятии было только одно мнение. Этот тезис легко опровергается, не более того. Не готов говорить за все мероприятия в ОП, т.к. не посещаю их. Это конкретное мероприятие посетил, поэтому знаю о мнениях.;0;;;Ч3, Е1;4
410;2016;85839;29383383;85750;32803139;2015-10-24 21:49:48;Евгений, Перечитайте внимательно ,не на ЭТОМ мероприятии,а в ОП вообще.;0;;;Ф1;4
411;2017;85858;175118514;85750;32803139;2015-10-25 10:18:12;[id29383383|Вера], фильм действительно об американцах, отказавшихся воевать в Ираке из принципиальных соображений. <br>В США большой опыт локальных войн и его хорошо бы иметь в виду и нам. Например там у них в Америке есть такой термин  добросовестные отказники  на случай возникновения у военнослужащих этических противоречий уже во время службы. Несмотря на то что армия США действительно именно наёмная(солдат, завербованных на 2-3 года назвать профессионалами было бы слишком роскошно), и можно подумать, что, мол, как денежку получать, то он молодец, а как воевать__в кусты. Но ведь возможно посмотреть и иначе: он подписывался Родину защищать, а посылают на колониальную войну или вообще в карательную экспедицию: среди отказников из фильма был, кстати, и военный следователь тюрьмы Абу-Грейп. И в этих обстоятельствах, думаю, каждый вправе выбирать в соответствии со своими взглядами.<br> Поэтому американцы молодцы, что придумали институт  добросовестных отказников , давая им право на подачу заявления и его рассмотрения командованием. Это же лучше, чем вынуждать к дезертирству, как это получается у нас, или держать ненадёжных солдат, которые в боевой обстановке в лучшем случае опустят ружьё, а в худшем перестреляют своих же сослуживцев или перебегут к противнику? А таких случаев в новейшей истории было достаточно. <br>И вообще, само наличие проблемы отказников и её признание властями говорит в пользу армии США. Как и случаи трибуналов над мародёрами и садистами, и широкое освещение их в СМИ. Значит там всё же стараются держаться в рамках, исправлять изъяны.<br> А Вас послушать, так выходит: раз армия наёмная, то она должна быть эдакой бездумной машиной убийства, сформированной из отпетых отморозков, по приказу готовых на любое преступление? Что ж, для реакционных политиков и милитаристов такая армия__просто голубая мечта. И реальность. Вспоминаются Фридрих Великий, Гитлер, Пиночет, Мао и Паша Грачёв. Причём, хотя наёмная армия была только у первого, не секрет, что именно солдат, служащих за деньги, легче привести к так;1;;;И4, У4;4
