;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
306;2754;84582;1624060;84524;32803139;2015-09-14 19:57:07;Если чо - то это фигня. Я вынес бюллетень с участка - подсчет был произведен как я понял без учета этого события. В графе утраченные - 0.;1;;;Щ4;1
307;2755;84583;1169819;84524;32803139;2015-09-14 20:18:00;[id1624060|Никита], унесенные бюллетени не фиксируются в полях протокола. Их можно определить лишь как разницу между выданными и извлеченными из ящиков для голосования. Утраченные - это совсем иное.;0;;;П3;3
308;2756;84584;1624060;84524;32803139;2015-09-14 20:25:53;[id1169819|Лев], Я все понял. Но все равно это ничего не меняет<br>1512 - общее количество бюллетеней.<br>688 - погасили<br>824 - отдали избирателям.<br>824 - в ящиках.<br>По их данным никто ничего не выносил. Процедура подсчета голосов нарушена явно. И с бюллетенем на руках я могу это доказать. Только всем плевать http://www.kaliningrad.vybory.izbirkom.ru/region/region/kaliningrad?action=show&amp : root=394004003&amp : tvd=4394004136689&amp : vrn=2392000430556&amp : region=39&amp : global=&amp : sub_region=39&amp : prver=0&amp : pronetvd=null&amp : vibid=4394004136689&amp : type=234;3;;;Т4;3
309;2757;84585;1169819;84524;32803139;2015-09-14 20:33:56;[id1624060|Никита], да - вы правы. [3]+[5]+[6]-[10]-[11] = 12 +800 + 12 - 14 -810 = 0 <br>Т.е. если у вас бюллетень сохранился, то это реальное доказательство подгонки данных на участке.;0;;;О4;3
310;2758;84586;1624060;84524;32803139;2015-09-14 20:35:20;[id1169819|Лев], Бюллетень на руках целый и невредимый с двумя подписями(если эти закорючки так можно назвать) и печатью. Вместо него опустил обычную бумажку с нехорошими словами=)<br><br>Я сторонник идеи, что если все будут делать как я то можно с доказательствами на руках вскрывать подгонку результатов и через суд производить пересчет. С другой стороны в Калининграде моего кандидата не было - все они на одно лицо как пасхальные яйца.;3;;;Е1, Ч4;3
311;2759;84588;1169819;84524;32803139;2015-09-14 20:38:44;[id1624060|Никита], бумажка в любом случае не должна считаться ни в одном из полей. Если есть желание - можете начать троллить избирком :) хотя бы с размещения изображения своего бюллетеня с сегодняшней газетой и ссылкой на результат вашего участка :);1;;;Р3;3
312;2760;84595;1624060;84524;32803139;2015-09-14 23:06:40;[id1169819|Лев], и чо это даст в итоге? Комиссия скажет ах ах, мы были не правы, мы сейчас же все пересчитаем, или может Чуров прибежит и всем пальчиком погрозит? Проблема то куда более системная.;0;;;И4;3
313;2761;84604;5156359;84524;32803139;2015-09-15 10:13:47;[id1624060|Никита], думаю, вы понимаете , что выборы это не только день голосования. Вижу, вы не сомневаетесь, что мухлюют и будут мухлевать дальше, отрабатывая всё новые приемы борьбы с избирателями, готовясь к главным выборам в 2018 году. и не только в этот день, но и на протяжении всей т.н. избирательной кампании.. Предлагаю подумать над вопросом зачем тогда вообще ходить и давать жуликам явку?;0;;;П3;4
314;2762;84606;1624060;84524;32803139;2015-09-15 11:51:00;[id5156359|Геннадий], а явка ничего не значит. Что есть она что ее нет. Сходить и взять свой бюллетень лучше чем сидеть дома.потому что во втором случае доказательств что за тебя поставили галочку нет и не будет. Представьте что на каждом участке сто человек вынесло бюллетени а потом они нашли друг друга, сложили бюллетени в стопку и показали как жулики мухлевали. Эти доказательства лучше всяких итоговых протоколов;1;;;О1;4
315;2763;84608;5156359;84524;32803139;2015-09-15 12:44:52;[id1624060|Никита], во первых никому ваши доказательства уже не нужны и доказывать уже давно ничего не надо. Все не убитые бытом граждане примерно знают одинаково-выборы выхолощены, это всё фальшивка. Второе, ни о каких солидарных действиях 100 человек мечтать не надо, их никогда не будет, если только вы не состоите с ними в одной партии или они не ваши родственники. Не скоординируетесь, а если начнете это делать через сеть обязательно затешется провокатор и получите по полной. Это крутая маниловщина. Поэтому загнать было на участки для них самая важная задача, остальное дело техники.;0;;;Ч3, И4;4
316;2764;84613;1624060;84524;32803139;2015-09-15 13:50:03;[id5156359|Геннадий], так если один человек придет на участок - выборы состоятся. Так что никто на участки не загонял.<br>100- цифра примерная. да и я не о реалиях веду речь а о возможностях. Если бы люди ощущали эту возможность, думаю и провокаторы никакие не страшны были бы. И доказательства как они есть может и не играют такой роли чисто юридически, но на ощущениях внутренних сказаться может. Все же я думаю что не 84% чистых ватников в России, это та цифра в которую нас заставляют верить чтобы не случилось того о чем я написал.;0;;;Ф1, И4;4
317;2765;84614;5156359;84524;32803139;2015-09-15 14:11:26;[id1624060|Никита], мы с вами на одной волне ,но по мне проще и понятнее объяснять тем, кто еще задумывается ходить или нет ,что ходить не надо на это безобразие к этим шулерам. Граждане по закону, пока еще , не обязаны посещать выборы. И те, кто зачем то туда ходил 13 сентября и те, кто не ходит(по разным причинам) равны перед законом. И никакого долга это делать тут нет. А вот уважать всё же я буду тех, кто не пришел ,особенно, если сделал это сознательно, а не потому, что был на даче. И с гражданской совестью тут полный порядок;0;;;Б3, Д1;4
318;2766;84622;1624060;84524;32803139;2015-09-15 18:30:00;[id5156359|Геннадий], вот лучше бессознательно брать бюллетени с собой,чем не ходить на выборы сознательно. Явка не важна. Если 1 человек отдаст голос из всей области за условного кандидата от ЕДра, то этот кандидат победит набрав 100% голосов избирателей. А придя на участок, убедившись что за тебя никто не поставил галочку, гордо вынести бюллетень себе домой - с гражданской совестью проблем нет, потому как ты помог выявить нарушения в подсчете идиотских выборов. Нужно показать всем что это клоунада, а не говорить что типа все и так знают что это клоунада. Это разные вещи. Против фактов спорить трудно.;1;;;Ф1, И4;4
319;2767;84635;5156359;84524;32803139;2015-09-16 10:59:57;[id1624060|Никита], да показали уже всем и всему свету. Сколько еще нужно таких показов? Вы для таких вот показов туда ходите? Но без вашего прихода ничего бы не состоялось ,а вы ходите, участвуете в их херовом представлении. Не о них речь, поймите, с ними всё ясно. Речь о нас . Зачем участвовать в бесплатной массовке? Я понимаю, платили бы за приход на выборы.;0;;;Ч3;4
320;2768;84645;1624060;84524;32803139;2015-09-16 13:56:54;[id5156359|Геннадий], я вам ровно пост назад сказал что если условный Цуканов придет на выборы и проголосует за себя и никто больше на выборы не придет, то выборы состоятся. Вот это пойми);0;;;П3;4
321;2769;84646;5156359;84524;32803139;2015-09-16 14:02:16;[id1624060|Никита], так пускай он придет, кто угодно, а ВЫ не ходите. Лично. А не потому, что боитесь за других.Лично вы. Как я. Не соучаствуйте в этом лично вы. А вы и многие другие находите оправдания в этом участвовать. Только и всего. Я понятно излагаю?;0;;;П3;4
322;2770;84667;1624060;84524;32803139;2015-09-16 20:39:03;[id5156359|Геннадий], Что дает эта тактика?;0;;;А3;4
323;2771;84671;5156359;84524;32803139;2015-09-16 23:35:02;[id1624060|Никита], уважение к себе. Вам этого мало?;0;;;Ч3;4
324;2772;84680;1624060;84524;32803139;2015-09-17 01:34:48;[id5156359|Геннадий], уважение к себе за то что я сказал себе - я ни при чем? Равнодушие убивает сильнее пули;0;;;П3;4
325;2773;84693;5156359;84524;32803139;2015-09-17 09:38:09;[id1624060|Никита], следующий раз, когда будете проходить мимо напёрсточников обязательно сядьте с ними поиграть , желая разоблачить жуликов, вы же неравнодушный человек. Желаю вам удачи!;0;;;Ш3;4
326;2774;84698;175118514;84524;32803139;2015-09-17 11:21:28;[id1624060|Никита], вообще-то УИКи обычно без скрипа фиксируют недостачу бюлетней в урнах. На моём участке таких было около десятка и никто трагедии не делал. Ну если, конечно, сто)) Однако  сетевой заговор  по умыканию бюлетней, хоть и не навлечёт никаких репрессий__это уж Геннадий переборщил: ничего противозаконного тут нет__но быстро станет  секретом полишинеля , о котором газеты напишут ещё до выборов, и любой избирком и даже суд отнесётся к подобным случаям соответствующе. <br>У нас год назад были другие методы ловли фальсификаторов. Например досрочка: на бюлетне, вкладываемом в конверт, наносится очень заметный знак: я, напр., просто разорвал его пополам(в случае чего ему так и так предстояло быть признанным недействительным__и по числу галок тоже), о чём через координатора должны быть поставлены в известность наблюдатели и  свой  ЧПРГ той УИК, куда конверт направлялся. Ясно, что при распаковке конвертов такой экземпляр не заметить нельзя, при любой запарке найдут, если только не подменили. А уж если не найдётся, тогда всё ясно.<br>Всё так, но как потом доказать, что это не была просто выдумка? Это ж надо, чтоб 2 свидетеля зафиксировали установку метки и составили акт(!!!) Впрочем, технически такое возможно. Но и всё равно: суд, даже признав факт утраты одного бюллетеня  по неустановленной причине ,  не найдёт оснований  для констатации фальсификаций, реально повлиявших на ход выборов. И такое бывает. Судебная система у нас такая же, как и избирательная. Ну, если только все начнут приходить на досрочку, метить бюлетни, составлять акты и докладывать доверенным людям))) и то есть опасность, что, покуда это тоже быстро станет всем известно, жулики будут подменённые бюлетни покрывать фальшивыми же метками срисованными с настоящих__тогда хоть собственной печатью меть)))) в общем__жутьё??<br>Просто это такая система, где у мафиозного государства переплетено и повязано всё. И может Геннадий в чём-то и прав: сложные узлы не развязывают, их рубят. Только, по-моему, ему самому, кроме как пальцами, рубить-то будет и н;0;;;П3, Е1, И4;4
327;2775;84702;175118514;84524;32803139;2015-09-17 12:11:14;[id1624060|Никита], ещё я думаю, что запороть выборы, которые есть основания заранее считать нечестными, особенно, если не допущены нормальные партии и кандидаты, можно и таким способом: массовым голосованием недействительными бюлетнями, где заполнено больше клеток, чем нужно. И таких бюлетней нужно столько, чтобы перекрыть их количеством разрыв в голосах между двумя лидерами гонки. В этом случае итоги голосования подлежат аннулировано, поскольку не представляется возможным определить реальный результат волеизъявления граждан. Есть такая формулировка. <br>И повторять этот приём снова и снова, пока власть не сдастся и не обеспечит проведение выборов чётко по закону.<br>Но всё это сделать очень не просто: ведь требуется больше чем убедить кого-то голосовать за конкретного кандидата, это же нужно вообще переломить электоральные установки очень большого количества людей, хоть и не большинства. И, не говоря даже о том, что как-то надо ещё и довести информацию до массового избирателя, но прежде всего нужен кто-то, кто бы решился публично призвать народ фактически к саботажу на выборах, и этот кто-то должен быть очень авторитетен. Так, чтобы при честном раскладе, мог реально претендовать на победу. Кого бы послушали.<br> А есть ли среди несистемной оппозиции(а системная на это точно не пойдёт и не поддержит) такие силы? Увы, практика последних компаний показывает, что нет. Даже когда власть ничего не подтасовывает и не крадет результаты, её оппоненты всё равно проигрывают с разгромным счётом. СУТЬ СОСТОИТ В ОБЩЕЙ СЛАБОСТИ НЫНЕШНЕЙ ОППОЗИЦИИ, В ЕЁ НЕСПОСОБНОСТИ ВОВСЕ ПОБЕЖДАТЬ НА ВЫБОРАХ В ДАННЫЙ МОМЕНТ.<br> <br>И вот не с этого ли надо начинать вообще любой разговор о выборах?;0;;;И4;4
328;2776;84707;1624060;84524;32803139;2015-09-17 14:05:48;[id5156359|Геннадий], на каждую вертлявую жопу найдется член винтом. Посему если на наперсточников найдется спец который их перехитрит и оставит с носом я буду только рад. Сам я с ними играть не сяду потому что знаю свои возможности, в случае с  выборами  я свои возможности не переоцениваю.;0;;;П3, Е1;4
329;2777;84708;5156359;84524;32803139;2015-09-17 14:14:51;[id1624060|Никита], у нас ни каких возможностей изменить ИХ игру, она их игра, это они ,а не мы установили правила. Какие ваши возможности? О чем речь?;0;;;К1;4
