;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
544;1233;87096;15806609;87095;32803139;2015-12-02 19:44:31;Ну это уже риторика 20-хгодов. Даже ничего нового придумать не могли. Это как: Судите честно, что б наши виноватыми не были...;4;;;Ч4;4
545;1234;87101;185901;87095;32803139;2015-12-02 21:23:44;http://vk.com/doc185901_437081995 http://vk.com/video-32803139_165954137;1;;;О4;4
546;1235;87106;91426475;87095;32803139;2015-12-02 22:52:21;[id185901|Аркадий], речь о дате регистрации или я что-то упускаю?;0;;;А3;4
547;1236;87107;185901;87095;32803139;2015-12-02 22:53:09;[id91426475|Efim], просто инфа, каждому свое.;0;;;П3;4
548;1237;87143;175118514;87095;32803139;2015-12-05 13:23:17;А  Голос  не собирается подать на редакторов-администраторов ресурса этих не в меру  чистых  выборщиков в суд за клевету?;0;;;Р4;3
549;1238;87145;264595366;87095;32803139;2015-12-05 17:27:01;За  чистые  или  честные  выборы?  Чистые  - в том смысле, чтобы все фальсификации сделать чисто и никто не подкопался?;0;;;Ш4;3
550;1239;87148;175118514;87095;32803139;2015-12-06 00:53:34;[id264595366|Владислав], верно. Хорошая ремарка, я сразу и не заметил.;0;;;В3;4
551;1240;87157;185901;87095;32803139;2015-12-06 12:28:54;[id175118514|Аларих], да у тебя всегда так -  смотришь в книгу, видишь фигу .;0;;;Л3;4
552;1241;87162;175118514;87095;32803139;2015-12-06 13:53:37;[id185901|Аркадий], и опять верно. Я твою дурацкую аватарку вижу. А это то же самое));0;;;Л3;4
553;1242;87163;185901;87095;32803139;2015-12-06 14:03:00;т.е. ты, как собачки Павлова, только на картинки реагируешь?)) Немудрено, что ты не заметил название этой фейковой организации. Хотя, ты сам фейк.;0;;;Н3;4
554;1243;87169;175118514;87095;32803139;2015-12-06 16:44:52;[id185901|Аркадий], меня вообще нет)) я всего лишь твоя навязчивая алкогольная галлюцинация))) Будешь так бессовестно бухать, тебе и макаронный монстр в избирательной урне померещится ??;0;;;Л3;4
555;1244;87174;185901;87095;32803139;2015-12-06 17:04:52;ты тролль, а не глюк));0;;;Н3;4
556;1245;87178;175118514;87095;32803139;2015-12-06 17:36:24;[id185901|Аркадий], не пей много, козлёночком станешь. Хотя поздно, уже стал))) http://vk.com/photo-32803139_393811026;0;;;Л3;4
557;1246;87179;185901;87095;32803139;2015-12-06 18:06:41;Алларих, ты алкоголик еще вдобавок? Почему тебя эта тема так волнует? Тебе денег от троллинга на закуску хватает хоть?;0;;;Н3;4
558;1247;87182;175118514;87095;32803139;2015-12-06 18:21:25;Аркадий, нет. Алкоголик, по ходу именно ты, потому что колбасит и глючит именно тебя. И портрет твой)) и песенка про тебя: http://vk.com/audio2000427461_419303054;0;;;Ф1;4
559;1248;87184;185901;87095;32803139;2015-12-06 18:25:41;Если животное на аватарке, кличка тоже как у животного, никакой информации о реальном человеке на странице и все время несет пургу в пользу действующей власти, то вероятность, что это тролль 99% и 9 в периоде.;0;;;Н3;4
560;1249;87187;264595366;87095;32803139;2015-12-06 18:42:08;Ребята, давайте Вашу кипучую деятельность направим в нужное русло на борьбу с фальсификаторами выборов! Вы оба из протестных движений, но грызётесь из-за ерунды и уже переходите на личности. Так нельзя! Давайте жить дружно! http://vk.com/audio2000429565_418725148;0;;;З3;4
561;1250;87188;264595366;87095;32803139;2015-12-06 18:44:01;Ребята, давайте Вашу кипучую деятельность направим в нужное русло на борьбу с фальсификаторами выборов! Вы оба из протестных движений, но грызётесь из-за ерунды и уже переходите на личности. Так нельзя! Давайте жить дружно! http://vk.com/audio2000429227_417965577;0;;;З3;4
562;1251;87189;185901;87095;32803139;2015-12-06 19:20:56;[id264595366|Владислав], а по какой информации Вы сделали вывод, что мы из протестного движения? Например, из какого протестного движения совершенно обезличенный Алларих? И я не хочу с провластным троллем быть вместе и жить дружно, уж извините.;1;;;Ч3, Н3;4
563;1252;87252;175118514;87095;32803139;2015-12-07 15:41:23;[id264595366|Владислав], Вы наверно не в курсе, но этот вишнёв, он с дивана, а вовсе не из протестных движений. Наша Шляпа просто очень обижена на НП, за то что они в своё время послали его подальше, вот теперь и засоряет страницу наблюдательского сообщества в этой соцсети офтопом, глупостями и троллингом.;0;;;Л3;4
564;1253;87309;185901;87095;32803139;2015-12-08 12:14:34;Алларих, а ты из какого протестного движения?;0;;;А3;4
