;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
588;7272;79145;168154272;79144;32803139;2015-01-25 17:06:08;Я не смог дочитать до конца, смех мешал. Об чём всё это? ЦИК раз..бал нерадивых фальсификаторов. И поделом! Выборы должны быть чистыми (не путать с честными). Чтобы комар носа не подточил.;1;;;К1, Х4;2
589;7273;79146;2668694;79144;32803139;2015-01-25 17:28:12;[id168154272|Андрей], не столько в защиту Чурова, сколько наблюдение из практики: например, в Питере на подобные ситуации просто закрывали глаза, не предавая их огласке, - не было, и все тут. Визжите там что хотите, а мы будем хранить гордое молчание. Что мешало Чурову и К поступить так же? Ей-богу, никто бы даже не мявкнул.;0;;;Ф4;2
590;7274;79147;168154272;79144;32803139;2015-01-25 17:29:23;[id2668694|Галина], Вы поверили Чурову? Думаете, исправился?;1;;;Б3;3
591;7275;79148;2668694;79144;32803139;2015-01-25 17:33:16;[id168154272|Андрей], от них можно ждать все что угодно и слово  поверить  менее всего описывает способ взаимодействия с ними. Но никто не мешает наблюдать за их действиями и решениями и пытаться их интерпретировать :));3;;;К1;4
592;7276;79149;168154272;79144;32803139;2015-01-25 17:38:52;[id2668694|Галина], согласен. Вот я и интерпретирую. Дешевый спектакль для детей. Помните  Корпус наблюдателей  За чистые выборы , который создали власти, и набрали туда молодых юристов? Эта постановка Чурова для того же - создать видимость.;0;;;И4, Щ4;4
593;7277;79150;2668694;79144;32803139;2015-01-25 17:42:48;[id168154272|Андрей], вполне возможно. Будем посмотреть.;1;;;В3;4
594;7278;79152;168154272;79144;32803139;2015-01-25 18:44:41;Весёлое время наступило. Вот здесь тоже можно посмотреть комедию (18+ ненормативная лексика!)<br>http://vk.com/lozhsmi?z=video-6569643_171172023%2F5f80940a8f6d32847e;0;;;Ш4;4
595;7279;79153;91426475;79144;32803139;2015-01-25 19:03:41;[id168154272|Андрей], расскажите мне, пожалуйста, что потом было с этим корпусом, я не слышал ничего про него, кроме факта создания.;0;;;К1;4
596;7280;79154;168154272;79144;32803139;2015-01-25 19:06:43;[id91426475|Efim], ничего не было, до сих пор бюджеты осваивают. Был создан очередной симулякр, чтобы засвидетельствовать чистоту выборов в России.;0;;;Н4;4
597;7281;79155;91426475;79144;32803139;2015-01-25 19:10:30;[id168154272|Андрей], я почти удивлен..;0;;;Ч4;4
598;7282;79156;132499284;79144;32803139;2015-01-25 19:47:23;[id168154272|Андрей], спектаклЯ в консерватории? Нет. Песня!<br>Разбор личного дела председателя ИКНО показал как справедлив и правоориентирован Чуров! А Вы о спектакле...;0;;;Б3, Ф4;4
599;7283;79157;259559308;79144;32803139;2015-01-25 20:26:30;А вы действительно считаете Чурова справедливым?;0;;;Ч4;4
600;7284;79158;1741219;79144;32803139;2015-01-25 23:04:04;[id2668694|Галина],  Что мешало Чурову и К поступить так же? Ей-богу, никто бы даже не мявкнул. <br><br>Мне кажется, что в этом как раз и мораль сей истории. Нужна не убежденность в противоправности, а факты. Любые факты, которые можно подтянуть к делу, даже если они не имеют непосредственного отношения к тому, что возмущало. В Нижнем Новгороде факты нашлись - МВД и МЧС были не в курсе. Поэтому и реакция оказалась возможной. А в Питере - прицепиться было не к чему. <br><br>Справедливости ради добавлю, что даже если бы факты собрать удалось, в 2012 году такой эффект они вряд ли бы вызвали. А вот что происходит сейчас - не очень понятно. На заседании звучало, что раньше такое разбирательство было просто невозможно, и что стало возможным оно благодаря Чурову и Ивлеву.<br><br>Как бы все это забавно не выглядело, но мы увидели адекватную реакцию ЦИК. Я все время представлял себе СПб вместо Нижнего Новгорода, и понимал, что вот такая реакция была необходима. Спектакль это или нет - лично я его приветствую. А жизнь покажет, что к чему.;1;;;И4, Ф4;4
601;7285;79159;185901;79144;32803139;2015-01-26 00:28:55;Для полноты картины, вот здесь<br>https://docs.google.com/spreadsheets/d/1sfvKG2yuCXMZvlQ3qT358FoIyLG98aH_YvBzWNlayLA/edit#gid=0<br>можно найти довольно полную информацию по всем  фантомным  УИК,  работавшим  04.03.12 в Спб, которую собрал проект ПРОСТО ВЫБОРЫ, совместно с журналистом газеты  Мой район  Андреем Сошниковым.<br>Рекомендую обратить внимание на составы комиссий и учредителей предприятий, на территории которых были организованы участки.<br>Ну, и на итоговую цифру  проголосовавших  за кандидата №5))));5;;;Щ4;4
602;7286;79160;1741219;79144;32803139;2015-01-26 02:54:46;[id259559308|Алина], давайте я свое особое мнение выскажу. (Меня тут раньше упрекали в  прогибах , похоже  прогнусь  еще разок ?? )<br><br>Чуров возглавляет правоприменительный орган. Т.е. орган, который исполняет закон. И, на мой взгляд, ЦИК и Чуров следуют закону достаточно точно. И если справедливость понимать в первую очередь как законность (а кроме законности у правоприменителя остается пространство для иной справедливости, но исчезающе малое), то ЦИК (ну и Чуров) - по моим оценкам - справедлив.;0;;;Ф4;4
603;7287;79161;2102258;79144;32803139;2015-01-26 03:15:24;[id1741219|Виктор], думаю, мало кто с тобой тут согласится. Чуров не серая мышка, в тихую закон исполняющая. Чуров даёт интервью, ставит публично оценки тем или иным электоральным событиям, да и в рамках полномочий своих имеет возможность очень существенно влиять.;1;;;Б3, О4;4
604;7288;79162;1741219;79144;32803139;2015-01-26 03:21:28;[id2102258|Даниил], да, с этим я, пожалуй, соглашусь. Некоторые действия, заявления, и правда сомнительны. Взять, хотя бы, Камызяки ??. В международных делах иногда заносит с оценками. Но в целом ЦИК производит скорее позитивное впечатление. По крайней мере в сравнении с некоторыми субъектовыми комиссиями.;1;;;В3, И4;4
605;7289;79227;61976546;79144;32803139;2015-01-29 04:02:24;По моему впечатлению, за громкими словами Чурова и Ивлева скрывается отсутствие реальных эффективных действий. А проверку проводили потому, что депутаты Зюганов и Тарнаев пожаловались в администрацию президента и оттуда Чурову дали пинка. Вопрос в том, почему КПРФ жалуется только на Нижегородскую область.;0;;;И4, Т4;4
606;7290;79234;1741219;79144;32803139;2015-01-29 12:55:48;[id61976546|Глеб], а если серьёзно, на месте Чурова и компании, оставаясь в пределах закона, что бы ты предпринял?;0;;;Ч3;4
607;7291;79245;61976546;79144;32803139;2015-01-29 15:10:48;[id1741219|Виктор], собрать доказательства используя свои огрооомные возможности, передать в СК и прокуратуру и попросить АП их тоже попинать. Избирательные комиссии действительно не имеют полномочий преступления расследовать.;0;;;И4, Ф4;4
