;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
181;3916;83141;1381406;83139;32803139;2015-07-02 13:13:06;В целом, правильно. В женщин не стрелять - это был дикий сексизм, стрелять при скоплении людей для предотвращения теракта - тоже норм. Наконец, защита полицейского государством тоже нужна, потому что сейчас полицейские  боятся применять оружие и спец.средства, как итог - отморозки чувствуют себя безнаказанно, что приводит к трагическим результатам.;0;;;Х4;1
182;3917;83142;215907756;83139;32803139;2015-07-02 13:17:36;[id1381406|Denis], последний пример безнаказанно чувствовавших себя отморозков?;2;;;Б3;4
183;3918;83143;1381406;83139;32803139;2015-07-02 13:39:13;[id215907756|Fike], ну например (осторожно, убийство, 18+): http://www.yaplakal.com/forum1/topic1140333.html . <br><br>Если бы человек знал, что его тут же расстреляют, то вряд ли бы он это устроил. И, что характерно, ни второй полицейский, ни приехавшая подмога, не выпустила обойму в этого урода. Самая гуманная полиция в мире, но какой ценой?;0;;;Ф1, Д4;4
184;3919;83144;215907756;83139;32803139;2015-07-02 13:41:53;[id1381406|Denis], по текущему законодательству сотрудники и так имели право в него высадить обойму.;1;;;Ч4;4
185;3920;83145;1381406;83139;32803139;2015-07-02 13:45:28;[id215907756|Fike], почитайте профильные форумы, там есть темы про применение оружия, полные боли ненависти и несправедливости, т.к. за убийство дерут в хвост и в гриву. И очень хорошо, если есть видео, а если нет, то могут и уволить, и посадить. Не на пустом месте эта поправка принимается, поверьте.;0;;;П3, Ф4;2
186;3921;83146;215907756;83139;32803139;2015-07-02 13:46:04;[id1381406|Denis], не, не поверю. У нас как-то принято сотрудников за превышение не сажать.;1;;;И4;4
187;3922;83147;1381406;83139;32803139;2015-07-02 13:49:21;[id215907756|Fike], не верите - проверьте, профильные форумы ждут вас. Кстати, пару лет назад, в Хабаровске полицейские убили человека. Так их даже СК проверял, помимо внутренней волокиты. Повезло - оправдали (http://lenta.ru/news/2013/12/06/habarovsk/).;0;;;П3, Ф4;3
188;3923;83149;215907756;83139;32803139;2015-07-02 13:52:45;[id1381406|Denis], я про  Не на пустом месте эта поправка принимается, поверьте. . Нет, спасибо, я вижу достаточно условных приговоров, чтобы знать, что эта презумпция уже существует.;1;;;К1, И4;4
189;3924;83150;1381406;83139;32803139;2015-07-02 14:01:57;[id215907756|Fike], позиция  мне виднее, как там в полиции  от человека, в полиции не работающего, напоминает мне осуждающих Пастернака ) Впрочем, как хотите.;0;;;Ч3;4
190;3925;83151;1659085;83139;32803139;2015-07-02 14:04:26;Насчет сексизма согласен. Равные права - так равные права во всем.<br>Тренируюсь иногда рядом с девушками-каратистками. Они вынесут не самых слабых полицейских.<br><br>А вот под  если имеются основания полагать  подходит любой человек.;0;;;И4, Б4;2
191;3926;83152;2668694;83139;32803139;2015-07-02 14:09:40;Довольно дикие, на мой взгляд, рассуждения о равенстве прав полов в контексте  права быть расстрелянным .;3;;;Ч4;3
192;3927;83153;215907756;83139;32803139;2015-07-02 14:15:16;[id1381406|Denis], слушайте, а почему вы рассматриваете сотрудников полиции как единственную категорию людей, затрагиваемых этим законом?;1;;;Ч3;3
193;3928;83154;1659085;83139;32803139;2015-07-02 14:37:47;[id2668694|Галина], Вы считаете, что в женщину с поясом шахида стрелять нельзя? Или женщины террористки - это фантастика?;0;;;Б3;4
194;3929;83155;1381406;83139;32803139;2015-07-02 14:40:59;[id1659085|Тим], а как ещё сформулировать, кроме как  имеются основания полагать ?;0;;;А3;4
195;3930;83156;1381406;83139;32803139;2015-07-02 14:42:35;[id215907756|Fike], потому что я знаком с некоторыми проблемами полицейских и понимаю, почему этот закон принимается.;0;;;Ф1;4
196;3931;83157;215907756;83139;32803139;2015-07-02 14:44:17;[id1381406|Denis], но вот беда: всех остальных-то он затрагивает тоже;2;;;Б3;4
197;3932;83158;1381406;83139;32803139;2015-07-02 14:44:43;[id215907756|Fike], я не вижу серьезных отличий для остальных. Разве что, для женщин.;0;;;И4;4
198;3933;83159;2668694;83139;32803139;2015-07-02 14:46:41;[id1659085|Тим], я считаю, что рассуждать о гендерных правах (правах!) в контексте  права быть расстрелянным  недопустимо. Это извращает суть понятия  право .;0;;;Ч4;3
199;3934;83160;215907756;83139;32803139;2015-07-02 14:47:17;[id1381406|Denis], угу, только от отрицания эти отличия не исчезнут.;0;;;Б3;4
200;3935;83161;5156359;83139;32803139;2015-07-02 17:44:17;Мужчины и женщины равны по Конституции. Окей, так что хуярить по бабам тоже можно.;0;;;Ц4;4
201;3936;83162;4833501;83139;32803139;2015-07-02 18:09:04;[id1381406|Денис], нет отличий? Пожелать тебе многократных ежедневных уличных обысков?-потому что Ст. 13, ч. 1 вместо  при наличии данных  носящему форму достаточно лишь  полагать  что у вас что-то с собой нехорошее. <br><br>А Ст. 23, с ч. 6 да ещё со Ст. 30, ч. 1 - вообще при  бесланах  и  норд-остах  позволят сразу всех расстрелять и не освобождать заложников каких-то...<br><br>А что за фигня такая  презумпции доверия ? Это что ровнее перед законом - который впрочем уже не закон а извращение какое-то.;4;;;Б3, У4;3
202;3937;83167;30431;83139;32803139;2015-07-02 23:12:16;Смеялся. Все прекрасно понимают, что дело тут не в женщинах, а в грядущей экономической (и не только) пропасти, а  всё равно в упоении обсуждают женщин.;0;;;Ш3;4
203;3938;83168;2668694;83139;32803139;2015-07-02 23:48:45;[id30431|Павел], Вы правы. У Л. Никитинского другие акценты. http://www.novayagazeta.ru/columns/69057.html;1;;;Ч4;2
204;3939;83169;1381406;83139;32803139;2015-07-03 00:26:31;[id4833501|Саша], меня всего один раз за 24 года обыскивали, точнее, я сам продемонстрировал содержимое сумки, ибо слегка накосячил. Поэтому к нашей полиции у меня особых претензий нет.<br><br>А вот всяких отморозков шмонать надо почаще, что с новым законом сделать будет намного проще.;0;;;Ф4;4
205;3940;83170;2668694;83139;32803139;2015-07-03 01:56:39;Эта история произошла на автовокзале города Сызрань и уже вызвала широкий общественный резонанс, так как связана она с очередным случаем превышения своих должных полномочий сотрудниками полиции, да и вообще полным #беспредел`ом с их стороны. <br> <br> Потерпевший Пётр Татаринов не совершил ни правонарушений, ни преступлений, в розыске не числится. Он просто ждал на автовокзале г. Сызрань свой #автобус. Хотел поехать домой в Тольятти.<br> <br> Купил зеленый чай и сидел на лавочке. К нему подошли два сотрудника полиции и потребовали документы. Оснований нет. Полицейские взбесились. Мозг закипел. Гражданин смеет сопротивляться. <br> <br> Через 20 минут автобус уже должен был отъезжать. Петр все таки показал свой паспорт. Его пробили по базе на розыск. Все нормально. Но потом менты заявили, что так как Петр не сразу показал свой паспорт, то им захотелось провести личный досмотр его сумки. Оснований нет. Несмотря на это Петр предложил им досмотреть его на месте, так как автобус уже отъезжает. Расстегнул сумку. Полицейских такой расклад не устроил, они захотели его досмотреть у себя в отделе, подальше от камер и лишних глаз. Петр отказался. Они стали угрожать, что если Петр не проследует с ними в отдел, то сегодня он не уедет на автобусе домой.<br> <br> В этот момент автобус стал отъезжать. Петр направился к нему. Менты стали крутить Петра. Он оказался на асфальте. Слабые менты не могли вдвоем справиться со спортивным парнем и стали распылять ему в лицо перцовкой, чтобы тот задохнулся. Спустя время прибыл дополнительный наряд полиции. К Петру подбежала агрессивная девушка-полицейский и стала 7 раз бить его шокером.<br> <br> Причем била шокером и долго держала. У Петра накатились слезы на глазах. Боль была ужасная. Он стал звать на помощь очевидцев.<br> Народ откликнулся. Полицейские, сами не зная за что пытались арестовать Петра, молчали. Головы опустили.<br> <br> Пожилой пенсионер вступился за Петра. Девушка с шокером набросилась на него и ударила его шокером. Петр весь в синяках, ушибах, с опухшими красными от перцов;2;;;Т4;4
206;3941;83172;168154272;83139;32803139;2015-07-03 07:17:33;[id2668694|Галина], эта история доказывает необходимость новых поправок. Если бы гражданин знал, что его менты имеют право пристрелить нафиг, стал бы он кочевряжиться? Нет! Гражданин должен при виде сотрудника органов САМ выворачивать себе карманы, вытряхивать содержимое сумок на землю, как Денис Доманский,  и говорить почтительное  Ку-у!  Но главное - не забывать про колокольчик.;2;;;Ц4;4
207;3942;83173;4833501;83139;32803139;2015-07-03 10:54:08;[id1381406|Денис], а чего же тут тогда с опытными спорить ещё пытаешься?<br>С чего ты взял что отморозки в форме не решат что ты и есть тот отморозок которого надо чаще шмонать и с новым  законом  тебе и не возразить им будет?<br>Или пока ты обитаешь в спокойном месте - пусть другим законопослушным достаётся, пока ты в комментах будешь сказки писать? Или ты такой наивный?;0;;;П3;4
208;3943;83179;44991606;83139;32803139;2015-07-03 22:02:32;Поправки в закон о полиции: больше ада для активистов и правозащитников https://openrussia.org/post/view/8307/;0;;;Ж4;2
209;3944;83180;44991606;83139;32803139;2015-07-04 00:48:41; стрелять при скоплении людей для предотвращения теракта - тоже норм <br><br>Действительно. Совершать теракт для предотвращения теракта - кульминация нормы. Главное, чтобы теракт был государственный. Особенно это прокатывает, если нормальность становится национальной идеей. И не важно, что террористами можно объявить кого угодно, в том числе участников публичных мероприятий, как это было на майдане. Для нормальности это не имеет никакого значения.;1;;;Ч4;3
210;3945;83234;109220606;83139;32803139;2015-07-08 23:27:41;Хуже либерастов может быть только жидоолигархия и нанятые ей полицаи.) Все мы многократно были свидетелями беззакония, лжесвидетельства и фальсификаций совершаемых ментами. У некоторых есть решения суда, подтверждающие противоправные действия  правоохранителей , так что давать презумпцию невиновности этим в массе своей подонкам в погонах уже не лезет ни в какие ворота, и не может оправдываться никаким терроризмом и  заботой  о правах граждан.;0;;;Т4;4
