;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
715;14281;262558;330279493;262557;25106701;10.12.2015 3:28;Поздно. Экономике кирдык. А у ВВП уже хватка не та.;3;У4;1
716;14282;262559;31913273;262557;25106701;10.12.2015 3:33;[id330279493|Ваня], не стоит выдавать желаемое за действительное.;7;Б2;2
717;14283;262560;171888940;262557;25106701;10.12.2015 3:33;[id330279493|Ваня], а когда это экономика России прям процветала? И если бы не ВВП, то кирдык пришел бы всей стране в целом;7;Ж3;2
718;14284;262561;31913273;262557;25106701;10.12.2015 3:36;[id171888940|Antonio], вот ещё Ванюше на сладкое: http://riafan.ru/487573-pechal-poslednej-navigacii-kolonka-olgi-tuhaninoj;6;Ж3;4
719;14285;262562;3059010;262557;25106701;10.12.2015 3:37;Таа)) ВВП и экономика!));0;Ц4;3
720;14286;262564;324941944;262557;25106701;10.12.2015 3:41;Да все!!! Край! Мы с Путиным обнищали.Есть нечего,дороги плохие,зарплату не получаем,перебиваемся с хлеба на воду.Гаденыш Путин почему ты привел армию в порядок? Зачем вернул Крым(ведь мы его отдали 23 года назад). Ну почему ты не позволишь быть нам-россиянам свободными ( такими же свободными как наши украинцы- братья ). Нам нужна  демократия как у негров в США перед полицейскими,как у таких же как и мы,пишущих посты в соц.сетях за правительство в Турции,мы хотим изменить  демографию  России,где  лгбт  движения? Дядя Вова,а пока вотъ мы рабы. И даже не можем стать полноценной  страной-бензоколонкой .;17;Ц4;3
721;14287;262565;134514648;262557;25106701;10.12.2015 3:41;Да это же зарубежная пресса))) Тут даже одна из трех топовых рейтинговых компаний вернула Россию к статусу  норм , а у них тут все разваливается и разваливается))) Причем признались, что не доценили нас;1;Н4;3
722;14288;262566;329841590;262557;25106701;10.12.2015 3:41;[id171888940|Antonio], если бы не рост цены на нефть в начале нулевых, то все было бы также, как при ельцине. Если Упадет нефть до 30 долларов, то фактически будет возврат на 20 лет назад.;7;У4;4
723;14289;262567;278596496;262557;25106701;10.12.2015 3:43;ВСЁ -  НАИБОРОТ !.. Это отечественные либерасты при забугорной поддержке думают, что нам - россиянам - скоро кирдык. Хрен дождетесь, мы свою дорогу знаем! Одна только Сибирь с Арктикой и Дальним Востоком чего стоят! ПАХАТЬ НАДО ОТ ПРЕЗИДЕНТА И ПРАВИТЕЛЬСТВА ДО ПОСЛЕДНЕГО ГУБЕРНАТОРА И МЭРА! Кто-нибудь в мире еще обладает таким ресурсами в границах собственного государства? На этот вопрос не ответит даже английская королева, не говоря уже про обамовско-овально-завиральный кабинет. Пинать надо как следует наших министров-капиталистов и околокремлевских олигархоа, глядишь, скоро тоже будем жить как в европках и америках...;5;Т4,С4;3
724;14290;262568;21237622;262557;25106701;10.12.2015 3:53;[id278596496|Fatum], чиво? Где это видано чтобы губернаторы президенты мэры олигархи  пахали ? Что за бред? :))<br>Что касается Сибири, так она скоро Китайской будет с таким правительством. Лунтик, вообще готов всё продать.;4;Б3;4
725;14291;262569;278596496;262557;25106701;10.12.2015 3:55;[id21237622|Владимир], меньше шляйся по китайскому рынку и больше мозги включай, лунатик!..;4;Л3;4
