;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
5903;45805;224286;152954428;224285;25106701;16.07.2015 13:06;не место дырявым в России!;32;Л4,С3;4
5904;45806;224287;126536227;224285;25106701;16.07.2015 13:06;Пусть валят куда-нибудь в Дыропу!;14;Б4;4
5905;45807;224288;5373621;224285;25106701;16.07.2015 13:07;[id152954428|Степан], А ты кто, чтобы это решать?;9;А3;4
5906;45808;224289;23325630;224285;25106701;16.07.2015 13:07;Гомосрачу - быть!;10;И3;4
5907;45809;224290;70101599;224285;25106701;16.07.2015 13:07;[id152954428|Степан], у тебя у самого две дырки, долбоеб;2;Л3;4
5908;45810;224291;269583392;224285;25106701;16.07.2015 13:09;Легко пидоры отделались..а им слабо так по-Махачкале пройти..или по-Грозному? Если они такие   идейные  пусть покажут..своё стремление..;18;Л4,А4;4
5909;45811;224292;151311928;224285;25106701;16.07.2015 13:10;судя по дикому пиару, на постановку похоже;13;Щ4;4
5910;45812;224293;83083060;224285;25106701;16.07.2015 13:10;ура... Еб@ть этих вонючих пидорасов кольями.....;1;С4;4
5911;45813;224294;142661393;224285;25106701;16.07.2015 13:10;Такие сразу  отзывчивые  вокруг появились. Представим другую ситуацию, будут избивать кого-то или кому-то плохо станет, то х*й кто подойдет и поможет пострадавшему...;5;Т4;4
5912;45814;224295;143778657;224285;25106701;16.07.2015 13:11;нынче идти держась за руки - это уже стремление;0;Б4;3
5913;45815;224296;7470554;224285;25106701;16.07.2015 13:11;Ох уж эти заднеприводные http://vk.com/photo-25106701_372202298;10;Л4;4
5914;45816;224297;2679109;224285;25106701;16.07.2015 13:13;[id269583392|Евгений], да что там Грозный - пусть в Саудовской аравии так погуляют. Че-то США свои ценности своим главным друзьям на Ближнем Востоке не несут.;17;Ц4;3
5915;45817;224298;276456048;224285;25106701;16.07.2015 13:13;Приятно смотреть как их отвергает мужское сообщество.;4;В4;2
5916;45818;224299;275407907;224285;25106701;16.07.2015 13:13;http://vk.com/doc275407907_354066133;2;Л4;4
5917;45819;224300;269583392;224285;25106701;16.07.2015 13:16;[id2679109|Алексей], их прогулка закончиться на висение на стреле крана с головой привязанной к поясу в целофановом пакете..с нечесть они не вошкаються .;0;М4;4
5918;45820;224301;23325630;224285;25106701;16.07.2015 13:16;Видео называется  избиение гомосексуалистов в России , поциенты гуляли по Москве целый день и за это время их пару раз толкнули - как то не сильно тянет на избиение, в Гарлеме каком-нибудь получить по- щам шанс у них был бы выше, это конечно сугубо ИМХО;15;Ч4,Б1;2
5919;45821;224302;3485180;224285;25106701;16.07.2015 13:16;Один из коментов к этому видео дословно, пишет американец  я не разделяю политику России, но я рад, что в этой стране такое отношение к геям, готов переехать туда жить  что тоже собрало не мало лайков.  А вообще, я не против гомосятины, но что бы молча там иплись и не прогандировали это, оправдывая, что это тоже нормально. Это не нормально.;23;Ж4;2
5920;45822;224303;156227906;224285;25106701;16.07.2015 13:17;[id269583392|Евгений], в Махачкале и женщины должна ходить в платках в общественном месте,причем закреплено на уровне законодательного акта.Что теперь с этого,если там не произошло разложение феодализма и по сути они живут дремучим прошлым;7;Т4;3
5921;45823;224304;210957895;224285;25106701;16.07.2015 13:18;http://vk.com/photo-25106701_372202929;27;Е1;4
5922;45824;224305;2679109;224285;25106701;16.07.2015 13:19;[id210957895|Муська], в точку!<br><br>Комментарии можно закрывать);2;В3,Г3;4
5923;45825;224306;82562722;224285;25106701;16.07.2015 13:20;Никогда не был так горд за фейковый ролик!;0;О4;3
5924;45826;224307;23325630;224285;25106701;16.07.2015 13:20;[id3485180|Марина], задача актуальных педерастов не борьба за  право быть как все , а борьба за право быть выше всех, чтобы они могли безнаказанно всех трахать, причём делать это они хотят насильно, а начинают с траха нашего мозга всякой фигнёй, вроде этого видео и вскукареков про то, что их  преследуют ;8;Т4;4
5925;45827;224308;156227906;224285;25106701;16.07.2015 13:20;В России почему-то плохо понимают смысл слова пропаганда.Пропаганда-это призыв к чему-то,распространение чего среди общества посредством определенных манипуляций.Геи,которые идут за ручку не пропаганда,это тоже самое,что говорить,то гетеросексуальная пара,которая лобызается в метро пропагандирует секс.И пропаганду секса тогда тоже надо запретить.;12;Б4;3
5926;45828;224309;152954428;224285;25106701;16.07.2015 13:21;[id5373621|Анатолий], а я не решаю,я заявляю своё категорическое нет ??;0;Е1;4
5927;45829;224310;152954428;224285;25106701;16.07.2015 13:21;[id70101599|Лена], а ты че,тоже пидр?;0;Л3;4
5928;45830;224311;5373621;224285;25106701;16.07.2015 13:22;[id152954428|Степан], категорическое нет чему? Мне кажется, кому с кем спать и с кем держаться за руки - не вашего ума дело и не моего. Это личное.;5;Б3;4
5929;45831;224312;269583392;224285;25106701;16.07.2015 13:22;[id156227906|Ольга], чё то я не замечаю.. дремучее прошлое  всю жизнь бок-о -бок с дагестанцами(там оснавных народов только11)проживающи..;0;И3;4
5930;45832;224313;2669879;224285;25106701;16.07.2015 13:22;[id269583392|Евгений], там каждый второй такой. в арабских странах вообще за ручку лучшие друзья ходят, целуются, а иногда просто за мизинчики держатся) сам видел;0;И3;3
5931;45833;224315;1038871;224285;25106701;16.07.2015 13:23;В правительстве одни геи, в ГосДуре одни пидарасы, в администрации президента вообще шлюхи, а тут на ребят накинулись ...;2;Щ4;4
5932;45834;224316;2669879;224285;25106701;16.07.2015 13:24;у половины кто тут гомофобией страдает, уверен, есть друкзья геи, просто не палятся));1;И3;4
5933;45835;224317;151311928;224285;25106701;16.07.2015 13:24;[id156227906|Ольга], будущее тоже может быть дремучим, когда законы нравственности окончательно сгинут;1;У4,П4;4
5934;45836;224318;2669879;224285;25106701;16.07.2015 13:24;[id1038871|Юрий], да они может и не геи. обыкновенная провокация гоблинов));1;Щ4;3
5935;45837;224319;156227906;224285;25106701;16.07.2015 13:25;[id269583392|Евгений], а то что женщины за одним столом не сидят со всеми,обязаны замуж выходить как повелят их родители это на дремучее средневековье?;1;Ч4;4
5936;45838;224320;224849391;224285;25106701;16.07.2015 13:26;[id156227906|Ольга], это традиции;0;Ф3;4
5937;45839;224321;3485180;224285;25106701;16.07.2015 13:27;[id23325630|Алексей], Согласна, выипали моск уже своим равноправием. Преследуют, значит есть за что. Вонючего бомжа тоже преследуют. Но вонючие бомжи не требуют равноправия. Молча ссут себе в штаны.;6;Л4,С3;4
5938;45840;224322;152954428;224285;25106701;16.07.2015 13:27;[id5373621|Анатолий], ты права это не моего ума дело. Но я не хочу чтобы мой сын смотрел на рваножопых. Поэтому мне глубоко плевать кто из вас кого порет и кто кому очко рвет,но по ебалу получаете оба!;4;М3;4
5939;45841;224323;156227906;224285;25106701;16.07.2015 13:27;[id151311928|Have], а какие они,собственно,законы нравственности?Даже те же самые заповеди Христа.Мораль призывает нас относится к другим так,как хочешь,чтобы относились к тебе.Вы желаете,чтобы вас травили,просто за то,что вы желает поцеловать свою жену,обнять ее на публике?;4;Ж3;4
5940;45842;224324;156227906;224285;25106701;16.07.2015 13:28;[id224849391|Гена], традиционализм не свойственен современному обществу,поэтому и общество этих народов можно назвать традиционным,которое в европейских странах уже изжило себя в 15 веке;3;Ж4;4
5941;45843;224325;3485180;224285;25106701;16.07.2015 13:29;[id2669879|Константин], В том то и дело, не пались. Живи обычной социальной жизнью. Зачем пиарить, что твой зад рабочий?;3;П4;4
5942;45844;224326;2250944;224285;25106701;16.07.2015 13:29;Насколько я понимаю, это социальный эксперимент, задача чебурашек была тупо пропиариться, устроить срач - удалось. Причем идея взята у тех же пендосов. То есть ничего нового и оригинального они не придумали. Западники же сделали эту фигню инфоповодом, чтобы показать что на фоне легализации в США однополых браков, в России  беспредел и гомофобия . Вполне укладывается в контекст информационной войны. Нам еще надо поучиться таким вот приемам. Предлагаю сделать скрытую съемку прогулки многодетной европейской супружеской пары по цветным кварталам Лондона и Парижа. Лучше со скрытой охраной...;3;Щ4;3
5943;45845;224327;3989201;224285;25106701;16.07.2015 13:29;Да ладно вам! Такая парочка может выхватить почти в любом городе, если гуляет за ручку. В Риме, Нью-Йорке и много где ещё. Встретят такого же лысого прямолинейного пацанчика.. за час по-любому встретят. Эту тему сейчас ангажируют и используют в политических целях. Очевидно же!;2;З4;3
5944;45846;224328;5373621;224285;25106701;16.07.2015 13:29;[id152954428|Степан], ограниченное одноклеточное мышление современной гопоты) лучше бы изучил вопрос. Хотя что спросить с тролля без лица)));1;Н3;4
5945;45847;224329;224849391;224285;25106701;16.07.2015 13:29;[id156227906|Ольга], современной Европе может и не свойственен, но Европа это не весь Мир.;2;П3;4
5946;45848;224330;156227906;224285;25106701;16.07.2015 13:31;[id224849391|Гена], на примере Европы я раскрыла лишь информационное общество, к коему и Россия все еще относится;0;К1;4
