;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
5692;57904;207805;206499451;207803;25106701;05.06.2015 13:11;например вот: http://vk.com/photo-25106701_367714397;6;;
5693;57905;207806;2679109;207803;25106701;05.06.2015 13:12;Более изощренные - это типа как США пытались подсунуть Фиделю Кастро отравленные трусы?;8;А2,Ш2;2
5694;57906;207810;63921593;207803;25106701;05.06.2015 13:12;Это не только в России было но и в других странах были методы не лучше .;4;Ф4;3
5695;57907;207811;145806071;207803;25106701;05.06.2015 13:14;методы закончились,вот и расплодилось всевозможных предателей и врагов ,из бывших своих..;3;Т4;4
5696;57908;207812;206499451;207803;25106701;05.06.2015 13:14;[id145806071|Радомир], http://vk.com/photo-25106701_367714605;2;;
5697;57909;207813;212703664;207803;25106701;05.06.2015 13:14;[id206499451|Яков], Чаушеску просто поставили к стенке солдатского сортира и расстреляли из автомата Калашникова..;0;И4;4
5698;57910;207814;321892;207803;25106701;05.06.2015 13:15;Так и хочется написать:  аффтар, выпий йаду! ;0;Б2;4
5699;57911;207816;22156819;207803;25106701;05.06.2015 13:16;[id2679109|Алексей], более 600 попыток устранения Феделя Кастро показывает о США всё, что о них можно узнать;7;И4;4
5700;57912;207817;59290845;207803;25106701;05.06.2015 13:16;https://goo.gl/UVP9cd;0;;
5701;57913;207818;206499451;207803;25106701;05.06.2015 13:16;Кстати насколько я помню, Судоплатов всячески открещивается от лаборатории с ядами в своей книге  Лубянка.Спецоперации.  Или я что-то путаю?;0;А4;2
5702;57914;207820;12025189;207803;25106701;05.06.2015 13:17;Из всех советских и росийских лидеров не были отравлены только Горбачев и Ельцин,всех остальных отравили.;0;И4;4
5703;57915;207823;6254308;207803;25106701;05.06.2015 13:21;Убили, правильно сделал. Жаль не всех убили. Теперь мучаемся.;4;У4;4
5704;57916;207825;82697016;207803;25106701;05.06.2015 13:23;[id212703664|Анатолий], ну ничего, они ещё вспомнят об этом не раз. Если за политиком стоит хоть какая-нибудь внятная идеология, то всегда найдутся люди, которые её будут продолжать. Именно поэтому убийство политических лидеров как правило имеет противоположный эффект. Колесо истории вращается...;0;П4;3
5705;57917;207826;82697016;207803;25106701;05.06.2015 13:23;[id206499451|Яков], да, открещивается.;0;В3;4
5706;57918;207828;278315067;207803;25106701;05.06.2015 13:24;Собаке собачья смерть,а нашим разведчикам слава!!!;1;М4;4
5707;57919;207829;82697016;207803;25106701;05.06.2015 13:25;Американцы как всегда пытаются какашки перекинуть на сторону оппонента, ведь они же избранная нация. А то, что тюрьмы содержат в других странах и пытки практикуют-это нормально;1;Т4;4
