;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интент-анализ;контент-анализ
5144;77103;183036;69601824;183035;25106701;07.04.2015 8:34;все правильно сказал. США во все дыры нос сует, давно пора уже в лоб им дать.;17;;в4,м4;0
5145;77104;183039;94774960;183035;25106701;07.04.2015 8:38;Достойный ответ достойного политика с чувством собственного достоинства.;22;;д4;0
5146;77105;183040;2879427;183035;25106701;07.04.2015 8:38;да оборзели совсем;0;;ч4;2
5147;77106;183041;5740958;183035;25106701;07.04.2015 8:39;Как бы сейчас оранжевые ублюдки Чехию б не тряханули. Надеюсь, у Земана хватит воли на разгон таких маршей, как на майдане в прошлом году. Пример трусливого Яныка теперь всем урок- где купленная штатами молодежь голосит , должны стоять вооруженные войска.;10;;у4,м4;1
5148;77107;183042;134354928;183035;25106701;07.04.2015 8:39;Что тут скажешь, поступок. Половина Европы испугались перечить США.;3;;и4;0
5149;77108;183044;134354928;183035;25106701;07.04.2015 8:42;[id5740958|Татьяна], чехию оранжевые уже давным давно трахнули, им уже не страшно!!!;0;;и4;1
5150;77109;183045;2879427;183035;25106701;07.04.2015 8:43;[id5740958|Татьяна], да я был там на заре майдана, были идиоты украинские, которые там умудрились развернуть мини протест чуть ли не с поселением в центре города. но потом их благополучно попросили в итоге.;1;;е1, ж3;1
5151;77110;183049;5883702;183035;25106701;07.04.2015 8:56;[id5740958|Татьяна], в Чехии в отличие от России есть свободные выборы, скоро запутинского дегенерата Земана попросят на выход!;3;;ж3, и4;1
5152;77111;183050;107393378;183035;25106701;07.04.2015 8:57;Необычно;0;;а4;2
5153;77112;183051;224579200;183035;25106701;07.04.2015 9:01;[id5740958|Татьяна], а причем тут оранжевые? В Чехии слава богу все ок!;0;;а3, ж4;2
5154;77113;183052;134354928;183035;25106701;07.04.2015 9:03;[id5883702|Владимир], Земан, 100% не запутинский. А то что у не есть своё мнение, за это ему респект.;5;;х4;1
5155;77114;183053;5883702;183035;25106701;07.04.2015 9:05;[id134354928|Игорь], за откровенно глупые воззрения и  мнения  ему не респект, а пинок под зад!;1;;м4;1
5156;77115;183054;261896834;183035;25106701;07.04.2015 9:05;Ну,рявкнул на американского посла!Это ни о чём не говорит.Чехия активно сотрудничает с НАТО,член ЕС.В каких-то вопросах поддерживает Россию.;0;;н4;1
5157;77116;183055;46175803;183035;25106701;07.04.2015 9:14;http://vk.com/video46175803_171202833;0;;;
5158;77117;183057;134354928;183035;25106701;07.04.2015 9:16;[id5883702|Владимир], когда он выставил посла США, он уже был готов что ему дадут пинок под зад! А вот Меркаль обосралась поступить также!!!;1;;ж3;1
5159;77118;183058;97162787;183035;25106701;07.04.2015 9:16;Этот банана вообразил себя повелителем вселенной?;0;;л4;2
5160;77119;183059;231269383;183035;25106701;07.04.2015 9:16;[id5883702|Владимир], вы реально не понимаете, что Чехия - это фактически федеративная земля Германии и полностью поглощена немецкой экономикой, кооперационными связями и смежным производством? Земан - 100% креатура немецкого бизнеса и никакого отношения к России не имеет, а говорит просто то, о чем в Берлине тихо шушукаются в кулуарах весомые дяди с огромными производствами и трубами с углеводородами, которым Штаты с их санкциями вообще никуда не тарахтели? Не ищите маниакально во всем Россию и Путина,  иногда сигара - это просто сигара  (с);11;;х4;1
5161;77120;183060;231958090;183035;25106701;07.04.2015 9:17;Я считаю, что просто человек показал, что имеет свою твердую позицию, и чувство собственного достоинства. Молодец!;2;;х4;0
5162;77121;183062;82697016;183035;25106701;07.04.2015 9:20;[id5740958|Татьяна], ну оранжевые там не нужны, Чехия и так часть Западного мира, но со своей точкой зрения. США по традиции хотят всех построить, но времена уже другие. Будут пытаться действовать через верных друзей в ЕС, в первую очередь через Германию и организовывать всяческих недовольных на марши, грозить какими-нибудь неприятностями, это же американцы, что они ещё могут?;1;;ж3;1
