;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
13876;35215;236996;17287035;236993;25106701;24.08.2015 17:48;Путин перешел черту? Млять,а ваши сучьи ублюдки Обамы,Меркели,Олланды не перешли черту? И не только в Украине;7;Л2,С3;4
13877;35216;236997;1954875;236993;25106701;24.08.2015 17:49;Всеми средствами, кроме доказательств, надо постоянно рассказывать, что РФ виновата в ситуакии на Донбассе, и Путин плохой??;2;Ф2;2
13878;35217;236999;307296345;236993;25106701;24.08.2015 17:51;[id1954875|Владимир], странно, что 1,5 года спустя вы еще не прозрели. Работайте над собой));3;Ш3;3
13879;35218;237003;896443;236993;25106701;24.08.2015 17:54;Да вы што! Путин то - хороший! и Умный! вона как со всеми соседями перемирился, торгует с выгодой, солдатики не мрут, а жируют практически, рупь растет, производство на подьеме! Экономика - пример всему миру, наука на подъеме, в нашу страну ученые со всего мира просятся! А вы, проклятые либералы, все врети!;3;Ц4,С3;4
13880;35219;237006;1954875;236993;25106701;24.08.2015 17:55;[id307296345|Sergey], херню не пори, любитель Дождя)) небось Собчак уважаешь и Навального, да?))<br>Расскажи, в чем правда, сенсей?<br>Помоги нам прозреть.;3;Н3;4
13881;35220;237008;159598768;236993;25106701;24.08.2015 17:57;[id896443|Юрий], смотри предурок ты гребанный- в следущий год. 2016. курс одного рубля- 17 доларов.....и ты. дичь- в жопе... И Крымнаш..... и Дамбанаш.... и Евронаш...... прибалтика.... арктика... закорпатье.... а ты- щенок... не наш...;0;Л3;4
13882;35221;237010;307296345;236993;25106701;24.08.2015 17:58;[id1954875|Владимир], видно вам генетически не дано познание, вернитесь в избу));0;Ш3;4
13883;35222;237015;12025189;236993;25106701;24.08.2015 18:01;Хэх,чтобы Миру спасти китайскую экономику.росийской придется пожертвовать.;0;Ш4;4
13884;35223;237016;1954875;236993;25106701;24.08.2015 18:01;[id307296345|Sergey], я так и думал. Вы просто шумовой фон.<br>Цените свое время, и учите  мудрости  своих дружков-гопников. Когда же вы выходите к нормальным людям- в дискуссии потребуются аргументы и доказательства.;1;Н3,Р3;4
13885;35224;237017;1834301;236993;25106701;24.08.2015 18:02;[id159598768|Александр], на российской экономике стоимость доллара отражается только соответственно восприятию его нашим населением. но и особого пессимизма не разделяю, и оптимизма тоже. и да, большинству плевать на ваши негативные выбросы. успехов в борьбе против своих мозгов);2;И3;4
13886;35225;237020;159598768;236993;25106701;24.08.2015 18:06;[id1834301|Рома], не тупи.... я тоже многое понимаю и вижу.... и хожу по магазинам.... затяни свою кишку потуже.... кишкоблуд хуев..... сука. мать за кусок импортной салями продашь..... нам эти дичи войну обьявили.... ты .СУКА. с кем? с колбаской салями? иди тогда на хуй.... урод...;0;Л3;4
