;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
9255;75247;185253;197296536;185252;25106701;14.04.2015 5:19;Путин лично руководил))))  ,а потом удивляются-почему отношение к западной прессе столь презрительное...;12;Ш4;2
9256;75248;185254;231269383;185252;25106701;14.04.2015 5:19; А еще он называл тебя земляным червяком . Американцы послали на Балтику самолет-разведчик  RC-135U, его, что более чем закономерно, поприветствовал истребитель ВВС РФ Су-27, американский пилот все понял -  разведка  не удалась, развернулся и свалил. США в истерике, они убеждены, что только у них есть индульгенция на провокации. Чем больше читаю западную прессу - тем больше убеждаюсь в их неадекватности. Очнитесь,  Запад , мир уже другой, многополярный. Вы больше не ? и ?, а такие же как все. Это неприятно, но привыкайте.;43;Щ4;4
9257;75249;185255;259162166;185252;25106701;14.04.2015 5:19;Этот запад без пиздюлей как без пряников.;8;С4;4
9258;75250;185256;284065102;185252;25106701;14.04.2015 5:26;Ахаха!!!)))))) Я плакал....-  а права геев представлены как оправдание аннексии Крыма и вторжения на Украину. © <br>Меллани жжет!!!!;0;Н2;2
9259;75251;185257;52041741;185252;25106701;14.04.2015 5:26;Надо было дать влететь и сбивать к ебеням.;2;С4;3
9260;75252;185258;192815366;185252;25106701;14.04.2015 5:32;Да, пациенты палаты №6 отдыхают.;1;Ц4;3
9261;75253;185259;82853210;185252;25106701;14.04.2015 5:37;[id192815366|Ольга], опередили...;0;Ш4;4
9262;75254;185261;176081084;185252;25106701;14.04.2015 5:38;http://vk.com/photo-25106701_359646409;0;;
9263;75255;185262;182432050;185252;25106701;14.04.2015 5:39;и чтож сука я не свободный такой а?;1;С3;4
9264;75256;185263;293775;185252;25106701;14.04.2015 5:39;Нервничают еще и потому,что полет RC-135U ВВС США к российским границам выполнялся с выключенным транспондером.А мы возьми и засеки и перехвати??;11;Щ4;3
9265;75257;185265;231269383;185252;25106701;14.04.2015 5:42;[id280057346|Марс], Гумилева с Хантингтоном перечитал);3;Ш4;4
9266;75258;185266;213854939;185252;25106701;14.04.2015 5:43;Укробот, я тебя узнал. ??;0;Ц3;4
9267;75259;185268;13643408;185252;25106701;14.04.2015 5:44;Соблюдение права и США. Это шутка такая;0;Ш4;3
9268;75260;185270;253623656;185252;25106701;14.04.2015 5:46;Вот есть патриотизм ! Несмотря на такие провокационные новости х ложили))) красава народ Русский ! Мы не победимы ??;6;О1,У1;2
9269;75261;185271;231269383;185252;25106701;14.04.2015 5:47;[id240881512|Саня], нам тут що-сь з нэньки Украйини прокрякали? В пэршу чэргу - вас, шановни.;0;Ц3;4
9270;75262;185274;231269383;185252;25106701;14.04.2015 5:53;[id280057346|Марс], а ты в кабинет главврача пробрался, пока дежурный санитар за галоперидолом пошел?;11;Ц3;4
9271;75263;185275;213854939;185252;25106701;14.04.2015 5:53;Укроп, смотри допиздишся, нос как у Буратины вырастет.??;1;Л3,М3;4
