;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;
1739;65693;197621;159667298;197620;25106701;13.05.2015 18:56;)) http://vk.com/video159667298_171406767;1;Е1;4
1740;65694;197623;82853210;197620;25106701;13.05.2015 18:56;У нас неравенства куда больше,а вот развития совсем нет,скорее наоборот.Так что статья туфта...;1;Б2;3
1741;65695;197624;212553600;197620;25106701;13.05.2015 18:56;КАК ЖЕ ТАК??? Неравенство усилилось?? О нет... Ведь там же демократия и взято в долг и напечатано 18 (!!!) ТРИЛЛИОНОВ долларов. И не смогли построить рай? Ой вей....;6;Ц4;1
1742;65696;197625;212553600;197620;25106701;13.05.2015 18:57;http://vk.com/doc103509435_355166245;0;Е1;3
1743;65697;197627;279930254;197620;25106701;13.05.2015 19:00;У кого они взяли в долг ?;0;А4;1
1744;65698;197628;169696725;197620;25106701;13.05.2015 19:00;[id212553600|Дмитрий], Америка не имеет больше возможности печатать деньги;0;И4;1
1745;65699;197629;212553600;197620;25106701;13.05.2015 19:01;[id169696725|Андрей], ой горе то какое.... Т.е других способов их производить она не знает... Вот так номер.... А всем обещает преобразованя если принять их демократические ценности... ты смотри...;1;Ц4;2
1746;65700;197630;212553600;197620;25106701;13.05.2015 19:01;[id279930254|????], у тебя;1;Е3;4
1747;65701;197631;169696725;197620;25106701;13.05.2015 19:02;[id212553600|Дмитрий], несешь необоснованную чушь;0;Ч3;4
1748;65702;197634;212553600;197620;25106701;13.05.2015 19:03;[id169696725|Андрей], в смысле?;0;А4;4
1749;65703;197635;279930254;197620;25106701;13.05.2015 19:03;Т.е. ты не знаешь даже ничего про госдолг, но считаешь это чем-то плохим ? Это показатель того, что люди покупают их гособлегации, по которым они имеют право платить ничего.;0;И4;3
1750;65704;197639;169696725;197620;25106701;13.05.2015 19:05;[id212553600|Дмитрий], а как вы оцените ситуацию в средней азии? Что вы можете об этом сказать?;0;А3;4
1751;65705;197640;212553600;197620;25106701;13.05.2015 19:05;[id279930254|????], я знаю что такое госдолг но обх\ъяснять это в комментариях человеку которыйпо всей видимости не видит в этом печали по меньшей мере глупо. Почитай что нибудь если не знаешь.;1;Г3;4
1752;65706;197641;279930254;197620;25106701;13.05.2015 19:06;Нет, расскажите, какой вред это несет США ?;0;А3;2
1753;65707;197646;202959370;197620;25106701;13.05.2015 19:08;Надо заново вернуть рабство, чтоб развитие шло быстрее.;1;Ц4,С4;4
1754;65708;197648;231821201;197620;25106701;13.05.2015 19:08;дада, расскажите про скорый крах США... а то мы не наслушались за 100 лет;0;Ш2;3
1755;65709;197652;212553600;197620;25106701;13.05.2015 19:10;[id279930254|????], гугли  США не могут больше печатать доллары  или  эмиссия доллара прзамедляется  и читай, читай, читай. А от меня отстань.;0;Р3,Г3;4
1756;65710;197655;279930254;197620;25106701;13.05.2015 19:11;Лол, это же бред диванных экономистов, которые думают на уровне  доллар не обеспечен золотом ;1;Щ4;4
1757;65711;197656;212553600;197620;25106701;13.05.2015 19:12;[id279930254|????], ты еще тупее чем я думал. Гугл в помощь.;0;Л3;4
1758;65712;197657;279930254;197620;25106701;13.05.2015 19:12;Т.е. объяснить не можешь ты, а тупой я ?;1;Н3;4
1759;65713;197660;169696725;197620;25106701;13.05.2015 19:13;[id212553600|Дмитрий], сейчас Америка не имеет возможности печать деньги, а если это и так, то в мизерном количестве <br>Этому свидетельствует ухудшение ситуации в средней Азии<br>Под словом ухудшение я имею ввиду выход из под контроля Америки стран третьего сорта<br>Мы живем в биполярном мире, и вы думаете, эти страны идут на союз с РФ потому, что они вдруг прозрели? Нет, просто у США закончились деньги;0;Ж4;3
1760;65714;197661;212553600;197620;25106701;13.05.2015 19:13;[id279930254|????], мне обязательно проводить ликбез с каждым бараном по теме в которой на пальцах барану объяснить сложнее чем понять самому?;1;П3,Л3;3
1761;65715;197666;212553600;197620;25106701;13.05.2015 19:16;[id169696725|Андрей], ты написал так много букаф но смысл твоего обращеия ко мне для меня остался загадкой. Ты походу на университетской лекции услышал пару умных фраз. Может объяснишь что ты от меня хочешь?;0;А3;4
1762;65716;197670;279930254;197620;25106701;13.05.2015 19:17;Ну расскажите, или это сложно? Хотя я уверен, что вам просто нечем аргументировать эти глупости;1;Ч3;4
1763;65717;197673;169696725;197620;25106701;13.05.2015 19:18;[id212553600|Дмитрий], вы всерьез считаете, что Америка до сих пор печатает деньги?;0;А3.Н3;4
1764;65718;197676;169696725;197620;25106701;13.05.2015 19:23;[id212553600|Дмитрий], приходите в ВШЭ в 30-ых числах мая на бесплатную лекцию, тема будет как раз об этом;0;Р3;4
1765;65719;197677;212553600;197620;25106701;13.05.2015 19:24;[id169696725|Андрей], на цитату: американские облигации покупает не только Федрезерв: на этом рынке есть ещё масса игроков, которым тоже нужно покупать облигации. Когда Федрезерв активно скупает облигации с рынка, цены на облигации идут вверх, а купонные выплаты («проценты») по облигациям, соответственно, идут вниз. Для правительства (Казначейства) это хорошо, ибо можно получать деньги под низкий процент, а вот для других покупателей облигаций, которые в отличие от Федрезерва не имеют своего принтера для долларов, это плохо.<br><br>Помимо иностранных держателей долларов, которым приходится получать очень низкие проценты за свои долларовые облигации (Китай, Япония, Россия, арабские производители нефти, Индия, итд.) от печати доллара финансово страдают три очень важных внутриамериканских категории инвесторов:<br><br>1. Пенсионные фонды (частные и государственные).<br>2. Государственные фонды социальной помощи.<br>3. Страховые компании.<br><br>В США почти не существует пенсий в российском понимании этого слова. По факту, федеральный пенсионный фонд платит пенсии только федеральным служащим, число которых весьма невелико. Работники частного сектора и большая часть госслужащих получают пенсии от своих локальных пенсионных фондов. То есть, полицейский после окончания службы получает пенсию не из федерального бюджета США, а от какого-нибудь Пенсионного Фонда полицейского департамента округа Икс.<br><br>Государственные фонды социальной помощи обеспечивают компенсацию платы за некоторые лекарства и за некоторые товары/услуги первой необходимости для неимущих слоев населения.<br><br>Страховые компании выплачивают медицинские страховки, компенсируют ущерб от природных катастроф и так далее.<br><br>На все эти значительные выплаты нужны деньги, которые все эти организации «зарабатывают» за счёт того, что покупают «безрисковые» государственные облигации США. Пока процентные выплаты по этим облигациям были высоки (то есть, пока цены на облигации были низки), фонды кое-как сводили концы с концами.<br><br>Однако после того как Фе;1;И4;3
1766;65720;197678;212553600;197620;25106701;13.05.2015 19:25;[id169696725|Андрей], пффф.... ВШЭ это стайка сектантов от экономики.;0;Щ4;4
1767;65721;197679;169696725;197620;25106701;13.05.2015 19:25;[id212553600|Дмитрий], конечно, диванная аналитика куда лучше экономической науки;2;Н3;4
1768;65722;197681;212553600;197620;25106701;13.05.2015 19:27;[id169696725|Андрей], это не аналитика. Это описание конкретного положения дел касаемо печатного станка ФРС. На большее я не претендую.;0;И4;3
1769;65723;197683;212553600;197620;25106701;13.05.2015 19:33;[id279930254|????], США больше не может печатать деньги. Всё - лафа закончилась. Почему не может? Не потому что не обеспечены золотом , а потому что это утопит пенсионные и социальные фонды, а так же страховые компании. Последствия этого для страны которая держится на этих трех китах предположите сами. Выше цитату Андрею скинул - читай.;0;Ж4,У4;4
1770;65724;197685;279930254;197620;25106701;13.05.2015 19:35;Я спрашивал не про это, а про госдолг.;1;Б1;3
1771;65725;197687;212553600;197620;25106701;13.05.2015 19:38;[id279930254|????], что конкретно, кому США должны? Гугла нет у тебя?;0;А3,Н3;4
1772;65726;197688;173302147;197620;25106701;13.05.2015 19:41;Как красиво рабство оправдали! <br>  НЕСОГЛАСЕН';0;Б2;3
1773;65727;197689;170881352;197620;25106701;13.05.2015 19:43;о! После прочтения этой статьи,я ,пожалуй,стану фанаткой Джозефа Стиглица.Граждане,читайте статью, лауреат опроверг заголовок!;0;В2,Х2;2
1774;65728;197694;212553600;197620;25106701;13.05.2015 19:53;[id173302147|Максим], ну, это не предел, с годик назад Нуйорк Таймз оправдал начало третьей мировой. МВ мол нужна для экономического роста, а ее падлюки давно не было. Прям беда. Как войны то бедняжкам хочется, аж скулы сводит.;2;Ц4;4
1775;65729;197696;279930254;197620;25106701;13.05.2015 19:55;Я спрашивал про вред госдолга для США.;0;Е1;3
1776;65730;197697;212553600;197620;25106701;13.05.2015 20:18;????, вред в том что его нужно обслуживать, т.е платить по обязательсвам правительства.<br>Если все останется так как есть то скоро фрс станет основным держателем госдолга США, а это конец доллару как мировой рез.валюте.;1;И4;3
1777;65731;197700;211154039;197620;25106701;13.05.2015 20:43;[id169696725|Андрей], один из  честных способов  отъёма денег - вкл. счётчик долга:<br>http://www.usdebtclock.org/;0;И4;4
1778;65732;197703;304654927;197620;25106701;13.05.2015 21:09;[id279930254|????], у всего мира, который, после определенных соглашений, подсажен своей торговлей - на доллары.;0;И4;1
1779;65733;197707;279930254;197620;25106701;13.05.2015 21:50;Подсажен? Доллар - удобная международная валюта;0;И4;1
1780;65734;197708;304654927;197620;25106701;13.05.2015 21:50;[id279930254|????],  удобная  кому, США? Ха-ха. Ок.;2;Ш4;3
1781;65735;197709;279930254;197620;25106701;13.05.2015 21:51;Всем удобная. США - крупнейшая экономика мира, так и так большинство операций проходит в долларах.;0;И4;4
