;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
1449;6743;23971;297183338;23970;21337773;2015-05-21 13:31:19;ну и дура,подставляет его по полной..(Хотя понятно,что ее запугали и наобещали..(Но пока вот такие жены и матери не начнут бить во все колокола,так и будут их сыновья и мужья-никто и звать их никак..(Так и будут их хоронить,как собак в тихушку..(Нет,ну я понимаю,может ее детьми запугали..Надеюсь,что не бабками рот заткнули..(;2;;;Ч4;1
1450;6744;23972;220859473;23970;21337773;2015-05-21 13:37:37;[id297183338|Клава], ну и в чем подстава? чем она ухудшила положение супруга?;0;;;А3,Н4;2
1451;6745;23973;297183338;23970;21337773;2015-05-21 13:39:07;[id220859473|Ivan], тем,хотя бы,что подставляет его.Он сказал правду и считался бы военнопленным,а теперь он наемник и террорист.(;3;;;Т4;1
1452;6746;23974;220859473;23970;21337773;2015-05-21 13:40:02;мы не в состоянии войны.;0;;;Б3;3
1453;6747;23975;297183338;23970;21337773;2015-05-21 13:40:45;[id220859473|Ivan], так бы было виновато государство,которого он исполнял приказ,а теперь он по украинским меркам будет считаться последней сволотой,и судьба его не завидна.(;1;;;Ч4;2
1454;6748;23976;297183338;23970;21337773;2015-05-21 13:41:27;[id220859473|Ivan], ой..завернись ты в красное с серпом и молотом,и не еби мозги..хотя бы мне..(;1;;;Л3;4
1455;6749;23977;220859473;23970;21337773;2015-05-21 13:42:20;[id297183338|Клава], не мелите чушь, их используют для шоу, а потом по тихому обменяют. чем же их судьба ужасна?;0;;;Б3,И4;1
1456;6750;23978;220859473;23970;21337773;2015-05-21 13:43:47;[id297183338|Клава], украина в состоянии войны с россией? что-то не слышал ничего об объявлении войны ни одной из сторон;0;;;Ф3;3
1457;6751;23979;297183338;23970;21337773;2015-05-21 13:44:24;[id220859473|Ivan], для какого шоу??(Что ты мелешь??если убийства русскими украинцев и обратно для тебя шоу,то ты просто утырок.(;1;;;Т3;3
1458;6752;23980;220859473;23970;21337773;2015-05-21 13:45:52;то шоу, которое сейчас имеет место быть по тв и в инете. с признаниями на камеру. мы с вами на брудершафт не пили, чтобы тыкать.;0;;;Ф3;3
1459;6753;23981;297183338;23970;21337773;2015-05-21 13:45:52;[id220859473|Ivan], ваше это иезуитство и хитрожопость Путина,она для вас,дебилов.Нормальные люди понимают кто там и с кем воюет,и по чьему приказу!И все,-с волна. х.(;2;;;Л3;4
1460;6754;23982;297183338;23970;21337773;2015-05-21 13:46:33;[id220859473|Ivan], вот и свали));1;;;Г3;4
1461;6755;23983;220859473;23970;21337773;2015-05-21 13:46:38;так хитрожопость не только путина, порошенко ведь тоже войну не объявляет.;0;;;Щ4;4
1462;6756;23984;297183338;23970;21337773;2015-05-21 13:47:15;[id220859473|Ivan], иди в жопу.порошенко и все знают и говорят с кем воюет Украина.;1;;;Г3,И4;4
1463;6757;23985;220859473;23970;21337773;2015-05-21 13:47:23;[id297183338|Клава], вам бы успокоительного попить;0;;;Ц3;4
1464;6758;23986;297183338;23970;21337773;2015-05-21 13:48:05;[id220859473|Ivan], только у Путина там войск нет,одне буряты обкуренные ,и то не по своей воле,а по воле пославшей его жены..(;0;;;Щ4;3
1465;6759;23987;297183338;23970;21337773;2015-05-21 13:48:22;[id220859473|Ivan], а тебе слабительного.(;1;;;Ц3;4
1466;6760;23988;142461583;23970;21337773;2015-05-21 13:48:26;«Если речь идет о регулярных российских войсках, то вполне возможно, так как регулярные войска РФ не воюют в первом эшелоне, они воюют за спинами «армии ДНР», созданной из жителей Донбасса, российских «отпускников» и добровольцев. В целом же потери той стороны в десятки раз больше. Просто погибших «дэнээровцев» никто не считает. Общие потери противника под Дебальцево нами оценены в количестве порядка 2000 человек», — заявил боец украинского спецназа.;0;;;И4;3
1467;6761;23990;142461583;23970;21337773;2015-05-21 13:49:53; Нормальная жена  в путикапутии всегда откажется от своего мужа...;0;;;Ц4;1
1468;6762;23991;220859473;23970;21337773;2015-05-21 13:50:18;ну и где вы видите, что она от кого-то отказывается?;0;;;Ф3;2
1469;6763;23992;142461583;23970;21337773;2015-05-21 13:51:02;Она сказала, что муж не от нее...;0;;;И4;2
1470;6764;23993;297183338;23970;21337773;2015-05-21 13:52:51;[id220859473|Ivan], в пизде.(;0;;;Л4;4
1471;6765;23994;220859473;23970;21337773;2015-05-21 13:53:11;мммм, достойно;0;;;Г3;4
1472;6766;23995;297183338;23970;21337773;2015-05-21 13:53:33;[id220859473|Ivan], с утырками только так.(;1;;;Л4;4
